,ADD_DATE,AUTOMOBILES,BEVERAGES,BOATS,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DIRT,DIRT AND ASPHALT,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,GENERAL FREIGHT,"GRAIN, FEED, HAY",GROCERIES,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LAWNCARE BUSINESS ,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,NURSERY STOCK,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PALLETS,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,POLY HAY FEEDERS,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,RUGS,SAND & GRAVEL,SNACK CAKES,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TIRES,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER & SEED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
54,12-FEB-02,,False,,,A,False,False,False,,FULL MOON EXPEDITING,,,1004242,False,1.0,,False,,False,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,PAUL E RIGSBY,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,KENDALLVILLE,US,IN,4464 SR 8,46755,16-FEB-22,54000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,IN,False,False,,False,False,N,KENDALLVILLE,US,IN,4464 SR 8,46755,,54000,2021,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(260) 348-1754,,1.0,0.0,0.0,1.0,0.0,0.0,False,False,1854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
55,12-FEB-02,,False,,,C,False,False,False,,,,,1004245,False,4.0,,False,(219) 838-8226,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,GEORGES CONCRETE CO INC,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MUNSTER,US,IN,8099 BEECH AVE,46321,04-FEB-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,IN,False,False,,False,False,N,MUNSTER,US,IN,8099 BEECH AVE,46321,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,(219) 838-4654,,1.0,0.0,0.0,0.0,0.0,0.0,False,False,1855,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
56,12-FEB-02,,False,,,C,False,False,False,,,,,1004248,False,2.0,,False,,False,False,True,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,HAMLET FEED MILL INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,HAMLET,US,IN,PO BOX 32,46532,05-FEB-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,IN,False,False,,False,False,N,HAMLET,US,IN,96 E PEARL ST,46532,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(574) 867-3301,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1856,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
57,12-FEB-02,,,,,B,,,,,,,,1004249,,,,,(562) 461-2519,,,,,N,,,,,,,,,,SILVERBULLET TRANSPORT INC,,,,,,,,,,,,,,BELLFLOWER,US,CA,13618 IBBETSON AVE,90706,12-FEB-02,0.0,,,,,,,,,,,,2.0,,CA,,,,,,N,BELLFLOWER,US,CA,13618 IBBETSON AVE,90706,,0,0,,,,,,,,,,,,,,,,,(562) 461-2958,,,,,,,,,,1857,,,,,,,,,,,,,,,
58,12-FEB-02,,False,,,C,False,False,False,,,,,1004250,False,3.0,DANYEL@MILLERPOSTFRAME.COM,False,(765) 356-6004,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,MILLER BUILDING LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,AMBOY,US,IN,PO BOX 7,46911,20-AUG-19,2943.0,2018.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,IN,False,False,,False,False,N,AMBOY,US,IN,298 W NORTH ST,46911,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(765) 395-8229,,2.0,0.0,0.0,0.0,0.0,0.0,False,False,1858,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
59,12-FEB-02,,False,,,A,False,False,False,,REX WELLER TRUCKING INC,,,1004255,False,3.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,REX WELLER,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,PLOVER,US,WI,5915 WELLER ROAD,54467,09-MAR-21,60000.0,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,WI,False,False,,False,False,N,PLOVER,US,WI,5915 WELLER ROAD,54467,,60000,2020,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,(715) 341-2896,,6.0,0.0,0.0,2.0,0.0,0.0,False,False,1859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
60,12-FEB-02,,False,,,C,False,False,False,,GRAY ELECTRIC COMPANY,,,1004260,False,2.0,LAURAR@SKYLERELECTRIC.COM,False,(530) 273-8411,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,FERGUSON FAMILY ENTERPRISE,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,GRASS VALLEY,US,CA,12911 LOMA RICA DRIVE,95945,27-OCT-10,20000.0,2009.0,False,,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,CA,False,False,,False,False,N,GRASS VALLEY,US,CA,12911 LOMA RICA DRIVE,95945,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(530) 273-5100,,1.0,0.0,0.0,0.0,0.0,0.0,False,False,1860,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
61,12-FEB-02,,False,,,A,False,False,False,,,,,1004262,False,2.0,NILSARIOS@LIVE.COM,False,(899) 934-3037,False,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,FERNANDO GOMEZ GOMEZ,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,HIDALGO,US,TX,P O BOX 1465,78557,10-MAR-22,1.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,TX,False,False,,False,False,N,RIO BRAVO,MX,TA,AV FRANCISCO I MADERO  907,88980,,1,2021,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(915) 613-8606,,0.0,0.0,0.0,2.0,0.0,0.0,False,False,1861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
62,12-FEB-02,,False,,,A,False,False,False,,WILLSCOT MOBILE MINI SOLUTIONS,,,1004270,False,64.0,SKRILOFF@MOBILEMINI.COM,False,(480) 281-3466,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,True,,MOBILE MINI I INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DALLAS,US,TX,3550 DUNCANVILLE ROAD,75236,12-OCT-21,1595000.0,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,80.0,,TX,False,False,,False,False,N,DALLAS,US,TX,3550 DUNCANVILLE ROAD,75236,,1595000,2020,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,(480) 894-6311,,65.0,0.0,0.0,60.0,0.0,0.0,False,False,1862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
63,12-FEB-02,,False,,,C,False,False,False,,APPALACHIAN HYDROSEEDING COMPANY,,,1004272,False,1.0,AJC@ELLIJAY.COM,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,JEFF BRANNON WILLIAMS,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ELLIJAY,US,GA,273 GOLDMINE DR BOX 4110,30540,,50000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,GA,False,False,,False,False,N,ELLIJAY,US,GA,68 CLAY COURT,30540,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(706) 636-5538,,2.0,0.0,0.0,0.0,0.0,0.0,False,False,1863,,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False
64,12-FEB-02,,False,,,A,False,False,False,,,,,1004273,False,1.0,INFO@ESHUTTLE.NET,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,EXECUTIVE SHUTTLE NETWORK LLC,False,False,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,LEEDS,US,AL,529 ASPEN DR SW,35094,29-MAR-22,77000.0,2022.0,False,,False,False,1.0,0.0,0.0,0.0,0.0,0.0,4.0,,AL,False,False,,False,True,Y,LEEDS,US,AL,529 ASPEN DR,35094,,77000,2022,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(205) 702-4566,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1864,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,False,False,False,False,False,False
65,12-FEB-02,,False,,,C,False,False,False,,,,,1004274,False,2.0,,False,(612) 827-1097,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,PAV SURFACE TRANSPORTATION INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MINNEAPOLIS,US,MN,4331 BLAISDELL AVE SOUTH,55409,12-FEB-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,MN,False,False,,False,True,N,MINNEAPOLIS,US,MN,4331 BLAISDELL AVE SOUTH,55409,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(612) 386-8496,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1865,,2.0,0.0,0.0,1.0,0.0,0.0,,False,False,False,False,False,False,False
66,12-FEB-02,,False,,,C,False,False,False,,ANDERSON,,,1004275,False,1.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,RALPH ANDERSON,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,GAINESVILLE,US,GA,4649 HWY 52,30507,,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,GA,False,False,,False,False,N,GAINESVILLE,US,GA,4649 HWY 52,30507,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(770) 869-1035,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1866,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
67,12-FEB-02,,False,,,C,False,False,False,True,BOTTEN BROS,,,1004276,False,1.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,PETER O BOTTEN,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,SOUTH RANGE,US,WI,7191 E CTH E,54847,24-JUN-03,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,WI,False,False,,False,False,N,SOUTH RANGE,US,WI,7191 E CTH E,54847,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(715) 398-3036,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1867,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
68,12-FEB-02,,False,,,C,False,False,False,,BULLSEYE REPAIR,,,1004280,False,1.0,BULLSEYE@WAVECOM.NET,False,,False,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,STEPHEN G PATTISON,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,SHERIDAN,US,WY,8 HAWK LN,82801,27-OCT-13,10000.0,2005.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,WY,False,False,,False,False,N,SHERIDAN,US,WY,8 HAWK LN,82801,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(307) 672-6983,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1868,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
69,12-FEB-02,,False,,True,A,False,False,False,,,,,1004282,False,21.0,RSTZTRANSPORT@GMAIL.COM,False,(866) 929-2195,False,False,False,,Y,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,RSTZ TRANSPORT INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WEBSTER,US,MA,24 TOWN FOREST RD SUITE C,01570,17-MAY-22,2600000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,MA,False,False,,False,False,N,WEBSTER,US,MA,24 TOWN FOREST RD SUITE C,01570,,2600000,2021,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(508) 461-9875,,26.0,0.0,0.0,19.0,5.0,0.0,False,False,1869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
70,12-FEB-02,,False,,,C,False,False,False,,BOBO PALLETS,,,1004283,False,2.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,DANIEL BOBO,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,HOLLY SPRINGS,US,GA,PO BOX 792,30142,,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,GA,False,False,,False,False,N,CANTON,US,GA,150 BOBO TRAIL,30114,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(770) 345-5611,,5.0,0.0,0.0,2.0,0.0,0.0,False,False,1870,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
71,12-FEB-02,,False,,,C,False,False,False,,JASON BROWN TRUCKING,,,1004287,False,2.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,JASON BROWN,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MILLEDGEVILLE,US,GA,846 SPARTA HWY,31061,,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,GA,False,False,,False,False,N,MILLEDGEVILLE,US,GA,846 SPARTA HWY,31061,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(478) 452-2984,,1.0,0.0,0.0,1.0,0.0,0.0,False,False,1871,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
72,12-FEB-02,,False,,,A,False,False,False,,JEA RUBY'S TRUCKING,,,1004288,False,1.0,JCMARDUENO@GMAIL.COM,False,(951) 928-6237,False,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,JUAN C MARDUENO,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,PERRIS,US,CA,805 LIMOUSIN ST,92571,24-JUN-22,86000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,CA,False,False,,False,False,N,PERRIS,US,CA,805 LIMOUSIN ST,92571,,86000,2021,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(909) 772-9038,,0.0,0.0,0.0,2.0,0.0,0.0,False,False,1872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
73,12-FEB-02,,False,,True,C,False,False,False,,,,,1004290,False,8.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,BARNARD'S LANDSCAPE COMPANY INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MARIETTA,US,GA,1892 DORSEY ROAD,30066-6502,,104400.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,GA,False,False,,False,False,N,MARIETTA,US,GA,1892 DORSEY ROAD,30066-6502,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,(770) 428-4270,,4.0,0.0,0.0,0.0,0.0,0.0,False,False,1873,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
74,12-FEB-02,,False,,,C,False,False,False,,,,,1004291,False,1.0,DARTERSTEEL@MSN.COM,False,(865) 986-8182,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,DARTER STEEL INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,LENOIR CITY,US,TN,1476 INDUSTRIAL PARK DR,37771,26-FEB-20,2500.0,2019.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,TN,False,False,,False,False,N,LENOIR CITY,US,TN,1476 INDUSTRIAL PARK DR,37771,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(865) 986-4628,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1874,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
75,12-FEB-02,,False,,,A,False,False,False,,,,,1004294,False,5.0,TNDUNCAN921@GMAIL.COM,False,(615) 261-6876,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,MID-SOUTH LITHOTRIPSY ASSOCIATES,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FRANKLIN,US,TN,302 INNOVATION DRIVE SUITE 240,37067,12-JUL-21,10625.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,TN,False,False,,False,False,N,FRANKLIN,US,TN,302 INNOVATION DR SUITE 240,37067,,10625,2021,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(615) 261-6776,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
76,12-FEB-02,,False,,,C,False,False,False,,,,,1004295,True,2.0,CONYERS2@AOL.COM,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,CONYERS CONTRACTING INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CONYERS,US,GA,2433 LAKE ROCKAWAY RD,30013,,10500.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,GA,False,False,,False,False,N,CONYERS,US,GA,2433 LAKE ROCKAWAY RD,30013,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,(770) 760-0803,,4.0,0.0,0.0,0.0,0.0,0.0,False,False,1876,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
77,12-FEB-02,,False,,,C,False,False,False,,,,,1004296,False,1.0,JALARSON@UHG.NET,False,(615) 662-9548,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,MISSISSIPPI LITHOTRIPSY ASSOCIATES,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FRANKLIN,US,TN,720 COOL SPRING BLVD  500,37067,18-DEC-07,151908.0,2006.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,TN,False,False,,False,False,N,FRANKLIN,US,TN,720 COOL SPRING BLVD  500,37067,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(615) 261-6700,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1877,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
78,12-FEB-02,,False,,,A,False,False,False,,,,,1004297,False,3.0,TNDUNCAN@CIMPLIFY.NET,False,(615) 261-6876,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,UROLOGY HEALTHCARE GROUP,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,FRANKLIN,US,TN,302 INNOVATION DR SUITE 240,37067,12-JUL-21,20225.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,TN,False,False,,False,False,N,FRANKLIN,US,TN,302 INNOVATION DR SUITE 240,37067,,20225,2021,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(615) 261-6776,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
79,12-FEB-02,,False,,,C,False,False,False,True,CARDINAL PLUMBING,,,1004298,False,3.0,,False,,False,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,JASON THOMAS,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,LAWRENCEVILLE,US,GA,945 BUFORD DR SUITE 2,30244,,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,GA,False,False,,False,False,N,LAWRENCEVILLE,US,GA,945 BUFORD DR SUITE 2,30244,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,(770) 339-5404,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1879,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
80,12-FEB-02,,False,,,C,False,False,False,,,,,1004299,False,4.0,RRD125@AOL.COM,False,,False,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,R & R DELIVERY INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MECHANICSBURG,US,IL,P O BOX 109,62545,22-SEP-09,150000.0,2000.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,IL,False,False,,False,False,N,DAWSON,US,IL,1151 BUFFALO/MECHANICSBURG RD,62520,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,(217) 364-5104,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1880,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
81,12-FEB-02,,False,,,B,False,False,False,,RED TRANSPORT,,,1004300,False,3.0,,False,(787) 765-5619,False,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,JOSI J MELENDEZ ACOSTA,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,SAN JUAN,US,PR,PO BOX 9066270,00906,07-JAN-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,PR,False,False,,False,False,N,SAN JUAN,US,PR,PO BOX 9066270,00906,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1881,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
82,12-FEB-02,,False,,,C,False,False,False,,BUTLER WRECKER & TOWING,,,1004302,False,2.0,BUTLERWRECKER@SBCGLOBAL.NET,False,(870) 208-8872,False,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,,JASON BUTLER,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WYNNE,US,AR,PO BOX 276,72396,27-APR-20,1000.0,2019.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,AR,False,False,,False,False,N,WYNNE,US,AR,585 CE BROWNER ROAD,72396,,0,0,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(870) 238-2057,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1882,,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False
