,ADD_DATE,BAKERY PRODUCTS,BEVERAGES,"BREAD,PASTRIES",BRUSH AND WOOD,BUILDING MATERIALS,BURIAL VAULTS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,FURNITURE,GENERAL FREIGHT,"GRAIN, FEED, HAY",GRAVEL & SAND,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PLANTS & STRAW,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,STEEL VALVES,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS,TREE SPADE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
72,04-APR-02,,False,,,,,A,False,False,False,,ARMARC FARMS,1017177,False,1,GRANNYHAM@VERIZON.NET,False,(540) 822-4664,False,,False,True,,N,False,0,0,0,0,0,0,False,O D MARCUM,False,False,,0,0,0,0,0,0,0,0,0,,LOVETTSVILLE,US,VA,38180 ARMARC FARMS LANE,20180,20-JUN-21,4553.0,2020.0,False,False,False,0,0,0,0,0,0,1,VA,False,False,False,False,N,LOVETTSVILLE,US,VA,38180 ARMARC FARMS LANE,20180,,4553,2020,False,,0,0,0,0,0,0,0,0,0,0,0,0,(540) 822-5416,,,3,0,0,1,0,0,False,False,7372,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
73,04-APR-02,,False,,,,,C,False,False,False,,,1017180,False,5,,False,(608) 965-4590,False,,False,False,,N,False,0,0,0,0,0,0,False,STEPHEN M SCHWARTZ,False,False,,0,0,0,0,0,0,0,0,0,True,SHULLSBURG,US,WI,17531 COUNTY HIGHWAY A,53586,17-MAY-05,20000.0,2004.0,False,False,False,0,0,0,0,0,0,5,WI,False,False,False,False,N,SHULLSBURG,US,WI,17531 CTH A,53586,,0,0,False,,0,0,0,0,0,0,0,0,0,4,0,0,(608) 965-4590,,,3,0,0,1,0,0,False,False,7373,,0,0,0,0,0,0,False,False,False,False,False,False,False
74,04-APR-02,,False,,,,,C,False,False,False,,,1017186,False,1,,False,,False,,False,True,,N,False,0,0,0,0,0,0,False,PAUL D CERNEK,False,False,,0,0,0,0,0,0,0,0,0,,GRATIOT,US,WI,4120 CTH KK,53541,02-JUN-08,0.0,,False,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,GRATIOT,US,WI,4120 CTH KK,53541,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,7374,,0,0,0,0,0,0,False,False,False,False,False,False,False
75,04-APR-02,,False,,,,,A,False,False,False,,,1017189,False,25,WENDY.CHANG@PCSHI.COM,False,(808) 845-9773,False,,False,False,,N,False,4,0,0,4,0,0,False,PACIFIC COMMERCIAL SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,True,HONOLULU,US,HI,PO BOX 235117,96823,26-JUL-22,250000.0,2022.0,False,False,False,0,0,0,0,0,0,28,HI,False,False,False,False,N,KAPOLEI,US,HI,91-254 OLAI STREET,96707,,250000,2022,False,,0,0,0,0,0,0,0,0,0,19,0,0,(808) 545-4599,,,16,0,0,5,0,0,False,False,7375,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
76,04-APR-02,,False,,,,,C,False,False,False,,BEYL FARM'S,1017195,False,2,,False,,False,,False,True,,N,False,0,0,0,0,0,0,False,WARREN H BEYL,False,False,,0,0,0,0,0,0,0,0,0,,SAINT CROIX FALLS,US,WI,1896 STATE RD 87,54024,08-OCT-01,5000.0,2000.0,False,False,False,0,0,0,0,0,0,3,WI,False,False,False,False,N,SAINT CROIX FALLS,US,WI,1896 STATE RD 87,54024,,0,0,False,,0,0,0,0,0,0,0,0,0,3,0,0,(715) 483-3818,,,0,0,0,0,0,0,False,False,7376,,0,0,0,0,0,0,False,False,False,False,False,False,False
77,04-APR-02,,False,,,,,A,False,False,False,,,1017196,False,27,BRVEQUIPMENT@BELLSOUTH.NET,False,(662) 235-5900,False,,False,False,,N,False,0,0,0,0,0,0,False,BRV EQUIPMENT INC,False,False,,0,0,0,0,0,0,0,0,0,True,TCHULA,US,MS,14118 HWY 49,39169,27-JAN-21,223044.0,2020.0,False,False,False,0,0,0,0,0,0,13,MS,False,False,False,False,N,TCHULA,US,MS,14118 HWY 49,39169,,223044,2020,False,,0,0,0,0,0,0,0,0,0,4,0,0,(662) 235-5800,,,14,0,0,9,0,0,False,False,7377,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
78,04-APR-02,,False,,,,,C,False,False,False,,,1017197,False,1,RGOWE7@AOL.COM,False,(314) 892-0910,False,,False,False,,N,False,0,0,0,0,0,0,False,LTD MOTORS INC,False,False,,0,0,0,0,0,0,0,0,0,,ST LOUIS,US,MO,1180 HAWKSTONE,63125,20-JUL-22,20000.0,2022.0,False,False,True,0,0,0,0,0,0,1,MO,False,False,False,False,N,ST LOUIS,US,MO,1180 HAWKSTONE,63125,,20000,2022,False,,0,0,0,0,0,0,0,0,0,1,0,0,(314) 393-4594,,,0,0,0,0,0,0,False,False,7378,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
79,04-APR-02,,False,,,,,C,False,False,False,,A MEROLLE & SONS TRUCKING,1017199,False,1,ARTYMEROLLE@VERIZON.NET,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,ARTHUR L MEROLLE JR,False,False,,0,0,0,0,0,0,0,0,0,,HOPATCONG,US,NJ,610 BROOKLYN MNT RD,07843,28-NOV-21,60000.0,2020.0,False,False,False,0,0,0,0,0,0,2,NJ,False,False,False,False,N,HOPATCONG,US,NJ,610 BROOKLYN MNT RD,07843,,60000,2020,False,,0,0,0,0,0,0,0,0,0,0,0,0,(973) 479-7961,,,1,0,0,2,0,0,False,False,7379,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
80,04-APR-02,,False,,,,,A,False,False,False,,CHALLENGE PRINTING,1017203,False,4,WWW.CHALLENGEPRINTINGCO.COM,False,(973) 471-2562,False,,False,False,,N,False,0,0,0,0,0,0,False,THE CHALLENGE PRINTING COMPANY,False,False,,0,0,0,0,0,0,0,0,0,,CLIFTON,US,NJ,2 BRIDEWELL PLACE,07014,10-MAY-22,6240.0,2020.0,False,False,False,0,0,0,0,0,0,1,NJ,False,False,True,False,N,CLIFTON,US,NJ,2 BRIDEWELL PLACE,07014,,6240,2020,False,,0,0,0,0,0,0,0,0,0,1,0,0,(973) 471-4700,,,0,0,0,0,0,0,False,False,7380,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
81,04-APR-02,,False,,,,,A,False,False,True,,TIPTON LINEN & UNIFORM,1017206,False,8,DHARPER@TIPTONLINEN.COM,False,(573) 335-1264,False,,False,False,,N,False,0,0,0,0,0,0,False,TIPTON TEXTILE RENTAL INC,False,False,,0,0,0,0,0,0,0,0,0,,CAPE GIRARDEAU,US,MO,1415 INDEPENDENCE,63703,08-AUG-22,1.0,2021.0,False,False,False,0,0,0,0,0,0,8,MO,False,False,False,False,N,CAPE GIRARDEAU,US,MO,1415 INDEPENDENCE,63703,,1,2021,False,,0,0,0,0,0,0,0,0,0,0,7,0,(573) 335-5579,,,2,0,0,0,1,0,False,False,7381,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
82,04-APR-02,,False,,,,,A,False,False,False,,,1017212,False,6,JAMESSMITHDRIVER5013@GMAIL.COM,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,SMITH BROTHERS LOGISTICS LLC,False,False,,0,0,0,0,0,0,0,0,0,,REIDSVILLE,US,NC,368 ROBERTS FARM RD,27320,05-APR-21,1.0,2021.0,False,False,False,0,0,0,0,0,0,4,NC,False,False,False,False,N,REIDSVILLE,US,NC,368 ROBERTS FARM RD,27320,,1,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(336) 951-2222,,,5,0,0,4,0,0,False,False,7382,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
83,04-APR-02,,False,,True,,,A,False,False,False,,DUDENS TREE CARE,1017215,False,1,JUSTAN@NORTHLANDSAFETY.COM,False,(507) 263-4773,False,,False,False,,N,False,0,0,0,0,0,0,False,DU-BAR TREE SERVICE,False,False,,0,0,0,0,0,0,0,0,0,,CANNON FALLS,US,MN,508 STATE STREET EAST,55009,09-AUG-22,10.0,2021.0,False,False,False,0,0,0,0,0,0,2,MN,False,False,False,False,N,CANNON FALLS,US,MN,508 STATE STREET EAST,55009,,10,2021,False,,0,0,0,0,0,0,0,0,0,2,0,0,(507) 632-2891,,,2,0,0,0,0,0,False,False,7383,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
84,04-APR-02,,False,,,,,C,False,False,False,,,1017229,False,1,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,ANDERSON ESTATE DESIGN INC,False,False,,0,0,0,0,0,0,0,0,0,,OMAHA,US,NE,17341 M STREET,68135,22-OCT-07,10000.0,2001.0,False,False,False,0,0,0,0,0,0,1,NE,False,False,False,False,N,OMAHA,US,NE,17341 M STREET,68135,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(402) 895-9125,,,0,0,0,0,0,0,False,False,7384,,0,0,0,0,0,0,False,False,False,False,False,False,False
85,01-JUN-74,,False,,,,,A,False,False,False,,,101723,False,1,RAFFI.SOSSOYAN@VELAN.COM,False,(514) 748-8635,False,,False,False,,N,False,0,0,0,0,0,0,False,VELAN INC,False,False,,0,0,0,0,0,0,0,0,0,,MONTREAL,CA,QC,7007 COTE DE LIESSE,H4T 1G2,25-MAR-22,35001.0,2021.0,False,False,False,0,0,0,0,0,0,1,VT,False,False,False,False,N,MONTREAL,CA,QC,7007 COTE DE LIESSE,H4T 1G2,,35001,2021,False,True,0,0,0,0,0,0,0,0,0,0,0,0,(514) 748-7743,,,0,1,0,0,1,0,False,False,7385,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
86,04-APR-02,,False,,,True,,A,False,False,False,,VELVETOP PRODUCTS,1017230,False,4,LWALSH@VELVETOP.COM,False,(631) 673-3301,False,,False,False,,N,False,0,0,0,0,0,0,False,WALSH & HUGHES INC,False,False,,0,0,0,0,0,0,0,0,0,,HUNTINGTON STATION,US,NY,1455 NEW YORK AVE,11746,28-OCT-21,100000.0,2021.0,False,False,False,0,0,0,0,0,0,6,NY,False,False,False,False,N,HUNTINGTON STATION,US,NY,1455 NEW YORK AVE,11746,,100000,2021,False,,0,0,0,0,0,0,0,0,0,2,0,0,(631) 427-5904,,,4,0,0,4,0,0,False,False,7386,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
87,04-APR-02,,False,,,,,C,False,False,False,,,1017231,False,1,,False,,False,,False,True,,N,False,0,0,0,0,0,0,False,GEORGE L BERGMANN,False,False,,0,0,0,0,0,0,0,0,0,,ST CROIX FALLS,US,WI,1903 150TH AVENUE,54024,03-OCT-01,0.0,,False,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ST CROIX FALLS,US,WI,1903 150TH AVENUE,54024,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,7387,,0,0,0,0,0,0,False,False,False,False,False,False,False
88,04-APR-02,,False,,,,,C,False,False,False,,WIL - LAR FARMS,1017236,False,1,,False,,False,,False,True,,N,False,0,0,0,0,0,0,False,LARRY L LARSON,False,False,,0,0,0,0,0,0,0,0,0,,DRESSER,US,WI,952 HWY 65,54009,29-SEP-01,700.0,2000.0,False,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,DRESSER,US,WI,952 HWY 65,54009,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 755-2108,,,0,0,0,0,0,0,False,False,7388,,0,0,0,0,0,0,False,False,False,False,False,False,False
89,04-APR-02,,False,,,,True,A,False,False,False,,,1017237,False,14,GULFCOASTWILBERT@AOL.COM,False,(850) 682-8694,False,,False,False,,N,False,0,0,0,0,0,0,False,GULF COAST WILBERT INC,False,False,,0,0,0,0,0,0,0,0,0,,CRESTVIEW,US,FL,P O BOX 455,32536,25-AUG-21,12650.0,2020.0,False,False,False,0,0,0,0,0,0,8,FL,False,False,False,False,N,CRESTVIEW,US,FL,100 MARTIN STREET,32536,,12650,2020,False,,0,0,0,0,0,0,0,0,0,8,0,0,(850) 682-8004,,,0,0,0,0,0,0,False,False,7389,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
90,04-APR-02,,False,,,,,C,False,False,False,,,1017238,False,1,,False,,False,,False,True,,N,False,0,0,0,0,0,0,False,WILLIAM F PRATT,False,False,,0,0,0,0,0,0,0,0,0,,CENTURIA,US,WI,1620 170TH STREET,54824,28-SEP-01,300.0,2000.0,False,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,CENTURIA,US,WI,1620 170TH STREET,54824,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 646-2309,,,0,0,0,0,0,0,False,False,7390,,0,0,0,0,0,0,False,False,False,False,False,False,False
91,04-APR-02,,False,,,,,C,False,False,False,,,1017244,False,1,,False,,False,,False,True,,N,False,0,0,0,0,0,0,False,MAIER FARMS LLC,False,False,,0,0,0,0,0,0,0,0,0,,WAUNAKEE,US,WI,7085 SCHUMACHER ROAD,53597,26-APR-10,0.0,,False,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,WAUNAKEE,US,WI,7085 SCHUMACHER ROAD,53597,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,7391,,0,0,0,0,0,0,False,False,False,False,False,False,False
92,04-APR-02,,False,,,,,C,False,False,False,,VIV CLAN FARM,1017250,False,1,,False,,False,,False,True,,N,False,0,0,0,0,0,0,False,GARY L BOYKE,False,False,,0,0,0,0,0,0,0,0,0,,FOND DU LAC,US,WI,N5119 CTH K,54935,26-SEP-00,0.0,,False,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,FOND DU LAC,US,WI,N5119 CTH K,54935,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 923-2189,,,0,0,0,0,0,0,False,False,7392,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,04-APR-02,,False,,,,,C,False,False,False,,HAWK'S,1017252,False,3,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,KENNETH HAWK,False,False,,0,0,0,0,0,0,0,0,0,,DORAVILLE,US,GA,4229 VIRGINIA AVE,30360,,0.0,,False,False,True,0,0,0,0,0,0,2,GA,False,False,False,False,N,DORAVILLE,US,GA,4229 VIRGINIA AVE,30360,,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(770) 448-7107,,,0,0,0,0,0,0,False,False,7393,,0,0,0,0,0,0,False,False,False,False,False,False,False
94,04-APR-02,,False,,,,,C,False,False,False,,,1017253,False,1,,False,,False,,False,True,,N,False,0,0,0,0,0,0,False,BEEF RIVER ACRES LLC,False,False,,0,0,0,0,0,0,0,0,0,,STRUM,US,WI,N49218 CTY RD V,54770,11-FEB-02,0.0,,False,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,STRUM,US,WI,N49218 CTY RD V,54770,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 695-3682,,,0,0,0,0,0,0,False,False,7394,,0,0,0,0,0,0,False,False,False,False,False,False,False
95,04-APR-02,,False,,,,,C,False,False,False,,,1017256,False,3,CSVET@RUCLS.NET,False,(608) 524-3512,False,,False,False,,N,False,0,0,0,0,0,0,False,CITY SIDE FARMS LTD,False,False,,0,0,0,0,0,0,0,0,0,True,REEDSBURG,US,WI,S2777A HWY 23,53959,21-JUN-21,10000.0,2019.0,False,False,False,0,0,0,0,0,0,6,WI,False,False,False,False,N,REEDSBURG,US,WI,S2777A HWY 23,53959,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 524-2537,,,9,0,0,5,0,0,False,False,7395,,0,0,0,0,0,0,False,False,False,False,False,False,False
96,04-APR-02,,False,,,,,A,False,False,False,,,1017258,False,2,DAILEASALES@OUTLOOK.COM,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,DAI-LEA SALES LTD,False,False,,0,0,0,0,0,0,0,0,0,,COURTENAY,CA,BC,3573 ISLAND HWY S,V9N 9T8,16-AUG-21,24559.0,2020.0,False,False,False,0,0,0,0,0,0,2,MT,False,False,False,False,N,SPIRIT RIVER,CA,AB,78458 HWY 49,T0H 3G0,,24559,2020,False,,0,0,0,0,0,0,0,0,0,0,0,0,(250) 871-7788,,,4,0,0,1,1,0,False,False,7396,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
97,04-APR-02,,False,,,True,,C,False,False,False,,,1017259,False,2,AMANDA@RGCONST.COM,False,(360) 740-5332,False,,False,False,,N,False,0,0,0,0,0,0,False,RG CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,TUMWATER,US,WA,510 CUSTER WAY SE SUITE 302,98501,13-SEP-21,1.0,2020.0,False,False,False,0,0,0,0,0,0,2,WA,False,False,False,False,N,TUMWATER,US,WA,510 CUSTER WAY SE SUITE 302,98501,,1,2020,False,,0,0,0,0,0,0,0,0,0,1,0,0,(360) 740-1954,,,2,0,0,1,0,0,False,False,7397,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
98,04-APR-02,,False,,,,,C,False,False,False,,GREEN MEADOW TURF,1017262,False,1,,True,,False,,False,False,,N,False,0,0,0,0,0,0,False,TOM GLODOWSKI,False,False,,0,0,0,0,0,0,0,0,0,,CUSTER,US,WI,620 N EDGEWOOD ROAD,54423,11-FEB-22,7500.0,2021.0,False,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,CUSTER,US,WI,620 N EDGEWOOD ROAD,54423,,7500,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(715) 592-6378,,,1,0,0,1,0,0,False,False,7398,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
99,04-APR-02,,False,,,,,C,False,False,False,,,1017265,False,6,TRPLBRK@TRIWEST.NET,False,,False,,False,True,,N,False,0,0,0,0,0,0,False,TRIPLE BROOK FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,OSSEO,US,WI,N45619 CO RD O,54758,07-MAY-22,10000.0,2021.0,False,False,False,0,0,0,0,0,0,3,WI,False,False,False,False,N,OSSEO,US,WI,N45619 CO RD 0,54758,,10000,2021,False,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 694-2262,,,4,0,0,2,0,0,False,False,7399,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
