,ADD_DATE,BEVERAGES,BOAT LIFTS,BUILDING MATERIALS,CAMPERS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,EMPTY TOTES/DRUM,FARM SUPPLIES,FAX,FRESH PRODUCE,FUEL OIL,FURNITURE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PLANTS,PLUMBING SUPPLIES,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,"SAND, GRAVEL","SAND,GRAVEL",SEPTAGE,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
70,24-JAN-02,False,,,,C,False,False,False,,,1000419,False,2.0,DAKEPLEY@GMAIL.COM,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,K W OIL WELL SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,True,CHANUTE,US,KS,19450 FORD RD,66720,15-APR-22,50000.0,2021.0,False,,False,False,0,0,0,0,0,0,3.0,KS,False,False,False,False,N,CHANUTE,US,KS,19450 FORD RD,66720,,,50000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(620) 433-2178,0,0,0,3,0,0,False,False,170,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
71,24-JAN-02,False,,,,C,False,False,False,,,1000423,False,2.0,PHOENIXMOVERS@YAHOO.COM,,False,(703) 416-5152,False,,,,False,False,N,True,0,0,0,0,0,0,False,PHOENIX MOVERS LLC,False,False,,0,0,0,0,0,0,0,0,0,,ARLINGTON,US,VA,3600 S GLEBE RD,22202,30-MAR-22,20000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,VA,False,False,False,False,N,ALEXANDRIA,US,VA,4719 GLOUCESTER RD,22312,,,20000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,1,(703) 370-3140,0,0,0,0,0,0,False,False,171,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
72,24-JAN-02,False,,,,A,False,False,False,,,1000427,False,2.0,KIM-1STSERVEINC@ATT.NET,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,1ST SERVE INC,False,False,,0,0,0,0,0,0,0,0,0,True,YORK,US,SC,2287 ARABIAN LANE,29745,12-JUL-22,20000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,SC,False,False,False,False,N,YORK,US,SC,2287 ARABIAN LANE,29745,,,20000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(803) 203-8564,1,0,0,0,0,0,False,False,172,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
73,24-JAN-02,False,,,True,C,False,False,False,,,1000428,False,1.0,LAKEWMCDSFARM@AOL.COM,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,ROBERT DORMAN MCDONALD,False,False,,0,0,0,0,0,0,0,0,0,,TYLERTOWN,US,MS,88 LAKE WALTHALL RD,39667-5444,01-FEB-13,113738.0,2011.0,False,,False,False,0,0,0,0,0,0,1.0,MS,False,False,False,False,N,TYLERTOWN,US,MS,88 LAKE WALTHALL RD,39667-5444,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(601) 814-0053,0,0,0,0,0,0,False,False,173,,0,0,0,0,0,0,False,False,False,False,False,False,False
74,24-JAN-02,False,,,,A,False,False,False,,,1000429,False,2.0,SALES@PHIL-DIRT.COM,,False,,False,,,,True,False,N,False,0,0,0,0,0,0,False,PHIL-DIRT INC,False,False,,0,0,0,0,0,0,0,0,0,,CRESTVIEW,US,FL,5820 PHIL DIRT ROAD,32536,01-SEP-22,191000.0,2022.0,False,,False,False,0,0,0,0,0,0,2.0,FL,False,False,False,False,N,CRESTVIEW,US,FL,5820 PHIL DIRT ROAD,32536,,,191000,2022,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(850) 582-3478,1,0,0,1,0,0,False,False,174,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
75,24-JAN-02,False,,,,C,False,False,False,,,1000436,False,2.0,,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,BOGAN'S PLUMBING INC,False,False,,0,0,0,0,0,0,0,0,0,,ABINGDON,US,MD,1302 CONTINENTAL DR,21009,,0.0,,False,,False,False,0,0,0,0,0,0,2.0,MD,False,False,False,False,N,ABINGDON,US,MD,1302 CONTINENTAL DR,21009,,True,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(410) 893-6611,2,0,0,0,0,0,False,False,175,,0,0,0,0,0,0,False,False,False,False,False,False,False
76,24-JAN-02,False,,,,A,False,False,False,,RTM TRANSFER CO,1000438,False,1.0,,,False,,False,,,,True,False,N,False,0,0,0,0,0,0,False,ROBERT T MCGOWAN,False,False,,0,0,0,0,0,0,0,0,0,,GEIGERTOWN,US,PA,3195 HAYCREEK ROAD BOX 173,19523,10-AUG-21,1000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,PA,False,False,False,False,N,GEIGERTOWN,US,PA,3195 HAYCREEK ROAD BOX 173,19523,,,1000,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(610) 721-0324,0,0,0,0,0,0,False,False,176,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
77,24-JAN-02,True,,,,A,False,False,False,,,1000439,False,3.0,VENDINGCOMP@OPTONLINE.NET,,False,(973) 463-1235,False,,,,False,False,N,False,0,0,0,0,0,0,False,THE VENDING COMPANY LLC,False,False,,0,0,0,0,0,0,0,0,0,,E HANOVER,US,NJ,727 RIDGEDALE AVE,07936,23-SEP-21,50000.0,2019.0,False,,False,False,0,0,0,0,0,0,5.0,NJ,False,False,False,False,N,E HANOVER,US,NJ,727 RIDGEDALE AVE,07936,,,50000,2019,False,,,,0,0,0,0,0,0,0,0,0,5,0,0,(973) 463-1234,0,0,0,0,0,0,False,False,177,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
78,24-JAN-02,False,,,,A,False,False,False,,,1000440,False,17.0,MIKE@MBTRANSPORT.CA,,False,(844) 596-3388,False,,,,True,False,N,False,0,0,0,0,0,0,False,M B TRANSPORT ENTERPRISES INC,False,False,,0,0,0,0,0,0,0,0,0,,GUELPH,CA,ON,34 WINER RD.,N1H 6H9,30-NOV-20,1446888.0,2019.0,False,,False,False,0,0,0,0,0,0,14.0,NY,False,False,False,False,N,GUELPH,CA,ON,34 WINER RD.,N1H 6H9,,,1446888,2019,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(519) 823-1965,15,0,0,14,0,0,False,False,178,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
79,24-JAN-02,False,,,,C,False,False,False,,ANYTIME SEPTIC CLEANING,1000444,False,1.0,,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,CHARLES R STRANCKE,False,False,,0,0,0,0,0,0,0,0,0,,KEWASKUM,US,WI,4966 SUNSET DRIVE,53040,22-DEC-01,5000.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,KEWASKUM,US,WI,4966 SUNSET DRIVE,53040,,,0,0,False,,,True,0,0,0,0,0,0,0,0,0,1,0,0,(262) 629-5063,0,0,0,0,0,0,False,False,179,,0,0,0,0,0,0,False,False,False,False,False,False,False
80,24-JAN-02,False,,,,C,False,False,False,,ACE HARDWARE AND LUMBER,1000446,False,3.0,,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,BERN INC,False,False,True,0,0,0,0,0,0,0,0,0,,WAHOO,US,NE,205 WEST 5TH STREET,68066,,0.0,,False,,False,False,0,0,0,0,0,0,2.0,NE,False,False,False,False,N,WAHOO,US,NE,205 WEST 5TH STREET,68066,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(402) 443-3424,0,0,0,0,0,0,False,False,180,,0,0,0,0,0,0,False,False,False,False,False,False,False
81,24-JAN-02,False,,,,C,False,False,False,,LOUP RIVER PUMP CO,1000448,False,3.0,,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,GREG RASMUSSEN,False,False,,0,0,0,0,0,0,0,0,0,True,ROCKVILLE,US,NE,PO BOX 125,68871,,0.0,,False,,False,False,0,0,0,0,0,0,5.0,NE,False,False,False,False,N,ROCKVILLE,US,NE,531 NORTH LEY STREET,68871,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,5,0,0,(308) 372-3469,4,0,0,0,0,0,False,False,181,,0,0,0,0,0,0,False,False,False,False,False,False,False
82,24-JAN-02,False,,,,C,False,False,False,,,1000450,False,1.0,,,False,(308) 546-0462,False,,,,False,False,N,False,0,0,0,0,0,0,False,COOLEY WELL DRILLING INC,False,False,,0,0,0,0,0,0,0,0,0,,MULLEN,US,NE,PO BOX 182,69152,29-JAN-07,55000.0,2006.0,False,True,False,False,0,0,0,0,0,0,4.0,NE,False,False,False,False,N,MULLEN,US,NE,36610 W HWY 2,69152,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,4,0,0,(308) 546-2861,0,0,0,0,0,0,False,False,182,,0,0,0,0,0,0,False,False,False,False,False,False,False
83,24-JAN-02,False,,,,C,False,False,False,,,1000452,False,1.0,,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,JOYCE HENDRICKS FOREST PRODUCTS INC,False,False,,0,0,0,0,0,0,0,0,0,True,SPRINGBROOK,US,WI,W2079 CTH E,54875,08-DEC-01,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,SPRINGBROOK,US,WI,W2079 CTH E,54875,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(715) 766-3403,1,0,0,1,0,0,False,False,183,,0,0,0,0,0,0,False,False,False,False,False,False,False
84,24-JAN-02,False,,True,,C,False,False,False,,,1000453,False,1.0,KENT@KRTCONSTRUCTION.COM,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,KRT CONSTRUCTION,False,False,,0,0,0,0,0,0,0,0,0,,OMAHA,US,NE,4325 N 156TH STREET,68116,18-APR-19,6000.0,2018.0,False,,False,False,0,0,0,0,0,0,1.0,NE,False,False,False,False,N,OMAHA,US,NE,4325 N 156TH STREET,68116,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(402) 493-5621,0,0,0,0,0,0,False,False,184,,0,0,0,0,0,0,False,False,False,False,False,False,False
85,24-JAN-02,False,,True,,C,False,False,False,,,1000457,False,1.0,,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,BULL BROOK FOUNDATIONS INC,False,False,,0,0,0,0,0,0,0,0,0,,TREGO,US,WI,N8640 RIVER ROAD,54888,14-DEC-01,0.0,,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,TREGO,US,WI,N8640 RIVER ROAD,54888,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,,1,0,0,0,0,0,False,False,185,,0,0,0,0,0,0,False,False,False,False,False,False,False
86,24-JAN-02,False,,,,C,False,False,False,,,1000458,False,2.0,,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,JOHN SKEEN,False,False,,0,0,0,0,0,0,0,0,0,,IMPERIAL,US,NE,1430 DOUGLAS STREET,69033,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,NE,False,False,False,False,N,IMPERIAL,US,NE,1430 DOUGLAS STREET,69033,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(308) 882-4826,0,0,0,0,0,0,True,False,186,,0,0,0,0,0,0,False,False,False,False,False,False,False
87,24-JAN-02,False,,,,C,False,False,False,,,1000460,False,10.0,,,False,(402) 646-6293,False,,,,True,False,N,False,0,0,0,0,0,0,False,HUGHES BROTHERS INC,False,False,,0,0,0,0,0,0,0,0,0,,SEWARD,US,NE,PO BOX 159,68434,03-NOV-04,,,False,,False,False,0,0,0,0,0,0,3.0,NE,False,False,False,False,N,SEWARD,US,NE,210 NORTH 13TH STREET,68434,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(402) 643-2991,0,0,0,0,0,0,False,False,187,,0,0,0,0,0,0,False,False,False,False,False,False,False
88,24-JAN-02,False,,,,C,False,False,False,,GRAHAM FOREST PRODUCTS,1000461,False,1.0,,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,GERALD L GRAHAM,False,False,,0,0,0,0,0,0,0,0,0,True,TREGO,US,WI,W5833 PALMER DRIVE,54888,04-JAN-22,3000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,TREGO,US,WI,W5833 PALMER DRIVE,54888,,,3000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(715) 466-4545,1,0,0,1,0,0,False,False,188,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
89,24-JAN-02,False,,,,C,False,False,False,,L & S CUSTOM,1000463,False,2.0,,,False,,False,,,,True,False,N,False,0,0,0,0,0,0,False,LEE LEHMAN,False,False,,0,0,0,0,0,0,0,0,0,,CAIRO,US,NE,PO BOX 164,68824,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,NE,False,False,False,False,N,CAIRO,US,NE,307 ALEXANDRIA STREET,68824,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(308) 485-4778,1,0,0,0,0,0,False,False,189,,0,0,0,0,0,0,False,False,False,False,False,False,False
90,24-JAN-02,False,,,,A,False,False,False,,,1000464,False,2.0,FONSECASERVICES@HOTMAIL.COM,,False,(956) 843-2016,False,,,,True,False,N,False,0,0,0,0,0,0,False,JAVIER GONZALEZ RODRIGUEZ,False,False,,0,0,0,0,0,0,0,0,0,,HIDALGO,US,TX,302 E COMA  AVE,78557,11-JUN-22,8500.0,2021.0,False,,False,False,0,0,0,0,0,0,2.0,TX,False,False,False,False,N,REYNOSA,MX,TA,PRIV COSTA RICA  938,88700,,,8500,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(899) 924-4949,0,0,0,2,0,0,False,False,190,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
91,24-JAN-02,False,,,,A,False,False,False,,,1000465,False,8.0,JAMES@WESTTEXASDRUM.NET,True,False,(281) 383-1070,False,,,,False,False,N,False,0,0,0,0,0,0,False,WEST TEXAS DRUM COMPANY LTD II,False,False,,0,0,0,0,0,0,0,0,0,,BAYTOWN,US,TX,8950 FM 1405 RD,77523,02-MAY-22,625001.0,2021.0,False,,False,False,0,0,0,0,0,0,9.0,TX,False,False,False,False,N,BAYTOWN,US,TX,8950 FM 1405 RD,77523,,,625001,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(281) 383-1900,9,0,0,8,0,0,False,False,191,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
92,24-JAN-02,False,,,,C,False,False,False,,,1000466,False,1.0,CFLORA74@OUTLOOK.COM,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,COREY W FLORA,False,False,True,0,0,0,0,0,0,0,0,0,,BIRCHWOOD,US,WI,W16150 CTH F,54817,29-MAY-22,4500.0,2014.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,BIRCHWOOD,US,WI,W16150 CTH F,54817,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(715) 354-7175,1,0,0,1,0,0,False,False,192,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,24-JAN-02,False,,,,C,False,False,False,,,1000472,False,1.0,RAQUEL@ERICKAMMONINC.COM,,False,(530) 378-6828,False,,,,False,False,N,False,0,0,0,0,0,0,False,ERICK AMMON INC,False,False,,0,0,0,0,0,0,0,0,0,True,ANDERSON,US,CA,19905 HIRSCH COURT,96007,29-JAN-13,65000.0,2011.0,False,,False,False,0,0,0,0,0,0,2.0,CA,False,False,False,False,N,ANDERSON,US,CA,19905 HIRSCH COURT,96007,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(530) 378-6825,1,0,0,2,0,0,False,False,193,,0,0,0,0,0,0,False,False,False,False,False,False,False
94,24-JAN-02,False,,,,C,False,False,True,,CHRISTMAN BROS EXCAVATING,1000474,False,3.0,,,False,(715) 466-2831,False,,,,False,False,N,False,0,0,0,0,0,0,False,CHRISTMAN BROS INC,False,False,,0,0,0,0,0,0,0,0,0,,TREGO,US,WI,W6379 PALMER DRIVE,54888,13-JUN-03,12000.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,TREGO,US,WI,W6379 PALMER DRIVE,54888,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 466-2843,0,0,0,0,0,0,False,False,194,,0,0,0,0,0,0,False,False,False,False,False,False,False
95,24-JAN-02,False,,,,C,False,False,False,,,1000485,False,3.0,ANGRYDAWG78@YAHOO.COM,,False,,False,,,,False,False,N,False,0,0,0,0,0,0,False,G & S SEPTIC,False,False,,0,0,0,0,0,0,0,0,0,,MANITOWISH WATERS,US,WI,PO BOX 241,54545,12-APR-22,20000.0,2021.0,False,,False,False,0,0,0,0,0,0,5.0,WI,False,False,False,False,N,MERCER,US,WI,5558 MARTHA LK RD,54547,,,20000,2021,False,,,True,0,0,0,0,0,0,0,0,0,5,0,0,(715) 476-3999,0,0,0,0,0,0,False,False,195,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
96,24-JAN-02,False,,,,A,False,False,False,,,1000486,False,5.0,FREDXFLORES13@GMAIL.COM,,False,,False,,,,True,False,N,False,0,0,0,0,0,0,False,F FLORES TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,DUMAS,US,TX,PO BOX 174,79029,30-JUN-22,175024.0,2021.0,False,,False,False,0,0,0,0,0,0,5.0,TX,False,False,False,False,N,DUMAS,US,TX,6001 JEFFREY LANE,79029,,,175024,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(806) 930-1401,3,0,0,5,0,0,False,False,196,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
97,24-JAN-02,False,,,,C,False,False,False,,M WARD,1000488,False,1.0,MWARD1245@GMAIL.COM,,True,,False,,,,False,False,N,False,0,0,0,0,0,0,False,MIKE WARD,False,False,,0,0,0,0,0,0,0,0,0,,MILNER,US,GA,1068 PERKINS ROAD,30257,10-SEP-20,98000.0,2018.0,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,MILNER,US,GA,1068 PERKINS ROAD,30257,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(678) 758-3461,2,0,0,0,0,0,False,False,197,,0,0,0,0,0,0,False,False,False,False,False,False,False
98,24-JAN-02,False,,,,A,False,False,False,,,1000491,False,14.0,SFLYNN@FYNNSPLAZA.COM,,False,(508) 753-1532,False,,,,False,False,N,False,2,0,0,12,0,0,False,FLEET PETROLEUM LLC,True,False,,0,0,0,0,0,0,0,0,0,,SHREWSBURY,US,MA,307 HARTFORD PIKE,01545,21-JUN-22,600000.0,2021.0,False,,False,False,0,0,0,0,0,0,14.0,MA,False,False,False,False,N,SHREWSBURY,US,MA,307 HARTFORD PIKE,01545,,,600000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(508) 756-7693,0,0,0,2,0,0,False,False,198,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
99,24-JAN-02,False,,,,A,False,False,False,,,1000493,False,2.0,GEGOLDEN@BELLSOUTH.NET,,False,(305) 835-6712,False,,,,True,False,N,False,0,0,0,0,0,0,False,G S K ENTERPRISES III INC,False,False,,0,0,0,0,0,0,0,0,0,,LAUDERHILL,US,FL,4846 N UNIVERSITY DRIVE STE135,33351,11-JUN-21,78634.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,TAMARAC,US,FL,7609 NW 87TH WAY,33321,,,78634,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(954) 605-2274,0,0,0,1,0,0,False,False,199,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
