,ADD_DATE,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPE EQUIPMENT,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,POTATOES,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,RECYCLABLE MATERIAL ,REFRIGERATED FOOD,SAND,SAND AND GRAVEL,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER,WATER WELL,WOOD CHIPS WOOD,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
74,11-MAR-02,False,True,C,False,False,False,,FAHAN BROTHERS,1010363,False,1,PFAHAN@HOTMAIL.COM,False,(203) 938-0440,False,False,False,N,False,0,0,0,0,0,0,False,,PETER FAHAN,False,False,,0,0,0,0,0,0,0,0,0,,W REDDING,US,CT,P O BOX 76,06896,15-APR-22,1500.0,2021.0,False,,False,False,0,0,0,0,0,0,2,CT,False,False,False,False,N,WEST REDDING,US,CT,77 GEORGE HULL RD,06896,,1500,2021,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(203) 648-5082,1,0,0,1,0,0,False,False,4374,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
75,11-MAR-02,False,,C,False,False,True,,,1010365,False,1,EDWARD@MWT.NET,False,,False,False,False,N,False,0,0,0,0,0,0,False,,VALLEY CORPORATION,False,False,,0,0,0,0,0,0,0,0,0,,TOMAH,US,WI,7845 STATE HWY 173,54660,31-JUL-01,0.0,,False,,False,False,0,0,0,0,0,0,5,WI,False,False,False,False,N,TOMAH,US,WI,7845 STATE HWY 173,54660,,0,0,,False,,,0,0,0,0,0,0,0,0,0,5,0,0,(608) 374-2726,1,0,0,0,0,0,False,False,4375,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
76,11-MAR-02,False,,A,False,False,False,,,1010367,False,1,HOLLYWOODHAULING@YAHOO.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,,WILBOURNE TRUCKING INC,False,False,True,0,0,0,0,0,0,0,0,0,,SKIPWITH,US,VA,2476 WILBOURNE RD,23968,01-APR-22,82276.0,2021.0,False,,False,False,0,0,0,0,0,0,2,VA,False,False,False,False,N,SKIPWITH,US,VA,2476 WILBOURNE RD,23968,,82276,2021,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(434) 374-0658,0,0,0,2,0,0,False,False,4376,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
77,11-MAR-02,False,,C,False,False,False,,,1010370,False,1,,False,,False,False,False,N,False,0,0,0,0,0,0,False,,ALLSTATE ENVIRNOMENTAL INC,False,False,,0,0,0,0,0,0,0,0,0,True,LYNNFIELD,US,MA,94 BEAVER AVE,01940-1710,12-NOV-12,10000.0,2001.0,False,,False,False,0,0,0,0,0,0,4,MA,False,False,False,False,N,LYNNFIELD,US,MA,94 BEAVER AVE,01940-1710,,0,0,,False,,,0,0,0,0,0,0,0,0,0,4,0,0,(781) 334-4647,0,0,0,0,0,0,False,False,4377,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
78,11-MAR-02,False,,C,False,False,False,,TW SMITH,1010371,False,2,TWSMITH@VERIZON.NET,False,(301) 994-9087,False,False,False,N,False,0,0,0,0,0,0,False,,TIMOTHY W SMITH,False,False,True,0,0,0,0,0,0,0,0,0,,CALLAWAY,US,MD,PO BOX 81,20620,13-FEB-22,100.0,2021.0,False,,False,False,0,0,0,0,0,0,1,MD,False,False,False,False,N,CALLAWAY,US,MD,45046 HEWITT ROAD,20620,,100,2021,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(240) 561-2335,0,0,0,1,0,0,False,False,4378,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
79,11-MAR-02,False,,A,False,False,False,,,1010373,False,4,PHLIPOTTRUCKINGLLC@GMAIL.COM,False,(937) 827-0075,False,True,False,N,False,0,0,0,0,0,0,False,,PHLIPOT TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,RUSSIA,US,OH,448 S LIBERTY ST,45363,29-OCT-21,290000.0,2020.0,False,,False,False,0,0,0,0,0,0,5,OH,False,False,False,False,N,RUSSIA,US,OH,448 S LIBERTY ST,45363,,290000,2020,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(937) 538-0524,0,0,0,0,5,0,False,False,4379,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
80,11-MAR-02,False,,A,False,False,False,,,1010374,False,1,,False,,False,True,False,N,False,0,0,0,0,0,0,False,,WEIS TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,LAKE LILLIAN,US,MN,14398 165TH AV SE,56253,25-MAY-21,96000.0,2020.0,False,,False,False,0,0,0,0,0,0,1,MN,False,False,False,False,N,LAKE LILLIAN,US,MN,14398 165TH AV SE,56253,,96000,2020,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(320) 664-4847,0,1,0,1,0,0,False,False,4380,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
81,11-MAR-02,False,,C,False,False,False,,,1010376,False,1,,False,,True,False,False,N,False,0,0,0,0,0,0,False,,JOSEPH MILLER CO,False,False,,0,0,0,0,0,0,0,0,0,,TOMAH,US,WI,P O BOX 628,54660,06-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,TOMAH,US,WI,P O BOX 628,54660,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4381,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
82,11-MAR-02,False,,A,False,False,False,,ENVIROCON INTERNATIONAL,1010377,False,2,DHOLTER@ENVIROCONCORP.COM,False,(915) 585-3494,False,True,False,N,False,0,0,0,0,0,0,False,,ENVIROCON INTERNATIONAL CONSULTING,False,False,,0,0,0,0,0,0,0,0,0,,EL PASO,US,TX,24 CONCORD ST STE A,79906,27-JUN-22,197393.0,2021.0,False,,False,False,0,0,0,0,0,0,2,TX,False,False,False,False,N,EL PASO,US,TX,24 CONCORD ST STE A,79906,,197393,2021,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(915) 581-5644,0,2,0,2,0,0,False,False,4382,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
83,11-MAR-02,False,,C,False,False,False,,,1010378,False,1,,False,(608) 372-2566,True,False,False,N,False,0,0,0,0,0,0,False,,HABELMAN BROS COMPANY,False,False,,0,0,0,0,0,0,0,0,0,,TOMAH,US,WI,P O BOX 150,54660-0150,16-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,TOMAH,US,WI,903 SUPERIOR AVENUE STE 5,54660,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 372-2444,0,0,0,0,0,0,False,False,4383,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
84,11-MAR-02,False,,C,False,False,False,,,1010383,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,RICHARD L DUCKLOW,False,False,,0,0,0,0,0,0,0,0,0,,TOMAH,US,WI,6354 CTH O,54660,13-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,TOMAH,US,WI,6354 CTH O,54660,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4384,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
85,11-MAR-02,False,,C,False,False,False,,,1010389,False,2,DRBERENT@CENTURYLINK.NET ,False,,False,False,True,N,False,0,0,0,0,0,0,False,,BERENT'S FARMS,False,False,,0,0,0,0,0,0,0,0,0,,CAMP DOUGLAS,US,WI,33267 FULDA AVENUE,54618,13-OCT-22,500.0,2021.0,False,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,CAMP DOUGLAS,US,WI,33267 FULDA AVENUE,54618,,500,2021,,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(608) 372-5801,0,0,0,0,0,0,False,False,4385,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
86,11-MAR-02,False,,B,False,False,False,,,1010390,False,1,RPARKS@K-INC.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,,ROGER PARKS,True,False,,0,0,0,0,0,0,0,0,0,,COVINGTON,US,IN,917 MARION AV,47932,06-MAR-02,800.0,2001.0,False,,False,False,0,0,0,0,0,0,1,IN,False,False,False,False,N,COVINGTON,US,IN,917 MARION AV,47932,,800,2001,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(765) 793-0515,0,0,0,0,0,0,False,False,4386,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
87,11-MAR-02,False,,C,False,False,False,,,1010393,False,4,HONEYBEE53949@YAHOO.COM,False,,False,False,True,N,False,0,0,0,0,0,0,False,,BUCK A WAY ACRES LLC,False,False,,0,0,0,0,0,0,0,0,0,,MONTELLO,US,WI,W2459 COUNTY ROAD C,53949,11-OCT-21,10000.0,2020.0,False,,False,False,0,0,0,0,0,0,8,WI,False,False,False,False,N,MONTELLO,US,WI,W2459 COUNTY ROAD C,53949,,10000,2020,,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(608) 297-8997,12,0,0,6,0,0,False,False,4387,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
88,11-MAR-02,False,,A,False,False,False,,,1010394,False,2,JACKSON1690@GMAIL.COM,False,(334) 239-7718,False,True,False,N,False,0,0,0,0,0,0,False,,JACKSON LANDSCAPE INC,False,False,,0,0,0,0,0,0,0,0,0,,PIKE ROAD,US,AL,PO BOX 640307,36064,15-APR-21,150.0,2020.0,False,,False,False,0,0,0,0,0,0,1,AL,False,False,False,False,N,MATHEWS,US,AL,2112 US HWY 82,36052,,150,2020,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(334) 300-1690,2,0,0,0,0,0,False,False,4388,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
89,11-MAR-02,False,,A,False,False,False,,,1010395,False,1,RELVIS@SCCOAST.NET,False,(843) 358-3885,False,True,False,N,False,0,0,0,0,0,0,False,,RICHARD R ELVIS,False,False,,0,0,0,0,0,0,0,0,0,,AYNOR,US,SC,1221 ROGERS ROAD,29511,12-MAY-21,142713.0,2020.0,False,,False,False,0,0,0,0,0,0,1,SC,False,False,False,False,N,AYNOR,US,SC,1221 ROGERS ROAD,29511,,142713,2020,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(843) 358-3885,1,0,0,1,0,0,False,False,4389,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
90,11-MAR-02,False,,C,False,False,False,,,1010396,False,6,,False,,False,False,False,N,False,0,0,0,0,0,0,False,,WEISHAAR FAMILY FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,WESTFIELD,US,WI,W6125 DOVER COURT,53964,10-OCT-01,0.0,,False,True,False,False,0,0,0,0,0,0,5,WI,False,False,False,False,N,WESTFIELD,US,WI,W6125 DOVER COURT,53964,,0,0,,False,,,0,0,0,0,0,0,0,0,0,5,0,0,(608) 296-2210,4,0,0,0,0,0,False,False,4390,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
91,01-JUN-74,False,,A,False,False,False,,,101040,False,10,JEFF.MCMULLIN@CENTURYEQ.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,,CENTURY EQUIPMENT COMPANY INC,False,False,,0,0,0,0,0,0,0,0,0,True,SALT LAKE CITY,US,UT,P O BOX 57500,84157-0500,24-MAR-20,10000.0,2019.0,False,,False,False,0,0,0,0,0,0,10,UT,False,False,False,False,N,SALT LAKE CITY,US,UT,4343 CENTURY DR,84157,,10000,2019,,False,,,0,0,0,0,0,0,0,0,0,7,0,0,(505) 433-2246,3,0,0,3,0,0,False,False,4391,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
92,11-MAR-02,False,,C,False,False,False,,,1010402,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,RICK FROZENE,False,False,,0,0,0,0,0,0,0,0,0,,WESTFIELD,US,WI,P O BOX 262,53964,29-SEP-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,WESTFIELD,US,WI,P O BOX 262,53964,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4392,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
93,11-MAR-02,False,,A,False,False,False,,ENGELBERT TRUCKING,1010403,False,1,GRAPEAPE_262@MSN.COM,False,(208) 454-2945,False,True,False,N,False,0,0,0,0,0,0,False,,ENGELBERT TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,CALDWELL,US,ID,611 S KIMBALL,83605,17-JAN-22,100000.0,2021.0,False,,False,False,0,0,0,0,0,0,1,ID,False,False,False,False,N,CALDWELL,US,ID,611 S KIMBALL,83605,,100000,2021,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(208) 250-7076,2,0,0,1,0,0,False,False,4393,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
94,11-MAR-02,False,True,A,False,False,False,,MOES FARMS,1010407,False,4,AMOES@ABBNEBRASKA.COM,False,(402) 748-3438,False,False,False,N,False,0,0,0,0,0,0,False,,MARK MOES,False,False,,0,0,0,0,0,0,0,0,0,,OSMOND,US,NE,55074 HWY 20,68765-9638,11-JUL-22,40000.0,2020.0,False,,False,False,0,0,0,0,0,0,4,NE,False,False,False,False,N,OSMOND,US,NE,55074 HWY 20,68765-9638,,40000,2020,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(402) 748-3438,4,0,0,4,0,0,False,False,4394,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
95,11-MAR-02,False,,A,False,False,False,,KENNY CONSTRUCTION,1010408,False,1,,False,(607) 754-8520,False,False,False,N,False,0,0,0,0,0,0,False,,KENNETH ROSENBERGER,False,False,True,0,0,0,0,0,0,0,0,0,,VESTAL,US,NY,11 BAKER HILL RD,13850-5104,21-AUG-22,65380.0,2021.0,False,,False,False,0,0,0,0,0,0,3,NY,False,False,False,False,N,VESTAL,US,NY,11 BAKER HILL RD,13850-5104,,65380,2021,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(607) 754-8307,4,0,0,2,0,0,False,False,4395,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
96,11-MAR-02,False,,A,False,False,False,,T & D FARMS,1010409,False,1,DAVISTRUCKS@GMAIL.COM,False,(828) 837-2102,True,False,False,N,False,0,0,0,0,0,0,False,,TIMOTHY RUSSELL DAVIS,False,False,,0,0,0,0,0,0,0,0,0,,MURPHY,US,NC,33 OLD CULBERSON ROAD,28906,21-JUL-22,42105.0,2021.0,False,,False,False,0,0,0,0,0,0,1,NC,False,False,False,False,N,MURPHY,US,NC,33 OLD CULBERSON ROAD,28906,,42105,2021,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(828) 837-9037,1,0,0,1,0,0,False,False,4396,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
97,11-MAR-02,False,,C,False,False,False,,,1010410,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,,MERLIN D HAUSER,False,False,,0,0,0,0,0,0,0,0,0,,OXFORD,US,WI,N2325 CTH A,53952,27-SEP-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,OXFORD,US,WI,N2325 CTH A,53952,,0,0,,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,4397,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
98,11-MAR-02,False,,C,False,False,False,,VOGT FAMILY FARMS,1010412,False,2,,False,,False,False,False,N,False,0,0,0,0,0,0,False,,GREG VOGT,False,False,,0,0,0,0,0,0,0,0,0,True,ELMWOOD,US,NE,33726 ADAMS STREET,68349,,0.0,,False,,False,False,0,0,0,0,0,0,1,NE,False,False,False,False,N,ELMWOOD,US,NE,33726 ADAMS STREET,68349,,0,0,,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(402) 994-2475,1,0,0,1,0,0,False,False,4398,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
99,11-MAR-02,False,,C,False,False,False,,,1010414,False,2,,False,,False,False,False,N,False,0,0,0,0,0,0,False,,PETERSON TREE EXPERTS,False,False,,0,0,0,0,0,0,0,0,0,,BEATRICE,US,NE,27688 SOUTHWEST 32ND ROAD,68310,,0.0,,False,,False,False,0,0,0,0,0,0,2,NE,False,False,False,False,N,BEATRICE,US,NE,27688 SOUTHWEST 32ND ROAD,68310,,0,0,,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(402) 228-7296,0,0,0,0,0,0,False,False,4399,,0,0,0,0,0,0,,False,True,False,False,False,False,False,False
