,ADD_DATE,ANIMAL HIDES,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONCRETE,CONSTRUCTION,DBA_NAME,"DIRT, ROCK","DIRT, TRASH",DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FIREWOOD,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",GREEN GRASS,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,POTABLE WATER   FIRE ENGINE,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,RETAIL FURNITURE,ROAD BLDG MATERIALS,SCRAP METAL,SEWAGE,SOD AND POTTING SOIL ,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TRAILERS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UNSPECIFIED,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
54,05-MAR-02,,False,,C,False,False,True,,,,,,1008660,False,2.0,,False,(970) 468-4926,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,DANA'S DISTRIBUTING INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DILLON,US,CO,PO BX 3609,80435,26-FEB-02,40000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CO,False,False,False,False,N,SILVERTHORNE,US,CO,290 WARREN AVE,80498,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,(970) 468-1083,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3654,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
55,05-MAR-02,,False,,A,False,False,False,,,G T MIDWEST AND BOLTS BY GT MIDWEST,,,1008661,False,23.0,MWHETSTONE@GTMIDWEST.COM ,False,(316) 943-4800,,False,,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,G T SALES & MANUFACTURING INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WICHITA,US,KS,2202 SOUTH WEST STREET,67213,10-JAN-22,54000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,KS,False,False,False,False,N,WICHITA,US,KS,2202 SOUTH WEST STREET,67213,,54000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,(316) 943-2171,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
56,05-MAR-02,,False,,C,False,False,False,,,ADVANCED AUTO REPAIR,,,1008663,False,2.0,SMSADVAUTO@AOL.COM,False,(203) 743-7818,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,SCOTTI MOTORSPORTS ADVANCED AUTO REPAIR INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DANBURY,US,CT,23 CHESTNUT ST,06810-6816,05-APR-21,10000.0,2020.0,False,,False,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CT,False,False,False,False,N,DANBURY,US,CT,23 CHESTNUT ST,06810-6816,,10000,2020,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(203) 743-7877,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
57,05-MAR-02,,False,,C,False,False,False,,,,,,1008664,False,2.0,ELVINGARNETT13@GMAIL.COM,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,ELVIN GARNETT TRUCKING LLC,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,GROVETOWN,US,GA,212 ANNIE LAURIE DRIVE,30813,07-JUN-22,115200.0,2019.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,GA,False,False,False,False,N,GROVETOWN,US,GA,212 ANNIE LAURIE DRIVE,30813,,259200,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(423) 544-9815,,2.0,0.0,0.0,2.0,0.0,0.0,False,,False,3657,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
58,05-MAR-02,,False,,A,False,False,False,,,,,,1008665,False,3.0,ELFIDO68@HOTMAIL.COM,False,(303) 833-1115,,False,,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,LEYVA BROS TRUCKING LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FREDERICK,US,CO,PO BOX 795,80530,15-APR-22,50000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,4.0,CO,False,False,False,False,N,DACONO,US,CO,226 3RD ST,80514,,50000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(720) 641-2153,,4.0,0.0,0.0,4.0,0.0,0.0,False,,False,3658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
59,05-MAR-02,,False,,C,False,False,False,,,YELLOW ROSE TRANSIT,,,1008667,False,2.0,,False,(814) 755-3750,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,DARLENE H PHILLIPS,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,TIONESTA,US,PA,134 PIPELINE LANE,16353,01-MAY-09,17000.0,2008.0,False,,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,PA,False,False,False,True,Y,TIONESTA,US,PA,134 PIPELINE LANE,16353,,0,0,False,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(814) 755-3750,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3659,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
60,05-MAR-02,,False,,A,False,False,False,,,SIGNATURE TRANSPORTATION SERVICES,,,1008668,False,38.0,SAFETY@NASHVILLELIMO.COM,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,NASHVILLE LIVERY INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NASHVILLE,US,TN,1306 ANTIOCH PIKE,37211,04-OCT-22,346896.0,2021.0,False,,False,False,12.0,0.0,0.0,2.0,0.0,0.0,24.0,TN,False,False,False,True,Y,NASHVILLE,US,TN,1306 ANTIOCH PIKE,37211,,93731,2022,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(615) 244-5466,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3660,3.0,0.0,0.0,0.0,10.0,0.0,0.0,False,False,False,False,False,False,False
61,05-MAR-02,,False,,C,False,False,False,,,FEAR THIS TRUCKING,,,1008669,False,1.0,,False,(719) 683-5436,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,VICTOR C VETTE,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,COLORADO SPRINGS,US,CO,10750 S SQUIRREL CREEK RD,80928,28-FEB-02,0.0,,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CO,False,False,False,False,N,COLORADO SPRINGS,US,CO,10750 S SQUIRREL CREEK RD,80928,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(719) 683-5436,,0.0,0.0,0.0,1.0,0.0,0.0,False,,False,3661,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
62,05-MAR-02,,False,,A,False,False,False,,,KIRK &DICK DROESSLER MASON CONTRACTORS,,,1008670,False,3.0,MASONDROESSLER@ICLOUD.COM,False,(608) 568-3814,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,DICK DROESSLER & SONS MASONRY INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,CUBA CITY,US,WI,2145 KUNKEL LN,53807,18-NOV-21,1.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,WI,False,False,False,False,N,KIELER,US,WI,3711 HI RANGER RD,53812,,1,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(608) 568-3174,,1.0,0.0,0.0,0.0,0.0,0.0,False,,False,3662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
63,05-MAR-02,,False,,A,False,False,False,,,,,,1008673,False,2.0,DEBRA@REGALHOUSE.COM,False,(508) 998-3138,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,REGAL HOUSE CLASSIC FURNITURE,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NEW BEDFORD,US,MA,965 CHURCH STREET,02745,12-MAR-21,74500.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MA,False,False,False,False,N,NEW BEDFORD,US,MA,965 CHURCH STREET,02745,,74500,2021,False,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(508) 998-3017,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
64,05-MAR-02,,False,,C,False,False,False,,True,,,,1008674,False,1.0,,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,R C ROLLOUT LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,COLORADO SPRINGS,US,CO,PO BX 63055,80920,27-FEB-02,8000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CO,False,False,False,False,N,PEYTON,US,CO,13255 SPRING WAGON RD,80831,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(719) 388-1448,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3664,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
65,05-MAR-02,True,False,,A,False,False,False,,,,,,1008676,False,1.0,ADUFFY@BEELINELOGISTICS.COM,False,(518) 594-3899,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,ROWE HIDES INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ELLENBURG DEP,US,NY,24 STATION HILL RD,12935,24-MAR-22,26000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NY,False,False,False,False,N,ELLENBURG DEP,US,NY,24 STATION HILL RD,12935,,26000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(518) 726-6240,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
66,05-MAR-02,,False,,B,False,False,False,,,,,,1008679,False,16.0,MARK@GREENTHUMBINC.NET,False,(321) 724-5134,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,GREEN THUMB LANDSCAPING INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,MELBOURNE,US,FL,1085 SOUTH JOHN RODES BLVD,32904,19-AUG-05,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,16.0,FL,False,False,False,False,N,MELBOURNE,US,FL,1085 SOUTH JOHN RODES BLVD,32904,,27600,2020,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,(321) 724-9552,,6.0,0.0,0.0,4.0,0.0,0.0,False,,False,3666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
67,05-MAR-02,,False,,C,False,False,False,,,,,,1008680,False,1.0,,False,(315) 837-4457,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,WILLIAM A STRADLING,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EATON,US,NY,1627 RT 26,13334,12-OCT-20,20000.0,2019.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NY,False,False,False,False,N,EATON,US,NY,1627 RT 26,13334,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(315) 837-4457,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3667,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
68,05-MAR-02,,False,,C,False,False,False,,,CAPE COD OYSTER,,,1008682,False,4.0,AL@CAPEOYSTERS.COM,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,CAPE COD OYSTER CO INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MARSTONS MILLS,US,MA,179 OLD FALMOUTH RD,02648,04-FEB-22,60000.0,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MA,False,False,False,False,N,MARSTONS MILLS,US,MA,179 OLD FALMOUTH RD,02648,,60000,2020,True,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,(508) 737-9259,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
69,05-MAR-02,,False,,A,False,False,False,,,ALL AMERICAN AUTO TOWING,,,1008683,False,4.0,DWIGHT@ALLAMERICANAUTOTOWING.COM,False,(970) 353-1078,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,AIRTOW LLC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,GREELEY,US,CO,531 7TH,80631,14-JAN-22,40000.0,2021.0,False,,False,True,0.0,0.0,0.0,0.0,0.0,0.0,3.0,CO,False,False,False,False,N,GREELEY,US,CO,531 7TH,80631,,40000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(970) 353-5807,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
70,05-MAR-02,,False,,C,False,False,False,,,DIVERSIFIED DISPOSAL,,,1008684,False,1.0,,False,(941) 596-9119,,False,True,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,BRIGGS SMITH BUILDING & DEVELOPMENT,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NAPLES,US,FL,1921 TRADE CENTERWAY STE 2,34109,26-FEB-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL,False,False,False,False,N,NAPLES,US,FL,1921 TRADE CENTERWAY STE 2,34109,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(941) 596-8118,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3670,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
71,05-MAR-02,,False,,A,False,False,False,,,,,,1008685,False,8.0,MIKE@AMERICANFENCEWV.COM,False,(304) 333-6050,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,AMERICAN FENCE COMPANY LLC,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FAIRMONT,US,WV,750 FAIRMONT AVE,26554,09-MAR-22,58675.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,WV,False,False,False,False,N,FAIRMONT,US,WV,750 FAIRMONT AVE,26554,,58675,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,(304) 363-7755,,7.0,0.0,0.0,1.0,0.0,0.0,False,,False,3671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
72,05-MAR-02,,False,,A,False,False,False,,,,,,1008688,False,3.0,WINTERMOONLLP@YAHOO.COM,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,WINTERMOON L L P,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,PROCTOR,US,MT,18705 LAKEVIEW LANE,59929,15-AUG-22,10000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MT,False,False,False,False,N,PROCTOR,US,MT,18705 LAKEVIEW LANE,59929,True,10000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(406) 261-1682,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
73,05-MAR-02,,False,,A,False,False,False,,,EL TICKETON,,,1008689,False,13.0,TOURISMOEXPRESS@GMAIL.COM,False,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,TOURISMO EXPRESS INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,SAN YSIDRO,US,CA,3020 EAST BEYER BLVD,92173,22-AUG-22,95300.0,2022.0,False,,False,False,12.0,0.0,0.0,0.0,0.0,0.0,12.0,CA,False,False,False,True,Y,SAN YSIDRO,US,CA,3020 EAST BEYER BLVD,92173,,95300,2022,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(619) 253-8291,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
74,05-MAR-02,,False,True,C,False,False,False,,,,,,1008690,False,1.0,ACS@BVCOLORADO.COM,False,(719) 395-3699,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,ALPINE CRANE SERVICE,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,BUENA VISTA,US,CO,16015 CR 356,81211,28-FEB-02,10000.0,2001.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CO,False,False,False,False,N,BUENA VISTA,US,CO,16015 CR 356,81211,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,(719) 395-3699,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3674,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
75,05-MAR-02,,False,,C,False,False,False,,,,,,1008693,False,,,False,(850) 386-3774,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,HEBERT CONTRACTING CORP,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,TALLAHASSEE,US,FL,1872 MILLS STREET B-10 & 11,32310,05-MAR-02,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,FL,False,False,False,False,N,TALLAHASSEE,US,FL,1872 MILLS STREET B-10 & 11,32310,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,(850) 386-1974,,0.0,0.0,0.0,1.0,0.0,0.0,False,,False,3675,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
76,05-MAR-02,,False,,A,False,False,False,,,TOM BERKOWITZ TRUCKING INC,,,1008696,False,13.0,NEA9@VERIZON.NET ,False,(508) 234-9865,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,THOMAS P BERKOWITZ,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,WHITINSVILLE,US,MA,P O BOX 90,01588,10-JUN-21,179202.0,2018.0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,16.0,MA,False,False,False,False,N,WHITINSVILLE,US,MA,279 DOUGLAS ROAD,01588,,179202,2018,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,(508) 234-2920,,2.0,0.0,0.0,1.0,0.0,0.0,False,,False,3676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
77,05-MAR-02,,False,,C,False,False,False,,True,,,,1008698,False,8.0,LAURIE@MTNSTATESASPHALT.COM,False,(303) 771-6579,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,MOUNTAIN STATES ASPHALT PAVING INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,COMMERCE CITY,US,CO,6401 MONROE STREET,80022,17-JUN-21,90000.0,2020.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,CO,False,False,False,False,N,COMMERCE CITY,US,CO,6401 MONROE STREET,80022,,90000,2020,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,(303) 797-7521,,5.0,0.0,0.0,1.0,0.0,0.0,False,,False,3677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
78,05-MAR-02,,False,,C,False,False,False,True,,,,,1008699,False,22.0,,False,(918) 266-2658,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,A&M CONCRETE INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CATOOSA,US,OK,PO BOX 1767,74015,14-JUL-10,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,37.0,OK,False,False,False,False,N,CATOOSA,US,OK,31275 E ADMIRAL PL,74015,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,(918) 266-7034,,4.0,0.0,0.0,4.0,0.0,0.0,False,,False,3678,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
79,05-MAR-02,,False,,C,False,False,False,,,,,,1008703,False,2.0,WASI@INTRSTAR.NET,False,(910) 289-4496,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,WELLS & SON'S INC,True,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ROSE HILL,US,NC,213 TOM HERRING RD,28458,09-MAR-22,250000.0,2021.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NC,False,False,False,False,N,ROSE HILL,US,NC,213 TOM HERRING RD,28458,,250000,2021,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(910) 289-4496,,5.0,0.0,0.0,2.0,0.0,0.0,False,,False,3679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
80,05-MAR-02,,False,,C,False,False,False,,,,,,1008704,False,3.0,,True,,,False,,False,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,CARROLL CARON,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,NEW CANADA,US,ME,1670 CARIBOU RD,04743,,0.0,,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,ME,False,False,False,False,N,NEW CANADA,US,ME,1670 CARIBOU RD,04743,,0,0,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,(207) 834-3044,,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,3680,,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
81,05-MAR-02,,False,,A,False,False,False,,,,,,1008705,False,2.0,,False,,,False,,True,False,,N,False,0.0,0.0,0.0,0.0,0.0,0.0,False,MARVELLE ENTERPRISES INC,False,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,BLACKSTONE,US,MA,118 CANAL ST,01504,07-JUN-22,82149.0,2022.0,False,,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MA,False,False,False,False,N,BLACKSTONE,US,MA,118 CANAL ST,01504,,82149,2022,False,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,( 50) 886-8237,,1.0,0.0,0.0,2.0,0.0,0.0,False,,False,3681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
