,ADD_DATE,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,DRY BULK CEMENT,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GARDEN TOOLS,GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPE MATERIALS,LAWN EQUIPMENT,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,SHEDS,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TEXTILES,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
72,20-MAR-02,False,True,A,False,False,False,,,1013023,False,1.0,,,False,(620) 792-3448,False,,,False,False,N,False,0,0,0,0,0,0,False,,,SUNFLOWER INSULATION INC,False,False,,0,0,0,0,0,0,0,0,0,,HOISINGTON,US,KS,PO BOX 414,67544-0414,14-MAR-22,6000.0,2021.0,False,False,False,0,0,0,0,0,0,1.0,KS,False,False,False,False,N,HOISINGTON,US,KS,816 PINE,67544-0414,6000,2021,False,,0,0,0,0,0,0,0,0,0,1,0,0,(620) 793-2062,,0,0,0,0,0,0,False,False,5572,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
73,20-MAR-02,True,,C,False,False,False,,,1013024,False,2.0,,,False,(801) 943-2049,False,,,False,False,N,False,0,0,0,0,0,0,False,,,CITYWIDE VENDING INC,False,False,,0,0,0,0,0,0,0,0,0,,SANDY,US,UT,9460 S 504 W,84070,20-MAR-02,0.0,,False,False,False,0,0,0,0,0,0,1.0,UT,False,False,False,False,N,SANDY,US,UT,9460 S 504 W,84070,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(801) 569-9813,,0,0,0,0,0,0,False,False,5573,,0,0,0,0,0,0,False,False,False,False,False,False,False
74,20-MAR-02,False,,C,False,False,False,,,1013025,False,1.0,,TONY@RODSCUSTOM.COM,False,(256) 895-0912,False,,,False,False,N,False,0,0,0,0,0,0,False,,,ROD'S CUSTOM BODY SHOP INC,False,False,,0,0,0,0,0,0,0,0,0,,HUNTSVILLE,US,AL,4402 UNIVERSITY DR,35816-2805,22-JUN-10,0.0,,False,False,True,0,0,0,0,0,0,2.0,AL,False,False,False,False,N,HUNTSVILLE,US,AL,4402 UNIVERSITY DR,35816-2805,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(256) 837-0840,,0,0,0,0,0,0,False,False,5574,,0,0,0,0,0,0,False,False,False,False,False,False,False
75,20-MAR-02,False,,C,False,False,False,,,1013027,False,1.0,True,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,,HEARTLAND TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,CLERMONT,US,FL,916 ELM FORREST DRIVE,34711,14-MAR-02,78000.0,2001.0,False,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,CLERMONT,US,FL,916 ELM FORREST DRIVE,34711,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(407) 654-4001,,1,0,0,1,0,0,False,False,5575,,0,0,0,0,0,0,False,False,False,False,False,False,False
76,20-MAR-02,False,,C,False,False,False,,,1013028,False,3.0,,ACCOUNTING@SISEED.COM,False,(435) 283-4155,False,,,False,False,N,False,0,0,0,0,0,0,False,,,STEVENSON INTERMOUNTAIN SEED INC,False,False,,0,0,0,0,0,0,0,0,0,True,EPHRAIM,US,UT,PO BOX 2,84627,10-AUG-22,,,False,False,False,0,0,0,0,0,0,3.0,UT,False,False,False,False,N,EPHRAIM,US,UT,488 S 100 E,84627,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(435) 283-6639,,3,0,0,1,0,0,False,False,5576,,0,0,0,0,0,0,False,False,False,False,False,False,False
77,20-MAR-02,False,,A,False,False,False,,EVERETT PETTIT TRUCKING,1013029,False,2.0,,EVERETT@BEVCOMM.NET,False,(507) 893-4926,False,,,True,False,N,False,0,0,0,0,0,0,False,,,EVERETT G PETTIT,False,False,,0,0,0,0,0,0,0,0,0,,WINNEBAGO,US,MN,39685 225TH STREET,56098,29-SEP-22,182000.0,2021.0,False,False,False,0,0,0,0,0,0,2.0,MN,False,False,False,False,N,WINNEBAGO,US,MN,39685 225TH STREET,56098,182000,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(507) 893-4846,,2,0,0,2,0,0,False,False,5577,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
78,20-MAR-02,False,,C,False,False,False,,,1013030,False,2.0,,,False,(765) 794-0858,False,,,False,False,N,False,0,0,0,0,0,0,False,,,MAXWELL FARM DRAINAGE INC,False,False,,0,0,0,0,0,0,0,0,0,True,CRAWFORSVILLE,US,IN,4817 E 570 N,47933,12-FEB-19,1.0,2018.0,False,False,False,0,0,0,0,0,0,1.0,IN,False,False,False,False,N,CRAWFORDSVILLE,US,IN,4817 E 570 N,47933,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(765) 794-0858,,1,0,0,1,0,0,False,False,5578,,0,0,0,0,0,0,False,False,False,False,False,False,False
79,20-MAR-02,False,,A,False,False,False,,ARMOR ANIMAL HEALTH,1013032,False,14.0,,NICK.HEMLING@ARMORAH.COM,False,(920) 885-2812,False,,,True,False,Y,False,0,0,0,0,0,0,False,,,ANIMART LLC,False,False,,0,0,0,0,0,0,0,0,0,,BEAVER DAM,US,WI,1240 GREEN VALLEY ROAD,53916,10-OCT-22,712500.0,2021.0,False,False,False,0,0,0,0,0,0,11.0,WI,False,False,False,False,N,BEAVER DAM,US,WI,1240 GREEN VALLEY ROAD,53916-1160,712500,2021,False,,0,0,0,0,0,0,0,0,0,1,5,0,(920) 319-4331,,5,0,0,1,4,0,False,False,5579,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
80,20-MAR-02,False,,C,False,False,False,,PETERSON TRUCKING COALVILLE REPAIR,1013033,False,1.0,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,,O MICHAEL PETERSON AND SONS INC,False,False,,0,0,0,0,0,0,0,0,0,True,COALVILLE,US,UT,PO BOX 666,84017,20-MAR-02,0.0,,False,False,False,0,0,0,0,0,0,5.0,UT,False,False,False,False,N,COALVILLE,US,UT,675 S MAIN,84017,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(435) 376-5992,,6,0,0,3,0,0,False,False,5580,,0,0,0,0,0,0,False,False,False,False,False,False,False
81,20-MAR-02,False,,C,False,False,False,,BURT'S FARM,1013036,False,2.0,,JOHNNY@BURTSFARM.COM,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,,JOHNNY BURT,False,False,,0,0,0,0,0,0,0,0,0,True,DAWSONVILLE,US,GA,4801 HWY 52 EAST,30534,,2000.0,2001.0,False,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,DAWSONVILLE,US,GA,4801 HWY 52 EAST,30534,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(706) 265-3428,,0,0,0,0,0,0,False,False,5581,,0,0,0,0,0,0,False,False,False,False,False,False,False
82,20-MAR-02,False,True,C,False,False,False,,STEPCO ROOFING INC,1013038,False,1.0,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,,STEPHENS DENNIS R,False,False,,0,0,0,0,0,0,0,0,0,,OGDEN,US,UT,1772 PACIFIC AVE,84404,20-MAR-02,0.0,,False,False,False,0,0,0,0,0,0,3.0,UT,False,False,False,False,N,OGDEN,US,UT,1772 PACIFIC AVE,84404,0,0,False,,0,0,0,0,0,0,0,0,0,3,0,0,(801) 393-1154,,1,0,0,0,0,0,False,False,5582,,0,0,0,0,0,0,False,False,False,False,False,False,False
83,20-MAR-02,False,,A,False,False,False,,ROCK & ROLL KWIK EXPRESS,1013039,False,1.0,,RICKGP@ZOOMINTERNET.NET,False,,False,,,True,False,N,False,0,0,0,0,0,0,False,,,RICKY G PANAGOPOULOS,False,False,,0,0,0,0,0,0,0,0,0,,MEDINA,US,OH,4064 HUFFMAN RD,44256,01-NOV-21,10000.0,2020.0,False,False,False,0,0,0,0,0,0,1.0,OH,False,False,False,False,N,MEDINA,US,OH,4064 HUFFMAN RD,44256,10000,2020,False,,0,0,0,0,0,0,0,0,0,1,0,0,(216) 346-6620,,0,0,0,0,0,0,False,False,5583,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
84,20-MAR-02,False,,A,False,False,False,,RICK COLLINS TOYOTA,1013041,False,2.0,,LYNNEP@RICKCOLLINSTOYOTA.COM,False,(712) 277-5900,False,,,False,False,N,False,0,0,0,0,0,0,False,,,COLLINS-MEADOR AUTOMOTIVE GROUP INC,False,False,,0,0,0,0,0,0,0,0,0,,SIOUX CITY,US,IA,3131 SINGING HILLS BLVD,51106,10-DEC-21,235629.0,2021.0,False,False,True,0,0,0,0,0,0,1.0,IA,False,False,False,False,N,SIOUX CITY,US,IA,3131 SINGING HILLS BLVD,51106,235629,2021,False,,0,0,0,0,0,0,0,0,0,1,0,0,(712) 277-4271,,1,0,0,0,0,0,False,False,5584,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
85,20-MAR-02,False,,A,False,False,False,True,,1013044,False,2.0,,GBROOKS@ROTARYSERVICECOMPANY.COM,False,(502) 477-6695,False,,,False,False,N,False,0,0,0,0,0,0,False,,,ROTARY SERVICE COMPANY INC,False,False,,0,0,0,0,0,0,0,0,0,,TAYLORSVILLE,US,KY,P O BOX 276,40071,20-JUN-22,60000.0,2017.0,False,False,False,0,0,0,0,0,0,2.0,KY,False,False,False,False,N,FISHERVILLE,US,KY,218 FOX LAIR BLVD,40023,60000,2017,False,,0,0,0,0,0,0,0,0,0,1,0,0,(502) 477-6655,,2,0,0,1,0,0,False,False,5585,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
86,20-MAR-02,False,,C,False,False,False,,WAYNE HEAL'S TRASH REMOVAL,1013045,False,3.0,,,False,,False,True,,False,False,N,False,0,0,0,0,0,0,False,,,WAYNE A HEAL,False,False,,0,0,0,0,0,0,0,0,0,,LINCOLNVILLE,US,ME,9 MAYNARDS WAY,04849,20-MAY-11,56000.0,2010.0,False,False,False,0,0,0,0,0,0,5.0,ME,False,False,False,False,N,LINCOLNVILLE,US,ME,9 MAYNARDS WAY,04849,0,0,False,,0,0,0,0,0,0,0,0,0,5,0,0,(207) 763-3285,,0,0,0,0,0,0,False,False,5586,,0,0,0,0,0,0,False,False,False,False,False,False,False
87,20-MAR-02,False,True,C,False,False,False,,,1013046,False,3.0,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,,WEBSTER CONSTRUCTION LLC,False,False,,0,0,0,0,0,0,0,0,0,,FRANCIS,US,UT,PO 1061,84036,23-FEB-22,10000.0,2021.0,False,False,False,0,0,0,0,0,0,5.0,UT,False,False,False,False,N,FRANCIS,US,UT,1771 S STATE RD 32,84036,10000,2021,False,,0,0,0,0,0,0,0,0,0,3,0,0,(435) 783-6634,,3,0,0,2,0,0,False,False,5587,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
88,20-MAR-02,False,True,C,False,False,False,,TRIPLE B CONSTRUCTION,1013049,False,1.0,,UTAHTRIPLEB@GMAIL.COM,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,,BLAKE DERICK,False,False,,0,0,0,0,0,0,0,0,0,,ST GEORGE,US,UT,2216 E 3670 S,84790,08-OCT-20,8720.0,2020.0,False,False,False,0,0,0,0,0,0,2.0,UT,False,False,False,False,N,ST GEORGE,US,UT,2216 E 3670 S,84790,8720,2020,False,,0,0,0,0,0,0,0,0,0,2,0,0,(435) 467-5519,,0,0,0,0,0,0,False,False,5588,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
89,20-MAR-02,False,,C,False,False,False,True,A P CONSTRUCTION,1013050,False,3.0,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,,ADOLFO PEREZ,False,False,,0,0,0,0,0,0,0,0,0,,FAIRBURN,US,GA,1794 HWY 92 NORTH,30213,04-SEP-08,0.0,,False,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,FAIRBURN,US,GA,1794 HWY 92 NORTH,30213,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(678) 873-8393,,0,0,0,0,0,0,False,False,5589,,0,0,0,0,0,0,False,False,False,False,False,False,False
90,20-MAR-02,False,True,C,False,False,False,,MICONI TILE INC,1013052,False,,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,,MICONI DENNIS,False,False,,0,0,0,0,0,0,0,0,0,,OGDEN,US,UT,732 WALL AVE,84404,20-MAR-02,0.0,,False,False,False,0,0,0,0,0,0,1.0,UT,False,False,False,False,N,OGDEN,US,UT,732 WALL AVE,84404,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(801) 627-1450,,2,0,0,0,0,0,False,False,5590,,0,0,0,0,0,0,False,False,False,False,False,False,False
91,20-MAR-02,False,,C,False,False,False,,,1013053,False,1.0,,SNOWYMOUNTAINRR@GMAIL.COM,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,,SNOWY MOUNTAIN RESEARCH & RECOVERY LLC,False,False,,0,0,0,0,0,0,0,0,0,,MURRAY,US,UT,5163 S COMMERCE DRIVE,84107,28-JUN-21,5000.0,2021.0,False,False,True,0,0,0,0,0,0,1.0,UT,False,False,False,False,N,MURRAY,US,UT,5163 S COMMERCE DRIVE,84107,5000,2021,False,,0,0,0,0,0,0,0,0,0,1,0,0,(801) 688-9088,,0,0,0,0,0,0,False,False,5591,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
92,20-MAR-02,False,,C,False,False,False,,,1013056,False,1.0,,,False,,False,,,True,False,N,False,0,0,0,0,0,0,False,,,LOVE LESS ASH COMPANY,False,False,,0,0,0,0,0,0,0,0,0,,PRICE,US,UT,600 S NICK LANE,84501,20-MAR-02,0.0,,False,False,False,0,0,0,0,0,0,1.0,UT,False,False,False,False,N,PRICE,US,UT,600 S NICK LANE,84501,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(801) 637-5885,,1,0,0,0,0,0,False,False,5592,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,20-MAR-02,False,,C,False,False,False,,,1013058,False,7.0,,BILL@WKBLANDSCAPE.COM,False,(801) 260-0669,False,,,False,False,N,False,0,0,0,0,0,0,False,,,WKB LANDSCAPE AND MAINTENANCE,False,False,,0,0,0,0,0,0,0,0,0,True,WEST JORDAN,US,UT,6054 W 9790 S,84095,18-JUL-07,20000.0,2006.0,False,False,False,0,0,0,0,0,0,11.0,UT,False,False,False,False,N,WEST JORDAN,US,UT,6054 W 9790 S,84088,0,0,False,,0,0,0,0,0,0,0,0,0,10,0,0,(801) 260-1669,,0,0,0,1,0,0,False,False,5593,,0,0,0,0,0,0,False,False,False,False,False,False,False
94,20-MAR-02,False,,C,False,False,False,,,1013060,False,1.0,,,False,(785) 825-0951,False,,,True,False,N,False,0,0,0,0,0,0,False,,,B & S SAW & TOOL SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,,SALINA,US,KS,1835 DOVER DRIVE,67401-5907,23-JAN-02,42000.0,2001.0,False,False,False,0,0,0,0,0,0,1.0,KS,False,False,False,False,N,SALINA,US,KS,1835 DOVER DRIVE,67401-5907,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(785) 825-0597,,0,0,0,0,0,0,False,False,5594,,0,0,0,0,0,0,False,False,False,False,False,False,False
95,20-MAR-02,False,,C,False,False,False,True,,1013062,False,2.0,,,False,(801) 233-8396,False,,,False,False,N,False,0,0,0,0,0,0,False,,,RAY WILLETTE CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,W JORDAN,US,UT,9210 S 2200 W,84088,20-MAR-02,0.0,,False,False,False,0,0,0,0,0,0,2.0,UT,False,False,False,False,N,W JORDAN,US,UT,9210 S 2200 W,84088,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(801) 301-4480,,0,0,0,0,0,0,False,False,5595,,0,0,0,0,0,0,False,False,False,False,False,False,False
96,20-MAR-02,False,,A,False,False,False,,HERNANDEZ TRUCKING,1013064,False,1.0,,HECTORGELO@YAHOO.COM,False,,False,,,True,False,N,False,0,0,0,0,0,0,False,,,HECTOR HERNANDEZ,False,False,,0,0,0,0,0,0,0,0,0,,MANTECA,US,CA,1169 S MAIN ST #122,95337,19-OCT-22,70000.0,2021.0,False,False,False,0,0,0,0,0,0,1.0,CA,False,False,False,False,N,MANTECA,US,CA,14095 CASTLE RD,95336,70000,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(209) 604-5256,,2,0,0,1,0,0,False,False,5596,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
97,20-MAR-02,False,,C,False,False,False,,,1013070,False,4.0,,BALLARDBRIAN24@YAHOO.COM,False,(859) 498-1798,False,,,True,False,N,False,0,0,0,0,0,0,False,,,BALLARD TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,MT STERLING,US,KY,133 MEADOW VIEW DR,40353,20-MAY-19,1.0,2018.0,False,False,False,0,0,0,0,0,0,5.0,KY,False,False,False,False,N,MT STERLING,US,KY,133 MEADOW VIEW DR,40353,0,0,False,,0,0,0,0,0,0,0,0,0,3,0,0,(859) 498-1798,,2,2,0,2,0,0,False,False,5597,,0,0,0,0,0,0,False,False,False,False,False,False,False
98,20-MAR-02,False,,A,False,False,False,,,1013072,False,1.0,,WERTRUCKING@YAHOO.COM,False,,False,,,True,False,N,False,0,0,0,0,0,0,False,,,WE R TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,RIDGEFIELD,US,WA,22600 NE 42ND AVE,98642,26-DEC-20,165207.0,2020.0,False,False,False,0,0,0,0,0,0,1.0,WA,False,False,False,False,N,RIDGEFIELD,US,WA,22600 NE 42ND AVE,98642,165207,2020,False,,0,0,0,0,0,0,0,0,0,0,0,0,(503) 960-3506,,0,0,0,1,0,0,False,False,5598,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
99,20-MAR-02,False,,C,False,False,False,,,1013075,False,2.0,,,False,,False,,,False,False,N,False,0,0,0,2,0,0,False,,,SUPERIEUR PETROL,True,False,,0,0,0,0,0,0,0,0,0,,BAYFIELD,US,WI,407 RITTENHOUSE AVE,54814,01-JAN-01,10000.0,2000.0,False,False,False,0,0,0,0,0,0,4.0,WI,False,False,False,False,N,BAYFIELD,US,WI,407 RITTENHOUSE AVE,54814,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 779-5412,,0,0,0,0,0,0,False,False,5599,,0,0,0,0,0,0,False,False,False,False,False,False,False
