,ADD_DATE,AGGREGATES,ASPHALT,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,COMPANY PICKUP TRUCKS,CONCESSION FOOD,CONSTRUCTION,CONSTRUCTION MATERIALS,DBA_NAME,DIRT ,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FLOWERS,FRESH PRODUCE,FUEL OIL,FURNITURE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,NUCLEAR MEDICINE,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROCK,SAND PRODUCTS,SAND STONE DIRT,SERVICE TOOLS,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TIRES,TOOLS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
68,14-MAR-02,,,False,,A,False,False,False,,,,,RG TRUCKING,,1011764,False,4.0,RG_TRUCKING_05@HOTMAIL.COM,False,,,False,,,,False,True,N,False,0,0,0,0,0,0,False,RICARDO R GUTIERREZ,False,False,,0,0,0,0,0,0,0,0,0,,TEXLINE,US,TX,PO BOX 42,79087,11-APR-22,281000,2021.0,False,,False,False,0,0,0,0,0,0,4,,TX,False,False,False,False,N,TEXLINE,US,TX,200 EDWARDS ST,79087,281000,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(806) 268-3253,,,4,0,0,4,0,0,False,False,4968,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
69,14-MAR-02,,,False,,C,False,False,False,,,,,B & B TRANSPORT,,1011768,False,1.0,BBTRANSPORT250@AOL.COM,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,BILLY ANGLIN,False,False,True,0,0,0,0,0,0,0,0,0,,COLBERT,US,GA,250 KINCAID STREET,30628,14-NOV-02,0,,False,,False,False,0,0,0,0,0,0,1,,GA,False,False,False,False,N,COLBERT,US,GA,250 KINCAID STREET,30628,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(706) 788-3359,,,0,0,0,0,0,0,False,False,4969,,0,0,0,0,0,0,False,False,False,False,False,False,False
70,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011769,False,1.0,PAPPASTRUCKING@ICLOUD.COM,False,,,False,,,,True,False,N,False,0,0,0,0,0,0,False,PAPPAS TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,ELLWOOD CITY,US,PA,635 GRANDVIEW DR,16117,05-NOV-20,25000,2019.0,False,,False,False,0,0,0,0,0,0,2,,PA,False,False,False,False,N,ELLWOOD CITY,US,PA,635 GRANDVIEW DR,16117,25000,2019,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(724) 624-0150,,,2,0,0,2,0,0,False,False,4970,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
71,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011776,False,1.0,KATIEHOLMES67@HOTMAIL.COM,False,(386) 497-1213,,False,,,,False,False,N,False,0,0,0,0,0,0,False,TURNAROUND TRUCKING WRH LLC,False,False,True,0,0,0,0,0,0,0,0,0,,FT WHITE,US,FL,15399 SW TUSTENUGGEE AVE,32038,16-JUL-22,100000,2021.0,False,,False,False,0,0,0,0,0,0,1,,FL,False,False,False,False,N,FT WHITE,US,FL,15399 SW TUSTENUGGEE AVE,32038,100000,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(352) 316-1955,,,1,0,0,1,0,0,False,False,4971,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
72,14-MAR-02,,,False,,A,False,False,False,,,,,WRIGHT FARMS,,1011777,False,2.0,,False,,,False,,,,False,True,N,False,0,0,0,0,0,0,False,GREG WRIGHT,False,False,,0,0,0,0,0,0,0,0,0,,GALESVILLE,US,WI,N15729 WRIGHT ROAD,54630,19-JUL-21,7500,2021.0,False,,False,False,0,0,0,0,0,0,3,,WI,False,False,False,False,N,GALESVILLE,US,WI,N15729 WRIGHT ROAD,54630,7500,2021,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(608) 582-4774,,,1,0,0,1,0,0,False,False,4972,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
73,14-MAR-02,,,False,True,C,False,False,False,,,,,,,1011780,False,3.0,BRENDLADY44@YAHOO.COM,False,(920) 685-5274,,False,,,,False,False,N,False,0,0,0,0,0,0,False,POTRATZ FARMS,False,False,,0,0,0,0,0,0,0,0,0,,OMRO,US,WI,8278 EDGEWATER RIDGE,54963,28-FEB-19,15000,2018.0,False,,False,False,0,0,0,0,0,0,5,,WI,False,False,False,False,N,OMRO,US,WI,8278 EDGEWATER RIDGE,54963,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 685-2801,,,4,0,0,4,0,0,False,False,4973,,0,0,0,0,0,0,False,False,False,False,False,False,False
74,14-MAR-02,,,False,,A,False,False,False,,,,,BIGGE EQUIPMENT COMPANY,,1011781,False,2.0,JCOENEN@BIGGE.COM,False,(510) 877-3007,,False,,,,False,False,N,False,0,0,0,0,0,0,False,GALENA EQUIPMENT RENTAL LLC,False,False,,0,0,0,0,0,0,0,0,0,,SAN LEANDRO,US,CA,PO BOX 1657,94577-1657,28-JAN-22,10000,2021.0,False,,False,False,0,0,0,0,0,0,2,,CA,False,False,False,False,N,SAN LEANDRO,US,CA,10700 BIGGE AVENUE,94577,10000,2021,False,,,,True,0,0,0,0,0,0,0,0,0,1,0,0,(510) 639-4047,,,0,0,0,1,0,0,False,False,4974,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
75,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011782,False,3.0,,False,(785) 242-3398,,False,,,,False,False,N,False,0,0,0,0,0,0,False,SUNDSTROM FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,True,OTTAWA,US,KS,2057 SAND CREEK TERR,66067-8786,23-DEC-13,20000,2012.0,False,,False,False,0,0,0,0,0,0,5,,KS,False,False,False,False,N,OTTAWA,US,KS,2057 SAND CREEK TERR,66067-8786,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(785) 242-5422,,,4,0,0,4,0,0,False,False,4975,,0,0,0,0,0,0,False,False,False,False,False,False,False
76,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011789,False,4.0,AP@TRI-STATEMETAL.COM,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,TRI STATE METAL INC,False,False,,0,0,0,0,0,0,0,0,0,,EAST CHICAGO,US,IN,220 WEST CHICAGO AVE,46312,31-MAR-22,82321,2021.0,False,True,False,False,0,0,0,0,0,0,4,,IN,False,False,False,False,N,EAST CHICAGO,US,IN,220 WEST CHICAGO AVE,46312,82321,2021,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(219) 397-0470,,,2,0,0,2,0,0,False,False,4976,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
77,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011790,False,1.0,BHOGUE@JAFRATE.COM,False,(815) 344-1744,,False,,,,True,False,N,False,0,0,0,0,0,0,False,J A LOGISTICS INC,False,False,,0,0,0,0,0,0,0,0,0,,MCHENRY,US,IL,PO BOX 1090,60051,18-NOV-21,23223,2021.0,False,,False,False,0,0,0,0,0,0,1,,IL,False,False,False,False,N,MCHENRY,US,IL,1202 S IL ROUTE 31,60050,23223,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(815) 334-9625,,,3,0,0,1,0,0,False,False,4977,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
78,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011794,False,10.0,ALLEN.BLAKEMAN@BLAKEMANSTEEL.COM,False,(817) 831-6703,,False,,,,False,False,N,False,0,0,0,0,0,0,False,BLAKEMAN STEEL INC,False,False,,0,0,0,0,0,0,0,0,0,True,FT WORTH,US,TX,4200 BROADWAY AVENUE,76117,10-MAR-21,100000,2020.0,False,,False,False,0,0,0,0,0,0,5,,TX,False,False,False,False,N,FT WORTH,US,TX,4200 BROADWAY AVENUE,76117,100000,2020,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(817) 831-2601,,,11,0,0,5,0,0,False,False,4978,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
79,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011795,False,5.0,,False,(305) 821-6523,,False,,,,True,False,N,False,0,0,0,0,0,0,False,RENE'S TRUCKING CORPORATION,False,False,,0,0,0,0,0,0,0,0,0,,HIALEAH GARDENS,US,FL,12145 NW 99TH AVE BAY#5,33018,11-MAR-02,250000,2001.0,False,,False,False,0,0,0,0,0,0,5,,FL,False,False,False,False,N,HIALEAH GARDENS,US,FL,12145 NW 99TH AVE BAY#5,33018,0,0,False,,,,,0,0,0,0,0,0,0,0,0,5,0,0,(305) 826-9200,,,0,0,0,0,0,0,False,False,4979,,0,0,0,0,0,0,False,False,False,False,False,False,False
80,14-MAR-02,,,False,,C,False,False,False,,,,,OLIVA BRICK INC,,1011797,False,,,False,(305) 829-1074,,False,,,,False,False,N,False,0,0,0,0,0,0,False,JOSE L OLIVA,False,False,,0,0,0,0,0,0,0,0,0,,MIAMI,US,FL,7401 COLDSTREAM DRIVE,33015,10-MAR-02,28000,2001.0,False,,False,False,0,0,0,0,0,0,1,,FL,False,False,False,False,N,MIAMI,US,FL,7401 COLDSTREAM DRIVE,33015,0,0,False,,True,,,0,0,0,0,0,0,0,0,0,1,0,0,(305) 829-8437,,,1,0,0,0,0,0,False,False,4980,,0,0,0,0,0,0,False,False,False,False,False,False,False
81,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011799,False,3.0,MILLERCONSTRUCTION01@YAHOO.COM,False,(605) 466-2300,,False,,,,False,False,N,False,0,0,0,0,0,0,False,JIM MILLER,False,False,,0,0,0,0,0,0,0,0,0,,ISABEL,US,SD,12945 SD HWY 65,57633,02-SEP-21,80000,2020.0,False,,False,True,0,0,0,0,0,0,6,,SD,False,False,False,False,N,ISABEL,US,SD,12945 SD HWY 65,57633,80000,2020,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(605) 850-8839,,,9,0,0,5,0,0,False,False,4981,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
82,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011800,False,20.0,SHEENA@SOUTHERNWRECKER.COM,False,(904) 781-9669,,False,,,,False,False,N,False,0,0,0,0,0,0,False,SOUTHERN WRECKER & RECOVERY LLC,False,False,,0,0,0,0,0,0,0,0,0,,JACKSONVILLE,US,FL,6831 WEST BEAVER STREET,32254,12-APR-22,100000000,2021.0,False,,False,True,0,0,0,0,0,0,22,,FL,False,False,False,False,N,JACKSONVILLE,US,FL,5169 A WEST 12TH STREET,32254,100000000,2021,False,,,,,0,0,0,0,0,0,0,0,0,14,0,0,(904) 378-8000,,,9,0,0,8,0,0,False,False,4982,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
83,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011801,False,3.0,,False,(816) 428-2750,,False,,,,False,False,N,False,0,0,0,0,0,0,False,CLAY SMITH,False,False,,0,0,0,0,0,0,0,0,0,True,BOLCKOW,US,MO,717 RICHARDSON ST,64427-9101,29-DEC-08,20000,2008.0,False,,False,False,0,0,0,0,0,0,3,,MO,False,False,False,False,N,BOLCKOW,US,MO,717 RICHARDSON ST,64427-9101,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(816) 428-2066,,,3,0,0,2,0,0,False,False,4983,,0,0,0,0,0,0,False,False,False,False,False,False,False
84,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011802,False,1.0,,False,,,False,,,,False,True,N,False,0,0,0,0,0,0,False,LAKE CREST FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,AMERY,US,WI,717 130TH STREET,54001,15-OCT-01,0,,False,,False,False,0,0,0,0,0,0,1,,WI,False,False,False,False,N,AMERY,US,WI,717 130TH STREET,54001,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 268-7577,,,0,0,0,0,0,0,False,False,4984,,0,0,0,0,0,0,False,False,False,False,False,False,False
85,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011803,False,1.0,,False,(920) 867-4403,,False,,,,True,False,N,False,0,0,0,0,0,0,False,JAY A QUELLA,False,False,,0,0,0,0,0,0,0,0,0,,WEYAUWEGA,US,WI,PO BOX 190,54983,10-SEP-08,10000,2007.0,False,,False,False,0,0,0,0,0,0,1,,WI,False,False,False,False,N,WEYAUWECA,US,WI,6604 GUTH RD,54983,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 867-4090,,,0,0,0,0,0,0,False,False,4985,,0,0,0,0,0,0,False,False,False,False,False,False,False
86,14-MAR-02,,,False,,A,False,False,False,,,True,,,,1011805,False,6.0,ESTELLA@CEINDUST.COM,False,(575) 997-9040,,False,,,,False,False,N,False,0,0,0,0,0,0,False,C&E INDUSTRIAL SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,SUNLAND PARK,US,NM,103 MAGUEY CT,88063,18-MAY-22,25880,2021.0,False,,False,False,0,0,0,0,0,0,6,,NM,False,False,False,False,N,SUNLAND PARK,US,NM,103 MAGUEY PLACE,88063,25880,2021,False,,,,,0,0,0,0,0,0,0,0,0,6,0,0,(575) 997-0190,,,12,0,0,0,0,0,False,False,4986,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
87,14-MAR-02,,,False,,C,False,False,False,,,,,BELL VIEW FARMS,,1011806,False,1.0,,False,,,False,,,,False,True,N,False,0,0,0,0,0,0,False,DONALD W LONG,False,False,,0,0,0,0,0,0,0,0,0,,WEYAUWEGA,US,WI,N2519 REEK ROAD,54983,14-NOV-01,0,,False,,False,False,0,0,0,0,0,0,1,,WI,False,False,False,False,N,WEYAUWEGA,US,WI,N2519 REEK ROAD,54983,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,4987,,0,0,0,0,0,0,False,False,False,False,False,False,False
88,14-MAR-02,,,False,True,A,False,False,False,,,,,,,1011809,False,16.0,JOHNDAIBER@KDTOPS.COM,False,(618) 224-9632,,False,,,,False,False,N,False,0,0,0,0,0,0,False,K&D COUNTER TOPS INC,False,False,,0,0,0,0,0,0,0,0,0,,TRENTON,US,IL,PO BOX 1007,62293,20-SEP-22,475000,2021.0,False,,False,False,0,0,0,0,0,0,16,,IL,False,False,False,False,N,TRENTON,US,IL,7 NORTH LINCOLN STREET,62293,475000,2021,False,,,,,0,0,0,0,0,0,0,0,0,16,0,0,(618) 224-9630,,,0,0,0,0,0,0,False,False,4988,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
89,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011811,False,2.0,KELLY@TRUCKINGPERMITSERVICE.COM,False,,,False,,,,False,True,N,False,0,0,0,0,0,0,False,HUDZIAK FARMS,False,False,,0,0,0,0,0,0,0,0,0,,WAUPACA,US,WI,E195 HUDZIAK RD,54981,18-FEB-21,7000,2020.0,False,,False,False,0,0,0,0,0,0,3,,WI,False,False,False,False,N,WAUPACA,US,WI,E195 HUDZIAK RD,54981,7000,2020,False,,,,,0,0,0,0,0,0,0,0,0,3,0,0,(920) 622-3644,,,1,0,0,0,0,0,False,False,4989,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
90,14-MAR-02,,,False,,C,False,False,False,,,,,H&H FARMS,,1011812,False,2.0,,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,ROGER A HAUFSCHILD,False,False,,0,0,0,0,0,0,0,0,0,True,LAKE NORDEN,US,SD,19830 448TH AVE,57248,03-FEB-07,0,,False,,False,False,0,0,0,0,0,0,2,,SD,False,False,False,False,N,LAKE NORDEN,US,SD,19830 448TH AVE,57248,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(605) 983-5002,,,4,0,0,1,0,0,False,False,4990,,0,0,0,0,0,0,False,False,False,False,False,False,False
91,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011813,False,1.0,,False,,,False,,,,False,True,N,False,0,0,0,0,0,0,False,IVAN J GRUETZMACHER,False,False,,0,0,0,0,0,0,0,0,0,,NEW LONDON,US,WI,E8791 GRUETZMACHER ROAD,54961,07-NOV-01,0,,False,,False,False,0,0,0,0,0,0,1,,WI,False,False,False,False,N,NEW LONDON,US,WI,E8791 GRUETZMACHER ROAD,54961,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 982-3376,,,0,0,0,0,0,0,False,False,4991,,0,0,0,0,0,0,False,False,False,False,False,False,False
92,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011816,False,9.0,JOHN ,False,(407) 897-7162,,False,,,,True,False,N,False,0,0,0,0,0,0,False,JOHN N PUDER INC,False,False,,0,0,0,0,0,0,0,0,0,,ORLANDO,US,FL,1315 E MICHIGAN ST,32806,18-JAN-07,10000,2006.0,False,,False,False,0,0,0,0,0,0,3,,FL,False,False,False,False,N,ORLANDO,US,FL,1315 E MICHIGAN ST,32806,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(407) 897-8562,,,3,0,0,2,0,0,False,False,4992,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011817,False,1.0,,False,,,False,,,,False,True,N,False,0,0,0,0,0,0,False,RUSSELL W CARTWRIGHT,False,False,,0,0,0,0,0,0,0,0,0,,NEW LONDON,US,WI,W10460 KICKHOEFER ROAD,54961,08-NOV-01,0,,False,,False,False,0,0,0,0,0,0,1,,WI,False,False,False,False,N,NEW LONDON,US,WI,W10460 KICKHOEFER ROAD,54961,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,4993,,0,0,0,0,0,0,False,False,False,False,False,False,False
94,14-MAR-02,,,False,,A,False,False,False,,,,,,,1011818,False,5.0,B_AND_MTRUCKING@YAHOO.COM,False,(804) 529-5770,,False,,,,True,False,N,False,0,0,0,0,0,0,False,B AND M FAMILY TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,CALLAO,US,VA,3020 HAMPTON HALL RD,22435,08-JUL-22,320000,2021.0,False,,False,False,0,0,0,0,0,0,5,,VA,False,False,False,False,N,CALLAO,US,VA,3020 HAMPTON HALL RD,22435,320000,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(804) 450-3566,,,9,0,0,3,2,0,False,False,4994,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
95,14-MAR-02,,,False,,B,False,False,False,,,,,,,1011820,False,1.0,,False,(913) 856-5776,,False,,,,False,False,N,False,0,0,0,1,0,0,False,HAMBLIN PETROLEUM PRODUCTS,True,False,,0,0,0,0,0,0,0,0,0,,OLATHE,US,KS,13240 KIMBERLY CIRCLE,66061,02-JUL-15,6000,2014.0,False,,False,False,0,0,0,0,0,0,1,,KS,False,False,False,False,N,OLATHE,US,KS,13240 KIMBERLY CIRCLE,66061,6000,2014,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(913) 856-5776,,,0,0,0,0,0,0,False,False,4995,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
96,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011821,False,2.0,NOEMAIL@SUPPORTDOTSERVICE.COM,False,,,False,,,,False,False,N,False,0,0,0,0,0,0,False,DAVID BORK,False,False,,0,0,0,0,0,0,0,0,0,True,MARION,US,WI,E5581 CTY RD C,54950,15-MAR-22,1,2021.0,False,,False,False,0,0,0,0,0,0,2,,WI,False,False,False,False,N,MARION,US,WI,E5581 CTY RD C,54950,1,2021,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 754-5872,,,0,0,0,0,0,0,False,False,4996,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
97,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011825,False,1.0,,False,,,False,,,,False,True,N,False,0,0,0,0,0,0,False,LARRY L WERTH,False,False,,0,0,0,0,0,0,0,0,0,,MANAWA,US,WI,E6375 HWY 22,54949-9629,14-NOV-01,0,,False,,False,False,0,0,0,0,0,0,1,,WI,False,False,False,False,N,MANAWA,US,WI,E6375 HWY 22,54949-9629,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,4997,,0,0,0,0,0,0,False,False,False,False,False,False,False
98,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011828,False,2.0,IRSPAV@GMAIL.COM1,False,,,False,,,,False,True,N,False,0,0,0,0,0,0,False,LAKE-VIEW DAIRY FARMS LLC,False,False,,0,0,0,0,0,0,0,0,0,,ODGENSBURG,US,WI,N7918 CAMPBELL LAKE RD,54962,08-AUG-22,1,2021.0,False,,False,False,0,0,0,0,0,0,2,,WI,False,False,False,False,N,ODGENSBURG,US,WI,N7918 CAMPBELL LAKE RD,54962,1,2021,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(920) 244-7702,,,0,0,0,0,0,0,False,False,4998,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
99,14-MAR-02,,,False,,C,False,False,False,,,,,,,1011832,False,1.0,,False,,,False,,,,False,True,N,False,0,0,0,0,0,0,False,JOHN A BONIKOWSKE,False,False,,0,0,0,0,0,0,0,0,0,,OGDENSBURG,US,WI,E4484 HIGHWAY 161,54962,03-DEC-01,0,,False,,False,False,0,0,0,0,0,0,1,,WI,False,False,False,False,N,OGDENSBURG,US,WI,E4484 HIGHWAY 161,54962,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,4999,,0,0,0,0,0,0,False,False,False,False,False,False,False
