,ADD_DATE,BEVERAGES,BOOM,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,CUSTOM CABINETS,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,EMPLOYEE DRIVES HIMSELF TO WORK,FARM SUPPLIES,FAX,FRESH PRODUCE,GENERAL FREIGHT,"GRAIN, FEED, HAY",GRAVEL/ROCK ASPHALT,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,OUR EQUIPMENT TO JOB ,PAPER PRODUCTS,PASSENGERS,PC_FLAG,"PERMEATE, MILK,CREAM,WHEY BY-PRODUCT",PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROAD BLDG MATERIALS,ROCK / DIRT,ROCK DIRT SAND,"SAND, GRAVEL, AND AS",School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
69,06-FEB-02,False,,,C,False,False,False,,,,1003318,False,2.0,,,False,(772) 597-1139,False,False,False,,N,False,0,0,0,0,0,0,False,POSTCO CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,True,INDIANTOWN,US,FL,POST OFFICE BOX 849,34956,06-NOV-03,0.0,,False,,False,False,0,0,0,0,0,0,2.0,FL,False,False,,False,False,N,,INDIANTOWN,US,FL,16001 SW MARKET ST,34956,0,0,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(772) 597-1146,0,0,0,0,0,0,False,False,1469,,0,0,0,0,0,0,False,False,False,False,False,False,False
70,06-FEB-02,False,,,C,False,False,False,True,,SANCHEZ TRUCKING,1003319,False,3.0,,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,JORGE SANCHEZ,False,False,,0,0,0,0,0,0,0,0,0,,OKLAHOMA CITY,US,OK,3208 SW 44TH,73119,,95000.0,2001.0,False,,False,False,0,0,0,0,0,0,3.0,OK,False,False,,False,False,N,,OKLAHOMA CITY,US,OK,3208 SW 44TH,73119,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(405) 682-5140,1,2,0,3,0,0,False,False,1470,,0,0,0,0,0,0,False,False,False,False,False,False,False
71,06-FEB-02,False,,,C,False,False,True,,,DOLLAR DOZER SERVICE,1003320,False,2.0,,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,GREG DOLLAR,False,False,,0,0,0,0,0,0,0,0,0,,ARDMORE,US,OK,1990 MOCKINGBIRD RD,73401,24-DEC-02,10000.0,2001.0,False,,False,False,0,0,0,0,0,0,2.0,OK,False,False,,False,False,N,,ARDMORE,US,OK,1990 MOCKINGBIRD RD,73401,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(580) 223-7863,0,0,0,1,0,0,False,False,1471,,0,0,0,0,0,0,False,False,False,False,False,False,False
72,06-FEB-02,False,,,C,False,False,False,,,,1003321,False,1.0,,,False,,True,False,False,,N,False,0,0,0,0,0,0,False,THOMAS BROTHERS PRODUCE INC,False,False,,0,0,0,0,0,0,0,0,0,,OKLAHOMA CITY,US,OK,3100 N I-35 SERVICE ROAD,73111,02-JAN-04,0.0,,False,,False,False,0,0,0,0,0,0,1.0,OK,False,False,,False,False,N,,OKLAHOMA CITY,US,OK,3100 N I-35 SERVICE ROAD,73111,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(405) 879-0400,1,0,0,1,0,0,False,False,1472,,0,0,0,0,0,0,False,False,False,False,False,False,False
73,06-FEB-02,False,,,A,False,False,False,,,,1003322,False,4.0,MIKE@JANKEPLUMBING.COM,,False,(402) 330-3295,False,False,False,,N,False,0,0,0,0,0,0,False,DAVE JANKE PLUMBING CO INC,False,False,,0,0,0,0,0,0,0,0,0,True,OMAHA,US,NE,15013 GROVER STREET,68144,18-JAN-22,150.0,2019.0,False,,False,False,0,0,0,0,0,0,6.0,NE,False,False,,False,False,N,,OMAHA,US,NE,15013 GROVER STREET,68144,150,2019,False,,,,,0,0,0,0,0,0,0,0,0,6,0,0,(402) 330-3203,4,0,0,0,0,0,False,False,1473,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
74,06-FEB-02,False,,,C,False,False,False,,,,1003325,False,2.0,,,False,,False,True,False,,N,False,0,0,0,0,0,0,False,THOMAS C KRAMER EXCAVATING & GRADING LLC,False,False,,0,0,0,0,0,0,0,0,0,,MUSKEGO,US,WI,S98 W12808 LOOMIS DRIVE,53150,09-MAR-07,5000.0,2006.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,,False,False,N,,MUSKEGO,US,WI,S98 W12808 LOOMIS DRIVE,53150,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(414) 529-3681,2,0,0,0,0,0,False,False,1474,,0,0,0,0,0,0,False,False,False,False,False,False,False
75,06-FEB-02,False,,,C,False,False,False,,,DRAKE CONSTRUCTION,1003327,False,3.0,JACKLINDRAKE@YAHOO.COM,,False,,False,True,False,,N,False,0,0,0,0,0,0,False,RUSTY DRAKE,False,False,,0,0,0,0,0,0,0,0,0,,ALDERSON,US,OK,PO BOX 88,74522,08-FEB-22,100000.0,2021.0,False,,False,False,0,0,0,0,0,0,5.0,OK,False,False,,False,False,N,,ALDERSON,US,OK,41 E HWY 270,74522,100000,2021,False,,,,,0,0,0,0,0,0,0,0,0,5,0,0,(918) 429-2668,2,0,0,0,0,0,False,False,1475,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
76,06-FEB-02,False,,,A,False,False,False,,,,1003329,False,4.0,ANDERSON.TRANSFER@YAHOO.COM,,False,(803) 773-7474,False,False,False,,N,True,0,0,0,0,0,0,False,GRAND STRAND MOVING & STORAGE LLC,False,False,,0,0,0,0,0,0,0,0,0,,SUMTER,US,SC,PO BOX 2231,29151,21-JUL-20,70000.0,2019.0,False,,False,False,0,0,0,0,0,0,5.0,SC,False,False,,False,False,N,,SUMTER,US,SC,885 S GUIGNARD DRIVE,29150,70000,2019,False,,,,,0,0,0,0,0,0,0,0,0,3,0,0,(843) 234-1181,0,0,0,2,0,0,False,False,1476,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
77,06-FEB-02,False,,True,C,False,False,False,,,,1003330,False,1.0,,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,DAVE HECHT LLC,False,False,,0,0,0,0,0,0,0,0,0,,JEFFERSON,US,WI,613 N DEWEY AVENUE,53549,19-OCT-21,10000.0,2020.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,,False,False,N,,JEFFERSON,US,WI,613 N DEWEY AVENUE,53549,10000,2020,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(920) 674-2912,2,0,0,0,0,0,False,False,1477,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
78,06-FEB-02,False,,,C,False,False,False,,,,1003331,False,1.0,,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,REPUBLIC INC,False,False,,0,0,0,0,0,0,0,0,0,,YUKON,US,OK,14548 NW 23RD,73099,,10000.0,2001.0,False,,False,True,0,0,0,0,0,0,2.0,OK,False,False,,False,False,N,,YUKON,US,OK,14548 NW 23RD,73099,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(405) 350-7525,1,0,0,1,0,0,False,False,1478,,0,0,0,0,0,0,False,False,False,False,False,False,False
79,06-FEB-02,False,,,C,False,False,False,,,WOLFF TRUCKING,1003332,False,2.0,,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,MILTON & GEORGIA WOLFF REVOCABLE TRUST,False,False,,0,0,0,0,0,0,0,0,0,,STROUD,US,OK,204 N 8TH,74079,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,OK,False,False,,False,False,N,,STROUD,US,OK,204 N 8TH,74079,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(918) 968-2924,0,1,0,1,0,0,False,False,1479,,0,0,0,0,0,0,False,False,False,False,False,False,False
80,06-FEB-02,False,,,C,False,False,False,,,,1003333,False,2.0,RECEPTION@KSTOOLDIE.COM,,False,(920) 261-2888,False,False,False,,N,False,0,0,0,0,0,0,False,K & S TOOL & DIE CORP,False,False,,0,0,0,0,0,0,0,0,0,,IXONIA,US,WI,P O BOX 308,53036,16-SEP-03,22000.0,2002.0,False,True,False,False,0,0,0,0,0,0,1.0,WI,False,False,,False,False,N,,IXONIA,US,WI,N8150 MAPLE STREET,53036,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 261-4663,0,0,0,0,0,0,False,False,1480,,0,0,0,0,0,0,False,False,False,False,False,False,False
81,06-FEB-02,False,,,C,False,False,False,True,,,1003335,False,1.0,,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,KENNEDY KOUNTRY TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,LAKE MILLS,US,WI,N8212 HWY G,53551,21-SEP-00,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,,False,False,N,,LAKE MILLS,US,WI,N8212 HWY G,53551,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,1,0,(920) 648-3068,0,0,0,0,0,0,False,False,1481,,0,0,0,0,0,0,False,False,False,False,False,False,False
82,06-FEB-02,False,,,A,False,False,False,,,,1003336,False,24.0,MICHAEL@CANYONOILFIELD.COM,,False,(580) 225-7107,False,True,False,,N,False,0,0,0,0,0,0,False,CANYON OILFIELD SERVICES LLC,False,False,,0,0,0,0,0,0,0,0,0,,ELK CITY,US,OK,11552 HIGHWAY 6,73644-9722,19-AUG-21,1173412.0,2020.0,False,,False,False,0,0,0,0,0,0,48.0,OK,False,False,,False,False,N,,ELK CITY,US,OK,11552 HIGHWAY 6,73644-9722,1173412,2020,False,,,,,0,0,0,0,0,0,0,0,0,12,0,0,(580) 225-7100,83,0,0,36,0,0,False,False,1482,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
83,06-FEB-02,False,,True,C,False,False,False,,,,1003340,False,2.0,SILOS@JEFNET.COM,,False,(920) 478-2830,False,False,False,,N,False,0,0,0,0,0,0,False,LAKESIDE SILOS INC,False,False,,0,0,0,0,0,0,0,0,0,,WATERLOO,US,WI,N8190 STATE HWY 89,53594,19-SEP-00,22000.0,1999.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,,False,False,N,,WATERLOO,US,WI,N8190 STATE HWY 89,53594,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 478-2419,2,0,0,1,0,0,False,False,1483,,0,0,0,0,0,0,False,False,False,False,False,False,False
84,06-FEB-02,False,,,A,False,False,False,,,,1003341,False,3.0,DIZANWIDE@HOTMAIL.COM,,False,(185) 522-1211,False,True,False,,N,False,0,0,0,0,0,0,False,DIZAN TRANSPORTATION SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,THORNHILL,CA,ON,7 NORTH PARK RD # 1005,L4J 0C9,24-SEP-22,300000.0,2022.0,False,,False,False,0,0,0,0,0,0,3.0,NY,False,False,,False,False,N,,THORNHILL,CA,ON,7 NORTH PARK RD # 1005,L4J 0C9,300000,2022,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(905) 738-7522,3,0,0,3,0,0,False,False,1484,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
85,06-FEB-02,False,,,C,False,False,False,,,ASHLOCK CONSTRUCTION,1003342,False,3.0,ASHLOCK8527@GMAIL.COM,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,JOHNNY R ASHLOCK,False,False,,0,0,0,0,0,0,0,0,0,,CATOOSA,US,OK,PO BOX 1814,74015,25-FEB-21,50000.0,2020.0,False,,False,False,0,0,0,0,0,0,3.0,OK,False,False,,False,False,N,,CATOOSA,US,OK,17980 EAST BRADY STREET,74015,50000,2020,False,,,True,,0,0,0,0,0,0,0,0,0,3,0,0,(918) 381-8527,0,0,0,0,0,0,False,False,1485,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
86,06-FEB-02,False,,,C,False,False,False,,,B B TRUCKING,1003345,False,1.0,AQUADRIDR@AOL.COM,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,ALEX BACHTELL,False,False,,0,0,0,0,0,0,0,0,0,,BROKEN ARROW,US,OK,2645 W EL PASO,74012,,50000.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,OK,False,False,,False,False,N,,BROKEN ARROW,US,OK,2645 W EL PASO,74012,0,0,False,True,,,,0,0,0,0,0,0,0,0,0,1,0,0,(918) 259-0039,0,0,0,0,0,0,False,False,1486,,0,0,0,0,0,0,False,False,False,False,False,False,False
87,06-FEB-02,False,,,C,False,False,False,,,IDEAL HELICOPTER SERVICE,1003346,False,1.0,,,False,(262) 593-2111,False,False,False,,N,False,0,0,0,0,0,0,False,MC DERMOTT ENTERPRISES INC,False,False,,0,0,0,0,0,0,0,0,0,True,SULLIVAN,US,WI,200 MAIN STREET,53178,19-SEP-00,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,,False,False,N,,SULLIVAN,US,WI,200 MAIN STREET,53178,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(262) 593-8612,1,0,0,0,0,0,False,False,1487,,0,0,0,0,0,0,False,False,False,False,False,False,False
88,06-FEB-02,False,,,C,False,False,False,,,,1003347,False,10.0,PACIFICSAND07@YAHOO.COM,,False,(405) 470-2712,False,False,False,,N,False,0,0,0,0,0,0,False,AUGUST PACIFIC TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,OKLAHOMA CITY,US,OK,240 FALCON DR,73128,24-MAR-09,10000.0,2004.0,False,,False,False,0,0,0,0,0,0,10.0,OK,False,False,,False,False,N,,OKLAHOMA CITY,US,OK,240 FALCON DR,73128,0,0,False,,True,,,0,0,0,0,0,0,0,0,0,8,0,0,(405) 603-2136,0,0,0,2,0,0,False,False,1488,,0,0,0,0,0,0,False,False,False,False,False,False,False
89,06-FEB-02,False,,,C,False,False,False,,,,1003348,False,3.0,,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,ROGER RUPNOW,True,False,,0,0,0,0,0,0,0,0,0,,IXONIA,US,WI,W1163 MARIETTA AVENUE,53036,21-SEP-00,50000.0,1999.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,,False,False,N,,IXONIA,US,WI,W1163 MARIETTA AVENUE,53036,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(262) 567-3807,0,0,0,0,0,0,False,False,1489,,0,0,0,0,0,0,False,False,False,False,False,False,False
90,06-FEB-02,False,,,A,False,False,False,,,VISTA TRANSPORT,1003349,False,1.0,VISTATRANS1@GMAIL.COM,,False,(956) 583-1414,False,True,False,,N,False,0,0,0,0,0,0,False,ESTANISLADO AVALOS GARZA,False,False,,0,0,0,0,0,0,0,0,0,,MCALLEN,US,TX,2704 QUEBEC,78501,16-JUN-21,12000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,TX,False,False,,False,False,N,,MCALLEN,US,TX,2704 QUEBEC,78501,12000,2020,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(956) 292-4880,1,0,0,0,0,0,False,False,1490,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
91,01-JUN-74,False,,,A,False,False,False,,,,100335,False,2.0,BRUCE@BENEDICTSMARKET.COM,,False,(307) 782-3237,False,True,False,,N,False,0,0,0,0,0,0,False,BENEDICT TRADING COMPANY,False,False,,0,0,0,0,0,0,0,0,0,,MOUNTAIN VIEW,US,WY,PO BOX 400,82939,05-MAY-21,5000.0,2016.0,False,,False,False,0,0,0,0,0,0,1.0,WY,False,False,,False,False,N,,MOUNTAIN VIEW,US,WY,950 N HWY 414,82939,5000,2016,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(307) 782-3232,1,0,0,0,0,0,False,False,1491,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
92,06-FEB-02,False,,,A,False,False,False,,,,1003354,False,5.0,HUBLYSTOW@GMAIL.COM,,False,(815) 939-8986,False,True,False,,N,False,0,0,0,0,0,0,False,HUBLY'S TOWING & REPAIR INC,False,False,,0,0,0,0,0,0,0,0,0,,KANKAKEE,US,IL,2240 WEST STATION ST,60901,08-FEB-21,75000.0,2020.0,False,,False,False,0,0,0,0,0,0,9.0,IL,False,False,,False,False,N,,KANKAKEE,US,IL,2240 WEST STATION ST,60901,75000,2020,False,,,,,0,0,0,0,0,0,0,0,0,8,0,0,(815) 939-2420,1,0,0,1,0,0,False,False,1492,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
93,06-FEB-02,False,,True,C,False,False,False,,,R M A TRUCKING,1003358,False,1.0,ROBERTWOJCIK@CENTURYLINK.NET,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,ROBERT JOSEPH WOJCIK,False,False,,0,0,0,0,0,0,0,0,0,,HELENVILLE,US,WI,N5140 S FARMINGTON ROAD,53137,11-AUG-21,5000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,,False,False,N,,HELENVILLE,US,WI,N5140 S FARMINGTON ROAD,53137,5000,2020,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(414) 254-9707,0,0,0,0,0,0,False,False,1493,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
94,06-FEB-02,False,,,C,False,False,False,True,,,1003359,False,3.0,,,False,(920) 565-4950,False,False,False,,N,False,0,0,0,0,0,0,False,THIELS CONSTRUCTION CO INC,False,False,,0,0,0,0,0,0,0,0,0,,SHEBOYGAN,US,WI,P O BOX 1241,53082-1241,16-SEP-00,0.0,,False,,False,False,0,0,0,0,0,0,3.0,WI,False,False,,False,False,N,,SHEBOYGAN,US,WI,3905 PLAYBIRD ROAD,53082-1241,0,0,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(920) 565-3540,1,0,0,1,0,0,False,False,1494,,0,0,0,0,0,0,False,False,False,False,False,False,False
95,06-FEB-02,False,,,C,False,False,False,,,,1003362,False,1.0,KELLY@TRUCKINGPERMITSERVICE.COM,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,SCHWIND TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,GLENBEULAH,US,WI,PO BOX 263,53023,02-MAR-22,160000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,,False,False,N,True,GLENBEULAH,US,WI,249 S OTIS ST,53023,160000,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(920) 602-0250,0,1,0,0,1,0,False,False,1495,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
96,06-FEB-02,False,,,C,False,False,False,,,,1003365,False,2.0,,,False,(765) 589-3289,False,False,True,,N,False,0,0,0,0,0,0,False,BUCK CREEK ELEVATOR INC,False,False,,0,0,0,0,0,0,0,0,0,,BUCK CREEK,US,IN,P O BOX 176,47924,27-JAN-21,15000.0,2020.0,False,,False,False,0,0,0,0,0,0,2.0,IN,False,False,,False,False,N,,BUCK CREEK,US,IN,4833 MAIN ST,47924,15000,2020,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(765) 589-3335,0,0,0,2,0,0,False,False,1496,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
97,06-FEB-02,False,,,C,True,False,False,,,,1003366,False,1.0,,,False,(303) 675-0511,False,False,False,,N,False,0,0,0,0,0,0,False,AQUA MICRON,False,False,,0,0,0,0,0,0,0,0,0,,CENTENNIAL,US,CO,7220 S FRASER ST,80112,06-FEB-02,0.0,,False,,False,False,0,0,0,0,0,0,1.0,CO,False,False,,False,False,N,,CENTENNIAL,US,CO,7220 S FRASER ST,80112,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(303) 675-0026,0,0,0,0,0,0,False,False,1497,,0,0,0,0,0,0,False,False,False,False,False,False,False
98,06-FEB-02,False,,,C,False,False,False,,,,1003367,False,1.0,CHAVEZLAZARO10@GMAIL.COM,,False,(303) 935-8200,False,True,False,,N,False,0,0,0,0,0,0,False,LAZARO'S TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,DENVER,US,CO,800 S STUART ST,80219,08-JUL-22,10000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,CO,False,False,,False,False,N,,DENVER,US,CO,800 S STUART ST,80219,10000,2021,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(130) 390-7588,0,0,0,0,0,0,False,False,1498,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
99,06-FEB-02,False,,,A,False,False,False,True,,,1003368,False,1.0,MILOSTRUCKING720@GMAIL.COM,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,MILOS TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,THORNTON,US,CO,8808 BRUCE ST,80260-4907,08-AUG-22,9800.0,2022.0,False,,False,False,0,0,0,0,0,0,1.0,CO,False,False,,False,False,N,,THORNTON,US,CO,8808 BRUCE ST,80260,9800,2022,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(720) 353-7715,0,0,0,0,0,0,False,False,1499,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
