,ADD_DATE,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,CRANE,DBA_NAME,DIRT & STONE,DIRT SAND GRAVEL,"DIRT,ASPHALT,SAND",DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,"EQUIP. OF BUSINESS, DRYING, DEHUMIDIFIERS, FANS",FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LAWN CARE/LDSC,LAWN EQUIPMENT,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PLUMBING SUPPLIES,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS & EQUIPMENT,TOOLS BOLTS,TRADE SHOW,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VEGETATIVE DEBRIS,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,WATER WELL DRILLING EQUIPMENT ,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
68,01-MAY-02,False,,A,False,False,False,,,,,,,1024762,False,2,LEEEGRAND@GMAIL.COM,,False,(435) 257-8585,False,,True,False,N,False,0,0,0,0,0,0,False,,,OLD EPHRAIM EXPRESS INC,False,False,,0,0,0,0,0,0,0,0,0,,TREMONTON,US,UT,220 S 200 W,84337,10-FEB-22,200000.0,2021.0,False,,False,False,0,0,0,0,0,0,2,UT,False,False,False,False,N,TREMONTON,US,UT,220 S 200 W,84337,,200000,2021,False,0,0,0,0,0,0,0,0,0,0,0,0,(435) 257-8530,,,,2,0,0,2,0,0,False,False,10068,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
69,01-MAY-02,False,,C,False,False,False,,,,,,,1024763,False,4,,,False,(307) 685-6958,False,,False,False,N,False,0,0,0,0,0,0,False,,,HURRICANE ENTERPRISE LLC,True,False,,0,0,0,0,0,0,0,0,0,,BUFFALO,US,WY,PO BOX 332,82834,15-AUG-07,0.0,,False,,False,False,0,0,0,0,0,0,2,WY,False,False,False,False,N,BUFFALO,US,WY,8895 US HWY 16 W,82834,,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,(307) 684-7273,,,,2,0,0,2,0,0,False,False,10069,,,0,0,0,0,0,0,False,,False,False,False,False,False,False
70,01-MAY-02,False,,C,False,False,False,,,,,,,1024766,False,1,POGGEX1@HOTMAIL.COM,,False,(208) 684-3403,False,,True,False,N,False,0,0,0,0,0,0,False,,,POGGES EXCAVATION LLC,False,False,,0,0,0,0,0,0,0,0,0,,BLACKFOOT,US,ID,83 S 800 W,83221-6127,14-JAN-21,10000.0,2020.0,False,,False,False,0,0,0,0,0,0,1,ID,False,False,False,False,N,BLACKFOOT,US,ID,83 S 800 W,83221-6127,,10000,2020,False,0,0,0,0,0,0,0,0,0,1,0,0,(208) 684-3403,,,,1,0,0,0,0,0,False,False,10070,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
71,01-MAY-02,False,,A,False,False,False,,,,,,,1024767,False,30,KENCARTER@QUALITYCOURIER.NET,,False,(229) 375-0713,False,,True,False,N,False,0,0,0,0,0,0,False,,,QUALITY COURIER INC,False,False,,0,0,0,0,0,0,0,0,0,,CONYERS,US,GA,P O BOX 1258,30012,05-JUL-22,100000.0,2021.0,False,,False,False,0,0,0,0,0,0,16,GA,False,False,False,False,Y,CONYERS,US,GA,1587-B LESTER RD,30012,,100000,2021,False,0,0,0,0,0,0,0,0,0,1,0,0,(678) 750-0600,,,,0,0,0,0,0,0,False,False,10071,,1.0,0,0,0,15,0,0,False,,False,False,False,False,False,False
72,01-MAY-02,False,,C,False,False,False,,,F M SCHRIER,,,,1024770,False,1,,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,FRANK M SCHRIER JR,False,False,,0,0,0,0,0,0,0,0,0,,SALEM,US,NJ,25 SILVER LAKE RD,08079,24-APR-13,153000.0,2012.0,False,,False,False,0,0,0,0,0,0,1,NJ,False,False,False,False,N,SALEM,US,NJ,25 SILVER LAKE RD,08079,,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,(856) 935-6302,,,,0,0,0,1,0,0,False,False,10072,,,0,0,0,0,0,0,False,,False,False,False,False,False,False
73,01-MAY-02,False,,A,False,False,False,,,,,,,1024774,False,3,WCRUM@BENCHMARK-CABINETS.COM,,False,(740) 694-7022,False,,False,False,N,True,0,0,0,0,0,0,False,,,BENCHMARK CABINETS,False,False,,0,0,0,0,0,0,0,0,0,,FREDERICKTOWN,US,OH,97 MT VERNON AVE,43019,16-FEB-21,20000.0,2018.0,False,,False,False,0,0,0,0,0,0,1,OH,False,False,False,False,N,FREDERICKTOWN,US,OH,97 MT VERNON AVE,43019,,20000,2018,False,0,0,0,0,0,0,0,0,0,1,0,0,(740) 694-1144,,,,2,0,0,0,0,0,False,False,10073,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
74,01-MAY-02,False,,A,False,False,False,,,SERVICE EXPRESS INC,,,,1024775,False,3,S.LANE@SERVEX.COM,,False,(630) 369-1178,False,,True,False,N,False,0,0,0,0,0,0,False,,,SERVICE EXPEDITERS INCORPORATED,False,False,,0,0,0,0,0,0,0,0,0,,NAPERVILLE,US,IL,1670 FRONTENAC RD,60563,09-MAR-21,162000.0,2015.0,False,,False,False,0,0,0,0,0,0,1,IL,False,False,False,False,N,NAPERVILLE,US,IL,1670 FRONTENAC RD,60563,,162000,2015,False,0,0,0,0,0,0,0,0,0,1,0,0,(630) 369-9500,,,,0,0,0,0,0,0,False,False,10074,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
75,01-MAY-02,False,,C,False,False,False,True,,JWC HAULING,,,,1024779,False,1,JAMIE@TALLAHASSEEPERSONALINJURY.COM,,False,(850) 224-3433,False,,False,False,N,False,0,0,0,0,0,0,False,,,JOHN W CROLEY,False,False,,0,0,0,0,0,0,0,0,0,,HAVANA,US,FL,PO BOX 829,32333,20-MAR-14,300000.0,2013.0,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,HAVANA,US,FL,2809 HAVANA HWY,32351,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(850) 228-5980,,,,0,0,0,0,0,0,False,False,10075,,,0,0,0,0,0,0,False,,False,False,False,False,False,False
76,01-MAY-02,False,,A,False,False,False,,,,,,,1024781,False,2,PAMELA@KENNETHRICHCONSTRUCTION.COM,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,KENNETH RICH CONSTRUCTION CO INC,False,False,,0,0,0,0,0,0,0,0,0,,FRANKLIN,US,TN,109 HOLIDAY COURT SUITE C4,37067,27-JUL-22,17474.0,2021.0,False,,False,False,0,0,0,0,0,0,2,TN,False,False,False,False,N,FRANKLIN,US,TN,109 HOLIDAY COURT SUITE C4,37067,,17474,2021,False,0,0,0,0,0,0,0,0,0,0,0,0,(615) 595-9600,,,,1,0,0,2,0,0,False,False,10076,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
77,01-MAY-02,False,,C,False,False,False,True,,,,,,1024785,False,1,,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,WILLIAM GUENTHER,False,False,,0,0,0,0,0,0,0,0,0,,SALEM,US,OR,6896 AUMSVILLE HWY,97301,01-MAY-02,0.0,,False,,False,False,0,0,0,0,0,0,1,OR,False,False,False,False,N,SALEM,US,OR,6896 AUMSVILLE HWY,97301,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(503) 585-7302,,,,0,0,0,0,0,0,False,False,10077,,,0,0,0,0,0,0,False,,False,False,False,False,False,False
78,01-MAY-02,False,,C,False,False,False,,,AMAYA TRUCKING,,,,1024786,False,1,AMA-01@LIVE.COM,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,MARCELO AMAYA,False,False,,0,0,0,0,0,0,0,0,0,,BURLINGTON,US,NC,2434 WEST WEBB AVE APT 305,27217,05-JUN-22,30000.0,2022.0,False,,False,False,0,0,0,0,0,0,1,NC,False,False,False,False,N,BURLINGTON,US,NC,2434 WEST WEBB AVE APT 305,27217,,30000,2022,False,0,0,0,0,0,0,0,0,0,1,0,0,(201) 832-1833,,,,0,0,0,0,0,0,False,False,10078,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
79,01-MAY-02,False,,A,False,False,False,,,,,,,1024789,False,2,AS@STERLINGFABRICATION.COM,,False,(770) 832-6105,False,,False,False,N,False,0,0,0,0,0,0,False,,,STERLING ENGINEERING AND FABRICATION INC,False,False,,0,0,0,0,0,0,0,0,0,,CARROLLTON,US,GA,101 JERRY DOWD DRIVE,30117,13-OCT-22,25000.0,2022.0,False,True,False,False,0,0,0,0,0,0,2,GA,False,False,False,False,N,CARROLLTON,US,GA,101 JERRY DOWD DRIVE,30117,,25000,2022,False,0,0,0,0,0,0,0,0,0,1,0,0,(770) 832-6100,,,,2,0,0,1,0,0,False,False,10079,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
80,01-MAY-02,False,True,C,False,False,False,,,,,,,1024792,False,4,SUBURBANASPHALTCONCERT@HOTMAIL.COM,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,SUBURBAN SEALCOAT & ASPHALT,False,False,,0,0,0,0,0,0,0,0,0,,CRETE,US,IL,24551 S VOLBRECHT ROAD,60417,15-JAN-22,8000.0,2021.0,False,,False,False,0,0,0,0,0,0,7,IL,False,False,False,False,N,CRETE,US,IL,24551 S VOLBRECHT ROAD,60417,,8000,2021,False,0,0,0,0,0,0,0,0,0,7,0,0,(708) 672-6655,,,,3,0,0,0,0,0,False,False,10080,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
81,01-MAY-02,False,,A,False,False,False,,,,,,,1024798,False,4,BELINDA.PEREZ@IDA-INTL.COM,,False,(203) 732-5780,False,,True,False,N,False,0,0,0,0,0,0,False,,,IDA INTERNATIONAL INC,False,False,,0,0,0,0,0,0,0,0,0,,DERBY,US,CT,200 ROOSEVELT DR,06418,27-AUG-21,10000.0,2019.0,False,,False,False,0,0,0,0,0,0,4,CT,False,False,False,False,N,DERBY,US,CT,200 ROOSEVELT DR,06418,,10000,2019,False,0,0,0,0,0,0,0,0,0,4,0,0,(203) 736-9249,,,,3,0,0,0,0,0,False,False,10081,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
82,01-MAY-02,False,,A,False,False,False,,,,,,,1024807,False,55,RACHELLE@RAVEILLTRUCKING.COM,,False,(218) 768-2264,False,,True,False,N,False,0,0,0,0,0,0,False,,,RAVEILL TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,MCGREGOR,US,MN,P O BOX 10,55760,19-AUG-22,4621275.0,2022.0,False,,False,False,0,0,0,0,0,0,55,MN,False,False,False,False,N,MCGREGOR,US,MN,20982 STATE HWY 210,55760,,4621275,2022,False,0,0,0,0,0,0,0,0,0,0,0,0,(218) 768-2701,,,,108,0,0,8,47,0,False,False,10082,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
83,01-MAY-02,False,,C,False,False,False,,,,,,,1024808,False,3,LAURA@DTS-INC.ORG,,False,(864) 879-2779,False,,False,False,N,False,0,0,0,0,0,0,False,,,DKM PROPERTY MANAGEMENT LLC,False,False,,0,0,0,0,0,0,0,0,0,,GREER,US,SC,201 S BUNCOMBE RD,29650,16-AUG-22,1.0,2021.0,False,,False,False,0,0,0,0,0,0,5,SC,False,False,False,False,N,GREER,US,SC,201 S BUNCOMBE RD,29650,,1,2021,False,0,0,0,0,0,0,0,0,0,5,0,0,(864) 244-5284,,,,0,0,0,0,0,0,False,False,10083,True,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
84,01-MAY-02,False,,A,False,False,False,,,,,,,1024809,False,1,MOGDEN@MSOTRANSPORTATION.COM,,False,(970) 506-0802,False,,True,False,N,False,1,0,0,1,0,0,False,,,MSO TRANSPORTATION LLC,False,False,,0,0,0,0,0,0,0,0,0,,GREELEY,US,CO,5025 44TH AVE,80634,18-SEP-22,100000.0,2019.0,False,,False,False,0,0,0,0,0,0,2,CO,False,False,False,False,N,GREELEY,US,CO,5025 44TH AVE,80634,,100000,2019,False,0,0,0,0,0,0,0,0,0,0,0,0,(970) 230-6285,,,,1,0,0,1,0,0,False,False,10084,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
85,01-MAY-02,False,,C,False,False,False,,,,,,,1024812,False,3,MHARRIS@RDYCI.COM,,False,(317) 396-0041,False,,True,False,N,False,0,0,0,0,0,0,False,,,ROBERT D YOUNG CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,INDIANAPOLIS,US,IN,1645 W EDGEWOOD AVE,46217,04-MAY-21,120000.0,2021.0,False,,False,False,0,0,0,0,0,0,2,IN,False,False,False,False,N,INDIANAPOLIS,US,IN,1645 W EDGEWOOD AVE,46217,,120000,2021,False,0,0,0,0,0,0,0,0,0,2,0,0,(317) 396-8162,,,,3,0,0,0,0,0,False,False,10085,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
86,01-MAY-02,False,,C,False,False,False,,,,,,,1024818,False,3,SYREWSWELL@AOL.COM,,False,(304) 269-1245,False,,False,False,N,False,0,0,0,0,0,0,False,,,SYREWS WELL SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,,WESTON,US,WV,408 LAUREL LICK RD,26452-7519,03-DEC-03,10000.0,2003.0,False,,False,False,0,0,0,0,0,0,5,WV,True,False,False,False,N,WESTON,US,WV,408 LAUREL LICK RD,26452-7519,,0,0,False,0,0,0,0,0,0,0,0,0,5,0,0,(304) 269-1245,,,,0,0,0,0,0,0,False,False,10086,,,0,0,0,0,0,0,False,,False,False,False,False,False,False
87,01-MAY-02,False,,C,False,False,False,True,,,,,,1024822,False,1,PRIDEMASONRY@BELLSOUTH.NET,,False,(864) 948-9195,False,,False,False,N,False,0,0,0,0,0,0,False,,,PRIDE MASONRY OF GAFFNEY INC,False,False,,0,0,0,0,0,0,0,0,0,,SPARTANBURG,US,SC,P O  BOX 4717,29305-4717,11-FEB-14,2831.0,2013.0,False,,False,False,0,0,0,0,0,0,2,SC,False,False,False,False,N,SPARTANBURG,US,SC,165 F METRO DR,29303,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(864) 948-1779,,,,0,0,0,1,0,0,False,False,10087,,,0,0,0,0,0,0,False,,False,False,False,False,False,False
88,01-MAY-02,False,,A,False,False,False,,,,,,,1024824,False,1,COAST22@COAST22.NET,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,GOSPEL SWAT TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,OKLAHOMA CITY,US,OK,13919 N MAY AVE 204,73134,20-SEP-22,100.0,2022.0,False,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,AUGUSTA,US,GA,4430 CASTELLON WAY,30906,,100,2022,False,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,False,False,10088,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
89,01-MAY-02,False,,A,False,False,False,,,,,,,1024826,False,4,HOLLIDAYCONCRETE@ATT.NET,,False,(816) 427-5098,False,,False,False,N,False,0,0,0,0,0,0,False,,,HOLLIDAY CONCRETE LLC,False,False,,0,0,0,0,0,0,0,0,0,True,BLUE SPRINGS,US,MO,4400 SW US 40 HWY,64015,27-JUL-22,84500.0,2021.0,False,,False,False,0,0,0,0,0,0,4,MO,False,False,False,False,N,BLUE SPRINGS,US,MO,4400 SW US 40 HWY,64015,,84500,2021,False,0,0,0,0,0,0,0,0,0,4,0,0,(816) 427-5747,,,,2,0,0,0,0,0,False,False,10089,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
90,01-MAY-02,False,,A,False,False,False,,,R & A FARMS,,,,1024830,False,2,FORD67@WINDSTREAM.NET,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,RANDY WINTERS SR,False,False,,0,0,0,0,0,0,0,0,0,,MOLENA,US,GA,711 JONES RD,30258,26-OCT-21,1.0,2021.0,False,,False,False,0,0,0,0,0,0,2,GA,False,False,False,False,N,MOLENA,US,GA,711 JONES RD,30258,,1,2021,False,0,0,0,0,0,0,0,0,0,2,0,0,(706) 647-8546,,,,2,0,0,0,0,0,False,False,10090,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
91,01-MAY-02,False,,A,False,False,False,,,YOUNG'S CUSTOM AG SERVICE,,,,1024835,False,1,THEHARVESTMORE@GMAIL.COM,,False,(815) 663-3941,False,,True,False,N,False,0,0,0,0,0,0,False,,,JOHN H YOUNG,False,False,,0,0,0,0,0,0,0,0,0,,SPRING VALLEY,US,IL,32625 1360 N AVENUE,61362,24-MAR-21,13000.0,2016.0,False,,False,False,0,0,0,0,0,0,2,IL,False,False,False,False,N,SPRING VALLEY,US,IL,32625 1360 N AVENUE,61362,,13000,2016,False,0,0,0,0,0,0,0,0,0,1,0,0,(815) 663-3943,,,,4,0,0,1,0,0,False,False,10091,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
92,01-MAY-02,False,,C,False,False,False,True,,,,,,1024842,False,1,,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,DON'S ENTERPRISES INC,False,False,,0,0,0,0,0,0,0,0,0,,LAUREL,US,IN,26090 POWER RD,47024,22-APR-02,0.0,,False,,False,False,0,0,0,0,0,0,1,IN,False,False,False,False,N,LAUREL,US,IN,26090 POWER RD,47024,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(765) 679-5740,,,,0,0,0,0,0,0,False,False,10092,,,0,0,0,0,0,0,False,,False,False,False,False,False,False
93,01-MAY-02,False,,A,False,False,False,,,,,,,1024843,False,1,OATRUCKINGSOLUTIONS@GMAIL.COM ,,False,(213) 627-6747,False,,True,False,N,False,0,0,0,0,0,0,False,,,AVALOS PRODUCE INC,False,False,,0,0,0,0,0,0,0,0,0,,CHINO HILLS,US,CA,14762 CHERRY CIRCLE,91709,01-JUL-22,68264.0,2021.0,False,,False,False,0,0,0,0,0,0,1,CA,False,False,False,False,N,CHINO HILLS,US,CA,14762 CHERRY CIRCLE,91709,,68264,2021,False,0,0,0,0,0,0,0,0,0,0,0,0,(323) 697-6765,,,,1,0,0,1,0,0,False,False,10093,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
94,01-MAY-02,False,,A,False,False,False,,,,,,,1024844,False,3,RONDO55@Q.COM,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,HUTCHINSON CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,CHEYENNE,US,WY,2117 PINE AVENUE,82007-5840,13-FEB-22,80500.0,2021.0,False,,False,False,0,0,0,0,0,0,8,WY,False,False,False,False,N,CHEYENNE,US,WY,2117 PINE AVENUE,82007-5840,,80500,2021,False,0,0,0,0,0,0,0,0,0,3,0,0,(307) 632-5615,,,,7,0,0,5,0,0,False,False,10094,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
95,01-MAY-02,False,,C,False,False,False,,,,,,,1024846,False,3,KURT.LECORCHICK@DRS.COM,,False,(814) 534-8922,False,,True,False,N,False,0,0,0,0,0,0,False,,,DRS LAUREL TECHNOLOGIES,False,False,,0,0,0,0,0,0,0,0,0,,JOHNSTOWN,US,PA,246 AIRPORT ROAD,15904,20-JUN-22,9000.0,2021.0,False,,False,False,0,0,0,0,0,0,1,PA,False,False,False,False,N,JOHNSTOWN,US,PA,246 AIRPORT ROAD,15904,,9000,2021,False,0,0,0,0,0,0,0,0,0,0,1,0,(973) 451-3577,,,,0,0,0,0,0,0,False,False,10095,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
96,01-MAY-02,False,,C,False,False,False,,,,,,,1024848,False,1,,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,,CHRISTOPHER A FADELY,False,False,,0,0,0,0,0,0,0,0,0,,MIDDLETON,US,IN,6425 W US 36,47356,04-FEB-21,10000.0,2020.0,False,,False,False,0,0,0,0,0,0,3,IN,False,False,False,False,N,MIDDLETON,US,IN,6425 W US 36,47356,,10000,2020,False,0,0,0,0,0,0,0,0,0,1,0,0,(765) 779-4412,,,,3,0,0,2,0,0,False,False,10096,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
97,01-MAY-02,False,,A,False,False,False,,,,,,,1024851,False,21,SHELLEYA@DITTMERRECYCLING.COM,,False,(563) 583-1158,False,True,False,False,N,False,0,0,0,0,0,0,False,,,DITTMER RECYCLING INC,False,False,,0,0,0,0,0,0,0,0,0,,DUBUQUE,US,IA,1755 RADFORD RD,52002-2532,25-JAN-21,450000.0,2020.0,False,,False,False,0,0,0,0,0,0,22,IA,False,False,False,False,N,DUBUQUE,US,IA,1755 RADFORD RD,52002-2532,,450000,2020,False,0,0,0,0,0,0,0,0,0,21,0,0,(563) 583-3381,,,,8,0,0,1,0,0,False,False,10097,,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
98,01-MAY-02,False,,C,False,False,False,,,CHARLIE G NETHERTON TRUCKING,True,,,1024854,False,1,,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,CHARLIE G NETHERTON,False,False,,0,0,0,0,0,0,0,0,0,,ANDERSON,US,IN,4334 ST CHARLES ST,46013,24-APR-02,0.0,,False,,False,False,0,0,0,0,0,0,1,IN,False,False,False,False,N,ANDERSON,US,IN,4334 ST CHARLES ST,46013,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(765) 643-9968,,,,0,0,0,0,0,0,False,False,10098,,,0,0,0,0,0,0,False,,False,False,False,False,False,False
99,01-MAY-02,False,True,C,False,False,False,,,,,,,1024860,False,35,PHORSTMANN@HORSTMANNBROTHERS.COM ,,False,(314) 432-0770,False,,False,False,N,False,0,0,0,0,0,0,False,,,HORSTMANN BROTHERS LLC,False,False,,0,0,0,0,0,0,0,0,0,,OVERLAND,US,MO,1601 DIELMAN RD,63132,15-SEP-20,200000.0,2019.0,False,,False,False,0,0,0,0,0,0,20,MO,False,False,False,False,N,OVERLAND,US,MO,1601 DIELMAN RD,63132,,0,0,False,0,0,0,0,0,0,0,0,0,20,0,0,(314) 574-3901,,,,5,0,0,0,0,0,False,False,10099,,,0,0,0,0,0,0,False,,False,False,False,False,False,False
