,ADD_DATE,ANTIFREEZE,ATHLETIC EQUIPMENT,BEVERAGES,BOULDERS ROCK,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DIRT GRAVEL,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,GENERAL FREIGHT,"GRAIN, FEED, HAY",GRASS,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPE MATERIALS (TREES AND PLANTS),LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PLANTS,POTTING SOIL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROCK PRODUCTS,SLATE,"SOD, TREES",School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TREE DEBRIS/CHIPS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
71,04-APR-02,,,False,,,C,False,False,False,,,,1016954,False,1.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,LUEBKE FARMS,False,False,,0,0,0,0,0,0,0,0,0,,MAYVILLE,US,WI,N9276 DORHMAN ROAD,53050,02-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,MAYVILLE,US,WI,N9276 DORHMAN ROAD,53050,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,False,7271,,0,0,0,0,0,0,False,False,False,False,False,False,False
72,04-APR-02,,,False,,,C,False,False,False,,,,1016955,False,5.0,,False,,False,False,False,True,N,False,0,0,0,0,0,0,False,,PRO MOW INC,False,False,,0,0,0,0,0,0,0,0,0,,LINCOLN,US,NE,PO BOX 6213,68506,,0.0,,False,,False,False,0,0,0,0,0,0,9.0,NE,False,False,False,False,N,LINCOLN,US,NE,8707 SOUTH 56TH STREET,68516,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,9,0,0,(402) 423-5600,,9,0,0,0,0,0,False,False,7272,,0,0,0,0,0,0,False,False,False,False,False,False,False
73,04-APR-02,,,False,,,C,False,False,False,True,,,1016958,False,1.0,SJPAVING6@GMAIL.COM,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,SOUTH JERSEY PAVING,False,False,,0,0,0,0,0,0,0,0,0,,NEWARK,US,DE,207 RACHEL CT,19702,27-APR-22,10000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,DE,False,False,False,False,N,NEWARK,US,DE,207 RACHEL CT,19702,,,10000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(856) 498-8647,,1,0,0,0,0,0,False,False,7273,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
74,04-APR-02,,,False,,True,C,False,False,False,,SHELTER ROOFING,,1016959,False,1.0,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,KENNETH R GUILLEMIN,False,False,,0,0,0,0,0,0,0,0,0,,NORTH PLATTE,US,NE,1419 RODEO ROAD,69101,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,NE,False,False,False,False,N,NORTH PLATTE,US,NE,1419 RODEO ROAD,69101,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(308) 532-2088,,0,0,0,0,0,0,False,False,7274,,0,0,0,0,0,0,False,False,False,False,False,False,False
75,04-APR-02,,,False,,,C,False,False,False,,,,1016960,False,1.0,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,NORMAN E PLOUZEK,False,False,,0,0,0,0,0,0,0,0,0,,CRETE,US,NE,2315 BOSWELL AVENUE,68333,,0.0,,False,,True,False,0,0,0,0,0,0,,NE,False,False,False,False,N,CRETE,US,NE,2315 BOSWELL AVENUE,68333,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(402) 826-2817,,0,0,0,0,0,0,False,False,7275,,0,0,0,0,0,0,False,False,False,False,False,False,False
76,04-APR-02,,,False,,True,A,False,False,False,,,,1016961,False,5.0,JLACROSS@LANDTECHENTERPRISES.COM,False,(215) 491-1471,False,False,False,,N,False,0,0,0,0,0,0,False,,LAND-TECH ENTERPRISES INC,False,False,,0,0,0,0,0,0,0,0,0,,WARRINGTON,US,PA,PO BOX 420,18976,12-JAN-22,97038.0,2021.0,False,,False,False,0,0,0,0,0,0,29.0,PA,False,False,False,False,N,WARRINGTON,US,PA,3084B BRISTOL RD,18976,,,97038,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(215) 262-7370,,4,0,0,29,0,0,False,False,7276,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
77,04-APR-02,,,False,,,C,False,False,False,,,,1016962,False,1.0,,False,(620) 449-2294,False,False,False,,N,False,0,0,0,0,0,0,False,,HY-GRADE CONSTRUCTION AND MATERIALS INC,False,False,,0,0,0,0,0,0,0,0,0,,ST PAUL,US,KS,PO BOX 206,66771-0206,21-MAR-02,30000.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,KS,False,False,False,False,N,ST PAUL,US,KS,1208 WASHINGTON,66771-0206,,,0,0,False,True,,,0,0,0,0,0,0,0,0,0,1,0,0,(620) 449-2293,,1,0,0,0,0,0,False,False,7277,,0,0,0,0,0,0,False,False,False,False,False,False,False
78,04-APR-02,,,False,,,C,False,False,False,,RODNEY CRABILL,,1016967,False,1.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,VIRGIL RODNEY CRABILL,False,False,,0,0,0,0,0,0,0,0,0,,WICHITA,US,KS,900 W 63RD ST S,67217-5808,28-FEB-02,14000.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,KS,False,False,False,False,N,WICHITA,US,KS,900 W 63RD ST S,67217-5808,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(316) 554-1308,,0,0,0,0,0,0,False,False,7278,,0,0,0,0,0,0,False,False,False,False,False,False,False
79,04-APR-02,,,False,,,A,False,False,False,,,,1016968,False,1.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,BRAD STALLBAUMER TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,CENTRALIA,US,KS,1525 STATE HWY 187,66415,30-AUG-22,60000.0,2020.0,False,,False,False,0,0,0,0,0,0,3.0,KS,False,False,False,False,N,CENTRALIA,US,KS,1525 STATE HWY 187,66415,,,60000,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(785) 857-3241,,2,0,0,2,0,0,False,False,7279,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
80,04-APR-02,,,False,,,A,False,False,False,,BDJ TRUCKING,,1016969,False,1.0,BRIANJASTERTRUCKING@GMAIL.COM,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,BRIAN JASTER,False,False,,0,0,0,0,0,0,0,0,0,,STANTON,US,NE,106 12TH ST,68779,01-SEP-22,120000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,NE,False,False,False,False,N,STANTON,US,NE,106 12TH ST,68779,,,120000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(402) 910-0717,,0,1,0,0,1,0,False,False,7280,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
81,04-APR-02,,,False,,,C,False,False,False,,,,1016970,False,3.0,BOBLEPPLE@MAIL.COM,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,LEPPLE DAIRY FARMS INC,False,False,True,0,0,0,0,0,0,0,0,0,,JUNEAU,US,WI,N 5190 COUNTY ROAD M,53039,28-OCT-19,2500.0,2019.0,False,,False,False,0,0,0,0,0,0,4.0,WI,False,False,False,False,N,JUNEAU,US,WI,N 5190 COUNTY ROAD M,53039,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(920) 386-2062,,2,0,0,2,0,0,False,False,7281,,0,0,0,0,0,0,False,False,False,False,False,False,False
82,04-APR-02,,,False,,,A,False,False,False,,,,1016975,False,1.0,RPAYNE@JENKINSCENTRIFUGE.COM,False,(816) 471-6692,False,False,False,,N,False,0,0,0,0,0,0,False,,JENKINS CENTRIFUGE CO LLC,False,False,,0,0,0,0,0,0,0,0,0,True,N KANSAS CITY,US,MO,1123 SWIFT,64116,14-MAY-21,1.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,MO,False,False,False,False,N,N KANSAS CITY,US,MO,1123 SWIFT,64116,,,1,2020,False,,,,0,0,0,0,0,0,0,0,0,0,1,0,(816) 471-3721,,0,0,0,0,0,0,False,False,7282,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
83,04-APR-02,,,False,,,C,False,False,False,,BECKER TRUCKING,,1016979,False,1.0,,True,,False,False,False,,N,False,0,0,0,0,0,0,False,,MAX BECKER,False,False,,0,0,0,0,0,0,0,0,0,,MERIDEN,US,KS,301 S MILLER,66512,25-MAR-02,0.0,,False,,False,False,0,0,0,0,0,0,1.0,KS,False,False,False,False,N,MERIDEN,US,KS,301 S MILLER,66512,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(785) 484-3397,,0,0,0,0,0,0,False,False,7283,,0,0,0,0,0,0,False,False,False,False,False,False,False
84,04-APR-02,,,False,,,A,False,False,False,,,,1016983,False,16.0,JSCHNYDER@TRAMARCONTRACTING.COM,False,(636) 255-0719,False,False,False,,N,False,0,0,0,0,0,0,False,,TRAMAR CONTRACTING INC,False,False,,0,0,0,0,0,0,0,0,0,True,ST CHARLES,US,MO,3051 MERCANTILE INDUSTRIAL DRI,63301,30-APR-21,190.0,2020.0,False,,False,False,0,0,0,0,0,0,53.0,MO,False,False,False,False,N,ST CHARLES,US,MO,3051 MERCANTILE INDUSTRIAL DRIVE,63301,,,797914,2022,False,,,,0,0,0,0,0,0,0,0,0,26,24,0,(636) 255-0808,,10,0,0,3,0,0,False,False,7284,3.0,0,0,0,0,0,0,False,False,False,False,False,False,False
85,04-APR-02,,,False,,,A,False,False,False,,CASTRO TRUCKING,,1016987,False,1.0,ALEXCASTRO1970@YAHOO.COM,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,ALEJANDRO J CASTRO,False,False,,0,0,0,0,0,0,0,0,0,,LOS ANGELES,US,CA,5431 TEMPLETON STREET,90032,25-JUL-22,22500.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,CA,False,False,False,False,N,ALHAMBRA,US,CA,224 HAMPDEN TER UNIT #B,91801,,,22500,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(626) 233-4131,,0,0,0,1,0,0,False,False,7285,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
86,04-APR-02,,,False,,,A,False,False,False,,MOESTRUCKING,,1016988,False,1.0,TRUCKINMOE@AOL.COM,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,KENNETH W ULRICH,False,False,,0,0,0,0,0,0,0,0,0,,LIVERPOOL,US,PA,2250 MOLASSES RD,17045,17-JUN-22,83928.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,PA,False,False,False,False,N,LIVERPOOL,US,PA,2250 MOLASSES RD,17045,,,83928,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(570) 765-4241,,2,0,0,1,0,0,False,False,7286,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
87,04-APR-02,,,False,,,C,False,False,False,,,,1016992,False,2.0,,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,XTREME TRANSPORT LTD,False,False,,0,0,0,0,0,0,0,0,0,,HESSTON,US,PA,RD 1 BOX 128,16647,03-FEB-09,20000.0,2005.0,False,,False,False,0,0,0,0,0,0,3.0,PA,False,False,False,False,N,HESSTON,US,PA,RD 1 BOX 128,16647,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(814) 658-3343,,1,0,0,1,0,0,False,False,7287,,0,0,0,0,0,0,False,False,False,False,False,False,False
88,04-APR-02,,,False,,,A,False,False,False,,ROAD KINGS TRUCKING,,1016993,False,36.0,RKINGST1@GMAIL.COM,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,ROAD KINGS TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,FRESNO,US,CA,4460 W SHAW AVE PMB 482,93722,25-JAN-22,1011766.0,2021.0,False,,False,False,0,0,0,0,0,0,11.0,CA,False,False,False,False,N,FRESNO,US,CA,3137 E NORTH AVE #101,93725,,,1011766,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(559) 473-7258,,20,0,0,11,0,0,False,False,7288,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
89,04-APR-02,,,False,,,A,False,False,False,,,,1016995,False,3.0,FLOYD@USASSETSRECOVERY.COM,False,(417) 626-7700,False,False,False,,N,False,0,0,0,0,0,0,False,,BLACKCAT TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,True,JOPLIN,US,MO,300  N BLACKCAT RD,64801,17-JUN-21,202000.0,2020.0,False,,False,False,0,0,0,0,0,0,3.0,MO,False,False,False,False,N,JOPLIN,US,MO,300  N BLACKCAT RD,64801,,,202000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(417) 627-9334,,3,0,0,3,0,0,False,False,7289,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
90,04-APR-02,,,False,,,A,False,False,False,,,,1016998,False,2.0,AVALANCHEEXPRESS@HOTMAIL.COM,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,TRAVELERS OF AMERICA INC,False,False,,0,0,0,0,0,0,0,0,0,,DORAL,US,FL,8111 NW 53RD STREET STE 357,33166,18-MAY-21,240000.0,2021.0,False,,False,False,0,0,0,0,0,0,2.0,FL,False,False,False,False,N,DORAL,US,FL,8111 NW 53RD STREET STE 357,33166,,,240000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(786) 205-8287,,0,2,0,0,2,0,False,False,7290,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
91,04-APR-02,,,False,,,C,False,False,False,,,,1017000,False,1.0,,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,JANICE AND EARL KLUZ,False,False,,0,0,0,0,0,0,0,0,0,,BEAVER DAM,US,WI,N8406 FIR ROAD,53916,25-JUL-19,1.0,2018.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,BEAVER DAM,US,WI,N8406 FIR ROAD,53916,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 885-6719,,0,0,0,0,0,0,False,False,7291,,0,0,0,0,0,0,False,False,False,False,False,False,False
92,04-APR-02,,,False,,,A,False,False,False,,,,1017004,False,4.0,,False,,False,True,False,,N,False,0,0,0,0,0,0,False,,J G M TRANSPORT INC,False,False,,0,0,0,0,0,0,0,0,0,,ORLAND PARK,US,IL,17704 OLIVIA LANE,60467,18-FEB-22,455000.0,2021.0,False,,False,False,0,0,0,0,0,0,4.0,IL,False,False,False,False,N,ORLAND PARK,US,IL,17704 OLIVIA LANE,60467,,,455000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(708) 479-7671,,3,0,1,4,0,0,False,False,7292,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
93,04-APR-02,,,False,,,C,False,False,False,,,,1017005,False,1.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,KEVEN SCHULTZ INC,False,False,,0,0,0,0,0,0,0,0,0,,FOX LAKE,US,WI,W10356 CTH F,53933,01-AUG-00,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,FOX LAKE,US,WI,W10356 CTH F,53933,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,False,7293,,0,0,0,0,0,0,False,False,False,False,False,False,False
94,04-APR-02,,,False,,True,C,False,False,False,,,,1017006,False,1.0,LANDERSON@INTEGRATEDSTRUCTURE.COM,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,MATT-CON SERVICES CORP,False,False,,0,0,0,0,0,0,0,0,0,,BELLPORT,US,NY,4 PINEHURST DRIVE,11713,25-OCT-22,101500.0,2022.0,False,,False,False,0,0,0,0,0,0,1.0,NY,False,False,False,False,N,BELLPORT,US,NY,4 PINEHURST DRIVE,11713,,,101500,2022,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(516) 938-2000,,0,0,0,0,0,0,False,False,7294,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
95,04-APR-02,,,False,,,C,False,False,False,,,,1017007,False,4.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,JAMES A JASTER,False,False,,0,0,0,0,0,0,0,0,0,,THERESA,US,WI,N8875 N POLE ROAD,53091-9742,20-AUG-01,5000.0,2000.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,THERESA,US,WI,N8875 N POLE ROAD,53091-9742,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(920) 488-2906,,0,0,0,0,0,0,False,False,7295,,0,0,0,0,0,0,False,False,False,False,False,False,False
96,04-APR-02,,,False,,,C,False,False,False,,,,1017013,False,1.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,HOWELLS SOY PRODUCTS,False,False,,0,0,0,0,0,0,0,0,0,,HOWELLS,US,NE,2305 ROAD 14,68641,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,NE,False,False,False,False,N,HOWELLS,US,NE,2305 ROAD 14,68641,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(402) 986-1618,,0,0,0,0,0,0,False,False,7296,,0,0,0,0,0,0,False,False,False,False,False,False,False
97,04-APR-02,,,False,,,B,True,False,False,,GREENER YET FERTILIZING & LAWN CARE,,1017018,False,1.0,,False,,False,False,False,,N,False,0,0,0,0,0,0,False,,GARY NEAL,False,False,,0,0,0,0,0,0,0,0,0,,NORTH PLATTE,US,NE,1817 WEST D,69101,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,NE,False,False,False,False,N,NORTH PLATTE,US,NE,1817 WEST D,69101,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(308) 532-2511,,0,0,0,0,0,0,False,False,7297,,0,0,0,0,0,0,False,False,False,False,False,False,False
98,04-APR-02,,,False,,,C,False,False,False,,,,1017020,False,1.0,,False,,False,False,True,,N,False,0,0,0,0,0,0,False,,KENNETH L HEFTER,False,False,,0,0,0,0,0,0,0,0,0,,BROWNSVILLE,US,WI,N2802 HWY 175,53006-1107,01-AUG-01,2000.0,2000.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,BROWNSVILLE,US,WI,N2802 HWY 175,53006-1107,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,False,7298,,0,0,0,0,0,0,False,False,False,False,False,False,False
99,04-APR-02,,,False,,,C,False,False,False,,ALLISON EXCAVATING,,1017023,False,1.0,,False,(304) 564-5376,False,False,False,,N,False,0,0,0,0,0,0,False,,SCOTT ALLISON,False,False,,0,0,0,0,0,0,0,0,0,True,NEW CUMBERLAND,US,WV,87 ENGLISH DRIVE,26047,15-OCT-15,700.0,2014.0,False,,False,False,0,0,0,0,0,0,1.0,WV,False,False,False,False,N,NEW CUMBERLAND,US,WV,87 ENGLISH DRIVE,26047,,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(304) 564-5376,,1,0,0,0,0,0,False,False,7299,,0,0,0,0,0,0,False,False,False,False,False,False,False
