,ADD_DATE,AGGREGATES,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,CHICKEN PARTS,"CHICKEN, CORN, ETC","COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,CONSTRUCTION DEMOLITION DEBRIS,CRANE,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,"EQUIPMENT, TOOLS",FARM SUPPLIES,FAX,FIBERGLASS UNITS,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HAND TOOLS,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PLUMBING PIPE/FITTING,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,SIGNS,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS; GRINDERS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UNSPECIFIED,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
68,05-MAR-02,,False,,A,False,,,False,False,,,,,1008967,False,4.0,,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,ENSCOR LLC,False,False,,0,0,0,0,0,0,0,0,0,,ARLINGTON,US,TN,5566 COMMANDER DR,38002,09-JUL-22,210000.0,2019.0,False,True,False,False,0,0,0,0,0,0,7.0,TN,False,False,False,False,N,ARLINGTON,US,TN,5566 COMMANDER DR,38002,,210000,2019,False,,0,0,0,0,0,0,0,0,0,3,0,0,(901) 867-2297,,6,0,0,4,0,0,False,,False,3768,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
69,05-MAR-02,,False,,A,False,,,False,False,,,,,1008972,False,3.0,TRACYJAFCO@AOL.COM,,False,,,False,,False,False,True,N,False,0,0,0,0,0,0,False,JAFCO INC,False,False,,0,0,0,0,0,0,0,0,0,,COVINGTON,US,IN,PO BOX 159,47932,05-APR-21,10000.0,2020.0,False,,False,False,0,0,0,0,0,0,3.0,IN,False,False,False,False,N,COVINGTON,US,IN,12663 S HICKORY LANE,47932,,10000,2020,False,,0,0,0,0,0,0,0,0,0,3,0,0,(765) 793-4995,,0,0,0,0,0,0,False,,False,3769,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
70,05-MAR-02,,False,,A,False,,,False,False,,,,,1008974,False,6.0,CARMONASTRANSPORTATION@GMAIL.COM,,False,(503) 990-8963,,False,,True,False,,N,False,0,0,0,0,0,0,False,CARMONA'S TRANSPORTATION LLC,False,False,,0,0,0,0,0,0,0,0,0,,SALEM,US,OR,4655 TURNER RD SE,97317,30-MAR-21,748683.0,2018.0,False,,False,False,0,0,0,0,0,0,9.0,OR,False,False,False,False,N,SALEM,US,OR,4655 TURNER RD SE,97317,,748683,2018,False,,0,0,0,0,0,0,0,0,0,1,0,0,(503) 990-8548,,35,0,0,8,0,0,False,,False,3770,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
71,05-MAR-02,,False,,A,False,,,False,False,,,,,1008975,False,5.0,MCCALLTRANSPORT866@GMAIL.COM,,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,MCCALL TRANSPORTS LLC,False,False,,0,0,0,0,0,0,0,0,0,,GARDEN CITY,US,GA,P O BOX 7253,31418,15-OCT-20,100000.0,2018.0,False,,False,False,0,0,0,0,0,0,5.0,GA,False,False,False,False,N,SAVANNAH,US,GA,5310 JASMINE  AVE,31406,,100000,2018,False,,0,0,0,0,0,0,0,0,0,0,0,0,(912) 704-8925,,3,0,0,5,0,0,False,,False,3771,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
72,05-MAR-02,,False,,A,False,,,False,False,True,,,FERREIRA TRUCKING,1008986,False,1.0,JRICO71@COMCAST.NET,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,JOHN C FERREIRA,False,False,,0,0,0,0,0,0,0,0,0,,DARTMOUTH,US,MA,20 CEDAR CREST RD,02747,11-MAY-20,30268.0,2019.0,False,,False,False,0,0,0,0,0,0,1.0,MA,False,False,False,False,N,DARTMOUTH,US,MA,20 CEDAR CREST RD,02747,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(774) 202-1655,,0,0,0,0,0,0,False,,False,3772,,0,0,0,0,0,0,False,False,False,False,False,False,False
73,01-JUN-74,,False,,A,False,,,False,False,,,,UNIVERSAL LAUNDRY MACHINERY SERVICE,100899,False,2.0,GEMINA@MICHIGANLAUNDRY.COM,,False,(734) 722-6600,,False,,False,False,,N,False,0,0,0,0,0,0,False,MICHIGAN LAUNDRY MACHINERY SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,True,WESTLAND,US,MI,38700 WEBB DR,48185,30-SEP-21,228281.0,2021.0,False,,False,False,0,0,0,0,0,0,2.0,MI,False,False,False,False,N,WESTLAND,US,MI,38700 WEBB DR,48185,,228281,2021,False,,0,0,0,0,0,0,0,0,0,2,0,0,(734) 722-1210,,1,0,0,0,0,0,False,,False,3773,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
74,06-MAR-02,,False,,C,False,,,False,False,,,,TOM'S PLUMBING,1008990,False,2.0,,,False,(269) 469-1361,,False,,False,False,,N,False,0,0,0,0,0,0,False,THOMAS DAWSON,False,False,,0,0,0,0,0,0,0,0,0,,LAKESIDE,US,MI,PO BOX 171,49116-0171,21-OCT-09,10000.0,2011.0,False,,False,False,0,0,0,0,0,0,2.0,MI,False,False,False,False,N,LAKESIDE,US,MI,8770 EAST ROAD,49116-0171,True,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(269) 469-1361,,0,0,0,0,0,0,False,,False,3774,,0,0,0,0,0,0,False,False,False,False,False,False,False
75,06-MAR-02,,False,,A,False,,,False,False,,,,,1008991,False,5.0,JESUS@SPEEDYDELIVERYLLC.COM,,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,SPEEDY DELIVERY LLC,False,False,,0,0,0,0,0,0,0,0,0,,RICHLAND,US,WA,901 AARON DR,99352,10-FEB-22,300000.0,2021.0,False,,False,False,0,0,0,0,0,0,5.0,WA,False,False,False,False,N,RICHLAND,US,WA,901 AARON DR,99352,,300000,2021,False,,0,0,0,0,0,0,0,0,0,5,0,0,(509) 943-1642,,0,0,0,0,0,0,False,,False,3775,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
76,06-MAR-02,,False,,A,False,,,False,False,,,,,1008992,False,1.0,INFORMATION@TRANSPORTBAIECOMEAU.COM,,False,(418) 296-0206,,False,,True,False,,N,False,0,0,0,0,0,0,False,TRANSPORT BAIE COMEAU INC,False,False,,0,0,0,0,0,0,0,0,0,,BAIE COMEAU,CA,QC,62 WILLIAM DOBELL,G4Z 1T7,06-JAN-21,1.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,VT,False,False,False,False,N,BAIE COMEAU,CA,QC,62 WILLIAM DOBELL,G4Z 1T7,,1,2021,False,,0,0,0,0,0,0,0,0,0,1,0,0,(418) 296-5229,,1,0,0,0,0,0,False,,False,3776,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
77,06-MAR-02,,False,True,A,False,,,False,False,,,,,1008995,False,1.0,MARIE2159@AOL.COM,,False,(718) 345-2950,,False,,False,False,,N,False,0,0,0,0,0,0,False,ACCURATE PRECAST CORP,False,False,,0,0,0,0,0,0,0,0,0,,BROOKLYN,US,NY,1957 PITKIN AVENUE,11207,25-MAY-21,55000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,NY,False,False,False,False,N,BROOKLYN,US,NY,1957 PITKIN AVENUE,11207,,55000,2021,False,,0,0,0,0,0,0,0,0,0,1,0,0,(171) 890-2432,,0,0,0,0,0,0,False,,False,3777,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
78,01-JUN-74,,False,,A,False,,,False,False,,,,,10090,False,11.0,BTHORP@STANLEYMARVEL.COM,,False,(215) 638-9033,,False,,False,False,,N,False,0,0,0,0,0,0,False,STANLEY MARVEL INC,False,False,,0,0,0,0,0,0,0,0,0,,BENSALEM,US,PA,1221 FORD RD,19020-4518,27-AUG-21,145000.0,2020.0,True,,False,False,0,0,0,0,0,0,11.0,PA,False,False,False,False,N,BENSALEM,US,PA,1221 FORD RD,19020-4518,,145000,2020,False,,0,0,0,0,0,0,0,0,0,1,8,0,(215) 638-7800,,3,0,0,0,2,0,False,,False,3778,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
79,06-MAR-02,,False,,C,False,,,False,False,,,,,1009005,False,4.0,SJKJ@WIKTEL.COM,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,NORDLING FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,True,WARREN,US,MN,27142 420TH AVE NW,56762-9195,09-MAY-04,10000.0,2003.0,False,,False,False,0,0,0,0,0,0,4.0,MN,False,False,False,False,N,WARREN,US,MN,27142 420TH AVE NW,56762-9195,,0,0,False,,0,0,0,0,0,0,0,0,0,4,0,0,(218) 745-4958,,0,0,0,0,0,0,False,,False,3779,,0,0,0,0,0,0,False,False,False,False,False,False,False
80,06-MAR-02,,False,,A,False,,,False,False,,,,,1009006,False,1.0,CLIFFORDJULIEBLANCHARD2@GMAIL.COM,,False,,,False,,False,True,,N,False,0,0,0,0,0,0,False,CLIFFORD BLANCHARD,False,False,,0,0,0,0,0,0,0,0,0,,LAMAR,US,MO,663 N W 30TH RD,64759,15-AUG-22,60000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,MO,False,False,False,False,N,LAMAR,US,MO,663 N W 30TH RD,64759,,60000,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(417) 660-5859,,1,0,0,1,0,0,False,,False,3780,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
81,06-MAR-02,,False,,C,False,,,False,False,,,,,1009012,False,1.0,,,False,,,False,,False,True,,N,False,0,0,0,0,0,0,False,JOHN J KLUS,False,False,,0,0,0,0,0,0,0,0,0,,ARMSTRONG CREEK,US,WI,P O BOX 27,54103,03-AUG-01,10000.0,2000.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,ARMSTRONG CREEK,US,WI,P O BOX 27,54103,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 336-2455,,0,0,0,0,0,0,False,,False,3781,,0,0,0,0,0,0,False,False,False,False,False,False,False
82,06-MAR-02,,False,,C,False,,,False,False,True,,,,1009017,False,1.0,B3ANGEL@VERIZON.NET,,False,(410) 877-3340,,False,,False,False,,N,False,0,0,0,0,0,0,False,K J H ENTERPRISES INC PLUMBING & HEATING,False,False,,0,0,0,0,0,0,0,0,0,,FALLSTON,US,MD,18 MOUNTAIN ROAD,21047,17-JUN-22,20000.0,2021.0,False,,False,False,0,0,0,0,0,0,3.0,MD,False,False,False,False,N,FALLSTON,US,MD,18 MOUNTAIN ROAD,21047,,20000,2021,False,,0,0,0,0,0,0,0,0,0,3,0,0,(410) 459-0277,,1,0,0,0,0,0,False,,False,3782,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
83,06-MAR-02,,False,,C,False,,,False,False,,,,,1009020,False,1.0,,,False,,,False,,False,True,,N,False,0,0,0,0,0,0,False,DONALD BADE,False,False,,0,0,0,0,0,0,0,0,0,,WAUPUN,US,WI,W12848 CTH AS,53963,06-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,WAUPUN,US,WI,W12848 CTH AS,53963,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,,False,3783,,0,0,0,0,0,0,False,False,False,False,False,False,False
84,06-MAR-02,,False,,A,False,,,False,False,,,,,1009021,False,120.0,LMICHAEL@PETTUSHVAC.COM,,False,(256) 389-8182,,False,,False,False,,N,False,0,0,0,0,0,0,False,PETTUS PLUMBING & PIPING INC,False,False,,0,0,0,0,0,0,0,0,0,,ROGERSVILLE,US,AL,12647 HWY 72,35652,08-DEC-21,1000000.0,2021.0,False,True,False,False,0,0,0,0,0,0,10.0,AL,False,False,False,False,N,ROGERSVILLE,US,AL,12647 HWY 72,35652,,1000000,2021,False,,0,0,0,0,0,0,0,0,0,5,0,0,(256) 389-8181,,46,0,0,5,0,0,False,,False,3784,1.0,1,0,0,0,0,0,False,False,False,False,False,False,False
85,06-MAR-02,,False,,A,False,,,False,False,,,,,1009022,False,5.0,,,False,(601) 677-3325,,False,,True,False,,N,False,0,0,0,0,0,0,False,ROCK STEADY LOGISTICS LLC,False,False,,0,0,0,0,0,0,0,0,0,,PRESTON,US,MS,2217 MS HWY 21,39354,10-FEB-22,637421.0,2022.0,False,,False,False,0,0,0,0,0,0,6.0,MS,False,False,False,False,N,PRESTON,US,MS,2217 MS HWY 21,39354,,637421,2022,False,,0,0,0,0,0,0,0,0,0,0,0,0,(601) 951-8241,,7,1,0,5,1,0,False,,False,3785,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
86,06-MAR-02,,False,,C,False,,,False,False,,,,,1009024,False,1.0,,,False,,,False,,False,True,,N,False,0,0,0,0,0,0,False,JOHN J GALLITZ,False,False,,0,0,0,0,0,0,0,0,0,,FOND DU LAC,US,WI,W7914 HWY T,54937,27-NOV-01,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,FOND DU LAC,US,WI,W7914 HWY T,54937,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,,False,3786,,0,0,0,0,0,0,False,False,False,False,False,False,False
87,06-MAR-02,,False,,A,False,,,False,False,,,,ROBERT S WARBURTON TRUCKING,1009025,False,1.0,ROBERTWARBURTON125@YAHOO.COM,,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,ROBERT S WARBURTON,False,False,,0,0,0,0,0,0,0,0,0,,DELANSON,US,NY,133 OLD DARE ROAD,12053,25-APR-22,60000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,NY,False,False,False,False,N,DELANSON,US,NY,133 OLD DARE ROAD,12053,,60000,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(518) 895-2586,,0,0,0,1,0,0,False,,False,3787,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
88,06-MAR-02,,False,,C,False,,,False,False,,,,,1009027,False,1.0,,,False,,,False,,False,True,,N,False,0,0,0,0,0,0,False,GORDON E MIELKE,False,False,,0,0,0,0,0,0,0,0,0,,WAUPUN,US,WI,W9953 CTH QA,53963,07-AUG-01,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,WAUPUN,US,WI,W9953 CTH QA,53963,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,False,,False,3788,,0,0,0,0,0,0,False,False,False,False,False,False,False
89,06-MAR-02,,False,,C,False,,,False,False,,,,,1009031,False,1.0,,,False,,,False,,False,True,,N,False,0,0,0,0,0,0,False,CRAIG R RAKE,False,False,,0,0,0,0,0,0,0,0,0,,BEAVER DAM,US,WI,207 WAYLAND STREET,53916,03-AUG-01,150.0,2000.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,BEAVER DAM,US,WI,207 WAYLAND STREET,53916,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 887-0821,,0,0,0,0,0,0,False,,False,3789,,0,0,0,0,0,0,False,False,False,False,False,False,False
90,06-MAR-02,,False,,A,False,,,False,False,,,,,1009032,False,6.0,GARYH@KREHEREGGS.NET,,False,(716) 759-8687,,True,,False,False,,N,False,0,0,0,0,0,0,False,NEWSTEAD FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,CLARENCE,US,NY,P O BOX 410,14031,02-MAR-22,280000.0,2020.0,False,,False,False,0,0,0,0,0,0,20.0,NY,False,False,False,False,N,CLARENCE,US,NY,5411 DAVISON RD,14031,,280000,2020,False,,0,0,0,0,0,0,0,0,0,6,0,0,(716) 759-6802,,13,0,0,14,0,0,False,,False,3790,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
91,06-MAR-02,,False,,C,False,,,False,False,,,,,1009034,False,3.0,,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,SCOTT AND EDWARD CONSTRUCTION CO INC,False,False,,0,0,0,0,0,0,0,0,0,True,OWENSBORO,US,KY,PO BOX 9522,42302,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,KY,False,False,False,False,N,PRINCETON,US,KY,941 CRIDER DULANEY RD,42445,,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(270) 683-6995,,1,0,0,1,0,0,False,,False,3791,,0,0,0,0,0,0,False,False,False,False,False,False,False
92,06-MAR-02,,False,,C,False,,,False,False,,,,,1009036,False,2.0,,,False,,,False,,False,True,,N,False,0,0,0,0,0,0,False,SPERGERS BONA VITA FARMS,False,False,,0,0,0,0,0,0,0,0,0,,WAUPUN,US,WI,N3180 E ROCK RIVER ROAD,53963,15-MAR-17,10000.0,2016.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,WAUPUN,US,WI,N3180 E ROCK RIVER ROAD,53963,,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(920) 346-5340,,0,0,0,0,0,0,False,,False,3792,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,06-MAR-02,,False,,C,False,,,False,False,,,,,1009037,False,1.0,,,False,,,True,,False,False,,N,False,0,0,0,0,0,0,False,MARVIN G TACHICK,False,False,,0,0,0,0,0,0,0,0,0,,POUND,US,WI,9388 TACHICK LANE,54161,27-SEP-00,4000.0,2000.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,POUND,US,WI,9388 TACHICK LANE,54161,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 897-2675,,0,0,0,0,0,0,False,,False,3793,,0,0,0,0,0,0,False,False,False,False,False,False,False
94,06-MAR-02,,False,,C,False,,,False,False,,,,,1009040,False,1.0,,,False,,,True,,False,False,,N,False,0,0,0,0,0,0,False,JOSEPH N TERRY,False,False,,0,0,0,0,0,0,0,0,0,,PESHTIGO,US,WI,N2347 HWY 41,54157,19-SEP-00,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,PESHTIGO,US,WI,N2347 HWY 41,54157,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 582-9173,,0,0,0,0,0,0,False,,False,3794,,0,0,0,0,0,0,False,False,False,False,False,False,False
95,06-MAR-02,,False,,C,False,,,False,False,,,,,1009041,False,1.0,,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,JAROLD J IMMEL,False,False,,0,0,0,0,0,0,0,0,0,True,CAMPBELLSPORT,US,WI,N3666 HWY 67,53010,20-SEP-00,0.0,,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,CAMPBELLSPORT,US,WI,N3666 HWY 67,53010,,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,,,2,0,0,0,0,0,False,,False,3795,,0,0,0,0,0,0,False,False,False,False,False,False,False
96,06-MAR-02,,False,True,A,False,,,False,False,,,,,1009045,False,7.0,CCERMINARA@RI-CORE.COM,,False,(302) 656-1259,,False,,False,False,,N,False,0,0,0,0,0,0,False,RI-CORE INC,False,False,,0,0,0,0,0,0,0,0,0,,NEW CASTLE,US,DE,575 ALDRICH LANE,19720,08-MAR-22,15000.0,2019.0,False,,False,False,0,0,0,0,0,0,12.0,DE,False,False,False,False,N,NEW CASTLE,US,DE,575 ALDRICH LANE,19720,,15000,2019,False,,0,0,0,0,0,0,0,0,0,11,0,0,(302) 656-8158,,9,0,0,1,0,0,False,,False,3796,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
97,06-MAR-02,,False,,C,False,,,False,False,,,,,1009050,False,1.0,,,False,,,False,,False,True,,N,False,0,0,0,0,0,0,False,CHARLES C ANDERSON,False,False,,0,0,0,0,0,0,0,0,0,,ARKDALE,US,WI,1746 BROWN DEER DRIVE,54613,04-JAN-01,0.0,,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,ARKDALE,US,WI,1746 BROWN DEER DRIVE,54613,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 564-7166,,0,0,0,0,0,0,False,,False,3797,,0,0,0,0,0,0,False,False,False,False,False,False,False
98,06-MAR-02,,False,,C,False,,,False,False,,,,,1009053,False,1.0,,,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,WILLIAM A GRABARSKI,False,False,,0,0,0,0,0,0,0,0,0,,GRAND MARSH,US,WI,2744 6TH AVENUE,53936-9627,25-MAR-05,14000.0,2004.0,False,,False,False,0,0,0,0,0,0,3.0,WI,False,False,False,False,N,GRAND MARSH,US,WI,2744 6TH AVENUE,53936-9627,,0,0,False,,0,0,0,0,0,0,0,0,0,2,0,0,(608) 339-3082,,3,0,0,1,0,0,False,,False,3798,,0,0,0,0,0,0,False,False,False,False,False,False,False
99,06-MAR-02,,False,,C,False,,,False,False,,,,KANNEGIETER TRUCKING,1009057,False,2.0,JAKEBRAKETHEDOG@YAHOO.COM,,False,(605) 996-9047,,False,,True,False,,N,False,0,0,0,0,0,0,False,JOEL AND AJ KANNEGIETER,False,False,,0,0,0,0,0,0,0,0,0,,MITCHELL,US,SD,40633 257TH STREET,57301,25-OCT-22,80000.0,2021.0,False,,False,False,0,0,0,0,0,0,4.0,SD,False,False,False,False,N,MITCHELL,US,SD,40633 257TH ST,57301,,80000,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(605) 996-4861,,6,0,0,4,0,0,False,,False,3799,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
