,ADD_DATE,AUTO PARTS,BEVERAGES,BOAT,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE","COMMERCIAL KITCHEN APPLIANCES, TOOLS, PARTS",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PALLETS,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,READY MIXED CONCRETE,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
72,29-MAR-02,,False,,True,A,False,False,,False,,,1015085,False,33,,False,(757) 490-4990,False,False,False,N,False,0,0,0,0,0,0,False,FCI TOWERS INC,False,False,,0,0,0,0,0,0,0,0,0,,VIRGINIA BEACH,US,VA,2528 HORSE PASTURE RD,23453-2963,16-MAY-22,1000000,2021.0,False,,False,False,0,0,0,0,0,0,41,VA,False,False,,False,False,N,VIRGINIA BEACH,US,VA,2528 HORSE PASTURE RD,23453-2963,,1000000,2021,False,0,0,0,0,0,0,0,0,0,41,0,0,(757) 490-2535,25,0,0,0,0,0,False,False,6472,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
73,29-MAR-02,,False,,,C,False,False,,False,,,1015096,False,4,KMCONSTRUCTIONCO@AOL.COM,False,(406) 587-0789,False,False,False,N,False,0,0,0,0,0,0,False,KM CONSTRUCTION CO INC,False,False,,0,0,0,0,0,0,0,0,0,True,BOZEMAN,US,MT,6656 FALCON LANE #6,59718-7653,12-MAY-21,40000,2020.0,False,,False,False,0,0,0,0,0,0,7,MT,False,False,,False,False,N,BOZEMAN,US,MT,6656 FALCON LANE #6,59718-7653,,40000,2020,False,0,0,0,0,0,0,0,0,0,5,0,0,(406) 587-9307,8,0,0,2,0,0,False,False,6473,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
74,29-MAR-02,,False,,,A,False,False,,False,,TRANSPORTES MARROQUIN,1015099,False,19,UFRAUSTRO@SAFETY4MOTION.COM,False,(868) 817-7851,False,True,False,N,False,0,0,0,0,0,0,False,ALEJANDRO MARROQUIN ELIZONDO,False,False,,0,0,0,0,0,0,0,0,0,,SAN BENITO,US,TX,PO BOX 206,78586,22-SEP-22,100000,2021.0,False,,False,False,0,0,0,0,0,0,20,TX,False,False,,False,False,N,MATAMOROS,MX,TA,ESPANA  21,87350,,100000,2021,False,0,0,0,0,0,0,0,0,0,1,0,0,(868) 123-1933,8,11,0,7,12,0,False,False,6474,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
75,29-MAR-02,,False,,True,C,False,False,,False,,,1015100,False,1,,False,,False,False,False,N,False,0,0,0,0,0,0,False,MC KEE BUILDING LLC,False,False,,0,0,0,0,0,0,0,0,0,,KEWASKUM,US,WI,8719 HWY 144,53040,16-MAR-02,2000,2001.0,False,,False,False,0,0,0,0,0,0,1,WI,False,False,,False,False,N,KEWASKUM,US,WI,8719 HWY 144,53040,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(262) 692-2920,1,0,0,0,0,0,False,False,6475,,0,0,0,0,0,0,False,False,False,False,False,False,False
76,29-MAR-02,,False,,,A,False,False,,False,,,1015105,False,2,RACING8K@NETZERO.COM,False,(563) 744-9032,False,True,False,N,False,0,0,0,0,0,0,False,JERRY MERKES TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,FARLEY,US,IA,102 1ST AVE SW,52046,02-OCT-22,69000,2022.0,False,,False,False,0,0,0,0,0,0,1,IA,False,False,,False,False,N,FARLEY,US,IA,102 1ST AVE SW,52046,,69000,2022,False,0,0,0,0,0,0,0,0,0,0,0,0,(563) 744-9032,0,0,0,1,0,0,False,False,6476,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
77,29-MAR-02,,False,,,A,False,False,,False,,,1015106,False,6,,False,(402) 935-3736,False,True,False,N,False,0,0,0,0,0,0,False,CORNHUSKER MOVING GROUP INC,False,False,,0,0,0,0,0,0,0,0,0,,OMAHA,US,NE,8006 J STREET,68127,29-JUL-22,313000,2021.0,False,,False,False,0,0,0,0,0,0,4,NE,False,False,,False,False,N,OMAHA,US,NE,8006 J STREET,68127,,313000,2021,False,0,0,0,0,0,0,0,0,0,0,0,0,(800) 477-4530,0,0,0,0,4,0,False,False,6477,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
78,29-MAR-02,,False,,,C,False,False,,False,,,1015108,False,3,,False,,False,False,False,N,False,0,0,0,0,0,0,False,KEN SCHMITZ INC,False,False,,0,0,0,0,0,0,0,0,0,True,SHELL LAKE,US,WI,P O BOX 160,54871,11-MAR-02,15000,2001.0,False,,False,False,0,0,0,0,0,0,3,WI,False,False,,False,False,N,SHELL LAKE,US,WI,P O BOX 160,54871,,0,0,False,0,0,0,0,0,0,0,0,0,3,0,0,(715) 468-2434,2,0,0,0,0,0,False,False,6478,,0,0,0,0,0,0,False,False,False,False,False,False,False
79,29-MAR-02,,False,,,A,False,False,,False,,,1015109,False,4,RLEWINGCONTRACTORS@GMAIL.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,R L EWING CONTRACTORS INC,False,False,,0,0,0,0,0,0,0,0,0,True,EASTON,US,MD,9950 KLONDIKE RD,21601,19-JUL-21,85000,2021.0,False,,False,False,0,0,0,0,0,0,8,DE,False,False,,False,False,N,EASTON,US,MD,9950 KLONDIKE RD,21601,,85000,2021,False,0,0,0,0,0,0,0,0,0,6,0,0,(410) 822-0272,3,0,0,2,0,0,False,False,6479,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
80,29-MAR-02,,False,,,A,False,False,,False,,,1015110,False,7,EJDEAN@MSN.COM,False,(603) 474-5495,False,False,False,N,False,0,0,0,0,0,0,False,TRANSPORT C E INC,False,False,,0,0,0,0,0,0,0,0,0,,SEABROOK,US,NH,P O BOX 460,03874,29-OCT-21,3000,2020.0,False,,True,False,0,0,0,0,0,0,7,NH,False,False,,False,False,N,SEABROOK,US,NH,32 STARD RD,03874,,3000,2020,False,0,0,0,0,0,0,0,0,0,2,0,0,(603) 474-5424,0,0,0,5,0,0,False,False,6480,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
81,29-MAR-02,,False,,True,A,False,False,,False,,,1015112,False,3,,False,(920) 906-5003,False,False,False,N,False,0,0,0,0,0,0,False,JOHN R GIESE ENTERPRISES INC,False,False,,0,0,0,0,0,0,0,0,0,,FOND DU LAC,US,WI,N7086 WINNEBAGO DRIVE,54935,10-NOV-21,50000,2019.0,False,,False,False,0,0,0,0,0,0,4,WI,False,False,,False,False,N,FOND DU LAC,US,WI,N7086 WINNEBAGO DRIVE,54935,,50000,2019,False,0,0,0,0,0,0,0,0,0,4,0,0,(920) 923-5803,3,0,0,0,0,0,False,False,6481,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
82,29-MAR-02,,False,,True,C,False,False,,False,,,1015113,False,2,,False,,False,False,False,N,False,0,0,0,0,0,0,False,ACTION CONCRETE INC,False,False,,0,0,0,0,0,0,0,0,0,,LAWRENCEVILLE,US,GA,160 D STANLEY CT,30045,,60000,2001.0,False,,False,False,0,0,0,0,0,0,2,GA,False,False,,False,False,N,LAWRENCEVILLE,US,GA,160 D STANLEY CT,30045,,0,0,False,0,0,0,0,0,0,0,0,0,2,0,0,(770) 682-8709,0,0,0,0,0,0,False,False,6482,,0,0,0,0,0,0,False,False,False,False,False,False,False
83,29-MAR-02,,False,,,C,False,False,,False,,BIG BUDDY FARM,1015115,False,1,,False,,False,True,False,N,False,0,0,0,0,0,0,False,ROGER BANKSTON,False,False,,0,0,0,0,0,0,0,0,0,,COVINGTON,US,GA,4150 LOWER JERSEY RD,30014,,0,,False,,False,False,0,0,0,0,0,0,5,GA,False,False,,False,False,N,COVINGTON,US,GA,4150 LOWER JERSEY RD,30014,,0,0,False,0,0,0,0,0,0,0,0,0,4,0,0,(770) 787-7413,5,0,0,1,0,0,False,False,6483,,0,0,0,0,0,0,False,False,False,False,False,False,False
84,29-MAR-02,,False,,,C,False,False,,False,,,1015116,False,2,,False,(262) 629-1051,False,False,False,N,False,0,0,0,0,0,0,False,GAMROTH LANDSCAPING & GRADING INC,False,False,,0,0,0,0,0,0,0,0,0,True,ALLENTON,US,WI,6693 OHIO ROAD,53002-0326,26-MAR-02,0,,False,,False,False,0,0,0,0,0,0,2,WI,False,False,,False,False,N,ALLENTON,US,WI,6693 OHIO ROAD,53002-0326,,0,0,False,0,0,0,0,0,0,0,0,0,2,0,0,(262) 629-1110,4,0,0,0,0,0,False,False,6484,,0,0,0,0,0,0,False,False,False,False,False,False,False
85,29-MAR-02,,False,,,C,False,False,,False,,CUSTOM ENVIRONMENTS,1015118,False,3,BSTARK@CHARTER.NET,False,,False,False,False,N,False,0,0,0,0,0,0,False,GEORGE LAW STARKE JR,False,False,,0,0,0,0,0,0,0,0,0,True,DULUTH,US,GA,4075 CRAIG DR,30096,,15000,2001.0,False,,False,False,0,0,0,0,0,0,1,GA,False,False,,False,False,N,DULUTH,US,GA,4075 CRAIG DR,30096,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(770) 476-1968,0,0,0,0,0,0,False,False,6485,,0,0,0,0,0,0,False,False,False,False,False,False,False
86,29-MAR-02,,False,,,C,False,False,,False,True,,1015119,False,2,,False,(262) 338-0813,False,False,False,N,False,0,0,0,0,0,0,False,TROPICAL POOL & SPA INC,False,False,,0,0,0,0,0,0,0,0,0,,WEST BEND,US,WI,505 SHEPHERDS DRIVE,53090,20-MAR-02,0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,,False,False,N,WEST BEND,US,WI,505 SHEPHERDS DRIVE,53090,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(262) 338-2055,0,0,0,0,0,0,False,False,6486,,0,0,0,0,0,0,False,False,False,False,False,False,False
87,29-MAR-02,,False,,,C,False,False,,False,,,1015120,False,1,,False,(410) 329-6535,False,False,False,N,False,0,0,0,0,0,0,False,LAWSON ENTERPRISES INC,False,False,,0,0,0,0,0,0,0,0,0,True,PARKTON,US,MD,214 MT CARMEL ROAD,21120,02-FEB-10,6000,2001.0,False,,False,False,0,0,0,0,0,0,1,MD,False,False,,False,False,N,PARKTON,US,MD,214 MT CARMEL ROAD,21120,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(410) 329-6535,1,0,0,0,0,0,False,False,6487,,0,0,0,0,0,0,False,False,False,False,False,False,False
88,29-MAR-02,,False,,,C,False,False,,False,,S & S TRUCK AND EQUIPMENT,1015122,True,1,,False,(715) 258-5926,False,False,False,N,False,0,0,0,0,0,0,False,GEORGE A SHANAK,False,False,,0,0,0,0,0,0,0,0,0,,WAUPACA,US,WI,N3303 GRAND SEASONS DRIVE,54981,20-MAR-02,10000,2001.0,False,,False,False,0,0,0,0,0,0,1,WI,False,False,,False,False,N,WAUPACA,US,WI,N3303 GRAND SEASONS DRIVE,54981,,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,(715) 258-6030,0,0,0,1,0,0,False,False,6488,,0,0,0,0,0,0,False,False,False,False,False,False,False
89,29-MAR-02,,False,,,C,False,False,,False,,,1015123,False,6,JESSICA@GAEQUIPMENT.COM,False,(478) 237-8093,False,False,False,N,False,0,0,0,0,0,0,False,GEORGIA EQUIPMENT INC,False,False,,0,0,0,0,0,0,0,0,0,True,SWAINSBORO,US,GA,389 WEST MEADOWLAKE PKWY,30401,31-JAN-20,8200,2019.0,False,,False,False,0,0,0,0,0,0,7,GA,False,False,,False,False,N,SWAINSBORO,US,GA,389 WEST MEADOWLAKE PKWY,30401,,0,0,False,0,0,0,0,0,0,0,0,0,7,0,0,(478) 237-5848,7,0,0,0,0,0,False,False,6489,,0,0,0,0,0,0,False,False,False,False,False,False,False
90,29-MAR-02,,False,,,C,False,False,,False,,BURNHAM'S TOWING & WRECKER SERVICE,1015129,False,3,CHIKFROMGA@MSN.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,BOBBI BURNHAM,False,False,,0,0,0,0,0,0,0,0,0,,MOULTRIE,US,GA,261 BAY POLE SCHOOL RD,31768,,0,,False,,False,True,0,0,0,0,0,0,1,GA,False,False,,False,False,N,MOULTRIE,US,GA,261 BAY POLE SCHOOL RD,31768,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(229) 941-5799,0,0,0,0,0,0,False,False,6490,,0,0,0,0,0,0,False,False,False,False,False,False,False
91,29-MAR-02,,False,,,C,False,False,,False,True,,1015133,False,4,,False,,False,False,False,N,False,0,0,0,0,0,0,False,DON HALL CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,HAMPTON,US,GA,670 HALL RD,30228,,15000,2001.0,False,,False,False,0,0,0,0,0,0,3,GA,False,False,,False,False,N,HAMPTON,US,GA,670 HALL RD,30228,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(770) 946-4953,0,0,0,2,0,0,False,False,6491,,0,0,0,0,0,0,False,False,False,False,False,False,False
92,29-MAR-02,,False,,,C,False,False,,False,,,1015134,False,1,,False,(608) 862-2021,False,False,True,N,False,0,0,0,0,0,0,False,E KEITH HOBSON,False,False,,0,0,0,0,0,0,0,0,0,,ALBANY,US,WI,N7098 ATTICA ROAD,53502,22-NOV-99,10000,1999.0,False,,False,False,0,0,0,0,0,0,1,WI,False,False,,False,False,N,ALBANY,US,WI,N7098 ATTICA ROAD,53502,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(608) 862-3681,0,0,0,0,0,0,False,False,6492,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,29-MAR-02,,False,,,C,False,False,,False,,,1015135,False,2,MYERSMOO11@GMAIL.COM,False,,False,False,True,N,False,0,0,0,0,0,0,False,CHARLES H FOLK & SON,False,False,,0,0,0,0,0,0,0,0,0,,MANCHESTER,US,MD,3947 TRACEY MILL ROAD,21102,29-APR-21,30000,2021.0,False,,False,False,0,0,0,0,0,0,5,MD,False,False,,False,False,N,MANCHESTER,US,MD,3947 TRACEY MILL ROAD,21102,,30000,2021,False,0,0,0,0,0,0,0,0,0,5,0,0,(410) 374-2256,0,0,0,0,0,0,False,False,6493,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
94,29-MAR-02,,False,,,C,False,False,,False,,,1015136,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,TIMOTHY J MC DONALD,False,False,,0,0,0,0,0,0,0,0,0,,JANESVILLE,US,WI,1809 S VAN ALLEN ROAD,53546-9778,11-NOV-99,0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,,False,False,N,JANESVILLE,US,WI,1809 S VAN ALLEN ROAD,53546-9778,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(608) 758-3619,0,0,0,0,0,0,False,False,6494,,0,0,0,0,0,0,False,False,False,False,False,False,False
95,29-MAR-02,,False,,,C,False,False,,False,,MINICK FARMS,1015137,False,1,,False,(920) 992-6271,False,False,True,N,False,0,0,0,0,0,0,False,RONALD C MINICK,False,False,,0,0,0,0,0,0,0,0,0,,COLUMBUS,US,WI,N2708 CTH A,53925,02-FEB-01,5000,2000.0,False,,False,False,0,0,0,0,0,0,2,WI,False,False,,False,False,N,COLUMBUS,US,WI,N2708 CTH A,53925,,0,0,False,0,0,0,0,0,0,0,0,0,2,0,0,(920) 992-3465,0,0,0,0,0,0,False,False,6495,,0,0,0,0,0,0,False,False,False,False,False,False,False
96,29-MAR-02,,False,,,C,False,False,,False,True,,1015138,False,1,LANITA@OLG.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,THOMAS L HANCE III,False,False,,0,0,0,0,0,0,0,0,0,,PRINCE FREDERICK,US,MD,1535 SIXES ROAD,20678,29-MAR-02,100000,2001.0,False,,False,False,0,0,0,0,0,0,1,MD,False,False,,False,False,N,PRINCE FREDERICK,US,MD,1535 SIXES ROAD,20678,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(410) 535-4361,0,0,0,0,0,0,False,False,6496,,0,0,0,0,0,0,False,False,False,False,False,False,False
97,29-MAR-02,,False,,,C,False,False,,False,,MINICK,1015139,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,RANDY A MINICK,False,False,,0,0,0,0,0,0,0,0,0,,COLUMBUS,US,WI,N3969 COUNTY ROAD A,53925,30-SEP-19,7000,2019.0,False,,False,False,0,0,0,0,0,0,2,WI,False,False,,False,False,N,COLUMBUS,US,WI,N3969 COUNTY ROAD A,53925,,0,0,False,0,0,0,0,0,0,0,0,0,1,0,0,(608) 575-7140,1,0,0,1,0,0,False,False,6497,,0,0,0,0,0,0,False,False,False,False,False,False,False
98,29-MAR-02,,False,,,C,False,False,,False,,JESSE HENDLEY LOGGING,1015140,False,2,,False,,False,False,False,N,False,0,0,0,0,0,0,False,JESSE HENDLEY,False,False,True,0,0,0,0,0,0,0,0,0,,MILLEN,US,GA,PO BOX 896,30442,17-AUG-06,400000,2001.0,False,,False,False,0,0,0,0,0,0,2,GA,False,False,,False,False,N,MILLEN,US,GA,3019 PARAMORE HILL RD,30442,,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,(478) 982-8510,4,0,0,2,0,0,False,False,6498,,0,0,0,0,0,0,False,False,False,False,False,False,False
99,29-MAR-02,,False,,,C,False,False,,False,True,,1015141,False,5,BETHMYERS@JEMYERSINC.COM,False,(410) 335-6376,False,False,False,N,False,0,0,0,0,0,0,False,J E MYERS INC,False,False,,0,0,0,0,0,0,0,0,0,,BALTIMORE,US,MD,10608 BIRD RIVER ROAD,21220,24-JAN-22,20000,2021.0,False,,False,False,0,0,0,0,0,0,11,MD,False,False,,False,False,N,BALTIMORE,US,MD,10608 BIRD RIVER RD,21220,,20000,2021,False,0,0,0,0,0,0,0,0,0,11,0,0,(410) 335-6376,5,0,0,0,0,0,False,False,6499,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
