,ADD_DATE,"AGGREGATES, SAND",BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,CLAY TARGETS EQUIPMENT,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,"DIRT,SAND,GRAVEL,ASP",DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,EQUIPMENT,EXERCISE EQUIP,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,GOLF CARTS BROCHURES GIFTS,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INDUSTRIAL BATTERY AND CHARGERS,INT TRADE EQUIP,INTERMODAL CONTAINERS,LANDSCAPE,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MILK,MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PRESSURE WASHER,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,SOUND EQUIPMENT,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS,TOOLS PARTS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WASTE WATER,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
67,14-FEB-02,,False,,A,False,,False,False,,SUDDATH MOVING AND LOGISTICS,,1004708,False,13,LEGAL@SUDDATH.COM,,,False,(407) 843-2215,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,SUDDATH RELOCATION SYSTEMS OF ORLANDO INC,False,False,,0,0,0,0,0,0,0,0,0,,JACKSONVILLE,US,FL,815 SOUTH MAIN STREET,32207,11-APR-22,200.0,2021.0,False,,,False,False,0,0,0,0,0,0,16.0,FL,False,False,False,False,N,ORLANDO,US,FL,4850 LB MCLEOD ROAD,32811,,200,2021,False,,0,0,0,0,0,0,0,0,0,3,8,0,(407) 843-6683,,,13,0,0,2,3,0,False,False,2067,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
68,14-FEB-02,,False,,C,False,,False,False,True,,,1004712,False,1,,,,False,(401) 348-9100,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,NARDONE CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,WESTERLY,US,RI,14 INDUSTRIAL DRIVE,02891,17-DEC-20,2590.0,2011.0,False,,,False,False,0,0,0,0,0,0,1.0,RI,False,False,False,False,N,WESTERLY,US,RI,14 INDUSTRAIL DRIVE,02891,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(401) 348-9100,,,0,0,0,0,0,0,False,False,2068,,0,0,0,0,0,0,,False,False,False,False,False,False,False
69,14-FEB-02,,False,,C,False,,False,False,True,,,1004716,False,1,,,,False,(203) 888-4949,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,PLANTING DESIGN PROFESSIONALS,False,False,,0,0,0,0,0,0,0,0,0,,SEYMOUR,US,CT,7 BRYAN CIRCLE,06483,,0.0,,False,,,False,False,0,0,0,0,0,0,1.0,CT,False,False,False,False,N,SHELTON,US,CT,88 VALLEY RD,06484,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(203) 888-4949,,,0,0,0,0,0,0,False,False,2069,,0,0,0,0,0,0,,False,False,False,False,False,False,False
70,14-FEB-02,,False,,C,False,,False,False,,K W TRUCKING,,1004719,False,2,K_82AL@YAHOO.COM,,,False,,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,KWILLIAMS TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,RANDOLPH,US,WI,W11820 STATE RD 33,53956,22-DEC-21,2500.0,2020.0,False,,,False,False,0,0,0,0,0,0,5.0,WI,False,False,False,False,N,RANDOLPH,US,WI,W11820 STATE RD 33,53956,,2500,2020,False,,0,0,0,0,0,0,0,0,0,0,0,0,(920) 210-5014,,,5,0,0,5,0,0,False,False,2070,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
71,14-FEB-02,,False,,A,False,,False,False,,,,1004724,False,2,ABARES@DIAMONDREFRACTORY.COM,,,False,(713) 378-9103,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,ASI INDUSTRIAL SERVICES LLC,False,False,,0,0,0,0,0,0,0,0,0,,HOUSTON,US,TX,8412 MOSLEY,77075,09-FEB-22,5520.0,2021.0,False,True,,False,False,0,0,0,0,0,0,1.0,TX,False,False,False,False,N,HOUSTON,US,TX,8412 MOSLEY,77075,,5520,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(713) 378-9100,,,1,0,0,1,0,0,False,False,2071,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
72,14-FEB-02,,False,,C,False,,False,False,,,,1004725,False,2,DBENSON@THERESEARCHLEADERS.COM,,,False,(402) 362-4885,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,BENSON SEED RESEARCH LLC,False,False,,0,0,0,0,0,0,0,0,0,True,YORK,US,NE,3605 N DELAWARE AVE,68467-8252,27-MAY-08,,,False,,,False,False,0,0,0,0,0,0,2.0,NE,False,False,False,False,N,YORK,US,NE,3605 N DELAWARE AVE,68467-8252,,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(402) 366-1938,,,2,0,0,2,0,0,False,False,2072,,0,0,0,0,0,0,,False,False,False,False,False,False,False
73,14-FEB-02,,False,,C,False,,False,False,,T & T RECOVERY - LAUTENBACH INDUSTRIES,,1004726,False,3,TROY@LAUTENBACHRECYCLING.COM,,,False,(360) 424-7199,False,True,False,,False,N,False,0,0,0,0,0,0,,,False,,T & T RECOVERY,False,False,,0,0,0,0,0,0,0,0,0,,MOUNT VERNON,US,WA,13084 BALL ROAD,98273,05-OCT-22,87827.0,2021.0,False,,,False,False,0,0,0,0,0,0,3.0,WA,False,False,False,False,N,MOUNT VERNON,US,WA,13084 BALL ROAD,98273,,87827,2021,False,,0,0,0,0,0,0,0,0,0,3,0,0,(360) 757-4000,,,0,0,0,0,0,0,False,False,2073,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
74,14-FEB-02,,False,,C,False,,False,False,,,,1004729,False,2,,,,False,(620) 365-2241,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,J & J CONTRACTORS INC,False,False,,0,0,0,0,0,0,0,0,0,,IOLA,US,KS,P O BOX 646,66749,19-AUG-22,18000.0,2022.0,False,,,False,True,0,0,0,0,0,0,23.0,KS,False,False,False,False,N,IOLA,US,KS,1645 1600TH ST,66749,,18000,2022,False,,0,0,0,0,0,0,0,0,0,22,0,0,(620) 365-5500,,,12,0,0,1,0,0,False,False,2074,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
75,14-FEB-02,,False,,C,False,,False,False,,K B C,,1004730,False,1,,,,False,(859) 253-9669,False,,False,,True,N,False,0,0,0,0,0,0,,,False,,KENTUCKY BUYING COOP,False,False,,0,0,0,0,0,0,0,0,0,,LEXINGTON,US,KY,140 VENTURE CT,40511,,12000.0,2001.0,False,,,False,False,0,0,0,0,0,0,1.0,KY,False,False,False,False,N,LEXINGTON,US,KY,140 VENTURE CT,40511,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(859) 253-9688,,,0,0,0,0,0,0,False,False,2075,,0,0,0,0,0,0,,False,False,False,False,False,False,False
76,14-FEB-02,,False,,C,False,,False,False,,,,1004731,False,1,MIKETHEJEFE@GMAIL.COM,,,False,(970) 264-2813,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,SUMMIT TRANSPORT INC,False,False,,0,0,0,0,0,0,0,0,0,True,PAGOSA SPRINGS,US,CO,PO BOX 2801,81147,23-MAY-22,10000.0,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,CO,False,False,False,False,N,PAGOSA SPRINGS,US,CO,420 COUNTY ROAD 411,81147,,10000,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(970) 264-2810,,,1,0,0,1,0,0,False,False,2076,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
77,14-FEB-02,,False,,A,False,,False,False,,ROYAL CARRIERS,,1004733,False,2,VERN.DUDLEY@YAHOO.COM,,,False,(937) 437-1600,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,MARY L DUDLEY & RICHARD E DUDLEY & VERN H DUDLEY,False,False,,0,0,0,0,0,0,0,0,0,,NEW PARIS,US,OH,9055 OLD NATIONAL ROAD,45347,07-DEC-21,142583.0,2021.0,False,,,False,False,0,0,0,0,0,0,4.0,OH,False,False,False,False,N,NEW PARIS,US,OH,9055 OLD NATIONAL ROAD,45347,,142583,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(937) 733-0048,,,4,0,0,4,0,0,False,False,2077,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
78,14-FEB-02,,False,,C,False,,False,False,,,,1004740,False,14,CUSTOMERSERVICE@DUSEAUTRUCKING.COM,,,False,(413) 247-8380,False,True,False,,False,N,False,0,0,0,0,0,0,,,False,,DUSEAU TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,HATFIELD,US,MA,PO BOX 14,01038,07-SEP-18,429000.0,2017.0,False,,,False,False,0,0,0,0,0,0,18.0,MA,False,False,False,False,N,HATFIELD,US,MA,129 ELM STREET,01038,,0,0,False,,0,0,0,0,0,0,0,0,0,18,0,0,(413) 586-4101,,,0,0,0,0,0,0,False,False,2078,,0,0,0,0,0,0,,False,False,False,False,False,False,False
79,14-FEB-02,,False,,A,False,,False,False,,8 SECOND EXPRESS,,1004743,False,1,RLUDEMANN@MT-RUSHMORE.NET,,,False,(605) 255-5521,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,SCOTT LUDEMANN,False,False,,0,0,0,0,0,0,0,0,0,,FAIRBURN,US,SD,PO BOX 27,57738,11-MAR-22,112737.0,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,SD,False,False,False,False,N,FAIRBURN,US,SD,102 2ND ST,57738,,112737,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(605) 484-1950,,,2,0,0,1,0,0,False,False,2079,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
80,14-FEB-02,,False,,C,False,,False,False,,ENR CONSTRUCTION,,1004745,False,3,,,,False,(770) 505-4807,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,ENR PIPELINE INC,False,False,,0,0,0,0,0,0,0,0,0,,DALLAS,US,GA,167 IVEY GULLEDGE RD,30132,27-SEP-06,5000.0,2005.0,False,True,,False,False,0,0,0,0,0,0,2.0,GA,False,False,False,False,N,DALLAS,US,GA,167 IVEY GULLEDGE RD,30132,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 505-4807,,,1,0,0,1,0,0,False,False,2080,,0,0,0,0,0,0,,False,False,False,False,False,False,False
81,14-FEB-02,,False,,A,False,,False,False,,,,1004746,False,2,NAPTRANSPORTLLC@GMAIL.COM,,,False,(956) 787-4244,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,NAP TRANSPORT LLC,False,False,,0,0,0,0,0,0,0,0,0,,ALTON,US,TX,1413 W IGNACIO AVE,78573,15-SEP-22,39076.0,2021.0,False,,,False,False,0,0,0,0,0,0,2.0,TX,False,False,False,False,N,ALTON,US,TX,1413 W IGNACIO AVE,78573,,39076,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(956) 293-0507,,,2,0,0,2,0,0,False,False,2081,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
82,14-FEB-02,,False,,C,False,,False,False,,LUNDGREN FARMS,,1004750,False,2,,,,False,(712) 379-3216,False,,False,,True,N,False,0,0,0,0,0,0,,,False,,DONAVON LUNDGREN,False,False,,0,0,0,0,0,0,0,0,0,,ESSEX,US,IA,1705 170TH STREET,51638,24-FEB-11,,,False,,,False,False,0,0,0,0,0,0,2.0,IA,False,False,False,False,N,ESSEX,US,IA,1705 170TH STREET,51638,,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(712) 379-3213,,,2,0,0,2,0,0,False,False,2082,,0,0,0,0,0,0,,False,False,False,False,False,False,False
83,14-FEB-02,,False,,C,False,,False,False,True,,,1004754,False,1,,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,ELIAS MARIN,False,False,,0,0,0,0,0,0,0,0,0,,MIAMI,US,FL,POST OFFICE BOX 161995,33116,04-FEB-02,40000.0,2001.0,False,,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,MIAMI,US,FL,11258 NW 58TH TERRACE,33178,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(305) 439-9654,,,0,0,0,0,0,0,False,False,2083,,0,0,0,0,0,0,,False,False,False,False,False,False,False
84,14-FEB-02,,False,,C,False,,False,False,,ATLANTIC SEPTIC,,1004756,False,1,,,,False,(386) 774-9598,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,ATLANTIC LAND SERVICES INC,False,False,True,0,0,0,0,0,0,0,0,0,,ORANGE CITY,US,FL,POST OFFICE BOX 741454,32763,01-FEB-02,0.0,,False,,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,ORANGE CITY,US,FL,1110 WOODCHUCK CT,32763,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(386) 774-7687,,,0,0,0,0,0,0,False,False,2084,,0,0,0,0,0,0,,False,False,False,False,False,False,False
85,14-FEB-02,,False,,C,False,,False,False,True,,,1004757,False,1,,,,False,(863) 465-9873,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,DON KECK TRUCKING,False,False,,0,0,0,0,0,0,0,0,0,,LAKE PLACID,US,FL,POST OFFICE BOX 1508,33852,07-FEB-02,130000.0,2001.0,False,,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,LAKE PLACID,US,FL,152 SARASOTA STREET,33862-1508,,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(863) 465-0832,,,1,0,0,0,1,0,False,False,2085,,0,0,0,0,0,0,,False,False,False,False,False,False,False
86,14-FEB-02,,False,,C,False,,False,False,,,,1004761,False,1,,,,False,,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,JORGE L RODRIGUEZ,False,False,,0,0,0,0,0,0,0,0,0,,HIALEAH,US,FL,2500 W 67 PL #14,33016,11-OCT-07,0.0,,False,,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,HIALEAH,US,FL,2500 W 67 PL #14,33016,,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(786) 417-7370,,,0,0,0,1,0,0,False,False,2086,,0,0,0,0,0,0,,False,False,False,False,False,False,False
87,14-FEB-02,,False,,A,False,,False,False,,,,1004762,False,1,CLYDEMOODY@HEMC.NET,,,False,,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,CLYDE MOODY ENTERPRISE INC,False,False,,0,0,0,0,0,0,0,0,0,,CLEVELAND,US,GA,74 PILGRIM RD,30528,05-MAY-21,100.0,2018.0,False,,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,CLEVELAND,US,GA,74 PILGRIM RD,30528,,100,2018,False,,0,0,0,0,0,0,0,0,0,0,0,0,(706) 878-7988,,,1,0,0,1,0,0,False,False,2087,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
88,14-FEB-02,,False,,A,False,,False,False,,,,1004763,False,5,KADY_175@YAHOO.COM,,,False,(651) 257-6316,False,True,False,,False,N,False,0,0,0,0,0,0,,,False,,CROIX VALLEY PICK-UP INC,False,False,,0,0,0,0,0,0,0,0,0,,CHISAGO CITY,US,MN,PO BOX 424,55013,23-MAR-22,120.0,2022.0,False,,,False,False,0,0,0,0,0,0,5.0,MN,False,False,False,False,N,CHISAGO CITY,US,MN,9994 292ND ST,55013,,120,2022,False,,0,0,0,0,0,0,0,0,0,5,0,0,(651) 257-6316,,,0,0,0,0,0,0,False,False,2088,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
89,14-FEB-02,,False,,C,False,,False,False,,AMERI-KHEM,,1004764,False,1,,,,False,(386) 756-9950,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,GEORGE W HUTH JR,False,False,,0,0,0,0,0,0,0,0,0,,PORT ORANGE,US,FL,POST OFFICE BOX 291907,32129-1907,08-FEB-02,0.0,,False,,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,PORT ORANGE,US,FL,530 NEWTON ROAD,32127-7509,,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(386) 756-9950,,,0,1,0,0,1,0,False,False,2089,,0,0,0,0,0,0,True,False,False,False,False,False,False,False
90,14-FEB-02,,False,,C,False,,False,False,True,M & M TRUCKING,,1004767,False,1,,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,JOSE A MORENO,False,False,,0,0,0,0,0,0,0,0,0,,ORANGE PARK,US,FL,1322 C SOLAR CIRCLE,32065,30-JAN-02,0.0,,False,,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,ORANGE PARK,US,FL,1322 C SOLAR CIRCLE,32065,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(904) 682-7002,,,0,0,0,0,0,0,False,False,2090,,0,0,0,0,0,0,,False,False,False,False,False,False,False
91,14-FEB-02,,False,True,C,False,,False,False,,,,1004773,False,2,TSDAVIS@MILLERMAIDCABINETS.COM,,,False,(317) 786-0586,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,MILLER MAID CABINETS INC,False,False,,0,0,0,0,0,0,0,0,0,,INDIANAPOLIS,US,IN,PO BOX 47086,46247,16-MAR-21,150623.0,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,IN,False,False,False,False,N,INDIANAPOLIS,US,IN,4805 HARDEGAN ST,46227,,150623,2021,False,,0,0,0,0,0,0,0,0,0,1,0,0,(317) 786-0418,,,1,0,0,0,0,0,False,False,2091,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
92,14-FEB-02,,False,,A,False,,False,False,,NETTLE CREEK CUSTOM GARDENS,,1004777,False,4,NCCGARDDENSPSO@AOL.COM,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,False,True,FREDRICK H PEELLE,False,False,,0,0,0,0,0,0,0,0,0,,HAGERSTOWN,US,IN,6114 FRANKLIN ROAD,47346,09-JUN-21,40.0,2020.0,False,,,False,False,0,0,0,0,0,0,3.0,IN,False,False,False,False,N,HAGERSTOWN,US,IN,6114 FRANKLIN ROAD,47346,,40,2020,False,,0,0,0,0,0,0,0,0,0,3,0,0,(765) 489-3388,,,1,0,0,0,0,0,False,False,2092,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
93,14-FEB-02,,False,True,A,False,,False,False,,,,1004778,False,7,DEREK.KINTNER@HARMONGROUP.COM,,,False,(812) 346-6664,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,HARMON STEEL INC,False,False,,0,0,0,0,0,0,0,0,0,,NORTH VERNON,US,IN,623 S STATE ST,46725,18-JAN-22,11000.0,2020.0,False,,,False,False,0,0,0,0,0,0,7.0,IN,False,False,False,False,N,NORTH VERNON,US,IN,623 S STATE ST,47265,,11000,2020,False,,0,0,0,0,0,0,0,0,0,7,0,0,(812) 346-2064,,,5,0,0,0,0,0,False,False,2093,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
94,14-FEB-02,,False,,C,False,,False,False,,MNR LINES TRUCKING COMPANY,,1004779,False,3,,,,False,,False,,False,,False,N,False,0,0,0,0,0,0,,,True,,ROLAND S CALIXTO,False,False,,0,0,0,0,0,0,0,0,0,,CAPE CORAL,US,FL,1914 NW 36TH AVE,33993-3641,06-FEB-02,0.0,,False,,,False,False,0,0,0,0,0,0,3.0,FL,False,False,False,False,N,CAPE CORAL,US,FL,1914 NW 36TH AVE,33993-3641,,0,0,False,,0,0,0,0,0,0,0,0,0,3,0,0,(941) 283-8217,,,0,0,0,0,0,0,False,False,2094,,0,0,0,0,0,0,,False,False,False,False,False,False,False
95,14-FEB-02,,False,,C,False,,False,False,True,,,1004781,False,1,,,,False,(305) 754-2818,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,JAIME CARDONA,False,False,,0,0,0,0,0,0,0,0,0,,HOLLYWOOD,US,FL,POST OFFICE BOX 814361,33081,18-JAN-02,0.0,,False,,,False,False,0,0,0,0,0,0,,FL,False,False,False,False,N,MIAMI,US,FL,531 NW 107TH STREET,33168,,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(786) 402-3752,,,0,0,0,0,0,0,False,False,2095,,0,0,0,0,0,0,,False,False,False,False,False,False,False
96,14-FEB-02,,False,,C,False,,False,False,,,,1004783,False,5,SSTIMBERINC2@GMAIL.COM,,,False,(904) 782-3143,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,S & S TIMBER INC,False,False,True,0,0,0,0,0,0,0,0,0,,LAWTEY,US,FL,251 NE 247TH ST,32058,20-MAR-17,500000.0,2017.0,False,,,False,False,0,0,0,0,0,0,6.0,FL,False,False,False,False,N,LAWTEY,US,FL,251 NE 247TH ST,32058,,0,0,False,,0,0,0,0,0,0,0,0,0,1,0,0,(904) 782-1350,,,18,0,0,5,0,0,False,False,2096,,0,0,0,0,0,0,,False,False,False,False,False,False,False
97,14-FEB-02,,False,,C,False,,False,False,,,,1004785,False,7,,,,False,(561) 461-0069,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,TREASURE COAST TRACTOR SERVICE,False,False,True,0,0,0,0,0,0,0,0,0,,FT PIERCE,US,FL,1210 PULITZER ROAD,34945-4442,05-FEB-02,80000.0,2001.0,False,,,False,False,0,0,0,0,0,0,7.0,FL,False,False,False,False,N,FT PIERCE,US,FL,1210 PULITZER ROAD,34945-4442,,0,0,False,,0,0,0,0,0,0,0,0,0,7,0,0,(561) 464-2582,,,3,0,0,0,0,0,False,False,2097,,0,0,0,0,0,0,,False,False,False,False,False,False,False
98,14-FEB-02,,False,,C,False,,False,False,,,,1004786,False,4,CLINT.SONGER@GOLDBELT.COM,,,False,(907) 790-4999,False,,False,,False,N,False,0,0,0,0,0,0,,,False,,GOLDBELT TRANSPORTATION LLC,False,False,,0,0,0,0,0,0,0,0,0,,JUNEAU,US,AK,3025 CLINTON DRIVE,99801,23-JUN-22,65000.0,2021.0,False,,,False,False,4,0,0,0,0,0,4.0,AK,False,False,False,True,Y,JUNEAU,US,AK,3025 CLINTON DRIVE,99801,,65000,2021,False,,0,0,0,0,0,0,0,0,0,0,0,0,(907) 790-1437,,,0,0,0,0,0,0,False,False,2098,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
99,14-FEB-02,,False,,C,False,,False,False,,,,1004787,False,1,,,,False,,False,,True,,False,N,False,0,0,0,0,0,0,,,False,,JORGE L PEREZ & SONS,False,False,,0,0,0,0,0,0,0,0,0,,PALM COAST,US,FL,48 BOSTON LANE,32164,04-FEB-02,90000.0,2001.0,False,,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,PALM COAST,US,FL,48 BOSTON LANE,32164,,0,0,False,,0,0,0,0,0,0,0,0,0,0,0,0,(386) 447-6916,,,0,0,0,1,0,0,False,False,2099,,0,0,0,0,0,0,,False,False,False,False,False,False,False
