,ADD_DATE,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONCRETE PRODUCTS,CONSTRUCTION,DBA_NAME,DONATED FOOD,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,EXPLOSIVES,FARM SUPPLIES,FAX,FRESH PRODUCE,FURNITURE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LAWNMOWERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,"NEW CARGO TRAILERS WITH A GVW OF 10,000LBS",NEW TIRES,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,SAND,SCRAP PLASTIC,SEPTIC WASTE,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TREES AND SHRUBS,TRUCK PARTS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
72,18-MAR-02,False,,C,False,False,False,,True,,,1012537,False,4,BSCSTRIPER@BELLSOUTH.NET,,False,(270) 388-5367,False,,,False,False,N,False,0,0,0,0,0,0,False,,BREHM STRIPING CO INC,False,False,,0,0,0,0,0,0,0,0,0,,EDDYVILLE,US,KY,PO BOX 1170,42038-1170,29-JUL-21,50000.0,2020.0,False,,False,False,0,0,0,0,0,0,15.0,,,KY,False,False,False,False,N,EDDYVILLE,US,KY,137 BUSINESS ROW,42038,50000,2020,False,,,,0,0,0,0,0,0,0,0,0,15,0,0,(270) 388-5370,,,4,0,0,0,0,0,False,False,5372,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
73,18-MAR-02,False,,C,False,False,False,,,,,1012539,False,1,DAVISHUNTER@YAHOO.COM,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,TRIPLE W FARMS,False,False,True,0,0,0,0,0,0,0,0,0,,REYNOLDS,US,GA,1500 MACON ROAD,31076,16-APR-21,60000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,REYNOLDS,US,GA,1500 MACON ROAD,31076,60000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(478) 235-4360,,,1,0,0,1,0,0,False,False,5373,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
74,01-JUN-74,False,,B,False,False,False,,,,,101254,False,6,EPETERSON@ACTION-MFG.COM,True,False,(215) 458-7434,False,,,False,False,N,False,0,0,0,0,0,0,False,,ACTION MANUFACTURING COMPANY,False,False,,0,0,0,0,0,0,0,0,0,,BRISTOL,US,PA,190 RITTENHOUSE CIRCLE,19007,21-JUL-20,30000.0,2018.0,False,,False,False,0,0,0,0,0,0,2.0,,,PA,False,False,False,False,N,BRISTOL,US,PA,190 RITTENHOUSE CIRCLE,19007,30000,2018,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(215) 278-4001,,,0,0,0,0,0,0,False,False,5374,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
75,18-MAR-02,False,,C,False,False,False,,,,,1012540,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,KENNETH E BUEHL,False,False,,0,0,0,0,0,0,0,0,0,,JANESVILLE,US,WI,3106 W CTH A,53545-9636,17-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,JANESVILLE,US,WI,3106 W CTH A,53545-9636,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,5375,,0,0,0,0,0,0,False,False,False,False,False,False,False
76,18-MAR-02,False,,C,False,False,False,,,,,1012541,False,1,CELIA5413@SBCGLOBAL.NET,,False,,False,,,True,False,N,False,0,0,0,0,0,0,False,,JESUS ARZATE,False,False,,0,0,0,0,0,0,0,0,0,,FONTANA,US,CA,14415 ELDERWOOD DR,92337,30-APR-20,23682.0,2019.0,False,,False,False,0,0,0,0,0,0,1.0,,,CA,False,False,False,False,N,FONTANA,US,CA,14415 ELDERWOOD DR,92337,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(909) 471-2783,,,0,0,0,1,0,0,False,False,5376,,0,0,0,0,0,0,False,False,False,False,False,False,False
77,18-MAR-02,False,,C,False,False,False,,,,,1012542,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,RODNEY M BRICKSON,False,False,,0,0,0,0,0,0,0,0,0,,EDGERTON,US,WI,200 BRICKSON ROAD,53534,17-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,EDGERTON,US,WI,200 BRICKSON ROAD,53534,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,5377,,0,0,0,0,0,0,False,False,False,False,False,False,False
78,18-MAR-02,False,,C,False,False,False,,,,,1012544,False,2,KBUCHHOLTZ@WESTERNSUMMIT.COM,,False,,False,,,True,False,N,False,0,0,0,0,0,0,False,,WESTERN SUMMIT PIZZAGALLI CONST CO A JOINT VENTURE,False,False,,0,0,0,0,0,0,0,0,0,,SCOTTDALE,US,GA,411 N CLARENDON AVE,30079,,0.0,,False,,False,False,0,0,0,0,0,0,2.0,,,GA,False,False,False,False,N,SCOTTDALE,US,GA,411 N CLARENDON AVE,30079,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(404) 292-7721,,,3,0,0,2,0,0,False,False,5378,,0,0,0,0,0,0,False,False,False,False,False,False,False
79,18-MAR-02,False,,C,False,False,False,,,,,1012545,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,GARY C CHRISTOPERSEN,False,False,,0,0,0,0,0,0,0,0,0,,BELOIT,US,WI,8100 S SMYTHE SCHOOL ROAD,53511,17-NOV-99,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,BELOIT,US,WI,8100 S SMYTHE SCHOOL ROAD,53511,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,5379,,0,0,0,0,0,0,False,False,False,False,False,False,False
80,18-MAR-02,False,,C,False,False,False,,,,,1012548,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,CHARLES P TIMMERMAN,False,False,,0,0,0,0,0,0,0,0,0,,CUBA CITY,US,WI,1124 KIRKWOOD ROAD,53807,20-DEC-99,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,CUBA CITY,US,WI,1124 KIRKWOOD ROAD,53807,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 744-2926,,,0,0,0,0,0,0,False,False,5380,,0,0,0,0,0,0,False,False,False,False,False,False,False
81,18-MAR-02,False,,C,False,False,False,,True,S & R SEPTIC & CONSTRUCTION,,1012550,False,2,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,C HARRY STREAT,False,False,,0,0,0,0,0,0,0,0,0,,NICHOLLS,US,GA,PO BOX 207,31554,,9800.0,2001.0,False,,False,False,0,0,0,0,0,0,3.0,,,GA,False,False,False,False,N,NICHOLLS,US,GA,591 HENRY ROWELL RD,31554,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(912) 345-2874,,,2,0,0,1,0,0,False,False,5381,,0,0,0,0,0,0,False,False,False,False,False,False,False
82,18-MAR-02,False,,C,False,False,False,,,ELFERING FARMS LLC,,1012551,False,3,DJELFER@EARTHLINK.NET,,False,(262) 857-2876,False,,,False,False,N,False,0,0,0,0,0,0,False,,DALE W ELFERING,False,True,,0,0,0,0,0,0,0,0,0,,KENOSHA,US,WI,16710 HORTON RD,53142,30-NOV-20,7500.0,2019.0,False,,False,False,0,0,0,0,0,0,5.0,,,WI,False,False,False,False,N,KENOSHA,US,WI,16710 HORTON RD,53142,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(262) 857-2263,,,5,0,0,3,0,0,False,False,5382,,0,0,0,0,0,0,False,False,False,False,False,False,False
83,18-MAR-02,False,,C,False,False,False,,,,,1012553,False,1,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,DAVID L SPROSTY,False,False,,0,0,0,0,0,0,0,0,0,,GAYS MILLS,US,WI,RT 2 BOX 17A1,54631,05-JAN-00,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,GAYS MILLS,US,WI,RT 2 BOX 17A1,54631,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,False,False,5383,,0,0,0,0,0,0,False,False,False,False,False,False,False
84,18-MAR-02,False,,C,False,False,False,,,,True,1012554,False,10,JACKIE@CBAMISSIONS.COM,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,CHATTAHOOCHEE BAPTIST ASSOCIATION,False,False,,0,0,0,0,0,0,0,0,0,,GAINESVILLE,US,GA,1220 MCEVER RD,30504,19-APR-21,3000.0,2020.0,False,,False,False,0,0,0,0,0,0,3.0,,,GA,False,False,False,False,N,GAINESVILLE,US,GA,1220 MCEVER RD,30504,3000,2020,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(770) 532-3371,,,0,0,0,0,0,0,False,False,5384,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
85,18-MAR-02,False,,C,False,False,False,,,,,1012556,False,1,LYNN_GENTRY@BELLSOUTH.NET,,False,(770) 474-5184,False,,,False,False,N,False,0,0,0,0,0,0,False,,GREATER ATLANTA MEMORIALS INC,False,False,,0,0,0,0,0,0,0,0,0,,ELLENWOOD,US,GA,77 WARD RD,30294,21-JUN-21,20000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,,GA,False,False,False,False,N,ELLENWOOD,US,GA,77 WARD RD,30294,20000,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 474-3829,,,0,0,0,0,0,0,False,True,5385,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
86,18-MAR-02,False,,C,False,False,False,,,,,1012558,False,1,GBENEKER388@GMAIL.COM,,False,(608) 326-1408,False,,,True,False,N,False,0,0,0,0,0,0,False,,BENEKER FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,PRAIRIE DU CHIEN,US,WI,38237 US HWY 18,53821,17-OCT-13,5000.0,2013.0,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,PRAIRIE DU CHIEN,US,WI,38237 US HWY 18,53821,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 326-2693,,,0,0,0,0,0,0,False,False,5386,,0,0,0,0,0,0,False,False,False,False,False,False,False
87,18-MAR-02,False,,C,False,False,False,,,,,1012559,False,1,,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,GARY H TAINTER,False,False,,0,0,0,0,0,0,0,0,0,True,GAYS MILLS,US,WI,RR 1 BOX 120,54631,05-JAN-00,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,WI,False,False,False,False,N,GAYS MILLS,US,WI,RR 1 BOX 120,54631,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(608) 735-4558,,,1,0,0,1,0,0,False,False,5387,,0,0,0,0,0,0,False,False,False,False,False,False,False
88,01-JUN-74,False,,A,False,False,False,,,,,101256,False,2,GUY_TEMPLIN@ADELPHIKITCHENS.COM,,False,(610) 693-6612,False,True,,False,False,N,False,0,0,0,0,0,0,False,,ADELPHI KITCHENS INC,False,False,,0,0,0,0,0,0,0,0,0,,ROBESONIA,US,PA,P O BOX 10,19551-0010,01-APR-21,62000.0,2018.0,False,,False,False,0,0,0,0,0,0,3.0,,,PA,False,False,False,False,N,ROBESONIA,US,PA,EAST PENN AVE & FREEMAN ST,19551,62000,2018,False,,,,0,0,0,0,0,0,0,0,0,1,2,0,(610) 693-3101,,,0,0,0,0,0,0,False,False,5388,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
89,18-MAR-02,False,,C,False,False,False,,,,,1012560,False,2,,,False,,False,,,False,True,N,False,0,0,0,0,0,0,False,,PLACE FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,MONROE,US,WI,P O BOX 478,53566,25-MAY-17,,,False,,False,False,0,0,0,0,0,0,3.0,,,WI,False,False,False,False,N,MONROE,US,WI,922 26TH STREET,53566,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 325-9930,,,2,0,0,2,0,0,False,False,5389,,0,0,0,0,0,0,False,False,False,False,False,False,False
90,18-MAR-02,False,,A,False,False,False,,,GREAT RIVER WASH,,1012562,False,1,CODY.LEATHERS@WALLISCO.COM,,False,(636) 271-0906,False,,,True,False,Y,False,0,0,0,0,0,0,False,,WALLIS ENERGY CORP,False,False,,0,0,0,0,0,0,0,0,0,,CUBA,US,MO,106 E WASHINGTON,65453,30-AUG-21,30000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,,MO,False,False,False,False,N,CUBA,US,MO,106 E WASHINGTON,65453,30000,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(573) 885-2277,,,0,0,0,0,0,0,False,False,5390,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
91,19-MAR-02,False,,C,False,False,False,,,B ACRES,,1012573,False,1,,,False,(515) 967-7641,False,,,False,True,N,False,0,0,0,0,0,0,False,,WAYNE F NELSON,False,False,,0,0,0,0,0,0,0,0,0,,HARLAN,US,IA,658 ROAD M47,51537,04-MAR-21,25000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,,IA,False,False,False,False,N,HARLAN,US,IA,658 ROAD M47,51537,25000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(712) 755-3151,,,1,0,0,1,0,0,False,False,5391,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
92,19-MAR-02,False,,C,False,False,False,,,,,1012574,False,1,,,False,(954) 322-3911,False,,,False,False,N,False,0,0,0,0,0,0,False,,WILBER ALFONSO,False,False,,0,0,0,0,0,0,0,0,0,,HIALEAH,US,FL,11045 NW 59 CT,33012,04-MAR-02,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,,FL,False,False,False,False,N,HIALEAH,US,FL,11045 NW 59 CT,33012,0,0,False,True,,,0,0,0,0,0,0,0,0,0,0,0,0,(786) 256-8364,,,0,0,0,1,0,0,False,False,5392,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,19-MAR-02,False,,C,False,False,False,,,,,1012576,False,10,,,False,(561) 391-4002,False,,,False,False,N,False,0,0,0,0,0,0,False,,JONES LUMBER & EXPORT CO INC,False,False,True,0,0,0,0,0,0,0,0,0,,BOCA RATON,US,FL,4500 NW OAK CIRCLE,33431-4212,04-FEB-14,,,False,,False,False,0,0,0,0,0,0,8.0,,,FL,False,False,False,False,N,BOCA RATON,US,FL,4500 NW OAK CIRCLE,33431-4212,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,3,0,(561) 391-3995,,,3,1,0,0,4,0,False,False,5393,,0,0,0,0,0,0,False,False,False,False,False,False,False
94,19-MAR-02,False,,A,False,False,False,,,,,1012579,False,5,NICK@ADEXPINC.COM,,False,,False,,,True,False,N,False,0,0,0,0,0,0,False,,A & D EXPRESS INC,False,False,,0,0,0,0,0,0,0,0,0,,SPRINGFIELD GARDENS,US,NY,147 79 226 ST UNIT G,11413,02-SEP-22,150000.0,2022.0,False,,False,False,0,0,0,0,0,0,5.0,,,NY,False,False,False,False,N,SPRINGFIELD GARDENS,US,NY,147 79 226 ST UNIT G,11413,150000,2022,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(718) 544-8207,,,0,0,0,2,0,0,False,False,5394,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
95,01-JUN-74,False,True,A,False,False,False,,,,,101258,False,3,,,False,(610) 775-7703,False,,,False,False,N,False,0,0,0,0,0,0,False,,ADMIXTURES INC,False,False,,0,0,0,0,0,0,0,0,0,,WERNERSVILLE,US,PA,P O BOX 225,19565-0225,16-MAY-22,87135.0,2021.0,False,,False,False,0,0,0,0,0,0,6.0,,,PA,False,False,False,False,N,WERNERSVILLE,US,PA,200 FURNANCE ROAD,19565-0225,87135,2021,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(610) 775-0371,,,10,0,0,4,0,0,False,False,5395,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
96,19-MAR-02,False,,C,False,False,False,,,RA MARTINEZ SERVICE CORPORATION,,1012580,False,1,,,False,(407) 851-0069,False,,,False,False,N,False,0,0,0,0,0,0,False,,RAMON ALBERTO MARTINEZ,False,False,,0,0,0,0,0,0,0,0,0,,ORLANDO,US,FL,5963 WINEGARD RD APT A,32809,18-NOV-03,60000.0,2001.0,False,True,False,False,0,0,0,0,0,0,1.0,,,FL,False,False,False,False,N,ORLANDO,US,FL,5963 WINEGARD RD APT A,32809,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(407) 825-9855,,,1,0,0,1,0,0,False,False,5396,,0,0,0,0,0,0,False,False,False,False,False,False,False
97,19-MAR-02,False,,C,False,False,False,,,,,1012585,False,9,ANNE@MTDTIRES.COM,,False,(586) 469-3599,False,,,False,False,N,False,0,0,0,0,0,0,False,,LESLIE TIRE SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,,HARRISON TWP,US,MI,41600 EXECUTIVE DR,48045,10-MAR-22,160000.0,2021.0,False,,False,False,0,0,0,0,0,0,16.0,,True,MI,False,False,False,False,N,HARRISON TWP,US,MI,41600 EXECUTIVE DR,48045,160000,2021,False,,,,0,0,0,0,0,0,0,0,0,16,0,0,(586) 469-3799,,,1,0,0,0,0,0,False,False,5397,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
98,19-MAR-02,False,,A,False,False,False,,,,,1012588,False,3,,,False,(708) 895-0345,False,,,False,False,N,False,0,0,0,0,0,0,False,,MARK IV LANDSCAPING INC,False,False,,0,0,0,0,0,0,0,0,0,,LYNWOOD,US,IL,19730 BURNHAM AVE,60411,14-JUN-22,5000.0,2001.0,False,,False,False,0,0,0,0,0,0,3.0,,,IL,False,False,False,False,N,LYNWOOD,US,IL,19730 BURNHAM AVE,60411,5000,2001,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(708) 895-8308,True,,4,0,0,0,0,0,False,False,5398,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
99,19-MAR-02,False,True,C,False,False,False,,,,,1012590,False,1,JUANCARLOSQUINTOSA@YAHOO.COM,,False,,False,,,False,False,N,False,0,0,0,0,0,0,False,,JUAN CARLOS QUINTOSA,False,False,,0,0,0,0,0,0,0,0,0,,HIALEAH GARDENS,US,FL,9884 NW 126TH TERR,33018,09-JUN-21,200000.0,2018.0,False,,False,False,0,0,0,0,0,0,1.0,,,FL,False,False,False,False,N,HIALEAH GARDENS,US,FL,9884 NW 126TH TERR,33018,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(305) 244-4987,,,0,0,0,0,0,0,False,False,5399,,0,0,0,0,0,0,False,False,False,False,False,False,False
