,ADD_DATE,BAKED FOODS,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPE MAT.,LAWN CARE,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MINTROOTS,MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,SAND,SAND & GRAVEL,SEPTIC,SEPTIC REFUGE WASTE,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TIRES,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
72,12-MAR-02,,False,,C,False,False,False,,,1011016,False,1.0,BJSMITHCR@AOL.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,COOL-RITE HEATING AND AIR CONDITIONING INC,False,False,,0,0,0,0,0,0,0,0,0,,SNELLVILLE,US,GA,3675 BELLE GLADE TRAIL,30039,,30000.0,2001.0,False,True,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,SNELLVILLE,US,GA,3675 BELLE GLADE TRAIL,30039,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 458-9199,,0,0,0,0,0,0,False,False,4672,,0,0,0,0,0,0,False,False,False,False,False,False,False
73,12-MAR-02,,False,,A,False,False,False,,,1011017,False,1.0,JMHHART@AOL.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,HART TRANSPORT LLC,False,False,,0,0,0,0,0,0,0,0,0,,MOORESVILLE,US,IN,103 E KNOX ST,46158,22-JUN-21,1.0,2018.0,False,,,False,False,0,0,0,0,0,0,1,IN,False,False,False,False,N,MOORESVILLE,US,IN,103 E KNOX ST,46158,1,2018,False,True,,,,0,0,0,0,0,0,0,0,0,0,0,0,(317) 409-5781,,1,0,0,1,0,0,False,False,4673,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
74,12-MAR-02,,False,,C,False,False,False,,,1011018,False,19.0,EXECUTIVELAND@BELLSOUTH.NET,False,(844) 269-7106,False,,True,False,N,False,0,0,0,0,0,0,False,,,EXECUTIVE LANDSCAPING INC,False,False,,0,0,0,0,0,0,0,0,0,,WINSTON,US,GA,PO BOX 592,30187,10-AUG-22,90000.0,2020.0,False,,,False,False,0,0,0,0,0,0,17,GA,False,False,False,False,N,VILLA RICA,US,GA,105 THREE WEST PKWY,30180,90000,2020,False,,,,,0,0,0,0,0,0,0,0,0,17,0,0,(678) 952-6117,,5,0,0,0,0,0,False,False,4674,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
75,12-MAR-02,,False,,C,False,False,False,,ELLIS ENTERPRISES,1011021,False,1.0,,False,,False,,False,False,N,True,0,0,0,0,0,0,False,,,TONY ELLIS,False,False,,0,0,0,0,0,0,0,0,0,,MOULTRIE,US,GA,204 LAKESIDE DR,31768-4108,,0.0,,False,,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,MOULTRIE,US,GA,204 LAKESIDE DR,31768-4108,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(229) 985-3438,,0,0,0,0,0,0,False,False,4675,,0,0,0,0,0,0,False,False,False,False,False,False,False
76,12-MAR-02,,False,True,C,False,False,False,,STONY ACRES,1011023,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,JAMES G SCHARENBROCH,False,False,,0,0,0,0,0,0,0,0,0,,KIEL,US,WI,15233 CTH X,53042,03-MAR-02,10000.0,2001.0,False,,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,KIEL,US,WI,15233 CTH X,53042,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 693-8794,,0,0,0,0,0,0,False,False,4676,,0,0,0,0,0,0,False,False,False,False,False,False,False
77,12-MAR-02,,False,True,C,False,False,False,,,1011028,False,11.0,TOMZ@US-LANDSCAPES.COM,False,(262) 338-4883,False,,False,False,N,False,0,0,0,0,0,0,False,,,UNIQUE SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,WEST BEND,US,WI,4915 CAL DRIVE,53095-7826,15-AUG-22,38000.0,2021.0,False,,,False,False,0,0,0,0,0,0,12,WI,False,False,False,False,N,WEST BEND,US,WI,4915 CAL DRIVE,53095-7826,38000,2021,False,,,,,0,0,0,0,0,0,0,0,0,12,0,0,(262) 338-4804,,0,0,0,0,0,0,False,False,4677,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
78,12-MAR-02,,False,,A,False,False,False,,,1011031,False,5.0,DHITCHENS@AEOWEB.COM,False,(864) 488-3280,False,,True,False,Y,False,0,0,0,2,1,0,False,,,ADVANCED ENVIRONMENTAL OPTIONS INC,False,False,,0,0,0,0,0,0,0,0,0,,SPARTANBURG,US,SC,25 STAN PERKINS RD,29307,14-SEP-22,115000.0,2022.0,False,,,False,False,0,0,0,0,0,0,10,SC,False,False,False,False,N,SPARTANBURG,US,SC,25 STAN PERKINS RD,29307,115000,2022,False,,,,,0,0,0,0,0,0,0,0,0,4,0,0,(864) 488-9111,,4,0,0,3,0,0,False,False,4678,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
79,12-MAR-02,,False,,A,False,False,False,,Z & Z TRUCKING,1011032,False,1.0,PERRY_ZACKERY@YAHOO.COM,False,,True,,False,False,N,False,0,0,0,0,0,0,False,,,LANDER & PERRY ZACKERY,False,False,,0,0,0,0,0,0,0,0,0,,ALBANY,US,GA,226 PAIGE ST,31705,25-JAN-22,63733.0,2021.0,False,,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,ALBANY,US,GA,226 PAIGE ST,31705,63733,2021,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(229) 888-7548,,1,0,0,1,0,0,False,False,4679,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
80,12-MAR-02,,False,,A,False,False,False,,,1011033,False,25.0,FREEDOM5300@YAHOO.COM,False,(307) 382-5900,False,,True,False,N,False,7,0,0,3,0,0,False,,,FREEDOM OILFIELD SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,ROCK SPRINGS,US,WY,PO BOX 1974,82902-1974,01-NOV-21,535185.0,2020.0,False,,,False,False,0,0,0,0,0,0,39,WY,False,False,False,False,N,RELIANCE,US,WY,16 2ND STREET,82943,535185,2020,False,,,,,0,0,0,0,0,0,0,0,0,12,0,0,(307) 382-5300,,42,0,0,24,0,0,False,False,4680,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
81,12-MAR-02,,False,True,A,False,False,False,,,1011038,False,3.0,KOZYHEATRON@ARCOXMAIL.COM,False,(888) 219-3139,False,,False,False,N,False,0,0,0,0,0,0,False,,,KOZY HEAT FIREPLACES INC,False,False,,0,0,0,0,0,0,0,0,0,,BENTONVILLE,US,AR,3706 NW FRONTAGE RD STE2,72712,20-SEP-21,35000.0,2018.0,False,,,False,False,0,0,0,0,0,0,2,AR,False,False,False,False,N,BENTONVILLE,US,AR,3706 NW FRONTAGE RD STE2,72712,35000,2018,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(479) 464-0098,,0,0,0,0,0,0,False,False,4681,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
82,12-MAR-02,,False,,A,False,False,False,,,1011041,False,6.0,PIEDTFARMS@SBCGLOBAL.NET,False,,True,,False,False,N,False,0,0,0,0,0,0,False,,,PIEDT FARMS LLC,False,False,,0,0,0,0,0,0,0,0,0,,EAU CLAIRE,US,MI,7373 E MAIN ST,49111,17-JAN-22,70000.0,2022.0,False,,,False,False,0,0,0,0,0,0,6,MI,False,False,False,False,N,EAU CLAIRE,US,MI,7373 E MAIN ST,49111,70000,2022,False,,,,,0,0,0,0,0,0,0,0,0,5,0,0,(269) 208-5232,,2,0,0,1,0,0,False,False,4682,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
83,12-MAR-02,,False,True,C,False,False,False,,,1011042,False,3.0,BES.BOTNER@LIVE.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,BOTNER EXCAVATION SERVICES LLC,False,False,,0,0,0,0,0,0,0,0,0,,FERGUS FALLS,US,MN,18555 260TH STREET,56537-7426,18-FEB-16,10000.0,2015.0,False,,,False,False,0,0,0,0,0,0,4,MN,False,False,False,False,N,FERGUS FALLS,US,MN,18555 260TH STREET,56537-7426,0,0,False,,,,,0,0,0,0,0,0,0,0,0,4,0,0,(218) 736-7424,,0,0,0,0,0,0,False,False,4683,,0,0,0,0,0,0,False,False,False,False,False,False,False
84,12-MAR-02,,False,,A,False,False,False,,GUARANTEE ROOFING & SHEET METAL OF SD,1011056,False,9.0,NP.GRSD@MIDCONETWORK.COM,False,(605) 331-4066,False,,True,False,N,False,0,0,0,0,0,0,False,,,GUARANTEE ROOFING & SHEET METAL OF SOUTH DAKOTA INC,False,False,,0,0,0,0,0,0,0,0,0,,SIOUX FALLS,US,SD,600 NORTH EBENEZER AVENUE,57107,01-FEB-22,110000.0,2018.0,False,,,False,False,0,0,0,0,0,0,8,SD,False,False,False,False,N,SIOUX FALLS,US,SD,600 NORTH EBENEZER AVENUE,57107,110000,2018,False,,,,,0,0,0,0,0,0,0,0,0,7,0,0,(605) 331-5121,,7,0,0,1,0,0,False,False,4684,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
85,12-MAR-02,,False,,C,False,False,False,True,SUPERIOR SERVICE TRANSPORTATION,1011058,False,1.0,TAMMIEDEREMER@GMAIL.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,SUPERIOR SERVICE TRANSPORTATION OF WISCONSIN INC,False,False,,0,0,0,0,0,0,0,0,0,,MAUSTON,US,WI,W 5237 COUNTY ROAD G E,53948,20-OCT-22,12000.0,2022.0,False,,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MAUSTON,US,WI,W 5237 COUNTY ROAD G E,53948,12000,2022,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(608) 214-0141,,0,0,0,1,0,0,False,False,4685,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
86,12-MAR-02,,False,,A,False,False,False,,,1011064,False,1.0,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,KLASSIC ROCK INC,False,False,,0,0,0,0,0,0,0,0,0,,RENO,US,NV,3266 DIAMOND RIDGE DR,89523,22-MAR-22,125000.0,2022.0,False,,,False,False,0,0,0,0,0,0,1,NV,False,False,False,False,N,RENO,US,NV,3266 DIAMOND RIDGE DR,89523,125000,2022,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(775) 250-4938,,1,0,0,1,0,0,False,False,4686,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
87,12-MAR-02,,False,True,C,False,False,False,,BOB HAYES PLUMBING,1011068,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,BOB HAYES,False,False,,0,0,0,0,0,0,0,0,0,,JEFFERSON,US,GA,620 DOSTERFIELD,30549,,100000.0,2001.0,False,,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,JEFFERSON,US,GA,620 DOSTERFIELD,30549,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 294-4835,,2,0,0,0,0,0,False,False,4687,,0,0,0,0,0,0,False,False,False,False,False,False,False
88,12-MAR-02,,False,,C,False,False,False,,,1011079,False,4.0,KREIBICHLANDSCAPING@YAHOO.COM,False,(608) 786-4143,False,,True,False,N,False,0,0,0,0,0,0,False,,,KREIBICH LANDSCAPING LLC,False,False,,0,0,0,0,0,0,0,0,0,,WEST SALEM,US,WI,1082 JOHN STREET,54669,20-SEP-21,35000.0,2020.0,False,,,False,False,0,0,0,0,0,0,7,WI,False,False,False,False,N,WEST SALEM,US,WI,200 JEFFERSON STREET WEST,54669,35000,2020,False,,,,,0,0,0,0,0,0,0,0,0,7,0,0,(608) 792-5271,,1,0,0,0,0,0,False,False,4688,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
89,12-MAR-02,,False,,C,False,False,False,,,1011080,False,9.0,HGUTTERS@BELLSOUTH.NET,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,HESTER GUTTERS INC,False,False,,0,0,0,0,0,0,0,0,0,,ACWORTH,US,GA,2535 BAKER RD,30101,,150000.0,2001.0,False,True,,False,False,0,0,0,0,0,0,6,GA,False,False,False,False,N,ACWORTH,US,GA,2535 BAKER RD,30101,0,0,False,,,,,0,0,0,0,0,0,0,0,0,6,0,0,(770) 974-8801,,0,0,0,0,0,0,False,False,4689,,0,0,0,0,0,0,False,False,False,False,False,False,False
90,12-MAR-02,True,False,,C,False,False,False,,KIRKLAND DISTRIBUTING,1011082,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,TRAVIS KIRKLAND,False,False,,0,0,0,0,0,0,0,0,0,,CAMILLA,US,GA,92 ORCHARD RD,31730,,0.0,,False,,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,CAMILLA,US,GA,92 ORCHARD RD,31730,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,1,0,(229) 336-7610,,0,0,0,0,0,0,False,False,4690,,0,0,0,0,0,0,False,False,False,False,False,False,False
91,12-MAR-02,,False,,C,False,False,False,,GMD TRUCKING,1011083,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,GARY M DAVIS,False,False,True,0,0,0,0,0,0,0,0,0,,JACKSON'S GAP,US,AL,140 PARSON LANE,36861,18-MAR-04,31000.0,2003.0,False,,,False,False,0,0,0,0,0,0,1,AL,False,False,False,False,N,JACKSONS GAP,US,AL,140 PARSON LANE,36861,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(256) 825-9214,,2,0,0,1,0,0,False,False,4691,,0,0,0,0,0,0,False,False,False,False,False,False,False
92,12-MAR-02,,False,,C,False,False,False,,,1011085,False,12.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,True,KC'S LAWN MAINTENANCE INC,False,False,,0,0,0,0,0,0,0,0,0,,CUMMING,US,GA,3205 HURT BRIDGE ROAD,30040-6912,,60000.0,2001.0,False,,,False,False,0,0,0,0,0,0,7,GA,False,False,False,False,N,CUMMING,US,GA,3205 HURT BRIDGE ROAD,30040-6912,0,0,False,,,,,0,0,0,0,0,0,0,0,0,7,0,0,(770) 887-9858,,0,0,0,0,0,0,False,False,4692,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,12-MAR-02,,False,,C,False,False,False,,GARY LOVETT TIRE SERVICE,1011086,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,GARY LOVETT,False,False,,0,0,0,0,0,0,0,0,0,,FAYETTEVILLE,US,GA,607 LEES MILL RD,30214,,30000.0,2001.0,False,,,False,False,0,0,0,0,0,0,2,GA,False,False,False,False,N,FAYETTEVILLE,US,GA,607 LEES MILL RD,30214,0,0,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(770) 306-2513,True,0,0,0,0,0,0,False,False,4693,,0,0,0,0,0,0,False,False,False,False,False,False,False
94,12-MAR-02,,False,,A,False,False,False,,,1011087,False,6.0,TCARPENTER@SSCYCLE.COM,False,(608) 627-0774,False,,True,False,N,False,0,0,0,0,0,0,False,,,S&S CYCLE INC,False,False,,0,0,0,0,0,0,0,0,0,,VIOLA,US,WI,14025 COUNTY HIGHWAY G,54664,05-JUL-22,30000.0,2021.0,False,,,False,False,0,0,0,0,0,0,4,WI,False,False,False,False,N,VIOLA,US,WI,14025 COUNTY HIGHWAY G,54664,30000,2021,False,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(608) 627-0355,,2,0,0,2,0,0,False,False,4694,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
95,01-JUN-74,,False,,A,False,False,False,,,101109,False,3.0,DOSBORNE@WYOMING.COM,False,(307) 857-1730,False,,True,False,N,False,0,0,0,0,0,0,False,,,OSBORNE TRUCKING CO INC,False,False,,0,0,0,0,0,0,0,0,0,,RIVERTON,US,WY,406 PARADISE VALLEY RD,82501-9752,06-SEP-22,105692.0,2021.0,False,,,False,False,0,0,0,0,0,0,5,WY,False,False,False,False,N,RIVERTON,US,WY,406 PARADISE VALLEY RD,82501-9752,105692,2021,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(307) 856-2561,,20,0,0,4,0,0,False,False,4695,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
96,12-MAR-02,,False,,C,False,False,False,,,1011090,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,CORNELIUS MOSLEY,False,False,True,0,0,0,0,0,0,0,0,0,,NASHVILLE,US,IN,1145 SALT CREEK RD,47448,12-OCT-09,,,False,,,False,False,0,0,0,0,0,0,1,IN,False,False,False,False,N,NASHVILLE,US,IN,1145 SALT CREEK RD,47448,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(812) 988-0117,,0,0,0,1,0,0,False,False,4696,,0,0,0,0,0,0,False,False,False,False,False,False,False
97,12-MAR-02,,False,,C,False,False,False,,ROBIN SCOTT HARVESTING,1011091,False,1.0,,False,(308) 783-5629,False,,True,False,N,False,0,0,0,0,0,0,False,,,ROBIN SCOTT,False,False,,0,0,0,0,0,0,0,0,0,,GERING,US,NE,4253 WRIGHTS GAP RD,69341,01-APR-14,30000.0,2013.0,False,,,False,False,0,0,0,0,0,0,1,NE,False,False,False,False,N,GERING,US,NE,4253 WRIGHTS GAP RD,69341,0,0,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(308) 783-6136,,1,0,0,1,0,0,False,False,4697,,0,0,0,0,0,0,False,False,False,False,False,False,False
98,12-MAR-02,,False,,C,False,False,False,True,ROY PADGETT TRUCKING,1011092,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,ROY PADGETT,False,False,,0,0,0,0,0,0,0,0,0,,DAWSONVILLE,US,GA,PO BOX 1926,30534,,0.0,,False,,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,DAWSONVILLE,US,GA,1608 THOMPSON RD,30534,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 536-5911,,0,0,0,0,0,0,False,False,4698,,0,0,0,0,0,0,False,False,False,False,False,False,False
99,12-MAR-02,,False,,C,False,False,False,,PEACHSTATE AUDIO,1011094,False,5.0,PSAUDIO@BELLSOUTH.NET,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,OAP INC,False,False,,0,0,0,0,0,0,0,0,0,,SUWANEE,US,GA,4317 BRAGDON PLACE COVE,30024,,1980.0,2001.0,False,,,False,False,0,0,0,0,0,0,1,GA,False,False,False,False,N,SUWANEE,US,GA,4317 BRAGDON PLACE COVE,30024,0,0,False,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 945-1028,,0,0,0,0,0,0,False,False,4699,,0,0,0,0,0,0,False,False,False,False,False,False,False
