,ADD_DATE,AUTO TOOLS,AUTO TOOLS EQUIP,BAKED FOODS,BAKED GOODS,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPE,LAWN CARE,LAWN CARE EQUIPMENT,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PORTABLE RESTROOMS,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROAD BLDG MATERIALS,SEPTIC TANK WASTE,SEPTIC WASTE,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TRACTORS/MOWERS,TRASH,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
69,09-MAY-02,,,,,False,,C,False,False,False,,HOOKS CONSTRUCTION & FORESTRY INC,1027487,False,3,JACKSONPAYROLL@NCTV.COM,False,(912) 529-5657,False,,False,False,N,False,0,0,0,0,0,0,False,,,,ROBBIE HOOKS,False,False,,0,0,0,0,0,0,0,0,0,True,ADRIAN,US,GA,2018 ORIANNA RD,31002,19-JUL-22,15000,2021.0,False,,False,False,0,0,0,0,0,0,4.0,GA,False,False,False,False,N,ADRIAN,US,GA,2018 ORIANNA RD,31002,,15000,2021,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(912) 529-6579,,,0,0,0,2,0,0,False,False,10969,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
70,09-MAY-02,,,,,False,,C,False,False,False,,HORTMAN'S QUICK LUBE,1027488,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,NICKY HORTMAN,False,False,,0,0,0,0,0,0,0,0,0,,OGLETHORPE,US,GA,PO BOX 721,31068,,0,,False,,False,True,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,OGLETHORPE,US,GA,116 CHATHAM ST,31068,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(478) 472-9948,,,0,0,0,0,0,0,False,False,10970,,0,0,0,0,0,0,False,False,False,False,False,False,False
71,09-MAY-02,,,,,False,,C,False,False,False,,HERITAGE FARMS,1027489,False,1,JCLR@HEMC.NET,False,(678) 450-0044,False,,False,False,N,False,0,0,0,0,0,0,False,,,,JOHN C LOVELL,False,False,,0,0,0,0,0,0,0,0,0,True,GAINESVILLE,US,GA,PO BOX 353,30503,,0,,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,CORNELIA,US,GA,134A MARKET CORNERS DR,30531,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(678) 450-0300,,,0,0,0,0,0,0,False,False,10971,,0,0,0,0,0,0,False,False,False,False,False,False,False
72,10-MAY-02,,,,,False,,A,False,False,False,,,1027503,False,2,TROY.SUPPLEE@AVIENT.COM,False,(828) 326-8750,False,,True,False,N,False,0,0,0,0,0,0,False,,,,FIBER LINE INC,False,False,,0,0,0,0,0,0,0,0,0,,HICKORY,US,NC,280 PERFORMANCE DRIVE SE,28602,14-FEB-22,5000,2021.0,False,,False,False,0,0,0,0,0,0,1.0,NC,False,False,False,False,N,HICKORY,US,NC,280 PERFORMANCE DRIVE SE,28602,,5000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(828) 326-8700,,,0,0,0,0,0,0,False,False,10972,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
73,10-MAY-02,,,,,False,,C,False,False,False,,,1027509,False,4,NATE_MARQUIS@HOTMAIL.COM,False,(207) 764-7699,True,,False,False,N,False,0,0,0,0,0,0,False,,,,MARQUIS FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,VAN BUREN,US,ME,231 STATE ST,04785,01-SEP-22,50000,2021.0,False,,False,False,0,0,0,0,0,0,17.0,ME,False,False,False,False,N,VAN BUREN,US,ME,231 STATE ST,04785,,50000,2021,False,,,,0,0,0,0,0,0,0,0,0,16,0,0,(207) 868-5256,,,3,0,0,1,0,0,False,False,10973,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
74,10-MAY-02,,,,,False,,C,False,False,False,,,1027510,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,D & L FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,True,OTIS,US,CO,41924 CR 41,80743,08-MAY-02,9000,2001.0,False,,False,False,0,0,0,0,0,0,1.0,CO,False,False,False,False,N,OTIS,US,CO,41924 CR 41,80743,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(970) 246-3753,,,1,0,0,1,0,0,False,False,10974,,0,0,0,0,0,0,False,False,False,False,False,False,False
75,10-MAY-02,,,,,False,,C,False,False,False,True,,1027511,False,1,CROWLEY@TIDEWATER.NET,False,(207) 338-1544,False,,False,False,N,False,0,0,0,0,0,0,False,,,,CROWLEY INVESTMENTS LLC,False,False,,0,0,0,0,0,0,0,0,0,,LINCOLNVILLE,US,ME,23 TANGLEWOOD ROAD,04849,10-FEB-09,3000,2006.0,False,,False,False,0,0,0,0,0,0,4.0,ME,False,False,False,False,N,LINCOLNVILLE,US,ME,23 TANGLEWOOD ROAD,04849,,0,0,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(207) 338-1227,,,3,0,0,1,0,0,False,False,10975,,0,0,0,0,0,0,False,False,False,False,False,False,False
76,10-MAY-02,,,,,False,,A,False,False,False,,,1027512,False,35,JHUGHES@HUGHESLANDSCAPING.COM,False,(301) 977-4949,False,,False,False,N,False,0,0,0,0,0,0,False,,True,,HUGHES LANDSCAPING AND SUPPLY CO INC,False,False,,0,0,0,0,0,0,0,0,0,,POOLESVILLE,US,MD,16111 MORROW ROAD,20837,01-MAR-21,100000,2015.0,False,,False,False,0,0,0,0,0,0,54.0,MD,False,False,False,False,N,POOLESVILLE,US,MD,16111 MORROW ROAD,20837,,100000,2015,False,,,,0,0,0,0,0,0,0,0,0,54,0,0,(301) 330-4949,,,17,0,0,0,0,0,False,False,10976,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
77,10-MAY-02,,,,,False,,C,False,False,False,,,1027513,False,2,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,,STEVE LEWIS & SON TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,JONESBORO,US,GA,2084 BROOK BLEN CT,30236,,21000,2001.0,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,JONESBORO,US,GA,2084 BROOK BLEN CT,30236,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 603-8856,,,0,0,0,0,0,0,False,False,10977,,0,0,0,0,0,0,False,False,False,False,False,False,False
78,10-MAY-02,,,,,False,,C,False,False,False,True,,1027514,False,1,TANDEMROLLN@AOL.COM,False,(719) 749-9062,False,,False,False,N,False,0,0,0,0,0,0,False,,,,ONYX TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,CALHAN,US,CO,9663 LOG RD,80808-9663,08-MAY-02,9000,2001.0,False,,False,False,0,0,0,0,0,0,1.0,CO,False,False,False,False,N,CALHAN,US,CO,9663 LOG RD,80808-9663,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(719) 492-1032,,,0,0,0,1,0,0,False,False,10978,,0,0,0,0,0,0,False,False,False,False,False,False,False
79,10-MAY-02,,,,,False,,C,False,False,False,True,DAVID E BILLINGS PAVING,1027516,False,2,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,DAVID E BILLINGS,False,False,,0,0,0,0,0,0,0,0,0,,WINDHAM,US,ME,1 HIGHLAND CLIFF RD,04062,,10000,2001.0,False,,False,False,0,0,0,0,0,0,2.0,ME,False,False,False,False,N,WINDHAM,US,ME,1 HIGHLAND CLIFF RD,04062,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,,,,2,0,0,0,0,0,False,False,10979,,0,0,0,0,0,0,False,False,False,False,False,False,False
80,10-MAY-02,,,,,False,,C,False,False,False,True,LANCASTER TRUCKING,1027517,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,DEMETRIUS LANCASTER,False,False,,0,0,0,0,0,0,0,0,0,,ATLANTA,US,GA,699 CEDAR AVE,30318,,0,,False,,False,False,0,0,0,0,0,0,2.0,GA,False,False,False,False,N,ATLANTA,US,GA,699 CEDAR AVE,30318,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(404) 792-7221,,,0,0,0,1,0,0,False,False,10980,,0,0,0,0,0,0,False,False,False,False,False,False,False
81,10-MAY-02,,,,,False,,C,False,False,False,,AFFORDABLE BOARDS,1027518,False,2,,False,(970) 874-5190,False,,True,False,N,False,0,0,0,0,0,0,False,,,,A B CO LLC,False,False,,0,0,0,0,0,0,0,0,0,,DELTA,US,CO,717 1575 RD,81416,01-MAY-02,0,,False,,False,False,0,0,0,0,0,0,1.0,CO,False,False,False,False,N,DELTA,US,CO,717 1575 RD,81416,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(970) 874-4699,,,0,0,0,0,0,0,False,False,10981,,0,0,0,0,0,0,False,False,False,False,False,False,False
82,10-MAY-02,,,,,False,,C,False,False,False,True,S L ANDREWS EXCAVATION,1027519,False,1,STEVS469@INTERGRATE.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,STEPHEN L ANDREWS,False,False,,0,0,0,0,0,0,0,0,0,,LYMAN,US,ME,124 MADDOX FARM RD,04002,07-JUN-17,2000,2016.0,False,,False,False,0,0,0,0,0,0,1.0,ME,False,False,False,False,N,LYMAN,US,ME,124 MADDOX FARM RD,04002,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(207) 499-2205,,,0,0,0,0,0,0,False,False,10982,,0,0,0,0,0,0,False,False,False,False,False,False,False
83,01-JUN-74,,,,,False,,B,False,False,False,,CLOVIS OIL CO,102752,False,1,,False,(505) 762-0382,False,,False,False,N,False,0,0,0,1,0,0,False,,,,SMITH OIL COMPANY,True,False,,0,0,0,0,0,0,0,0,0,,CLOVIS,US,NM,P O BOX 534,88102-0534,25-JAN-05,5200,2002.0,False,,False,False,0,0,0,0,0,0,1.0,NM,False,False,False,False,N,CLOVIS,US,NM,600 E LLANO ESTACADO BLVD,88101-3759,,5200,2002,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(505) 763-5645,,,0,0,0,0,0,0,False,False,10983,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
84,10-MAY-02,,,,True,False,,C,False,False,False,,MYERS DISTRIBUTING,1027520,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,KENNETH F MYERS,False,False,,0,0,0,0,0,0,0,0,0,,AMERICUS,US,GA,PO BOX 1071,31709,,30000,2001.0,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,AMERICUS,US,GA,PO BOX 1071,31709,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,1,0,(229) 924-6899,,,0,0,0,0,0,0,False,False,10984,,0,0,0,0,0,0,False,False,False,False,False,False,False
85,10-MAY-02,,,,,False,,C,False,False,False,True,NORTH GEORGIA IRRIGATION,1027522,False,3,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,ROBERT M WATSON,False,False,,0,0,0,0,0,0,0,0,0,,CARTERSVILLE,US,GA,18 EQUESTRIAN WAY,30121,,0,,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,CARTERSVILLE,US,GA,20 B BRANTON RD,30121,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 382-3014,,,1,0,0,0,0,0,False,False,10985,,0,0,0,0,0,0,False,False,False,False,False,False,False
86,10-MAY-02,,,,,False,,C,False,False,False,,,1027531,False,5,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,,PREMIER MAINTENANCE INC,False,False,,0,0,0,0,0,0,0,0,0,,MONROE,US,GA,469 QUAIL CREEK DR,30656,,90000,2001.0,False,,False,False,0,0,0,0,0,0,3.0,GA,False,False,False,False,N,LAWRENCEVILLE,US,GA,465 MALTBIE ST STE 114,30045,,0,0,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(770) 962-0632,,,0,0,0,0,0,0,False,False,10986,,0,0,0,0,0,0,False,False,False,False,False,False,False
87,10-MAY-02,,,,,False,,C,False,False,False,True,PIERCE & SONS CONSTRUCTION,1027532,False,2,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,JAMES RICHARD PIERCE,False,False,,0,0,0,0,0,0,0,0,0,,GORDON,US,GA,588 GORDON HWY,31031,,0,,False,,False,False,0,0,0,0,0,0,2.0,GA,False,False,False,False,N,GORDON,US,GA,588 GORDON HWY,31031,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(478) 452-7672,,,0,0,0,0,0,0,False,False,10987,,0,0,0,0,0,0,False,False,False,False,False,False,False
88,10-MAY-02,,,,,False,,C,False,False,False,True,,1027534,False,11,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,PRODUCTION CONCRETE OF GEORGIA INC,False,False,,0,0,0,0,0,0,0,0,0,,LILBURN,US,GA,PO BOX 2279,30048,,155000,2001.0,False,,False,False,0,0,0,0,0,0,11.0,GA,False,False,False,False,N,LILBURN,US,GA,4354 LILBURN INDUSTRIAL WAY,30047,,0,0,False,,,,0,0,0,0,0,0,0,0,0,11,0,0,(770) 925-1901,,,0,0,0,0,0,0,False,False,10988,,0,0,0,0,0,0,False,False,False,False,False,False,False
89,10-MAY-02,,,,,False,True,C,False,False,False,,PARKS BUILDERS & CONSTRUCTION INC,1027536,False,1,LENNYPARKS@ALLTEL.NET,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,LENNY PARKS,False,False,,0,0,0,0,0,0,0,0,0,,SUCHES,US,GA,1179 PARKS DR,30572,,10000,2001.0,False,,False,False,0,0,0,0,0,0,2.0,GA,False,False,False,False,N,SUCHES,US,GA,1179 PARKS DR,30572,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(706) 747-5424,,,1,0,0,0,0,0,False,False,10989,,0,0,0,0,0,0,False,False,False,False,False,False,False
90,10-MAY-02,,,,,False,,C,False,False,False,,BILLY POOLE LOGGING,1027537,False,2,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,BILLY POOLE,False,False,True,0,0,0,0,0,0,0,0,0,,LYONS,US,GA,334 NORTH MADISON ST,30436,,30000,2001.0,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,LYONS,US,GA,334 NORTH MADISON ST,30436,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(912) 526-6467,,,1,0,0,1,0,0,False,False,10990,,0,0,0,0,0,0,False,False,False,False,False,False,False
91,10-MAY-02,,,,,False,,C,False,False,False,,PIT STOP,1027538,False,10,TWIGLEY@PRODIGY.NET,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,PIT STOP SANITATION SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,MARIETTA,US,GA,PO BOX 5088,30061,,195000,2001.0,False,,False,False,0,0,0,0,0,0,11.0,GA,False,False,False,False,N,HIRAM,US,GA,555 CLEBURNE PKWY,30141,True,0,0,False,,,,0,0,0,0,0,0,0,0,0,11,0,0,(770) 439-2889,,,0,0,0,0,0,0,False,False,10991,,0,0,0,0,0,0,False,False,False,False,False,False,False
92,10-MAY-02,,,,,False,,C,False,False,False,,PRT,1027541,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,COLT PERRY,False,False,True,0,0,0,0,0,0,0,0,0,,VIDALIA,US,GA,711 COOGAN WILLIAMS RD,30474-7027,,0,,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,VIDALIA,US,GA,711 COOGAN WILLIAMS RD,30474-7027,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,0,1,0,0,False,False,10992,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,10-MAY-02,,,,,False,,C,False,False,False,,RELIABLE LAWN & LANDSCAPE,1027546,False,2,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,True,TIMOTHY S WILSON,False,False,,0,0,0,0,0,0,0,0,0,,GRAYSON,US,GA,PO BOX 1065,30017,,16000,2001.0,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,GRAYSON,US,GA,415 CLARK LAKE ESTATES,30017,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 962-2543,,,0,0,0,0,0,0,False,False,10993,,0,0,0,0,0,0,False,False,False,False,False,False,False
94,10-MAY-02,,,,,False,,C,False,False,False,,RICHARDS SEPTIC TANK SERVICE,1027548,False,1,SLMRICHS@BELLSOUTH.NET,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,ROBERT L RICHARDS,False,False,,0,0,0,0,0,0,0,0,0,,WOODSTOCK,US,GA,PO BOX 6,30188,,50000,2001.0,False,,False,False,0,0,0,0,0,0,2.0,GA,False,False,False,False,N,WOODSTOCK,US,GA,100 SPRINGWATER TRACE,30188,,0,0,False,,True,,0,0,0,0,0,0,0,0,0,2,0,0,(770) 926-2136,,,0,0,0,0,0,0,False,False,10994,,0,0,0,0,0,0,False,False,False,False,False,False,False
95,10-MAY-02,,,,,False,,C,False,False,False,,CIRCLE T DIRT WORKS,1027549,False,1,,False,(620) 231-8250,False,,False,False,N,False,0,0,0,0,0,0,False,,,,ED THOMPSON,False,False,,0,0,0,0,0,0,0,0,0,True,PITTSBURG,US,KS,212 S PESAVENTO,66762,15-APR-02,0,,False,,False,False,0,0,0,0,0,0,1.0,KS,False,False,False,False,N,PITTSBURG,US,KS,212 S PESAVENTO,66762,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(620) 231-2115,,,1,0,0,0,0,0,False,False,10995,,0,0,0,0,0,0,False,False,False,False,False,False,False
96,10-MAY-02,,,,,False,,C,False,False,False,,,1027550,False,1,,False,(620) 326-3132,False,,False,False,N,False,0,0,0,0,0,0,False,,,,ELKHORN VALLEY PACKING,True,False,,0,0,0,0,0,0,0,0,0,,WELLINGTON,US,KS,PO BOX 488,67152-0488,26-APR-02,20000,2001.0,False,,False,False,0,0,0,0,0,0,2.0,KS,False,False,False,False,N,WELLINGTON,US,KS,1509 E 16TH STREET,67152-0488,,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(620) 326-3443,,,5,0,0,0,0,0,False,False,10996,,0,0,0,0,0,0,False,False,False,False,False,False,False
97,10-MAY-02,,,,,False,,C,False,False,False,,ROYAL OFFICE PRODUCTS,1027554,False,5,JLEAPHART@ROYALOFFICE.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,,,BERTIE INC,False,False,,0,0,0,0,0,0,0,0,0,,DORAVILLE,US,GA,3069 MCCALL DRIVE STE 10,30340,,100000,2001.0,False,,False,False,0,0,0,0,0,0,5.0,GA,False,False,False,False,N,DORAVILLE,US,GA,3069 MCCALL DRIVE STE 10,30340,,0,0,False,,,,0,0,0,0,0,0,0,0,0,4,1,0,(770) 216-9983,,,0,0,0,0,0,0,False,False,10997,,0,0,0,0,0,0,False,False,False,False,False,False,False
98,10-MAY-02,,,True,,False,,C,False,False,False,,SAILORS DISTRIBUTING,1027555,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,RICHARD SAILORS,False,False,,0,0,0,0,0,0,0,0,0,,THOMASVILLE,US,GA,270 TALL TIMBERS RD,31757,,0,,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,THOMASVILLE,US,GA,270 TALL TIMBERS RD,31757,,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,1,0,(229) 227-6591,,,0,0,0,0,0,0,False,False,10998,,0,0,0,0,0,0,False,False,False,False,False,False,False
99,10-MAY-02,,,,,False,,C,False,False,False,,,1027556,False,2,PSMITHR@AOL.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,,,SIMCO ERECTORS INC,False,False,,0,0,0,0,0,0,0,0,0,,LOGANVILLE,US,GA,2447 MEREDITH DRIVE,30052,,60000,2001.0,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,LOGANVILLE,US,GA,2447 MEREDITH DRIVE,30052,,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 466-7839,,,0,0,0,0,0,0,False,True,10999,,0,0,0,0,0,0,False,False,False,False,False,False,False
