,ADD_DATE,BEVERAGES,BOTTLED WATER,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,EMPTY TRAILERS,FARM SUPPLIES,FAX,FRESH PRODUCE,GENERAL FREIGHT,"GRAIN, FEED, HAY",GRANITE PRODUCTS,HARDWOOD FLOORS,HM_FLAG,HOUSEHOLD GOODS,HUMAN WASTE,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OFFICE FURNITURE,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,SCAFFOLDING,SEPTIC TANKS,SMALL MACHINERY,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TRAFFIC CONTROL,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,UTILITY TRAILERS,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,WOOD CHIPS,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
69,21-FEB-02,False,,,A,False,False,False,,,1005920,False,1,FONSECASERVICES@HOTMAIL.COM,,False,(956) 843-2016,False,True,False,,,N,False,,0,0,0,0,0,0,False,JOSE ALBERTO QUEZADA ALMARAZ,False,False,,0,0,0,0,0,0,0,0,0,,HIDALGO,US,TX,302 E COMA AVE STE C,78557,07-JAN-21,8000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,TX,False,False,False,False,N,REYNOSA,MX,TA,TERCERA  433,88799,8000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(899) 157-7671,,0,0,0,1,0,0,False,False,,2569,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
70,21-FEB-02,False,,,C,False,False,False,,,1005921,False,2,ACCURATESTRIPING@AOL.COM,,False,(765) 759-6908,False,False,False,,,N,False,,0,0,0,0,0,0,False,ACCURATE STRIPING INC,False,False,,0,0,0,0,0,0,0,0,0,,YORKTOWN,US,IN,PO BOX 35,47396,24-AUG-21,,,False,,False,False,0,0,0,0,0,0,2.0,,IN,False,False,False,False,N,DALEVILLE,US,IN,5881 W CR 700 S,47334,0,0,False,,,True,0,0,0,0,0,0,0,0,0,2,0,0,(765) 759-6000,,0,0,0,0,0,0,False,False,,2570,,0,0,0,0,0,0,False,,False,False,False,False,False,False
71,21-FEB-02,False,,,C,False,False,False,,,1005923,False,1,,,False,,False,False,False,,,N,False,,0,0,0,0,0,0,False,CRABTREE LOGGING,False,False,True,0,0,0,0,0,0,0,0,0,,MONTICELLO,US,KY,RT 2 BOX 4325,42633,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,KY,False,False,False,False,N,MONTICELLO,US,KY,RT 2 BOX 4325,42633,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(606) 348-0306,,0,0,0,0,0,0,False,False,,2571,,0,0,0,0,0,0,False,,False,False,False,False,False,False
72,21-FEB-02,False,,,A,False,False,False,,,1005927,False,10,BETH@CJGRAVEL.COM,,False,(970) 385-5014,False,True,False,,,N,False,,1,0,0,1,0,0,False,C & J GRAVEL PRODUCTS INC,False,False,,0,0,0,0,0,0,0,0,0,,DURANGO,US,CO,27661 HIGHWAY 160,81301,22-SEP-22,80000.0,2021.0,False,,False,False,0,0,0,0,0,0,11.0,,CO,False,False,False,False,N,DURANGO,US,CO,27661 HIGHWAY 160,81301,80000,2021,False,,,,0,0,0,0,0,0,0,0,0,5,0,0,(970) 385-4112,,7,0,0,5,0,0,False,False,,2572,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
73,21-FEB-02,False,,,A,False,False,False,,CAM AUTO TRANSPORT,1005929,False,4,CAMAUTOTRANSPORT@GMAIL.COM,,False,,False,True,False,,,N,False,,0,0,0,0,0,0,False,JASON & TINA HONEYCUTT,False,False,,0,0,0,0,0,0,0,0,0,,EL PASO,US,AR,131 TURKEY MOUNTAIN ROAD,72045,08-JUN-22,94528.0,2021.0,False,,False,False,0,0,0,0,0,0,4.0,,AR,False,False,False,False,N,EL PASO,US,AR,131 TURKEY MOUNTAIN ROAD,72045,94528,2021,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(501) 882-1065,,3,0,0,2,0,0,False,False,,2573,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
74,21-FEB-02,False,,,C,False,False,False,,,1005933,False,2,DEERLODGEASPHALT@GMAIL.COM,,False,(406) 846-3730,False,False,False,,,N,False,,0,0,0,0,0,0,False,DEER LODGE ASPHALT INC,False,False,True,0,0,0,0,0,0,0,0,0,,DEER LODGE,US,MT,1140 KELLY STREET,59722,21-FEB-21,1500.0,2020.0,False,,False,False,0,0,0,0,0,0,6.0,,MT,False,False,False,False,N,DEER LODGE,US,MT,1140 KELLY STREET,59722,1500,2020,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(406) 846-3730,,6,0,0,3,0,0,False,False,,2574,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
75,21-FEB-02,False,,,C,False,False,False,True,DYNAMIC TRUCKING,1005935,False,1,,,False,(970) 467-1986,False,False,False,,,N,False,,0,0,0,0,0,0,False,TROY R WILLIAMS,False,False,,0,0,0,0,0,0,0,0,0,,FORT COLLINS,US,CO,401 N TIMBERLINE RD LOT 60,80524,20-FEB-02,10000.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,,CO,False,False,False,False,N,FORT COLLINS,US,CO,401 N TIMBERLINE RD LOT 60,80524,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(970) 490-1696,,0,0,0,0,0,0,False,False,,2575,,0,0,0,0,0,0,False,,False,False,False,False,False,False
76,21-FEB-02,False,,,A,False,False,False,,,1005939,False,3,TWREN67@YAHOO.COM,,False,,False,True,False,,,N,False,,0,0,0,0,0,0,False,BRAUGHTON TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,HEMLOCK,US,MI,16463 ROOSEVELT RD,48626,28-JUL-21,100000.0,2017.0,False,,False,False,0,0,0,0,0,0,3.0,,MI,False,False,False,False,N,HEMLOCK,US,MI,16463 ROOSEVELT RD,48626,100000,2017,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(989) 484-0869,,3,0,0,3,0,0,False,False,,2576,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
77,21-FEB-02,False,,,C,False,False,False,,,1005941,False,1,,,False,,False,False,True,,,N,False,,0,0,0,0,0,0,False,AUBREY JOSEPH MOORE,False,False,,0,0,0,0,0,0,0,0,0,,MORGANFIELD,US,KY,215 SPRING GROVE BLVD,42437,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,KY,False,False,False,False,N,MORGANFIELD,US,KY,215 SPRING GROVE BLVD,42437,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(270) 389-9275,,0,0,0,1,0,0,False,False,,2577,,0,0,0,0,0,0,False,,False,False,False,False,False,False
78,21-FEB-02,False,,,C,False,False,False,,,1005942,False,2,,,False,(970) 243-1364,False,False,False,,,N,False,,0,0,0,0,0,0,False,SUPERIOR TRAFFIC CONTROL,False,False,,0,0,0,0,0,0,0,0,0,,GRAND JUNCTION,US,CO,1005 NORTH 12TH STREET  SUITE 211,81501,29-APR-04,10000.0,2003.0,False,,False,False,0,0,0,0,0,0,1.0,,CO,False,False,False,False,N,GRAND JUNCTION,US,CO,1005 NORTH 12TH STREET  SUITE 211,81501,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(970) 257-1869,True,2,0,0,0,0,0,False,False,,2578,,0,0,0,0,0,0,False,,False,False,False,False,False,False
79,21-FEB-02,False,,,A,False,False,False,,,1005944,False,225,CWATERS@NATURCHEM.NET,,False,(803) 957-1156,False,True,False,,,N,False,,0,0,0,0,0,0,False,NATURCHEM INC,False,False,,0,0,0,0,0,0,0,0,0,,LEXINGTON,US,SC,270 BRUNER ROAD,29072,17-FEB-22,3352971.0,2019.0,False,,False,False,0,0,0,1,0,0,182.0,,SC,False,False,False,False,N,LEXINGTON,US,SC,270 BRUNER RD,29072,3352971,2019,False,,,,0,0,0,0,0,0,1,0,0,177,0,0,(803) 957-8989,,32,0,0,3,0,0,False,False,,2579,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
80,21-FEB-02,False,,True,C,False,False,False,,,1005949,False,10,PHERGES@SPORTREDIMIX.COM,,False,(217) 356-5014,False,False,False,,,N,False,,0,0,0,0,0,0,False,SPORT REDI-MIX LLC,False,False,,0,0,0,0,0,0,0,0,0,,CHAMPAIGN,US,IL,P O BOX 292,61824,20-SEP-22,140000.0,2021.0,False,,False,False,0,0,0,0,0,0,15.0,,IL,False,False,False,False,N,CHAMPAIGN,US,IL,417 WILBUR AVENUE,61822,140000,2021,False,,,,0,0,0,0,0,0,0,0,0,15,0,0,(217) 355-4222,,0,0,0,0,0,0,False,False,,2580,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
81,21-FEB-02,False,,,C,False,False,False,,,1005951,False,1,,,False,,False,False,False,,,N,False,,0,0,0,0,0,0,False,CHARLES DOWELL,False,False,True,0,0,0,0,0,0,0,0,0,,TATEVILLE,US,KY,PO BOX 146,42558,,0.0,,False,,False,False,0,0,0,0,0,0,2.0,,KY,False,False,False,False,N,TATEVILLE,US,KY,94 HILL COURT,42558,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(606) 561-5749,,1,0,0,0,0,0,False,False,,2581,,0,0,0,0,0,0,False,,False,False,False,False,False,False
82,21-FEB-02,False,,,A,False,False,False,,,1005955,False,1,ECRTRANSPORTATION@YAHOO.COM,,False,,False,True,False,,,N,False,,0,0,0,0,0,0,False,E C R TRANSPORTATION & LOGISTICS,False,False,,0,0,0,0,0,0,0,0,0,,ORANGE,US,CA,2418 EAST GROVE AVENUE,92867,25-JUN-21,16000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,CA,False,False,False,False,N,ORANGE,US,CA,2418 EAST GROVE AVENUE,92867,16000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(818) 968-4054,,1,0,0,1,0,0,False,False,,2582,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
83,21-FEB-02,False,,,C,False,False,False,True,,1005957,False,1,JAMES.NAPIER29@AOL.COM,,False,,False,False,False,,,N,False,,0,0,0,0,0,0,False,NAPIER EXCAVATION,False,False,,0,0,0,0,0,0,0,0,0,,CRAB ORCHARD,US,KY,320 HARMONS LICK RD,40419,01-JUL-21,1000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,KY,False,False,False,False,N,CRAB ORCHARD,US,KY,320 HARMONS LICK RD,40419,1000,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(859) 338-9230,,1,0,0,0,0,0,False,False,,2583,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
84,21-FEB-02,False,,,A,False,False,False,,,1005962,False,14,JEFF@LANDMARKFUEL.COM,,False,(440) 238-3639,False,True,False,,,Y,False,,3,0,0,9,0,0,False,CUYAHOGA LANDMARK INC,False,False,,0,0,0,0,0,0,0,0,0,,STRONGSVILLE,US,OH,21079 WESTWOOD DRIVE,44149,06-APR-22,1.0,2022.0,False,,False,False,0,0,0,0,0,0,17.0,,OH,False,False,False,False,N,STRONGSVILLE,US,OH,21079 WESTWOOD DRIVE,44149,1,2022,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(440) 238-3900,,4,0,0,4,2,0,False,False,,2584,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
85,21-FEB-02,False,,,C,False,False,False,,,1005966,False,2,,,False,,False,False,True,,,N,False,,0,0,0,0,0,0,False,JONATHAN ROEHI & DANIEL ROEHI,False,False,,0,0,0,0,0,0,0,0,0,,FERGUS FALLS,US,MN,13819 210TH ST,56537-7217,11-JUN-10,5000.0,2009.0,False,,False,False,0,0,0,0,0,0,4.0,,MN,False,False,False,False,N,FERGUS FALLS,US,MN,13819 210TH ST,56537-7217,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(218) 739-3085,,2,0,0,2,0,0,False,False,,2585,,0,0,0,0,0,0,False,,False,False,False,False,False,False
86,21-FEB-02,False,,True,C,False,False,False,,,1005977,False,4,,,False,(410) 257-1048,False,False,False,,,N,False,,0,0,0,0,0,0,False,SNEADE'S ACE HOME CENTER,False,False,,0,0,0,0,0,0,0,0,0,,OWINGS,US,MD,1750 PROSPER LANE,20736,29-JAN-02,60000.0,2001.0,False,,False,False,0,0,0,0,0,0,3.0,,MD,False,False,False,False,N,OWINGS,US,MD,1750 PROSPER LANE,20736,0,0,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(410) 257-2963,,0,0,0,0,0,0,False,False,,2586,,0,0,0,0,0,0,False,,False,False,False,False,False,False
87,01-JUN-74,False,,,C,False,False,False,,,100598,False,1,SCHWARM.TRUCKING@YAHOO.COM,,False,,False,False,True,,,N,False,,0,0,0,0,0,0,False,SCHWARM SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,,OHLMAN,US,IL,PO BOX 6,62076-0006,04-AUG-21,43541.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,IL,False,False,False,False,N,OHLMAN,US,IL,501 FIRST ST,62076,43541,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(217) 563-8569,,1,0,0,0,1,0,False,False,,2587,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
88,21-FEB-02,False,,,C,False,False,False,,,1005980,False,3,,,False,,False,False,True,,,N,False,,0,0,0,0,0,0,False,LCM FARMS LP,False,False,,0,0,0,0,0,0,0,0,0,,SHELBYVILLE,US,IN,6264 N 500 E,46161,21-FEB-02,0.0,,False,,False,False,0,0,0,0,0,0,2.0,,IN,False,False,False,False,N,SHELBYVILLE,US,IN,6264 N 500 E,46161,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(765) 763-6712,,2,0,0,2,0,0,False,False,,2588,,0,0,0,0,0,0,False,,False,False,False,False,False,False
89,21-FEB-02,False,,,A,False,False,False,,G-MC PRODUCE,1005982,False,5,DDBARGREEN@AOL.COM,,False,(903) 836-4100,True,False,False,,,N,False,,0,0,0,0,0,0,False,G-MC SERVICES LLP,False,False,,0,0,0,0,0,0,0,0,0,,HENDERSON,US,TX,2464 HWY 43 EAST,75652,09-MAR-22,175000.0,2021.0,False,,False,False,0,0,0,0,0,0,3.0,,TX,False,False,False,False,N,HENDERSON,US,TX,4022 HWY 43 E,75652,175000,2021,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(903) 836-4108,,0,0,0,0,0,0,False,False,,2589,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
90,21-FEB-02,False,,,B,False,False,False,,TROPHY TRUCKING,1005984,False,2,TROPHY@BELLSOUTH.NET,,False,(404) 361-2407,False,True,False,,,N,False,,0,0,0,0,0,0,False,THOMAS A MCCONNELL ENTERPRISES INC,False,False,,0,0,0,0,0,0,0,0,0,,ATLANTA,US,GA,P O BOX 16116,30321,13-AUG-21,25000.0,2020.0,False,,False,False,0,0,0,0,0,0,3.0,,GA,False,False,False,False,N,FOREST PARK,US,GA,235 SOUTHFIELD PKWY,30297,25000,2020,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(404) 361-2400,,0,0,0,0,0,0,False,False,,2590,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
91,21-FEB-02,False,,,C,False,False,False,,PAC N SAVE,1005985,False,2,,,False,(402) 375-5547,False,True,False,,,N,False,,0,0,0,0,0,0,False,PAC N SAVE INC,False,False,,0,0,0,0,0,0,0,0,0,,WAYNE,US,NE,PO BOX 308,68787,17-MAR-14,1500.0,2011.0,False,,False,False,0,0,0,0,0,0,2.0,,NE,False,False,False,False,N,WAYNE,US,NE,1115 W 7TH STREET,68787,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(402) 375-1202,,1,0,0,0,0,0,False,False,,2591,,0,0,0,0,0,0,False,,False,False,False,False,False,False
92,21-FEB-02,False,,,C,False,False,False,,,1005986,False,5,TNEILSON@GOODWILLCHES.ORG,,False,(410) 636-4450,False,True,False,,,N,False,,0,0,0,0,0,0,False,GOODWILL INDUSTRIES OF THE CHESAPEAKE INC,False,False,,0,0,0,0,0,0,0,0,0,,BALTIMORE,US,MD,222 E REDWOOD ST,21202,13-JUN-22,173591.0,2021.0,False,,False,False,0,0,0,0,0,0,7.0,,MD,False,False,False,False,N,LINTHICUM,US,MD,800 CENTRAL AVENUE,21090-1402,173591,2021,False,,,,0,0,0,0,0,0,0,0,0,1,1,0,(410) 636-3721,,70,0,0,1,4,0,False,False,,2592,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
93,21-FEB-02,False,,,C,False,False,False,,,1005987,False,1,,,False,,False,False,False,,,N,False,,0,0,0,0,0,0,False,CLINTON CHUMBLEY,False,False,True,0,0,0,0,0,0,0,0,0,,DAWSONVILLE,US,GA,PO BOX 1684,30534,,0.0,,False,,False,False,0,0,0,0,0,0,2.0,,GA,False,False,False,False,N,DAWSONVILLE,US,GA,2433 SHOAL CREEK RD,30534,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(706) 265-3549,,0,0,0,0,0,0,False,False,,2593,,0,0,0,0,0,0,False,,False,False,False,False,False,False
94,21-FEB-02,False,,,A,False,False,False,,,1005989,True,76,JFLIEGER@ACMECPI.COM,,False,,False,False,False,,,N,False,,0,0,0,4,0,0,False,ACME CONCRETE PAVING INC,False,False,,0,0,0,0,0,0,0,0,0,,SPOKANE,US,WA,4124 E BROADWAY AVE,99202-4531,20-JUL-22,590222.0,2022.0,False,,False,False,1,0,0,0,0,0,147.0,,WA,False,False,False,False,N,SPOKANE,US,WA,4124 E BROADWAY AVE,99202-4531,590222,2022,False,,,,0,0,0,0,0,0,0,0,0,100,11,0,(509) 244-9940,,153,0,0,24,6,0,False,False,,2594,1.0,1,0,0,1,0,0,False,,False,False,False,False,False,False
95,21-FEB-02,False,,,A,False,False,False,,,1005991,False,19,SAL@POWERCARTAGE.COM,,False,(773) 247-4698,False,False,False,,,N,False,,0,0,0,0,0,0,True,POWER CARTAGE INC,False,False,,0,0,0,0,0,0,0,0,0,,CHICAGO,US,IL,1700 WEST 43 STREET,60609,11-FEB-22,641220.0,2022.0,False,,False,False,0,0,0,0,0,0,19.0,,IL,False,False,False,False,N,CHICAGO,US,IL,1700 WEST 43 STREET,60609,641220,2022,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(773) 247-5005,,0,0,0,14,5,0,False,False,,2595,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
96,21-FEB-02,False,,,C,False,False,False,,A 1 TREE & STUMP REMOVEL SERVICE,1005993,False,1,TOTALSTRESSOUT@AOL.COM,,False,,False,False,False,,,N,False,,0,0,0,0,0,0,False,HAROLD L SEIFERS,False,False,True,0,0,0,0,0,0,0,0,0,,TERRE HAUTE,US,IN,6647 N CLINTON ST,47805,21-MAR-21,10000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,IN,False,False,False,False,N,TERRE HAUTE,US,IN,6647 N CLINTON ST,47805,10000,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(812) 232-7998,,0,0,0,0,0,0,False,False,,2596,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
97,21-FEB-02,False,,,A,False,False,False,,,1005998,False,10,JENNIFER@QUALITYSUPPLYANDTOOL.COM,,False,(317) 786-0044,False,True,False,,,N,False,,0,0,0,0,0,0,False,QUALITY SUPPLY & TOOL CO INC,False,False,,0,0,0,0,0,0,0,0,0,,INDIANAPOLIS,US,IN,5722 S HARDING STREET,46217,26-JAN-22,5000.0,2021.0,False,,False,False,0,0,0,0,0,0,27.0,,IN,False,False,False,False,N,INDIANAPOLIS,US,IN,5722 S HARDING STREET,46217,5000,2021,False,,,,0,0,0,0,0,0,0,0,0,20,7,0,(317) 786-0042,,0,0,0,0,0,0,False,False,,2597,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
98,21-FEB-02,False,True,,C,False,False,False,,A WATER WAGON,1005999,False,1,JAMWR1353@FRONTIER.NET,,False,,False,False,False,,,N,False,,0,0,0,0,0,0,False,ALEX RODRIGUEZ,False,False,,0,0,0,0,0,0,0,0,0,,DURANGO,US,CO,PO BOX 4422,81302,19-FEB-02,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,CO,False,False,False,False,N,DURANGO,US,CO,870 DEER TRAIL,81302,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(970) 259-1618,,0,0,0,0,0,0,False,False,,2598,,0,0,0,0,0,0,False,,False,False,False,False,False,False
99,21-FEB-02,False,,,C,False,False,False,,,1006000,False,1,,,False,,False,False,False,,,N,False,,0,0,0,0,0,0,False,JEFFREY H KIRK,False,False,True,0,0,0,0,0,0,0,0,0,,TROY,US,ME,498 MYRICK RD,04987,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,,ME,False,False,False,False,N,TROY,US,ME,498 MYRICK RD,04987,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(207) 948-6534,,1,0,0,1,0,0,False,False,,2599,,0,0,0,0,0,0,False,,False,False,False,False,False,False
