,ADD_DATE,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,SIGN INSTALLATION EQ,SNACK CAKES,STEEL/PIPE/FITTINGS/VALVES ,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
71,19-FEB-02,False,,C,False,False,False,True,BIG JAKES DIGGIN,1005354,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,GERALD A RYSER,False,False,,0,0,0,0,0,0,0,0,0,,BLANCHARDVILLE,US,WI,20536 PAULSON ROAD,53516,17-OCT-01,3000.0,2000.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,BLANCHARDVILLE,US,WI,20536 PAULSON ROAD,53516,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 523-1670,0,0,0,0,0,0,False,False,2371,,0,0,0,0,0,0,False,False,False,False,False,False,False
72,19-FEB-02,False,,A,False,False,False,,,1005357,False,1,JENSCO@STANTON.NET,False,,False,,False,False,N,False,0,0,0,0,0,0,False,JENS CO TRANSPORTATION LLC,False,False,,0,0,0,0,0,0,0,0,0,,STANTON,US,NE,57148 835 RD,68779,14-MAY-21,72600.0,2020.0,False,True,False,False,0,0,0,0,0,0,1.0,NE,False,False,False,False,N,STANTON,US,NE,57148 - 835 RD,68779,72600,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(402) 439-2700,0,0,0,1,0,0,False,False,2372,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
73,19-FEB-02,False,,A,False,False,False,,,1005359,False,4,LOUIE@YOUSQ.NET,False,,False,,False,True,N,False,0,0,0,0,0,0,False,LOUIE REDFEARN & SON LLC,False,False,,0,0,0,0,0,0,0,0,0,,SHULLSBURG,US,WI,5736 PALFREY ROAD,53586,08-MAR-22,15000.0,2018.0,False,,False,False,0,0,0,0,0,0,6.0,WI,False,False,False,False,N,SHULLSBURG,US,WI,5736 PALFREY ROAD,53586,15000,2018,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(608) 965-3542,6,0,0,3,0,0,False,False,2373,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
74,19-FEB-02,False,,A,False,False,False,,,1005361,False,41,EFAULK@CSLEASE.COM,False,(903) 984-0850,False,,False,False,N,False,0,0,0,0,0,0,False,C & S LEASE SERVICE LC,False,False,,0,0,0,0,0,0,0,0,0,True,KILGORE,US,TX,PO BOX 1049,75663,10-JAN-22,487000.0,2017.0,False,,False,False,0,0,0,0,0,0,45.0,TX,False,False,False,False,N,KILGORE,US,TX,1873 FM 1252 E,75663,982238,2019,False,,,,0,0,0,0,0,0,0,0,0,36,0,0,(903) 988-8642,72,0,0,9,0,0,False,False,2374,3.0,0,0,0,0,0,0,False,False,False,False,False,False,False
75,19-FEB-02,False,,C,False,False,False,,RUSSELL TRUCKING,1005364,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,MARVIN RUSSELL TRUCKING,False,False,True,0,0,0,0,0,0,0,0,0,,SHULLSBURG,US,WI,15245 HIGHWAY 11 EAST,53586,23-JUN-05,50000.0,2004.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,SHULLSBURG,US,WI,15245 HIGHWAY 11 EAST,53586,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(608) 922-6627,1,0,0,1,0,0,False,False,2375,,0,0,0,0,0,0,False,False,False,False,False,False,False
76,19-FEB-02,False,,A,False,False,False,,CAMELOT BUS CHARTERS & TOURS,1005365,False,18,HELEN@CAMELOTCHARTERS.COM,False,(205) 814-4001,False,,False,False,N,False,0,0,0,0,0,0,False,HTRC,False,False,,0,0,0,0,0,0,0,0,0,,PELL CITY,US,AL,PO BOX 391,35125,06-AUG-22,272276.0,2021.0,False,,False,False,0,1,0,4,6,0,11.0,AL,False,False,False,True,Y,CROPWELL,US,AL,1265 EARLIE O NEAL RD,35054,272276,2022,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(205) 525-1721,0,0,0,0,0,0,False,False,2376,3.0,0,0,0,0,0,0,False,False,False,False,False,False,False
77,19-FEB-02,False,,C,False,False,True,,,1005367,False,4,GREGSFEEDANDSEED@GMAIL.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,GREG'S TRANSPORTATION INC,False,False,,0,0,0,0,0,0,0,0,0,,SOUTH WAYNE,US,WI,7282 COUNTY ROAD D,53587,07-SEP-22,30.0,2021.0,False,,False,False,0,0,0,0,0,0,5.0,WI,False,False,False,False,N,SOUTH WAYNE,US,WI,7282 COUNTY ROAD D,53587,30,2021,False,,,,0,0,0,0,0,0,0,0,0,5,0,0,(608) 439-5525,0,0,0,0,0,0,False,False,2377,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
78,19-FEB-02,False,,C,False,False,True,,,1005370,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,RALPH L JOHNSON,False,False,,0,0,0,0,0,0,0,0,0,,SOUTH WAYNE,US,WI,6904 HWY 78 N,53587,15-OCT-01,10000.0,2000.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,SOUTH WAYNE,US,WI,6904 HWY 78 N,53587,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 968-3343,1,0,0,0,0,0,False,False,2378,,0,0,0,0,0,0,False,False,False,False,False,False,False
79,19-FEB-02,False,,C,False,False,False,,,1005383,False,7,SALOMON45@AOL.COM,False,(316) 744-9822,False,,True,False,N,False,0,0,0,0,0,0,False,DE LA ROSA TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,VALLEY CENTER,US,KS,10407 E 101ST NORTH,67147-8756,17-FEB-22,140000.0,2021.0,False,,False,False,0,0,0,0,0,0,7.0,KS,False,False,False,False,N,VALLEY CENTER,US,KS,10407 E 101ST NORTH,67147-8756,140000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(316) 744-9822,8,0,0,7,0,0,False,False,2379,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
80,19-FEB-02,False,,A,False,False,False,,,1005387,False,19,ADVANCEDEXPRESSINC@YAHOO.COM,False,(812) 420-3297,False,,True,False,N,False,0,0,0,0,0,0,False,ADVANCED EXPRESS INC,False,False,,0,0,0,0,0,0,0,0,0,,UNIVERSAL,US,IN,PO BOX 120,47884,29-JUN-22,1454618.0,2021.0,False,,False,False,0,0,0,0,0,0,18.0,IN,False,False,False,False,N,BRAZIL,US,IN,5970 NORTH STATE ROAD 59,47834,1454618,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(812) 249-4376,13,5,0,12,6,0,False,False,2380,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
81,19-FEB-02,False,,C,False,False,True,,TANNER TRUCKING,1005400,False,1,,False,(715) 263-3284,False,,False,False,N,False,0,0,0,0,0,0,False,BRADLEY A PAULSON,False,False,,0,0,0,0,0,0,0,0,0,,CLEAR LAKE,US,WI,P O BOX 96,54005,30-SEP-02,20000.0,2000.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,CLEAR LAKE,US,WI,336 3RD AVENUE,54005,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 263-2313,0,0,0,0,0,0,False,False,2381,,0,0,0,0,0,0,False,False,False,False,False,False,False
82,19-FEB-02,False,True,A,False,False,False,,,1005404,False,9,JARED@ANDRIEELECTRIC.COM,False,(715) 755-3949,False,,False,False,N,False,0,0,0,0,0,0,False,ANDRIE ELECTRIC LTD,False,False,,0,0,0,0,0,0,0,0,0,,DRESSER,US,WI,P O BOX 575,54009,10-OCT-22,60000.0,2021.0,False,,False,False,0,0,0,0,0,0,0.0,WI,False,False,False,False,N,DRESSER,US,WI,520 EAST AVENUE N,54009,60000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(715) 755-3656,3,0,0,0,0,0,False,False,2382,1.0,9,0,0,0,0,0,False,False,False,False,False,False,False
83,19-FEB-02,False,,C,False,False,False,,HOSTETLERS CUSTOM WELDING,1005405,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,KENNETH HOSTETLER,False,False,,0,0,0,0,0,0,0,0,0,,SHIPSHEWANA,US,IN,7765 W 075 N,46565,19-FEB-02,0.0,,False,True,False,False,0,0,0,0,0,0,1.0,IN,False,False,False,False,N,SHIPSHEWANA,US,IN,7765 W 075 N,46565,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(260) 768-8050,0,0,0,0,0,0,False,False,2383,,0,0,0,0,0,0,False,False,False,False,False,False,False
84,19-FEB-02,False,,A,False,False,False,,,1005406,False,1,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,BANGEL TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,INDIANAPOLIS,US,IN,5740 W RALSTON RD,46221,07-JUL-22,30325.0,2022.0,False,,False,False,0,0,0,0,0,0,1.0,IN,False,False,False,False,N,INDIANAPOLIS,US,IN,5740 W RALSTON RD,46221,30325,2022,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(317) 856-3246,1,0,0,1,0,0,False,False,2384,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
85,19-FEB-02,False,,B,False,False,False,,,1005409,False,2,,False,(715) 653-2530,False,,False,False,N,False,0,0,0,0,0,0,False,CARLSON EXCAVATING & SEPTIC INC,False,False,,0,0,0,0,0,0,0,0,0,True,FREDERIC,US,WI,3572 115TH STREET,54837,03-OCT-22,60000.0,2022.0,False,,False,False,0,0,0,0,0,0,3.0,WI,False,False,False,False,N,FREDERIC,US,WI,3572 115TH STREET,54837,60000,2022,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 653-2500,3,0,0,1,0,0,False,False,2385,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
86,19-FEB-02,False,,A,False,False,False,,C & L TOWING SERVICE,1005411,False,20,ANGELO@CANDLTOWING.COM,False,(973) 227-5380,False,,False,False,N,False,0,0,0,0,0,0,False,NAPOLI TRANSPORTATION INC,False,False,,0,0,0,0,0,0,0,0,0,,EAST HANOVER,US,NJ,38 DEFOREST AVENUE,07936,02-MAR-22,469597.0,2018.0,False,True,False,False,0,0,0,0,0,0,23.0,NJ,False,False,False,False,N,EAST HANOVER,US,NJ,38 DEFOREST AVENUE,07936,469597,2018,False,,,,0,0,0,0,0,0,0,0,0,18,0,0,(973) 386-9866,10,0,0,5,0,0,False,False,2386,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
87,19-FEB-02,False,,A,False,False,False,,,1005417,False,1,,False,(704) 435-8324,False,,True,False,N,False,0,0,0,0,0,0,False,J T WILSON CONCRETE LLC,False,False,,0,0,0,0,0,0,0,0,0,,KINGS MOUNTAIN,US,NC,210 PRESS SWEEZY RD,28086,08-FEB-21,25.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,NC,False,False,False,False,N,KINGS MOUNTAIN,US,NC,210 PRESS SWEEZY RD,28086,25,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(707) 734-7388,1,0,0,1,0,0,False,False,2387,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
88,19-FEB-02,False,,A,False,False,False,,,1005420,False,2,SEXTONEQUIP@PSCI.NET,False,(812) 937-7083,False,,True,False,N,False,0,0,0,0,0,0,False,SEXTON INC,False,False,,0,0,0,0,0,0,0,0,0,,SANTA CLAUS,US,IN,PO BOX 313,47579,16-AUG-22,8337.0,2022.0,False,,False,False,0,0,0,0,0,0,3.0,IN,False,False,False,False,N,DALE,US,IN,21227 N US 231,47523,8337,2022,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(812) 937-2160,3,0,0,1,0,0,False,False,2388,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
89,19-FEB-02,False,,A,False,False,False,,JOE ARNDT TRUCKING,1005422,False,1,JOEARNDTTRUCKING@YAHOO.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,JOSEPH ROBERT ARNDT,False,False,,0,0,0,0,0,0,0,0,0,,OCONTO FALLS,US,WI,9303 VALLEY LINE RD,54154,03-JAN-22,108286.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,OCONTO FALLS,US,WI,9303 VALLEY LINE RD,54154,108286,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(920) 598-0969,1,0,0,1,0,0,False,False,2389,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
90,19-FEB-02,False,,C,False,False,False,True,,1005431,False,3,ACSUP@AMERYTEL.NET,False,(715) 268-4923,False,,False,False,N,False,0,0,0,0,0,0,False,ANDERSON CONSTRUCTION & SUPPLY INC,False,False,,0,0,0,0,0,0,0,0,0,,AMERY,US,WI,1212 65TH AVENUE,54001,22-SEP-11,10000.0,2002.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,AMERY,US,WI,1212 65TH AVENUE,54001,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 268-9863,1,0,0,0,0,0,False,False,2390,,0,0,0,0,0,0,False,False,False,False,False,False,False
91,19-FEB-02,False,,A,False,False,False,,KENNARD TRUCKING,1005437,False,1,KENNARDTRUCKING@GMAIL.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,KENNETH S PFAHL,False,False,,0,0,0,0,0,0,0,0,0,,CLIFFORD TOWNSHIP,US,PA,6373 STATE ROUTE,18421,07-JUL-21,59885.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,PA,False,False,False,False,N,CLIFFORD TOWNSHIP,US,PA,6373 STATE ROUTE,18421,59885,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(570) 679-2279,1,0,0,1,0,0,False,False,2391,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
92,19-FEB-02,False,,C,False,False,False,,,1005442,False,2,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,VINCENT L NICKEL,False,False,,0,0,0,0,0,0,0,0,0,,WAUPACA,US,WI,N1991 CTH A,54981,11-DEC-01,0.0,,False,,False,False,0,0,0,0,0,0,3.0,WI,False,False,False,False,N,WAUPACA,US,WI,N1991 CTH A,54981,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,2,0,0,2,0,0,False,False,2392,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,19-FEB-02,False,,A,False,False,False,,,1005446,False,1,JASONJUDGE280@GMAIL.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,J M JUDGE INC,False,False,,0,0,0,0,0,0,0,0,0,,AYER,US,MA,154 WASHINGTON STREET,01432,19-OCT-20,52000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,MA,False,False,False,False,N,AYER,US,MA,154 WASHINGTON ST,01432,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(978) 827-8087,1,0,0,1,0,0,False,False,2393,,0,0,0,0,0,0,False,False,False,False,False,False,False
94,19-FEB-02,False,,C,False,False,False,,ASENBRENER FARMS,1005447,False,2,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,EUGENE T ASENBRENER,False,False,,0,0,0,0,0,0,0,0,0,,SHAWANO,US,WI,N5896 CAMPGROUND ROAD,54166,08-NOV-01,500.0,2000.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,SHAWANO,US,WI,N5896 CAMPGROUND ROAD,54166,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 787-3671,0,0,0,0,0,0,False,False,2394,,0,0,0,0,0,0,False,False,False,False,False,False,False
95,19-FEB-02,False,,C,False,False,False,,MARV GREFE FARMS,1005448,False,1,,False,(608) 254-2690,False,,False,True,N,False,0,0,0,0,0,0,False,MARVIN P GREFE,False,False,,0,0,0,0,0,0,0,0,0,,WISCONSIN DELLS,US,WI,4046 CTH B,53965,21-JAN-02,20000.0,2001.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,WISCONSIN DELLS,US,WI,4046 CTH B,53965,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 254-2861,1,0,0,1,0,0,False,False,2395,,0,0,0,0,0,0,False,False,False,False,False,False,False
96,19-FEB-02,False,,C,False,False,False,,BELL HAY & GRAIN,1005449,False,3,,False,(608) 427-2058,False,,False,False,N,False,0,0,0,0,0,0,False,SAMUEL I BELL,False,True,,0,0,0,0,0,0,0,0,0,,TOMAH,US,WI,19779 JUNGLE RD,54660,08-JUL-05,20000.0,2004.0,False,,False,False,0,0,0,0,0,0,5.0,WI,False,False,False,False,N,CAMP DOUGLAS,US,WI,N6815 HWY H,54618,0,0,False,,,,0,0,0,0,0,0,0,0,0,5,0,0,(608) 427-6986,4,0,0,0,0,0,False,False,2396,,0,0,0,0,0,0,False,False,False,False,False,False,False
97,19-FEB-02,False,,C,False,False,False,,,1005450,False,1,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,STEVE T FINK,False,False,,0,0,0,0,0,0,0,0,0,,DARLINGTON,US,WI,271 SUMMIT AVENUE,53530,18-JAN-02,400.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,DARLINGTON,US,WI,271 SUMMIT AVENUE,53530,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 776-3012,0,0,0,0,0,0,False,False,2397,,0,0,0,0,0,0,False,False,False,False,False,False,False
98,19-FEB-02,True,,A,False,False,False,,,1005451,False,2,SHARON@CLEARWATERSPRINGS.NET,False,(208) 772-0450,False,,False,False,N,False,0,0,0,0,0,0,False,CLEARWATER SPRINGS BOTTLED WATER INC,False,False,,0,0,0,0,0,0,0,0,0,,HAYDEN,US,ID,10356 N TARYNE,83835,30-DEC-20,95000.0,2020.0,False,,False,False,0,0,0,0,0,0,3.0,ID,False,False,False,False,N,HAYDEN,US,ID,10356 N TARYNE,83835,95000,2020,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(208) 762-2310,2,0,0,0,0,0,False,False,2398,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
99,19-FEB-02,False,,C,False,False,False,,,1005454,False,1,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,KEVIN SPRANG,False,False,,0,0,0,0,0,0,0,0,0,,TWO RIVERS,US,WI,6229 GREENFIELD LANE,54241,10-JAN-02,300.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,TWO RIVERS,US,WI,6229 GREENFIELD LANE,54241,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,2399,,0,0,0,0,0,0,False,False,False,False,False,False,False
