, LIVE FISH,ADD_DATE,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FIREWORKS,FRESH PRODUCE,FROZEN FOODS,GENERAL FREIGHT,"GRAIN, FEED, HAY",GRAVEL & DIRT,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPE MATERIALS,LANDSCAPING,LANDSCAPING AND MOWING TOOLS ,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,MEDICAL EQUIPMENT ,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PERNL TLS & PRTS REP,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROAD SWEEPING,ROCK & SAND,SOD,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS AND EQUIPMENT,TOOLS AND PARTS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
70,,15-APR-02,False,,A,False,False,False,,,1019344,False,2.0,DAVID.BOWERS@AGSYSTEMS.COM,False,(614) 252-0508,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,CMH AIR FREIGHT ASSOCIATES INC,False,False,,0,0,0,0,0,0,0,0,0,,COLUMBUS,US,OH,642 NORTH CASSADY AVENUE,43219,10-MAR-22,80000,2021.0,False,,,False,False,0,0,0,0,0,0,2.0,OH,False,False,False,False,N,,COLUMBUS,US,OH,642 NORTH CASSADY AVENUE,43219,80000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,2,0,(614) 252-0502,,,0,0,0,0,0,0,False,False,8270,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
71,,15-APR-02,False,,A,False,False,False,,,1019346,False,2.0,BFORSYTHE@HIWAYTRUCK.COM,False,(515) 576-6690,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,HIWAY TRUCK EQUIPMENT INC,False,False,,0,0,0,0,0,0,0,0,0,,FORT DODGE,US,IA,2246 1ST AVENUE S,50501,06-SEP-22,60000,2022.0,False,,,False,False,0,0,0,0,0,0,3.0,IA,False,False,False,False,N,,FORT DODGE,US,IA,2246 1ST AVENUE S,50501,60000,2022,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(515) 576-2299,,,3,0,0,1,0,0,False,False,8271,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
72,,15-APR-02,False,,A,False,False,False,,,1019356,False,36.0,ZACHA@MORRELLCO.COM,False,(763) 241-7234,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,MORRELL & MORRELL LP,False,False,,0,0,0,0,0,0,0,0,0,,ELK RIVER,US,MN,10752 171ST AVENUE NW,55330,20-APR-21,2132065,2020.0,False,,,False,False,0,0,0,0,0,0,44.0,MN,False,False,False,False,N,,ELK RIVER,US,MN,10752 171ST AVENUE NW,55330,2132065,2020,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(763) 241-7209,,,65,0,0,40,1,0,False,False,8272,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
73,,15-APR-02,False,,C,False,False,False,,NABOR'S TRUCKING,1019359,False,1.0,,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,IGNACIO LOPEZ,False,False,,0,0,0,0,0,0,0,0,0,,VACAVILLE,US,CA,266 BALLINDINE DRIVE,95688,06-SEP-07,40000,506.0,False,,,False,False,0,0,0,0,0,0,1.0,CA,False,False,False,False,N,,VACAVILLE,US,CA,266 BALLINDINE DRIVE,95688,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(707) 449-6389,,,0,0,0,1,0,0,False,False,8273,,0,0,0,0,0,0,False,False,False,False,False,False,False
74,,15-APR-02,False,,A,False,False,False,,,1019368,False,1.0,SLIFFICK75@GMAIL.COM,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,JAMES LIFFICK,False,False,True,0,0,0,0,0,0,0,0,0,,MARSHALL,US,IL,17258 N LIVINGSTON RD,62441,21-JUN-22,10000,2019.0,False,,,False,False,0,0,0,0,0,0,2.0,IL,False,False,False,False,N,,MARSHALL,US,IL,17258 N LIVINGSTON RD,62441,10000,2019,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(217) 826-2824,,,0,0,0,0,0,0,False,False,8274,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
75,,15-APR-02,False,,A,False,False,False,,ERICKSON TRUCKING,1019370,False,1.0,PAULESHARON@AOL.COM,False,(866) 606-6921,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,PAUL ERICKSON,False,False,,0,0,0,0,0,0,0,0,0,,MONUMENT,US,CO,PO BOX 665,80132,21-MAR-22,110000,2022.0,False,,,False,False,0,0,0,0,0,0,1.0,CO,False,False,False,False,N,,PALMER LAKE,US,CO,702 HWY 105 22,80133,110000,2022,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(719) 650-6075,,,1,0,0,1,0,0,False,False,8275,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
76,,15-APR-02,False,,A,False,False,False,,,1019376,False,1.0,AARONM347@HOTMAIL.COM,False,(301) 982-0092,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,AAV TOWING,False,False,,0,0,0,0,0,0,0,0,0,,LANHAM,US,MD,6829 TREXLER ROAD,20706,11-AUG-21,10000,2021.0,False,,,False,True,0,0,0,0,0,0,1.0,MD,False,False,False,False,N,,BELTSVILLE,US,MD,11207 SOMERSET AVE,20705,10000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(301) 982-0091,,,0,0,0,0,0,0,False,False,8276,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
77,True,15-APR-02,False,,A,False,False,False,,DUNN'S FISH FARM,1019382,False,5.0,LISA@DUNNSFISHFARM.COM,False,(580) 777-2899,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,DUNN'S FISH FARMS OF ARKANSAS INC,False,False,,0,0,0,0,0,0,0,0,0,,FITTSTOWN,US,OK,P O BOX 85,74842-0085,20-JAN-22,47499,2021.0,False,,,False,False,0,0,0,0,0,0,5.0,OK,False,False,False,False,N,,FITTSTOWN,US,OK,17774 CR 1660,74842-0085,47499,2021,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(580) 777-2202,,,4,0,0,3,0,0,False,False,8277,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
78,,15-APR-02,False,,B,False,False,False,,,1019386,False,4.0,,False,(305) 819-7891,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,J B C LOGISTICS INC,False,False,,0,0,0,0,0,0,0,0,0,,MIAMI,US,FL,14920 NW 89 AVE,33018,27-MAR-02,0,,False,,,False,False,0,0,0,0,0,0,4.0,FL,False,False,False,False,N,,MIAMI,US,FL,14920 NW 89 AVE,33018,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(305) 819-1986,,,0,0,0,2,0,0,False,False,8278,,0,0,0,0,0,0,False,False,False,False,False,False,False
79,,15-APR-02,False,,A,False,False,False,,,1019388,False,1.0,BASKETBA77@ICLOUD.COM,False,,,False,,False,True,,N,False,0,0,0,0,0,0,False,,,,BENDER FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,OREGON,US,MO,32050 HWY 120,64473,18-OCT-22,5000,2021.0,False,,,False,False,0,0,0,0,0,0,2.0,MO,False,False,False,False,N,,OREGON,US,MO,32050 HWY 120,64473,5000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(660) 446-2528,,,3,0,0,2,0,0,False,False,8279,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
80,,15-APR-02,False,,A,False,False,False,,,1019390,False,3.0,,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,COLLIS S PARKER,False,False,,0,0,0,0,0,0,0,0,0,,GAINESVILLE,US,GA,4543 BIG ROCK RIDGE TRAIL,30504,17-AUG-21,298683,2020.0,False,,,False,False,0,0,0,0,0,0,3.0,GA,False,False,False,False,N,,GAINESVILLE,US,GA,4543 BIG ROCK RIDGE TRAIL,30504,298683,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(706) 265-5151,,,0,0,0,3,0,0,False,False,8280,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
81,,15-APR-02,False,,A,False,False,False,,,1019391,False,1.0,DIANA@JAMESACCTING.COM,False,(606) 474-4791,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,H TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,GRAYSON,US,KY,PO BOX 952,41143,31-AUG-22,30000,2021.0,False,,,False,False,0,0,0,0,0,0,1.0,KY,False,False,False,False,N,,GRAYSON,US,KY,1835 HWY 1,41143,30000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(606) 225-0020,,,0,0,0,1,0,0,False,False,8281,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
82,,15-APR-02,False,,C,False,False,False,,JACKS AUTO SERVICE,1019394,False,1.0,,False,,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,GEORGE SHIFFLETT,False,False,,0,0,0,0,0,0,0,0,0,,BALTIMORE,US,MD,6407 FORT SMALLWOOD ROAD,21226,15-APR-02,0,,False,,,False,False,0,0,0,0,0,0,1.0,MD,False,False,False,False,N,,PASADENA,US,MD,4416 MOUNTAIN ROAD,21122,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,1,0,(410) 354-0309,,,0,0,0,0,0,0,False,False,8282,,0,0,0,0,0,0,False,False,False,False,False,False,False
83,,15-APR-02,False,True,C,False,False,False,,MDO TRACTOR SERVICE,1019396,False,1.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,MATTHEW DAVID OSBORN,False,False,,0,0,0,0,0,0,0,0,0,,COLUMBIA CITY,US,IN,1340 S 425 W,46825,12-APR-02,0,,False,,,False,False,0,0,0,0,0,0,1.0,IN,False,False,False,False,N,,COLUMBIA CITY,US,IN,1340 S 425 W,46825,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(260) 248-8121,,,0,0,0,0,0,0,False,False,8283,,0,0,0,0,0,0,False,False,False,False,False,False,False
84,,15-APR-02,False,,A,False,False,False,,JUNIPER TOWING,1019401,False,6.0,RICK@JUNIPERAUTO.COM,False,(215) 536-8555,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,JUNIPER AUTO BODY INC,False,False,,0,0,0,0,0,0,0,0,0,,QUAKERTOWN,US,PA,1116 N WEST END BOULEVARD,18951,16-NOV-21,44000,2021.0,False,,True,False,False,0,0,0,0,0,0,2.0,PA,False,False,False,False,N,,QUAKERTOWN,US,PA,1116 N WEST END BOULEVARD,18951,44000,2021,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(215) 536-3486,,,0,0,0,0,0,0,False,False,8284,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
85,,15-APR-02,False,,C,False,False,False,,,1019404,False,4.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,HANCOCK SOD INC,False,False,,0,0,0,0,0,0,0,0,0,,DECATUR,US,GA,PO BOX 360986,30036,,50000,2001.0,False,,,False,False,0,0,0,0,0,0,4.0,GA,False,False,False,False,N,,LITHONIA,US,GA,4600 CLEVELAND ROAD,30038,0,0,False,,,True,0,0,0,0,0,0,0,0,0,4,0,0,(770) 808-8110,,,0,0,0,0,0,0,False,False,8285,,0,0,0,0,0,0,False,False,False,False,False,False,False
86,,15-APR-02,False,,C,False,False,False,True,,1019407,False,1.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,KIRKSEY CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,WHITE,US,GA,20 MULBERRY LANE,30184,,0,,False,,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,,WHITE,US,GA,20 MULBERRY LANE,30184,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 607-2272,,,0,0,0,0,0,0,False,False,8286,,0,0,0,0,0,0,False,False,False,False,False,False,False
87,,15-APR-02,False,,C,False,False,False,True,,1019409,False,10.0,HMFPAVING@AOL.COM,False,(301) 607-1100,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,HMF PAVING CONTRACTORS INC,False,False,,0,0,0,0,0,0,0,0,0,,FREDERICK,US,MD,8563 FINGERBOARD ROAD,21704,08-MAR-21,268000,2021.0,False,,,False,False,0,0,0,0,0,0,10.0,MD,False,False,False,False,N,,FREDERICK,US,MD,8563 FINGERBOARD ROAD,21704,268000,2021,False,,,,0,0,0,0,0,0,0,0,0,10,0,0,(301) 607-1100,,,0,0,0,0,0,0,False,False,8287,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
88,,15-APR-02,False,True,C,False,False,False,,,1019411,False,4.0,MCKCON@MSN.COM,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,MCKUNE CONSTRUCTION & LANDSCAPING INC,False,False,,0,0,0,0,0,0,0,0,0,,LAWRENCEVILLE,US,GA,3161 PAGODA TRACE,30043,,100000,2001.0,False,,,False,False,0,0,0,0,0,0,4.0,GA,False,False,False,False,N,,LAWRENCEVILLE,US,GA,3161 PAGODA TRACE,30043,0,0,False,,,,0,0,0,0,0,0,0,0,0,4,0,0,(770) 480-1048,,,2,0,0,0,0,0,False,False,8288,,0,0,0,0,0,0,False,False,False,False,False,False,False
89,,15-APR-02,False,,A,False,False,False,,KOVACS FIREWORKS,1019412,False,1.0,SYDKO@MSN.COM,False,(816) 238-2726,True,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,SYDKO ENTERPRISES INC,False,False,,0,0,0,0,0,0,0,0,0,,SAINT JOSEPH,US,MO,7701 SE KING HILL ROAD,64504,29-DEC-20,10000,2020.0,False,,,False,False,0,0,0,0,0,0,2.0,MO,False,False,False,False,N,,SAINT JOSEPH,US,MO,7701 SE KING HILL ROAD,64504,10000,2020,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(816) 646-1172,,,2,0,0,0,0,0,False,False,8289,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
90,,15-APR-02,False,,C,False,False,False,,MCCALL FARM,1019413,False,1.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,W J MCCALL,False,False,True,0,0,0,0,0,0,0,0,0,,CANON,US,GA,3520 NEW FRANKLIN CHURCH RD,30520,,3500,2001.0,False,,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,,CANON,US,GA,3520 NEW FRANKLIN CHURCH RD,30520,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(706) 356-8741,,,1,0,0,0,0,0,False,False,8290,,0,0,0,0,0,0,False,False,False,False,False,False,False
91,,15-APR-02,False,,C,False,False,False,,,1019417,False,5.0,KARLENRANCH@YAHOO.COM,True,(605) 473-9203,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,KARLEN RANCH,False,False,,0,0,0,0,0,0,0,0,0,,RELIANCE,US,SD,PO BOX 1343,57569,17-MAY-21,100,2020.0,False,,,False,False,0,0,0,0,0,0,6.0,SD,False,False,False,False,N,,RELIANCE,US,SD,33055 235TH ST,57569,100,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(605) 473-5605,,,9,0,0,6,0,0,False,False,8291,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
92,,15-APR-02,False,,C,False,False,False,,,1019418,False,1.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,MIKEY RECYCLES ANYTHING INC,False,False,,0,0,0,0,0,0,0,0,0,,NORCROSS,US,GA,PO BOX 922712,30010,,0,,False,,,False,False,0,0,0,0,0,0,1.0,GA,False,False,True,False,N,,DULUTH,US,GA,2822 ALBION FARM WAY,30097,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(678) 546-1495,,,0,0,0,0,0,0,False,False,8292,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,,15-APR-02,False,,A,False,False,False,,,1019419,False,1.0,KEITHL99@AOL.COM,False,(701) 237-0803,,False,,False,True,,N,False,0,0,0,0,0,0,False,,,,KEITH LEISTIKOW,False,False,,0,0,0,0,0,0,0,0,0,,LITCHVILLE,US,ND,10231 52ND ST S E,58461,25-JUL-21,10000,2020.0,False,,,False,False,0,0,0,0,0,0,4.0,ND,False,False,False,False,N,,LITCHVILLE,US,ND,10256 52ND ST S E,58461,10000,2020,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(701) 730-4801,,,2,0,0,2,0,0,False,False,8293,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
94,,15-APR-02,False,,C,False,False,False,,,1019420,False,2.0,ANNADURAN2000@HOTMAIL.COM,False,(678) 425-2157,,True,,False,False,,N,False,0,0,0,0,0,0,False,,,,ORTIZ PRODUCE INC,False,False,,0,0,0,0,0,0,0,0,0,,WINDER,US,GA,151 PATRICK MILL RD,30680,05-JAN-21,41500,2020.0,False,,,False,False,0,0,0,0,0,0,2.0,GA,False,False,False,False,N,,WINDER,US,GA,151 PATRICK MILL RD,30680,41500,2020,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(678) 425-2157,,,0,0,0,0,0,0,False,False,8294,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
95,,15-APR-02,False,,C,False,False,False,,,1019425,False,2.0,CINPICK1@YAHOO.COM,False,(912) 526-0936,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,KEITH PICKLE TIMBER CO INC,False,False,True,0,0,0,0,0,0,0,0,0,,LYONS,US,GA,PO BOX 1490,30436,30-AUG-05,0,,False,,,False,False,0,0,0,0,0,0,2.0,GA,False,False,False,False,N,,LYONS,US,GA,335 GERON WILLIAMSON RD,30436,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(912) 526-5260,,,10,0,0,2,0,0,False,False,8295,,0,0,0,0,0,0,False,False,False,False,False,False,False
96,,15-APR-02,False,,C,False,False,False,,SCHOOL CREEK FARMS,1019426,False,2.0,SCHOOLCREEK@BRIGHT.NET,False,(419) 653-4881,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,JEFF STEINGASS,False,False,,0,0,0,0,0,0,0,0,0,True,HOLGATE,US,OH,E 113 ROAD 16 C,43527,05-MAY-14,20000,2005.0,False,,,False,False,0,0,0,0,0,0,1.0,OH,False,False,False,False,N,,HOLGATE,US,OH,E 113 ROAD 16 C,43527,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(419) 653-4567,,,0,0,0,0,0,0,False,False,8296,,0,0,0,0,0,0,False,False,False,False,False,False,False
97,,01-JUN-74,False,,A,False,False,False,,,101943,False,4.0,DEMERS_BROS@MSN.COM,False,(508) 226-6758,,False,,True,False,,N,False,0,0,0,0,0,0,False,,,,DEMERS BROS TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,ATTLEBORO,US,MA,453 S MAIN ST,02703-6437,08-MAR-22,81837,2021.0,False,,,False,False,0,0,0,0,0,0,5.0,MA,False,False,False,False,N,,ATTLEBORO,US,MA,453 S MAIN ST,02703-6437,81837,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(508) 222-2181,,,6,0,0,4,0,0,False,False,8297,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
98,,15-APR-02,False,,C,False,False,False,True,PETERS & SON TRUCKING,1019432,False,1.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,DAYTON PETERS,False,False,,0,0,0,0,0,0,0,0,0,,WALESKA,US,GA,127 MOORES MILL LANE,30183,,50000,2001.0,False,,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,,WALESKA,US,GA,127 MOORES MILL LANE,30183,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 479-7213,,,1,0,0,0,0,0,False,False,8298,,0,0,0,0,0,0,False,False,False,False,False,False,False
99,,15-APR-02,False,True,C,False,False,False,,,1019434,False,2.0,,False,,,False,,False,False,,N,False,0,0,0,0,0,0,False,,,,B & W CONSTRUCTION INC,False,False,,0,0,0,0,0,0,0,0,0,,KEYSTONE,US,FL,P O BOX 2021,32656,09-APR-02,15000,2001.0,False,,,False,False,0,0,0,0,0,0,5.0,FL,False,False,False,False,N,,MCRAE,US,FL,4689 GADARA RD,32656,0,0,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(352) 473-7500,,,3,0,0,2,0,0,False,False,8299,,0,0,0,0,0,0,False,False,False,False,False,False,False
