,ADD_DATE,BAKED FOODS,BAKED GOODS,BEVERAGES,BOATS,BUILDING MATERIALS,CARRIER_OPERATION,CELLULOSE INSULATION,CEMENT,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPE MATERIALS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,MINK,MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,RENTAL AND LEASING,ROAD BLDG MATERIALS,SOD & TREES,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
71,10-APR-02,,,False,,,A,,,False,False,False,,SUDDATH RELOCATION SYSTEMS,1018408,False,1,LEGAL@SUDDATH.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,SUDDATH RELOCATION SYSTEMS OF PENSACOLA INC,False,False,,0,0,0,0,0,0,0,0,0,,JACKSONVILLE,US,FL,815 SOUTH MAIN STREET,32207,05-APR-22,200.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,FL,False,False,False,False,N,JACKSONVILLE,US,FL,815 SOUTH MAIN STREET,32207,200,2021,False,,,,0,0,0,0,0,0,0,0,0,0,1,0,(904) 390-7100,,0,0,0,0,0,0,False,False,7871,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
72,10-APR-02,,,False,,,C,,,False,False,False,,,1018410,False,2,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,METRO NEWS INC,False,False,,0,0,0,0,0,0,0,0,0,,ATLANTA,US,GA,3528 BROWNS MILL RD,30354,,0.0,,False,,False,False,0,0,0,0,0,0,2.0,GA,False,False,True,False,N,ATLANTA,US,GA,3528 BROWNS MILL RD,30354,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(404) 684-0005,,0,0,0,0,0,0,False,False,7872,,0,0,0,0,0,0,False,False,False,False,False,False,False
73,10-APR-02,,,False,,,C,,,False,False,False,True,,1018414,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,ELLSWORTH B SPINK JR,False,False,,0,0,0,0,0,0,0,0,0,,EASTFORD,US,CT,P O BOX 12,06242-0012,03-APR-06,0.0,,False,,False,False,0,0,0,0,0,0,1.0,CT,False,False,False,False,N,EASTFORD,US,CT,82 JOHN PERRY ROAD,06242-0012,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(860) 974-0395,,0,0,0,1,0,0,False,False,7873,,0,0,0,0,0,0,False,False,False,False,False,False,False
74,10-APR-02,,,False,,,C,,,False,False,False,,,1018416,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,GREGG OLIVER TRUCKING INC,False,False,True,0,0,0,0,0,0,0,0,0,,WRIGHTSVILLE,US,GA,PO BOX 166,31096,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,WRIGHTSVILLE,US,GA,RT 3 BOX 1028,31096,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(478) 864-0562,,1,0,0,1,0,0,False,False,7874,,0,0,0,0,0,0,False,False,False,False,False,False,False
75,10-APR-02,,,False,,,C,,,False,False,False,,,1018417,False,1,NICKYLEEBANGART@GMAIL.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,NICKY LEE BANGART,False,False,,0,0,0,0,0,0,0,0,0,,BRILLION,US,WI,W1776 CTH HR,54110,12-JUL-21,20000.0,2020.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,BRILLION,US,WI,W1776 CTH HR,54110,20000,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 740-8424,,1,0,0,1,0,0,False,False,7875,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
76,10-APR-02,,,False,,,C,,,False,False,False,,J L F TRUCKING,1018419,False,1,JLFTRUCKING@HOTMAIL.COM,False,(619) 500-5506,False,,True,False,N,False,0,0,0,0,0,0,False,,JOSE LUIS FLORES ROMO,False,False,,0,0,0,0,0,0,0,0,0,,SAN DIEGO,US,CA,4052 BYRD STREET,92154,21-OCT-21,20000.0,2019.0,False,,False,False,0,0,0,0,0,0,1.0,CA,False,False,False,False,N,SAN DIEGO,US,CA,4052 BYRD STREET,92154,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(619) 520-6428,,2,0,0,1,0,0,False,False,7876,,0,0,0,0,0,0,False,False,False,False,False,False,False
77,10-APR-02,,,False,,,C,,,False,False,False,,NANCE INDUSTRIES,1018420,False,1,,False,(000) 000-0001,False,,True,False,N,False,0,0,0,0,0,0,False,,NANCE CARPET & RUG CO INC,False,False,,0,0,0,0,0,0,0,0,0,,CALHOUN,US,GA,PO BOX 653,30703-0653,,15600.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,CALHOUN,US,GA,201 NANCE ROAD NE,30701,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(706) 562-9773,,0,0,0,0,0,0,False,False,7877,,0,0,0,0,0,0,False,False,False,False,False,False,False
78,10-APR-02,,,False,,,A,,,False,False,False,,CFS CONSOLIDATED FRESH SOLUTIONS,1018422,False,17,MHASWELL@USABQ.COM,False,(786) 513-8485,True,,False,False,N,False,0,0,0,0,0,0,False,,USA BOUQUET LLC,False,False,,0,0,0,0,0,0,0,0,0,,DORAL,US,FL,1500 NW 95TH AVENUE,33172,07-FEB-22,70000.0,2022.0,False,,False,False,0,0,0,0,0,0,17.0,FL,False,False,False,False,N,MIAMI,US,FL,1500 NW 95TH AVENUE,33172,70000,2022,False,,,,0,0,0,0,0,0,0,0,0,0,12,0,(786) 437-6541,,1,7,0,0,5,0,False,False,7878,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
79,10-APR-02,,,False,,,C,,,False,False,False,,PEARSON'S FARM,1018423,False,2,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,RONALD K PEARSON,False,True,,0,0,0,0,0,0,0,0,0,,CUMBERLAND,US,WI,P O BOX 524,54829,30-DEC-00,10000.0,2000.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,CUMBERLAND,US,WI,P O BOX 524,54829,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 653-2559,,0,0,0,0,0,0,False,False,7879,,0,0,0,0,0,0,False,False,False,False,False,False,False
80,10-APR-02,True,,False,,,C,,,False,False,False,,NORTH DISTRIBUTIONS,1018427,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,JAMES C NORTH,False,False,,0,0,0,0,0,0,0,0,0,,CHASERVILLE,US,GA,124 CHASERVILLE BLVD,31647,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,CHASERVILLE,US,GA,124 CHASERVILLE BLVD,31647,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,False,False,7880,,0,0,0,0,0,0,False,False,False,False,False,False,False
81,10-APR-02,,,False,,,A,,,False,False,False,,SUDDATH MOVING AND LOGISTICS,1018429,False,12,LEGAL@SUDDATH.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,WITHERS SUDDATH RELOCATION SYSTEMS INC,False,False,,0,0,0,0,0,0,0,0,0,,JACKSONVILLE,US,FL,815 S MAIN STREET,32207,31-MAY-22,200.0,2021.0,False,,False,False,0,0,0,0,0,0,13.0,FL,False,False,False,False,N,HIALEAH,US,FL,3880 WEST 104TH STREET,33018,200,2021,False,,,,0,0,0,0,0,0,0,0,0,2,7,0,(904) 390-7100,,11,0,0,1,3,0,False,False,7881,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
82,10-APR-02,,,False,,,C,,,False,False,False,,,1018430,False,2,HAWKINSKD@AOL,False,(715) 720-0192,False,,False,True,N,False,0,0,0,0,0,0,False,,D AND D HAWKINS FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,CHIPPEWA FALLS,US,WI,8544 HWY 29,54729-5767,15-JAN-01,10000.0,2000.0,False,,False,False,0,0,0,0,0,0,3.0,WI,False,False,False,False,N,CHIPPEWA FALLS,US,WI,8544 HWY 29,54729-5767,0,0,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(715) 720-0192,,0,0,0,0,0,0,False,False,7882,,0,0,0,0,0,0,False,False,False,False,False,False,False
83,10-APR-02,,,False,,,C,,,False,False,False,,,1018432,False,3,JIMMY@VEG-LAND.COM,False,(714) 992-0433,False,,True,False,N,False,0,0,0,0,0,0,False,,VEG-LAND INC,False,False,,0,0,0,0,0,0,0,0,0,,FULLERTON,US,CA,P O BOX 1267,92836,04-FEB-21,73200.0,2020.0,False,,False,False,0,0,0,0,0,0,3.0,CA,False,False,False,False,N,FULLERTON,US,CA,1518 E VALENCIA DRIVE,92831,73200,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(714) 871-6712,,0,3,0,0,3,0,False,False,7883,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
84,10-APR-02,,,False,,,A,,,False,False,False,,CASE REFINISHING,1018433,False,1,,False,,False,,False,False,N,True,0,0,0,0,0,0,False,,CASE REFINISHING & UPHOLSTERY LLC,False,False,,0,0,0,0,0,0,0,0,0,,COLDWATER,US,MS,P O BOX 366,38618,17-MAR-21,14000.0,2019.0,False,,False,False,0,0,0,0,0,0,1.0,MS,False,False,False,False,N,COLDWATER,US,MS,9003 HWY 51,38618,14000,2019,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(662) 622-0110,,0,0,0,0,0,0,False,False,7884,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
85,10-APR-02,,,False,,,C,,,False,False,False,,,1018437,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,RANDALL BRATEN,False,True,,0,0,0,0,0,0,0,0,0,,BELFRY,US,MT,105 YELLOWSTONE AVE,59008,09-MAR-22,7200.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,MT,False,False,False,False,N,BELFRY,US,MT,105 YELLOWSTONE AVE,59008,7200,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(406) 664-3115,,2,0,0,1,0,0,False,False,7885,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
86,01-JUN-74,,,False,,,A,,,False,False,False,True,,101844,False,6,WAYNEP@PRATTANDSONS.COM,False,(518) 465-0712,False,,False,False,N,False,0,0,0,0,0,0,False,,WALTER S PRATT & SONS INC,False,False,,0,0,0,0,0,0,0,0,0,,RENSSELAER,US,NY,PO BOX 170,12144,22-JUL-21,74242.0,2020.0,False,,False,False,0,0,0,0,0,0,6.0,NY,False,False,False,False,N,RENSSELAER,US,NY,317  COLUMBIA ST,12144,74242,2020,False,,,,0,0,0,0,0,0,0,0,0,4,0,0,(518) 465-1549,,2,0,0,2,0,0,False,False,7886,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
87,10-APR-02,,,True,,,A,,,False,False,False,,POTOMAC WINES AND SPIRITS,1018446,False,1,POTOMACWINES@GMAIL.COM,False,(202) 625-1180,False,,False,False,N,False,0,0,0,0,0,0,False,,GABRIEL INC,False,False,,0,0,0,0,0,0,0,0,0,,WASHINGTON,US,DC,3100 M ST NW,20007,16-APR-22,135000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,DC,False,False,False,False,N,WASHINGTON,US,DC,3100 M ST NW,20007,135000,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(202) 333-2848,,0,0,0,0,0,0,False,False,7887,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
88,10-APR-02,,,False,,,C,,,False,False,False,,,1018450,False,3,UBARBEEF@GWTC.NET,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,CALHOON RANCH INC,False,False,True,0,0,0,0,0,0,0,0,0,,IDEAL,US,SD,31222 262 STREET,57541,20-OCT-05,10000.0,2001.0,False,,False,False,0,0,0,0,0,0,2.0,SD,False,False,False,False,N,IDEAL,US,SD,31222 262 STREET,57541,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(605) 842-0552,,3,0,0,1,0,0,False,False,7888,,0,0,0,0,0,0,False,False,False,False,False,False,False
89,10-APR-02,,,False,True,,C,,,False,False,False,,,1018457,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,ZIS & SONS MARINE SERVICE INC,False,False,,0,0,0,0,0,0,0,0,0,,UNCASVILLE,US,CT,65 SKYLINE DRIVE,06382,,10000.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,CT,False,False,False,False,N,UNCASVILLE,US,CT,65 SKYLINE DRIVE,06382,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(860) 848-2627,,1,0,0,1,0,0,False,False,7889,,0,0,0,0,0,0,False,False,False,False,False,False,False
90,10-APR-02,,,False,,,C,,,False,False,False,,,1018459,False,1,BEATFARMER1234@GMAIL.COM,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,GARY G BEAL,False,False,,0,0,0,0,0,0,0,0,0,,REESEVILLE,US,WI,N3437 COUNTY ROAD G,53579,10-JUN-22,1500.0,2022.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,REESEVILLE,US,WI,N3437 COUNTY ROAD G,53579,1500,2022,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(920) 927-5748,,1,0,0,1,0,0,False,False,7890,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
91,10-APR-02,,,False,,True,A,,,False,False,False,,KITCHEN CABINET OUTLET,1018460,False,4,JIMI@KCOCT.COM,False,(860) 620-0133,False,,False,False,N,False,0,0,0,0,0,0,False,,LEWIS KITCHEN & BATH CENTER INC,False,False,,0,0,0,0,0,0,0,0,0,,SOUTHINGTON,US,CT,931 QUEEN STREET,06489-1234,07-SEP-22,20000.0,2016.0,False,,False,False,0,0,0,0,0,0,2.0,CT,False,False,False,False,N,SOUTHINGTON,US,CT,931 QUEEN STREET,06489-1234,20000,2016,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(860) 620-0500,,0,0,0,0,1,0,False,False,7891,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
92,10-APR-02,,,False,,,C,,,False,False,False,,,1018462,False,1,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,LA VERN M PIEPER,False,False,,0,0,0,0,0,0,0,0,0,True,BURNETT,US,WI,N8554 CTH I,53922,28-AUG-01,10000.0,2000.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,BURNETT,US,WI,N8554 CTH I,53922,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(920) 689-2224,,0,0,0,0,0,0,False,False,7892,,0,0,0,0,0,0,False,False,False,False,False,False,False
93,10-APR-02,,,False,,True,C,,,False,False,False,,,1018463,False,2,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,PHASE II CONSTRUCTION CORP,False,False,,0,0,0,0,0,0,0,0,0,,SHELTON,US,CT,445 BRIDGEPORT AVENUE,06484,,0.0,,False,,False,False,0,0,0,0,0,0,3.0,CT,False,False,False,False,N,SHELTON,US,CT,445 BRIDGEPORT AVENUE,06484,0,0,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(203) 926-0611,,2,0,0,1,0,0,False,False,7893,,0,0,0,0,0,0,False,False,False,False,False,False,False
94,10-APR-02,,,False,,,A,,,False,False,False,,,1018464,False,2,WSWBBERGMANN@YAHOO.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,BERGMANN DAIRY INC,False,True,,0,0,0,0,0,0,0,0,0,,ST CROIX FALLS,US,WI,1452 200TH STREET,54024,29-APR-22,2500.0,2021.0,False,,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,ST CROIX FALLS,US,WI,1452 200TH STREET,54024,2500,2021,False,,,,0,0,0,0,0,0,0,0,0,2,0,0,(715) 296-6000,,0,0,0,0,0,0,False,False,7894,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
95,10-APR-02,,,False,,,C,,,False,False,False,,,1018465,False,2,PAULH.PTTN@GMAIL.COM,False,(608) 655-3624,False,,False,False,N,False,0,0,0,0,0,0,False,,PAUL'S TURF & TREE NURSEY INC,False,False,,0,0,0,0,0,0,0,0,0,,MARSHALL,US,WI,5146 RIDGE ROAD,53559,12-JUN-22,20000.0,2021.0,False,,False,False,0,0,0,0,0,0,3.0,WI,False,False,False,False,N,MARSHALL,US,WI,5146 RIDGE ROAD,53559,20000,2021,False,,,True,0,0,0,0,0,0,0,0,0,2,0,0,(608) 655-3600,,4,0,0,1,0,0,False,False,7895,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
96,10-APR-02,,,False,,,C,,,False,False,False,,,1018466,False,1,,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,DONALD A KELLESVIG,False,False,,0,0,0,0,0,0,0,0,0,,MOUNT HOREB,US,WI,407 CTH H,53572,28-MAY-00,600.0,2000.0,False,,False,False,0,0,0,0,0,0,1.0,WI,False,False,False,False,N,MOUNT HOREB,US,WI,407 CTH H,53572,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 523-4912,,0,0,0,0,0,0,False,False,7896,,0,0,0,0,0,0,False,False,False,False,False,False,False
97,10-APR-02,,,False,,,A,,,False,False,False,,,1018467,False,3,WALLKAT74@GMAIL.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,WALLACE T GIERACH,False,False,,0,0,0,0,0,0,0,0,0,True,SHEBOYGAN,US,WI,W2132 CTH J,53083,29-JUL-22,10000.0,2021.0,False,,False,False,0,0,0,0,0,0,3.0,WI,False,False,False,False,N,SHEBOYGAN,US,WI,W2132 CTH J,53083,10000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(920) 918-1188,,3,0,0,3,0,0,False,False,7897,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
98,10-APR-02,,,False,,,A,,,False,False,False,,,1018469,False,4,LINDAZ@ZIMBALMINK.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,ZIMBAL MINKERY INC,False,False,,0,0,0,0,0,0,0,0,0,,SHEBOYGAN FALLS,US,WI,6437 ABRAHAM CT,53085,06-SEP-22,25000.0,2021.0,False,True,False,False,0,0,0,0,0,0,2.0,WI,False,False,False,False,N,SHEBOYGAN FALLS,US,WI,6437 ABRAHAM CT,53085,25000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(920) 467-8125,,5,0,0,2,0,0,False,False,7898,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
99,10-APR-02,,,False,,,A,,,False,False,False,,EXTREME TOWING AND RECOVERY,1018474,False,41,XTOWINGCO@GMAIL.COM,False,(303) 341-2240,False,,False,False,N,False,0,0,0,0,0,0,False,,FERKAM INC,False,False,,0,0,0,0,0,0,0,0,0,,AURORA,US,CO,18850 E SMITH ROAD,80011,20-MAY-21,1520000.0,2021.0,False,,False,True,0,0,0,0,0,0,48.0,CO,False,False,False,False,N,AURORA,US,CO,18850 E SMITH ROAD,80011,1520000,2021,False,,,,0,0,0,0,0,0,0,0,0,47,0,0,(303) 344-1400,,6,0,0,1,0,0,False,False,7899,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
