,ADD_DATE,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"CLOTHING, FOOD, FURNITURE, METAL, ETC","COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LANDSCAPING,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,NEWSPAPERS,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROCKS GRAVEL SAND,"SAND, DIRT AND ROCK",SOD,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,"WOOD SHIPS , DIRT ",XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
71,15-APR-02,False,,B,False,,False,False,,ROBBIES OIL SERVICE LLC,1019620,False,1.0,ROBBIESOILSERVICE@GMAIL.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,LESTER R ROBINSON,True,False,,0,0,0,0,0,0,0,0,0,,WINDSOR,US,PA,1779 WINTERS ROAD,17366-0288,08-FEB-22,62166,2021.0,False,,False,False,0,0,0,0,0,0,3.0,,PA,False,False,False,False,N,WINDSOR,US,PA,1779 WINTERS ROAD,17366-0288,62166,2021,False,,,,0,0,0,0,0,0,0,0,0,3,0,0,(717) 244-4419,0,0,0,0,0,0,False,False,8371,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
72,15-APR-02,False,,C,False,,False,False,True,EVERDRY WATERPROOFING,1019623,False,1.0,,False,(989) 497-8655,False,,False,False,N,False,0,0,0,0,0,0,False,,DIXON GROUP LLC,False,False,,0,0,0,0,0,0,0,0,0,,SAGINAW,US,MI,2885 UNIVERSAL DR,48603,10-MAR-04,110000,2001.0,False,,False,False,0,0,0,0,0,0,1.0,,MI,False,False,False,False,N,SAGINAW,US,MI,2885 UNIVERSAL DR,48603,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(888) 686-4060,0,0,0,0,0,0,False,False,8372,,0,0,0,0,0,0,False,,False,False,False,False,False,False
73,15-APR-02,False,,A,False,,False,False,,,1019625,False,2.0,BHTRUCK@SLEEPYEYETEL.NET,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,KB TRUCKING LLC,False,True,,0,0,0,0,0,0,0,0,0,,SLEEPY EYE,US,MN,28002 320TH STREET,56085,21-MAR-22,225000,2021.0,False,,False,False,0,0,0,0,0,0,3.0,,MN,False,False,False,False,N,SLEEPY EYE,US,MN,28002 320TH ST,56085,225000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(507) 275-2101,3,0,0,3,0,0,False,False,8373,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
74,15-APR-02,False,,B,False,,False,False,,RESPICARE,1019627,False,1.0,KELLYH@RESPICARENW.COM,False,(253) 939-5085,False,,True,False,N,False,0,0,0,0,0,0,False,,LARRY CAPLAN,False,False,,0,0,0,0,0,0,0,0,0,,AUBURN,US,WA,3902 W VALLEY HWY N #110,98001,12-APR-02,0,,False,,False,False,0,0,0,0,0,0,1.0,,WA,False,False,False,False,N,AUBURN,US,WA,3902 W VALLEY HWY N #110,98001,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(253) 939-4870,0,0,0,0,0,0,False,False,8374,,0,0,0,0,0,0,False,,False,False,False,False,False,False
75,01-JUN-74,False,,A,False,,False,False,,CALABRO CHEESE,101963,False,6.0,LEROY@CALABROCHEESE.COM,False,(203) 469-6929,False,,False,False,N,False,0,0,0,0,0,0,False,,CALABRO CHEESE CORP,False,False,,0,0,0,0,0,0,0,0,0,,EAST HAVEN,US,CT,580 COE AVENUE,06512,06-MAY-22,112975,2021.0,False,,False,False,0,0,0,0,0,0,6.0,,CT,False,False,False,False,N,EAST HAVEN,US,CT,580 COE AVENUE,06512,112975,2021,True,,,,0,0,0,0,0,0,0,0,0,6,0,0,(203) 469-1311,0,0,0,0,0,0,False,False,8375,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
76,15-APR-02,False,,C,False,,False,False,,PAUL'S AUTO,1019630,False,1.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,PAUL WILLIAMS,False,False,,0,0,0,0,0,0,0,0,0,,WHAT CHEER,US,IA,19172 160TH AVE,50268,05-APR-10,0,,False,,False,True,0,0,0,0,0,0,2.0,,IA,False,False,False,False,N,WHAT CHEER,US,IA,19172 160TH AVE,50268,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(641) 634-2220,0,0,0,1,0,0,False,False,8376,,0,0,0,0,0,0,False,,False,False,False,False,False,False
77,15-APR-02,False,,C,False,,False,False,,,1019631,False,6.0,WONSEYTREESERVICE@HOTMAIL.COM,False,(989) 681-5221,False,,False,False,N,False,0,0,0,0,0,0,False,,WONSEY TREE SERVICE INC,False,False,True,0,0,0,0,0,0,0,0,0,,ALMA,US,MI,P O BOX 1142,48801,30-SEP-21,780000,2006.0,False,,False,False,0,0,0,0,0,0,10.0,,MI,False,False,False,False,N,ST LOUIS,US,MI,10665 BEGOLE RD,48880,78700,2021,False,,,,0,0,0,0,0,0,0,0,0,4,1,0,(989) 681-3014,9,7,0,4,1,0,False,False,8377,3.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
78,15-APR-02,False,,A,False,,False,False,,,1019635,False,1.0,DANNY_DOES_DIRT@MSN.COM,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,GROUND FLOOR INC,False,False,,0,0,0,0,0,0,0,0,0,,LITTLETON,US,CO,PO BOX 255,80160-0255,28-MAY-21,15000,2018.0,False,,False,False,0,0,0,0,0,0,1.0,,CO,False,False,False,False,N,ENGLEWOOD,US,CO,4510 S ELATI ST,80110,15000,2018,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(303) 489-4244,0,0,0,1,0,0,False,False,8378,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
79,15-APR-02,False,,A,False,,False,False,,KR JOHNSON,1019636,False,2.0,KEVKARJO@ACEGROUP.CC,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,KEVIN JOHNSON,False,False,,0,0,0,0,0,0,0,0,0,,HARMONY,US,MN,25344 COUNTY 44,55939,05-MAR-21,10000,2020.0,False,,False,False,0,0,0,0,0,0,3.0,,MN,False,False,False,False,N,HARMONY,US,MN,25344 CO 44,55939,10000,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(507) 772-4410,3,0,0,3,0,0,False,False,8379,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
80,15-APR-02,False,,C,False,,False,False,,GOADS BACKHOE SERVICE,1019641,False,2.0,,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,BOBBY GOAD,False,False,,0,0,0,0,0,0,0,0,0,True,SALLISAW,US,OK,RT 4 BOX 5800,74955,,15000,2001.0,False,,False,False,0,0,0,0,0,0,1.0,,OK,False,False,False,False,N,SALLISAW,US,OK,211 J T  STITES,74955,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(918) 775-7720,2,0,0,0,0,0,False,False,8380,,0,0,0,0,0,0,False,,False,False,False,False,False,False
81,15-APR-02,False,,C,False,,False,False,True,,1019643,False,,,False,(813) 884-0635,False,,False,False,N,False,0,0,0,0,0,0,False,,PEDRO VEGA OLMO,False,False,,0,0,0,0,0,0,0,0,0,,TAMPA,US,FL,7506 TIMBERSTONE DR APT12C,33615,06-APR-02,33500,2001.0,False,,False,False,0,0,0,0,0,0,,,FL,False,False,False,False,N,TAMPA,US,FL,7506 TIMBERSTONE DR APT12C,33615,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(813) 884-0635,0,0,0,0,0,0,False,False,8381,,0,0,0,0,0,0,False,,False,False,False,False,False,False
82,15-APR-02,False,,C,False,,False,False,,CORE FREIGHT & DELIVERY,1019648,False,2.0,,False,(813) 901-8658,False,,True,False,N,False,0,0,0,0,0,0,False,,DIGICOR INC,False,False,,0,0,0,0,0,0,0,0,0,,TAMPA,US,FL,6002 JETPORT INDUSTRIAL BLVD,33634,08-APR-02,0,,False,,False,False,0,0,0,0,0,0,1.0,,FL,False,False,False,False,N,TAMPA,US,FL,6002 JETPORT INDUSTRIAL BLVD,33634,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(813) 901-5666,0,0,0,0,0,0,False,False,8382,,0,0,0,0,0,0,False,,False,False,False,False,False,False
83,15-APR-02,False,,C,False,,False,False,,S & R GRADING CO INC,1019650,False,1.0,,False,,False,,True,False,N,False,0,0,0,0,0,0,False,,RENE J PATENAUDE,False,False,,0,0,0,0,0,0,0,0,0,,NEWPORT CENTER,US,VT,108 LAWSON ROAD,05857,26-JUN-07,10000,2006.0,False,,False,False,0,0,0,0,0,0,1.0,,VT,False,False,False,False,N,NEWPORT CENTER,US,VT,108 LAWSON ROAD,05857,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(802) 334-1785,0,0,0,0,0,0,False,False,8383,,0,0,0,0,0,0,False,,False,False,False,False,False,False
84,15-APR-02,False,,A,False,,False,False,True,,1019652,False,2.0,LVIGGS45@GMAIL.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,L & D TRUCKING ESKO MN,False,False,,0,0,0,0,0,0,0,0,0,,ESKO,US,MN,246 MARKS RD,55733,07-MAR-22,1,2021.0,False,,False,False,0,0,0,0,0,0,1.0,,MN,False,False,False,False,N,ESKO,US,MN,246 MARKS RD,55733,1,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(218) 348-2471,0,0,0,0,0,0,False,False,8384,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
85,15-APR-02,False,,A,False,,False,False,,,1019653,False,1.0,FFTLLC7602@GMAIL.COM,False,(678) 601-1609,False,,True,False,N,False,0,0,0,0,0,0,False,,FREEMAN FAMILY TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,WARNER ROBINS,US,GA,134 WINGATE CIR,31088,12-NOV-21,1,2020.0,False,,False,False,0,0,0,0,0,0,2.0,,GA,False,False,False,False,N,WARNER ROBINS,US,GA,134 WINGATE CIR,31088,1,2020,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(313) 729-2171,2,0,0,2,0,0,False,False,8385,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
86,15-APR-02,False,,C,False,,False,False,,,1019654,False,2.0,JULIE@JOHNWOODYINC.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,JOHN WOODY INC,False,False,,0,0,0,0,0,0,0,0,0,True,SAINT JOHNS,US,FL,1757 BISHOP ESTATES ROAD,32259,05-JAN-21,4555,2021.0,False,,False,False,0,0,0,0,0,0,1.0,,FL,False,False,False,False,N,JACKSONVILLE,US,FL,754 HARRISON AVE,32220,4555,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(904) 783-2411,1,0,0,0,0,0,False,False,8386,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
87,01-JUN-74,False,,C,False,,False,False,,,101966,False,3.0,,False,(203) 625-0600,False,,False,False,N,True,0,0,0,0,0,0,False,,CALLAHAN BROS INC,False,False,,0,0,0,0,0,0,0,0,0,,COS COB,US,CT,133  POST RD,06807,23-JUN-06,40000,2005.0,False,,False,False,0,0,0,0,0,0,7.0,,CT,False,False,False,False,N,COS COB,US,CT,133  POST RD,06807,0,0,False,,,,0,0,0,0,0,0,0,0,0,5,0,0,(203) 869-2239,4,0,0,2,0,0,False,False,8387,,0,0,0,0,0,0,False,,False,False,False,False,False,False
88,15-APR-02,False,,C,False,,False,False,,,1019664,False,1.0,,False,(863) 385-5373,False,,False,False,N,False,0,0,0,0,0,0,False,,ALL PRO AUTO TRANSPORT INC,False,False,,0,0,0,0,0,0,0,0,0,,CAPE GIRARDEAU,US,MO,P O BOX 1882,63702,09-APR-02,0,,False,,False,True,0,0,0,0,0,0,1.0,,MO,False,False,False,False,N,CAPE GIRARDEAU,US,MO,1301 NORTH KINGSHIGHWAY STE E ,63701,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(573) 335-1988,1,0,0,1,0,0,False,False,8388,,0,0,0,0,0,0,False,,False,False,False,False,False,False
89,15-APR-02,False,,C,False,,False,False,,,1019669,False,1.0,,False,(518) 279-4599,False,,True,False,N,False,0,0,0,0,0,0,False,,STREET & COMPETITION INC,False,False,,0,0,0,0,0,0,0,0,0,,TROY,US,NY,1612 STATE HIGHWAY 7,12180,30-SEP-14,5000,2014.0,False,,False,False,0,0,0,0,0,0,1.0,,NY,False,False,False,False,N,TROY,US,NY,1612 STATE HIGHWAY 7,12180,0,0,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(518) 279-4595,0,0,0,0,0,0,False,False,8389,,0,0,0,0,0,0,False,,False,False,False,False,False,False
90,15-APR-02,False,,A,False,,False,False,,,1019673,False,1.0,CHRISTY23@HUGHES.NET,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,BRITNELL LOGGINC LLC,False,False,True,0,0,0,0,0,0,0,0,0,,WATERLOO,US,AL,1230 COUNTY RD 40,35677,01-APR-21,52000,2018.0,False,,False,False,0,0,0,0,0,0,1.0,,AL,False,False,False,False,N,WATERLOO,US,AL,1230 COUNTY RD 40,35677,52000,2018,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(256) 767-7637,0,0,0,1,0,0,False,False,8390,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
91,15-APR-02,False,,A,False,,False,False,,THOMAS & A J LOGGING,1019675,False,1.0,DONRINEHART59@YAHOO.COM,False,,False,,False,False,N,False,0,0,0,0,0,0,False,,DON A RINEHART,False,False,True,0,0,0,0,0,0,0,0,0,,CAIRO,US,WV,9707 GLENDALE ROAD,26337,31-MAY-21,200,2020.0,False,,False,False,0,0,0,0,0,0,1.0,,WV,False,False,False,False,N,CAIRO,US,WV,9707 GLENDALE ROAD,26337,200,2020,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(304) 625-3833,0,0,0,0,0,0,False,False,8391,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
92,15-APR-02,False,,A,False,,False,False,,,1019679,False,3.0,SHERRYRIVERS1965@HOTMAIL.COM,False,(318) 256-5957,False,,False,False,N,False,0,0,0,0,0,0,False,,K L M LOGGING INC,False,False,True,0,0,0,0,0,0,0,0,0,,ZWOLLE,US,LA,PO BOX 2,71486,04-MAR-22,80000,2021.0,False,,False,False,0,0,0,0,0,0,3.0,,LA,False,False,False,False,N,NOBLE,US,LA,782 HWY 482,71462,80000,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(318) 256-5957,4,0,0,3,0,0,False,False,8392,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
93,15-APR-02,False,,A,False,,False,False,,,1019681,False,2.0,JOSE@GAYTANTRUCKING.COM,False,(619) 710-4302,False,,True,False,N,False,0,0,0,0,0,0,False,,GAYTAN TRUCKING LLC,False,False,,0,0,0,0,0,0,0,0,0,,SAN DIEGO,US,CA,8684 AVENIDA DE LA FUENTE # 5,92154,30-NOV-21,82366,2020.0,False,,False,False,0,0,0,0,0,0,3.0,,CA,False,False,False,False,N,SAN DIEGO,US,CA,8684 AVENIDA DE LA FUENTE STE 5,92154,82366,2021,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(619) 710-1605,4,0,0,3,0,0,False,False,8393,3.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
94,15-APR-02,False,,A,False,,False,False,,MAPLE KNOLL FARMS,1019686,False,1.0,MAPLEKNOLLFARMS@GMAIL.COM,False,,False,,False,True,N,False,0,0,0,0,0,0,False,,JOSEPH DOC ETHERIDGE,False,False,,0,0,0,0,0,0,0,0,0,,SHAWBORO,US,NC,882 SHAWBORO RD,27973,04-APR-22,10000,2003.0,False,,False,False,0,0,0,0,0,0,2.0,,NC,False,False,False,False,N,SHAWBORO,US,NC,882 SHAWBORO RD,27973,10000,2003,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(757) 880-0121,2,0,0,2,0,0,False,False,8394,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
95,15-APR-02,False,,A,False,,False,False,,,1019692,False,2.0,ALSFEIR@YAHOO.COM,False,(603) 488-5412,False,,False,False,N,False,0,0,0,0,0,0,False,,LUNA TRANSPORT LLC,False,False,,0,0,0,0,0,0,0,0,0,,BEDFORD,US,NH,30 CATESBY LN,03110,11-MAY-20,169270,2014.0,False,,False,False,0,0,0,0,0,0,1.0,,MA,False,False,False,False,N,HAVERHILL,US,MA,76 EUDORA ST,01832,169270,2014,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(978) 430-5500,0,0,0,0,0,0,False,False,8395,1.0,0,0,0,0,0,0,False,True,False,False,False,False,False,False
96,15-APR-02,False,,A,False,,False,False,,,1019694,False,1.0,AP@MS-2LLC.COM,False,(256) 413-0685,False,,True,False,N,False,0,0,0,0,0,0,False,,MS-2 LLC,False,False,,0,0,0,0,0,0,0,0,0,,GADSDEN,US,AL,1024 AIRPORT INDUSTRIAL DRIVE,35904,15-FEB-22,50000,2021.0,False,,False,False,0,0,0,0,0,0,1.0,,AL,False,False,False,False,N,GADSDEN,US,AL,1024 AIRPORT INDUSTRIAL DRIVE,35904,50000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(256) 413-0342,0,0,0,0,0,0,False,False,8396,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
97,15-APR-02,False,,A,False,,False,False,,,1019696,False,3.0,JSIMONSEN@PRESSURETECHNOLOGY.COM,False,(215) 674-4013,False,,True,False,N,False,0,0,0,0,0,0,False,,PRESSURE TECHNOLOGY INC,False,False,,0,0,0,0,0,0,0,0,0,,WARMINSTER,US,PA,415 PATRICIA DRIVE,18974,28-SEP-21,250000,2021.0,False,,False,False,0,0,0,0,0,0,1.0,,PA,False,False,False,False,N,WARMINSTER,US,PA,415 PATRICIA DRIVE,18974,250000,2021,False,,,,0,0,0,0,0,0,0,0,0,1,0,0,(215) 674-8844,0,0,0,0,0,0,False,False,8397,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
98,15-APR-02,False,,C,False,,False,False,,,1019698,False,3.0,TREDDINGSRT@YAHOO.COM,False,(254) 752-6799,False,,False,False,N,False,0,0,0,0,0,0,False,,SWT TRANSPORT INC,False,False,,0,0,0,0,0,0,0,0,0,True,WACO,US,TX,3600 CHIMNEY CORNER DR,76708,14-SEP-11,86250,2008.0,False,,False,False,0,0,0,0,0,0,3.0,,TX,False,False,False,False,N,WACO,US,TX,3600 CHIMNEY CORNER DR,76708,0,0,False,,,,0,0,0,0,0,0,0,0,0,0,0,0,(254) 752-2438,4,0,0,3,0,0,False,False,8398,,0,0,0,0,0,0,False,,False,False,False,False,False,False
99,15-APR-02,False,,A,False,,False,False,,A-1 AUTO REPAIR & TOW SERVICE,1019704,False,7.0,CTREGELLAS@SBCGLOBAL.NET,False,(775) 623-9515,False,,False,False,N,False,0,0,0,0,0,0,False,,JAMES E TREGELLAS,False,False,,0,0,0,0,0,0,0,0,0,,WINNEMUCCA,US,NV,P O  BOX 655,89446,01-FEB-22,190000,2021.0,False,,False,True,0,0,0,0,0,0,9.0,,NV,False,False,False,False,N,WINNEMUCCA,US,NV,5075 E WINNEMUCCA BLVD,89446,190000,2021,False,,,,0,0,0,0,0,0,0,0,0,6,0,0,(775) 623-3498,4,0,0,3,0,0,False,False,8399,1.0,0,0,0,0,0,0,False,,False,False,False,False,False,False
