,ADD_DATE,BEVERAGES,BUCKET TRUCK,BUILDING MATERIALS,CARNIVAL EQUIPMENT,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DIRT,DOT_NUMBER,DRINKING WATER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,EQUIPMENT,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",GRAND FATHER CLOCKS,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PLANTS/TREES/HORTICULTURE,"PUMPS, WATER TANKS",RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,ROAD MATERIALS,SAND,SEPTIC WASTE,SHOES,SLUDGE LAND APPLICATION,STORAGE CONTAINERS,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TOOLS,TREE SPADE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UNSPECIFIED,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
67,26-MAR-02,False,,,,A,False,False,False,,BIG DOG TRUCKING,,1014151,,False,1,DAVIDANDERSON21142@YAHOO.COM,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,DAVID WILLIAM ANDERSON,False,False,,0,0,0,0,0,0,0,0,0,,ROCKWALL,US,TX,1322 MIDDLETON DRIVE,75087,24-OCT-22,95769.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,TX,False,False,False,False,N,ROCKWALL,US,TX,1322 MIDDLETON DRIVE,75087,,,95769,2021,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(254) 231-7640,,,1,0,0,1,0,0,False,,False,6067,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
68,26-MAR-02,False,,,,A,False,False,False,,,,1014154,,False,4,DOUG_FOX@OUTLOOK.COM,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,FOX BROTHERS TRUCKING CO,False,False,True,0,0,0,0,0,0,0,0,0,,BEATTYVILLE,US,KY,330 SHORT HOLLOW RD,41311,01-APR-21,200000.0,2020.0,False,,False,False,0,0,0,0,0,0,2.0,KY,False,False,False,False,N,BEATTYVILLE,US,KY,330 SHORT HOLLOW RD,41311,,,200000,2020,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(606) 464-3545,,,0,0,0,2,0,0,False,,False,6068,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
69,26-MAR-02,False,,,,A,False,False,False,,,,1014162,,False,1,,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,O VENTURA TRANSPORTATION INC,False,False,,0,0,0,0,0,0,0,0,0,,SILVER SPRING,US,MD,3911 WELLER ROAD,20906,21-JAN-22,64620.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,MD,False,False,False,False,N,SILVER SPRING,US,MD,3911 WELLER ROAD,20906,,,64620,2021,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(240) 605-8041,,,1,0,0,1,0,0,False,,False,6069,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
70,26-MAR-02,False,,,,C,False,False,False,,,,1014166,,True,1,,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,A R W CONTRACTORS INC,False,False,,0,0,0,0,0,0,0,0,0,,CANTON,US,GA,206 FICKLEN DR,30114,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,CANTON,US,GA,206 FICKLEN DR,30114,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 479-3905,,,0,0,0,0,0,0,False,,False,6070,,0,0,0,0,0,0,False,False,False,False,False,False,False
71,26-MAR-02,False,,,,C,False,False,False,,,,1014170,,False,1,BRIAN.BROWNING@MCHSI.COM,,False,(229) 259-9964,False,,False,False,,N,False,0,0,0,0,0,0,False,B & R BROWNING INC,False,False,,0,0,0,0,0,0,0,0,0,,VALDOSTA,US,GA,4345 SPRING BRANCH CIRCLE,31601,12-OCT-21,20000.0,2020.0,False,,False,True,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,VALDOSTA,US,GA,4345 SPRING BRANCH CIRCLE,31601,,,20000,2020,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(229) 259-0000,,,0,0,0,0,0,0,False,,False,6071,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
72,26-MAR-02,False,,,,A,False,False,False,,,,1014173,,False,2,NILSARIOS@LIVE.COM,,False,(956) 843-5185,False,,True,False,,N,False,0,0,0,0,0,0,False,GENOVEVO CANO DE LA ROSA,False,False,,0,0,0,0,0,0,0,0,0,,HIDALGO,US,TX,PO BOX 1465,78557,12-MAY-21,25000.0,2020.0,False,,False,False,0,0,0,0,0,0,2.0,TX,False,False,False,False,N,REYNOSA,MX,TA,CALLE TRINIDAD 316,88631,,,25000,2020,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(899) 929-0824,,,5,0,0,2,0,0,False,,False,6072,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
73,26-MAR-02,False,,,,A,False,False,False,,,,1014175,,False,1,01HAHN454@GMAIL.COM,,False,(218) 692-3592,False,,False,False,,N,False,0,0,0,0,0,0,False,HAHN DIRECTIONAL SERVICES INC,False,False,,0,0,0,0,0,0,0,0,0,,CROSSLAKE,US,MN,34123 NORTHERN TERRACE,56442,20-MAY-21,7000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,MN,False,False,False,False,N,CROSSLAKE,US,MN,34123 NORTHERN TERRACE,56442,,True,7000,2021,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(320) 980-5732,,,0,0,0,1,0,0,False,,False,6073,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
74,26-MAR-02,False,,,,C,False,False,False,,CLASSIC LAWN CARE SERVICES,,1014176,,False,1,,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,THOMAS L EVANS,False,False,True,0,0,0,0,0,0,0,0,0,,WINDER,US,GA,313 HARRISON LAEN,30680,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,WINDER,US,GA,313 HARRISON LAEN,30680,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 307-8879,,,0,0,0,0,0,0,False,,False,6074,,0,0,0,0,0,0,False,False,False,False,False,False,False
75,26-MAR-02,False,,,,C,False,False,False,,TANNEHILL EXCAVATING LLC,,1014181,,False,2,,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,ART TANNEHILL,False,False,,0,0,0,0,0,0,0,0,0,True,WAKEFIELD,US,KS,1874 7TH ROAD,67487,01-DEC-21,90.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,KS,False,False,False,False,N,WAKEFIELD,US,KS,1874 7TH ROAD,67487,,,90,2021,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(785) 461-5762,,,1,0,0,1,0,0,False,,False,6075,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
76,26-MAR-02,False,,,,A,False,False,False,,,,1014183,,False,4,RSANDIFER@HPTRAILERLEASING.COM,,False,(601) 939-9037,False,,False,False,,N,False,0,0,0,0,0,0,False,H & P LEASING INC,False,False,,0,0,0,0,0,0,0,0,0,,FLOWOOD,US,MS,1849 FLOWOOD DR,39232,14-MAR-22,213825.0,2021.0,False,,False,False,0,0,0,0,0,0,4.0,MS,False,False,False,False,N,FLOWOOD,US,MS,1849 FLOWOOD DR,39232,,,213825,2021,False,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,(601) 939-2200,,,0,0,0,4,0,0,False,,False,6076,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
77,26-MAR-02,False,,,,C,False,False,False,True,J CASTILLO TRUCKING,,1014188,,False,2,CAST.TRUCKING63@GMAIL.COM,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,JAIME CASTILLO,False,False,,0,0,0,0,0,0,0,0,0,,ROSWELL,US,NM,2403 W ALAMEDA ST,88203,19-JUL-22,80000.0,2021.0,False,,False,False,0,0,0,0,0,0,2.0,NM,False,False,False,False,N,ROSWELL,US,NM,2403 W ALAMEDA ST,88203,,,80000,2021,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(575) 317-4002,,,2,0,0,2,0,0,False,,False,6077,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
78,26-MAR-02,False,,,,A,False,False,False,,HEDDEN TRUCKING,,1014191,,False,1,HEDDENLR@YAHOO.COM,True,False,(828) 631-1476,False,,False,False,,N,False,0,0,0,0,0,0,False,RONNIE LEE HEDDEN,False,False,,0,0,0,0,0,0,0,0,0,,SYLVA,US,NC,674 CABE RD,28779,30-JAN-21,300.0,2020.0,False,,False,False,0,0,0,0,0,0,2.0,NC,False,False,False,False,N,SYLVA,US,NC,674 CABE RD,28779,,,300,2020,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(828) 506-1038,,,2,0,0,2,0,0,False,,False,6078,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
79,26-MAR-02,False,,,,C,False,False,False,,,,1014192,,False,1,,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,MARIO CRUZ ALVAREZ,False,False,,0,0,0,0,0,0,0,0,0,,LOS ANGELES,US,CA,1309 46TH ST,90011,09-MAR-21,30000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,CA,False,False,False,False,N,LOS ANGELES,US,CA,1309 46TH ST,90011,,,30000,2020,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(323) 847-7361,,,0,0,0,1,0,0,False,,False,6079,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
80,26-MAR-02,False,,,,C,False,False,False,True,COOK & SON TRUCKING,,1014194,,False,1,,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,RONALD D COOK,False,False,,0,0,0,0,0,0,0,0,0,,HAYS,US,KS,2207 HENRY DRIVE,67601,30-NOV-09,0.0,,False,,False,False,0,0,0,0,0,0,1.0,KS,False,False,False,False,N,HAYS,US,KS,2207 HENRY DRIVE,67601,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(785) 628-3282,,,0,0,0,0,0,0,False,,False,6080,,0,0,0,0,0,0,False,False,False,False,False,False,False
81,26-MAR-02,False,,,,C,False,False,False,,,True,1014196,,False,1,RWEHAULING2021@GMAIL.COM,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,EVETTE PITTMAN,False,False,,0,0,0,0,0,0,0,0,0,,LITHONIA,US,GA,5517 HADRIAN COURT,30058,22-APR-21,15000.0,2020.0,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,LITHONIA,US,GA,5517 HADRIAN COURT,30058,,,15000,2020,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(770) 808-7619,,,0,0,0,0,0,0,False,,False,6081,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
82,26-MAR-02,False,,True,,C,False,False,False,,,,1014198,,False,3,,,False,(317) 245-2299,False,,False,False,,N,False,0,0,0,0,0,0,False,GLP PROPERTIES LLC,False,False,,0,0,0,0,0,0,0,0,0,,INDIANAPOLIS,US,IN,2925 W MINNESOTA ST,46241,23-JUN-21,,,False,,False,False,0,0,0,0,0,0,1.0,IN,False,False,False,False,N,INDIANAPOLIS,US,IN,2925 W MINNESOTA ST,46241,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(317) 281-6969,,,1,0,0,0,0,0,False,,False,6082,,0,0,0,0,0,0,False,False,False,False,False,False,False
83,26-MAR-02,False,,,,C,False,False,False,,,,1014201,,False,1,KEVIN@SHERRELLSTEEL.COM,,False,(580) 436-4336,False,,False,False,,N,False,0,0,0,0,0,0,False,SHERRELL STEEL LLC,False,False,,0,0,0,0,0,0,0,0,0,,ADA,US,OK,12625 STATE HWY 19,74820-1751,08-APR-22,20000.0,2021.0,False,True,False,False,0,0,0,0,0,0,2.0,OK,False,False,False,False,N,ADA,US,OK,12625 STATE HWY 19,74820-1751,,,20000,2021,False,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(580) 436-4322,,,1,0,0,0,0,0,False,,False,6083,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
84,26-MAR-02,False,,,,C,False,False,False,True,HANDY BACKHOE & DUMP TRUCK SERVICE,,1014205,,False,2,WLW-ATTY@SWBELL.NET,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,ED W BAUMAN,False,False,,0,0,0,0,0,0,0,0,0,,BARTLESVILLE,US,OK,RT 1 BOX 550,74006,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,OK,False,False,False,False,N,BARTLESVILLE,US,OK,RT 1 BOX 550,74006,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(918) 335-2144,,,1,0,0,0,0,0,False,,False,6084,,0,0,0,0,0,0,False,False,False,False,False,False,False
85,26-MAR-02,False,,,,C,False,False,False,,,,1014207,,False,2,7540KLDCS@HOTMAIL.COM,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,C & D MARKETING CONCEPTS INC,False,False,,0,0,0,0,0,0,0,0,0,,CUMMING,US,GA,7540 ABEFORD LANE,30041,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,True,False,N,CUMMING,US,GA,7540 ABEFORD LANE,30041,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,(770) 772-7303,,,0,0,0,0,0,0,False,,False,6085,,0,0,0,0,0,0,False,False,False,False,False,False,False
86,26-MAR-02,False,,,,C,False,False,False,,SMITH'S DELIVERY COMPANY,,1014208,,False,1,,,False,,False,,False,False,True,N,False,0,0,0,0,0,0,False,CRAIG T SMITH,False,False,,0,0,0,0,0,0,0,0,0,,OKLAHOMA CITY,US,OK,PO BOX 271884,73137,,30000.0,2001.0,False,,False,False,0,0,0,0,0,0,1.0,OK,False,False,False,False,N,CALUMET,US,OK,845 SOUTH WALL BOMB ROAD,73014,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(405) 834-7622,,,0,0,0,0,0,0,False,,False,6086,,0,0,0,0,0,0,False,False,False,False,False,False,False
87,26-MAR-02,False,,,,C,False,False,False,,JOHNS TRUCKING,,1014210,,False,1,,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,JOHN GILMAN,False,False,,0,0,0,0,0,0,0,0,0,,NORFOLK,US,NE,920 S 15TH ST,68701-5634,06-AUG-13,1.0,2012.0,False,,False,False,0,0,0,0,0,0,1.0,NE,False,False,False,False,N,NORFOLK,US,NE,920 S 15TH ST,68701-5634,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(402) 379-7881,,,0,0,0,1,0,0,False,,False,6087,,0,0,0,0,0,0,False,False,False,False,False,False,False
88,26-MAR-02,False,,,,C,False,False,False,,D & D TRUCKING,,1014211,,False,1,,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,DECKER TRUCKING,False,False,,0,0,0,0,0,0,0,0,0,,VALLEY CENTER,US,KS,9620 W 93RD N,67147,20-FEB-02,70000.0,2000.0,False,,False,False,0,0,0,0,0,0,1.0,KS,False,False,False,False,N,VALLEY CENTER,US,KS,9620 W 93RD N,67147,,,0,0,False,,True,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,0,1,0,0,False,,False,6088,,0,0,0,0,0,0,False,False,False,False,False,False,False
89,26-MAR-02,False,,,,A,False,False,False,,,,1014212,,False,2,JSUMMEROW@WATERWISEENTERPRISES.COM,,False,,False,,False,False,,Y,False,0,0,0,0,0,0,False,WATERWISE ENTERPRISES LLC,True,False,,0,0,0,0,0,0,0,0,0,,OXFORD,US,KS,605 W MAIN,67119,07-OCT-22,100000.0,2021.0,False,,False,False,0,0,0,0,0,0,3.0,KS,False,False,False,False,N,OXFORD,US,KS,605 W MAIN,67119,,,100000,2021,False,,,,,,,0,0,0,0,0,0,0,0,0,3,0,0,(316) 393-0625,,,0,0,0,0,0,0,False,,False,6089,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
90,26-MAR-02,False,,,,C,False,False,False,,,,1014213,,False,2,,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,MARTIN DRILLING COMPANY,False,False,,0,0,0,0,0,0,0,0,0,True,PERRY,US,OK,PO BOX 629,73077,,0.0,,False,,False,False,0,0,0,0,0,0,3.0,OK,False,False,False,False,N,PERRY,US,OK,428 7TH ST,73077,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(580) 336-5999,,,4,0,0,2,0,0,False,,False,6090,,0,0,0,0,0,0,False,False,False,False,False,False,False
91,26-MAR-02,False,,,,C,False,False,False,,,,1014216,,False,2,,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,COLEMAN LUMBER CO INC,False,False,True,0,0,0,0,0,0,0,0,0,,FAIRBURN,US,GA,155 WESTBRIDGE RD,30213-3705,,60000.0,2001.0,False,,False,False,0,0,0,0,0,0,2.0,GA,False,False,False,False,N,FAIRBURN,US,GA,155 WESTBRIDGE RD,30213-3705,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(770) 964-7566,,,0,0,0,0,0,0,False,,False,6091,,0,0,0,0,0,0,False,False,False,False,False,False,False
92,26-MAR-02,False,,,,B,False,False,False,,,,1014217,,False,3,MPFRAKES@ATT.NET,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,4 F ENTERPRISE LLC,False,False,,0,0,0,0,0,0,0,0,0,True,EUREKA,US,KS,1511 V ROAD,67045,18-AUG-21,10000.0,2020.0,False,,False,False,0,0,0,0,0,0,4.0,KS,False,False,False,False,N,EUREKA,US,KS,1511 V ROAD,67045,,,10000,2020,False,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,(620) 583-5767,,,3,0,0,2,0,0,False,,False,6092,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
93,26-MAR-02,False,,,,C,False,False,False,,,,1014218,,False,4,PMILLER@MILLERSWELDINGANDMECH.COM,,False,(770) 749-1155,False,,False,False,,N,False,0,0,0,0,0,0,False,MILLERS WELDING & MECHANICAL CONTRACTOR INC,False,False,,0,0,0,0,0,0,0,0,0,True,CEDARTOWN,US,GA,259 BOOGER HOLLOW ROAD,30125,15-JUL-22,2500.0,2022.0,False,,False,False,0,0,0,0,0,0,4.0,GA,False,False,False,False,N,CEDARTOWN,US,GA,259 BOOGER HOLLOW ROAD,30125,,,2500,2022,False,,,,,,,0,0,0,0,0,0,0,0,0,4,0,0,(770) 748-1857,,,2,0,0,0,0,0,False,,False,6093,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
94,26-MAR-02,False,,,,B,False,False,False,,PONDER TRUCKING,,1014219,,False,6,,,False,(870) 942-5303,False,,False,False,,N,False,5,0,0,0,0,0,False,TOMMY J PONDER,True,False,,0,0,0,0,0,0,0,0,0,,SHERIDAN,US,AR,119 GRANT 8,72150,22-SEP-05,320000.0,2004.0,False,,False,False,0,0,0,0,0,0,5.0,AR,False,False,False,False,N,SHERIDAN,US,AR,6144 HIGWAY 167 SOUTH,72150,,,320000,2004,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(870) 942-2198,,,0,0,0,5,0,0,False,,False,6094,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
95,26-MAR-02,False,,,,C,False,False,False,,S&S TRUCKING,,1014220,,False,2,,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,STUART STEEL & STUART STEEL JR,False,False,,0,0,0,0,0,0,0,0,0,,JENKS,US,OK,1257 N BIRCH,74037,,0.0,,False,True,False,False,0,0,0,0,0,0,2.0,OK,False,False,False,False,N,JENKS,US,OK,1257 N BIRCH,74037,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,(918) 299-4065,,,1,0,0,2,0,0,False,,False,6095,,0,0,0,0,0,0,False,False,False,False,False,False,False
96,26-MAR-02,False,,,,C,False,False,False,True,CMC HAULING,,1014222,,False,1,,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,CLAY CASTILE,False,False,,0,0,0,0,0,0,0,0,0,,ACWORTH,US,GA,783 SUMMER DR NW,30102,20-JAN-22,20000.0,2021.0,False,,False,False,0,0,0,0,0,0,1.0,GA,False,False,False,False,N,ACWORTH,US,GA,783 SUMMER DR NW,30102,,,20000,2021,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(678) 858-1343,,,0,0,0,0,0,0,False,,False,6096,1.0,0,0,0,0,0,0,False,False,False,False,False,False,False
97,26-MAR-02,False,,,,C,False,False,False,True,,,1014225,,False,1,,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,MIKE BOEN TRUCKING INC,False,False,,0,0,0,0,0,0,0,0,0,,CHELSEA,US,OK,23822 E HWY 66,74016,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,OK,False,False,False,False,N,CHELSEA,US,OK,23822 E HWY 66,74016,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(918) 789-5169,,,0,0,0,0,0,0,False,,False,6097,,0,0,0,0,0,0,False,False,False,False,False,False,False
98,26-MAR-02,False,,,,C,False,False,False,,EXECUTIVE EXPRESS,,1014231,,False,1,,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,JAMES L BENNETT,False,False,,0,0,0,0,0,0,0,0,0,,OKLAHOMA CITY,US,OK,7117 S SHARTEL,73139,,0.0,,False,,False,False,0,0,0,0,0,0,1.0,OK,False,False,False,False,N,OKLAHOMA CITY,US,OK,7117 S SHARTEL,73139,,,0,0,False,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(405) 631-4336,,,0,0,0,0,0,0,False,,False,6098,,0,0,0,0,0,0,False,False,False,False,False,False,False
99,26-MAR-02,False,,,,C,False,False,False,,KOERNER TRUCKING,,1014233,,False,1,,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,ROBERT JAMES KOERNER,False,False,,0,0,0,0,0,0,0,0,0,,EL DORADO,US,KS,1816 HAZLETT,67042,20-AUG-01,50000.0,2000.0,False,,False,False,0,0,0,0,0,0,1.0,KS,False,False,False,False,N,EL DORADO,US,KS,1816 HAZLETT,67042,,,0,0,False,True,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,(316) 321-9541,,,0,0,0,0,0,0,False,,False,6099,,0,0,0,0,0,0,False,False,False,False,False,False,False
