,ADD_DATE,AGGREGATES,BAKERY PRODUCTS,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,"GARBAGE, REFUSE, TRASH",GENERAL FREIGHT,"GRAIN, FEED, HAY",HAND TOOLS,HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVE PLANTS,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,OWN EQUIPEMENT ,PALLETS,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PLANTS,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,RECYLE PAPER PLASTIC,REFRIGERATED FOOD,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,TEXTILES,TOOLS,TOPSOIL,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UNSPECIFIED,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER,WATER WELL,WOOD CHIPS,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
69,13-MAY-02,,,False,,C,False,False,False,,,1027972,False,3,STELLARDISTAP@HOTMAIL.COM,False,(770) 538-9993,False,,True,False,,N,False,0,0,0,0,0,0,False,STELLAR DISTRIBUTION LLC,False,,False,,0,0,0,0,0,0,0,0,0,,CONYERS,US,GA,2000 DOGWOOD DR,30013,27-OCT-21,420001,2020.0,False,,False,False,0,0,0,0,0,0,3,GA,False,False,,,False,False,N,CONYERS,US,GA,2000 DOGWOOD DR,30013,,420001,2020,,False,0,0,0,0,0,0,0,0,0,3,0,0,(770) 918-6131,,,,0,0,0,0,0,0,False,,False,11169,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
70,13-MAY-02,,,False,,A,False,False,False,,,1027973,False,1,MARINETRANSPORTLLC@GMAIL.COM,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,MARINE TRANSPORT LLC,False,,False,,0,0,0,0,0,0,0,0,0,True,OTIS ORCHARDS,US,WA,4717 N BARKER ROAD,99027,04-JAN-21,30000,2020.0,False,,False,False,0,0,0,0,0,0,2,WA,False,False,,,False,False,N,OTIS ORCHARDS,US,WA,4717 N BARKER ROAD,99027,,30000,2020,,False,0,0,0,0,0,0,0,0,0,1,0,0,(509) 993-7580,,,,4,0,0,1,0,0,False,,False,11170,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
71,13-MAY-02,,,False,,C,False,False,False,,SOD BROKER OF AUGUSTA,1027974,False,1,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,GLENN BROWN,False,,False,,0,0,0,0,0,0,0,0,0,,EVANS,US,GA,4342 WASHINGTON RD,30809,,0,,False,,False,False,0,0,0,0,0,0,1,GA,False,False,,,False,False,N,EVANS,US,GA,4342 WASHINGTON RD,30809,,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,(706) 650-2550,,,,0,0,0,0,0,0,False,,False,11171,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
72,13-MAY-02,,,False,,C,False,False,False,True,T P HAULING,1027975,False,1,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,ELLIS PHILLIPS,False,,False,,0,0,0,0,0,0,0,0,0,,RICHMOND HILL,US,GA,PO BOX 1651,31324,,0,,False,,False,False,0,0,0,0,0,0,1,GA,False,False,,,False,False,N,RICHMOND HILL,US,GA,75 CAMELLIA ST,31324,,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,(912) 667-6147,,,,0,0,0,0,0,0,False,,False,11172,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
73,13-MAY-02,,,False,True,C,False,False,False,,,1027978,False,3,LTHOMAS193@AOL.COM,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,A L THOMAS INC,False,,False,,0,0,0,0,0,0,0,0,0,,SUWANEE,US,GA,305 SHAWNEE NORTH DR STE 750,30024,,0,,False,,False,False,0,0,0,0,0,0,2,GA,False,False,,,False,False,N,SUWANEE,US,GA,305 SHAWNEE NORTH DR STE 750,30024,,0,0,,False,0,0,0,0,0,0,0,0,0,2,0,0,(678) 546-6970,,,,0,0,0,0,0,0,False,,False,11173,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
74,13-MAY-02,,,False,,C,False,False,False,,,1027979,False,4,JOAN@AIRFLORA.COM,False,(407) 889-4356,False,,False,False,,N,False,0,0,0,0,0,0,False,DRIFTWOOD GARDENS INC,False,True,False,,0,0,0,0,0,0,0,0,0,,APOPKA,US,FL,PO BOX 1061,32704,24-AUG-10,20000,2001.0,False,,False,False,0,0,0,0,0,0,1,FL,False,False,,,False,False,N,APOPKA,US,FL,2001 BINION RD,32703,,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,(407) 889-5166,,,,0,0,0,0,0,0,False,,False,11174,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
75,13-MAY-02,,True,False,,C,False,False,False,,TOM WAGONER,1027980,False,1,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,THOMAS E WAGONER,False,,False,,0,0,0,0,0,0,0,0,0,,LULA,US,GA,1428 MT SINAI ROAD,30554,,20000,2001.0,False,,False,False,0,0,0,0,0,0,1,GA,False,False,,,False,False,N,LULA,US,GA,1428 MT SINAI ROAD,30554,,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,(706) 677-4698,,,,0,0,0,0,0,0,False,,False,11175,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
76,13-MAY-02,,,False,True,C,False,False,False,,,1027985,False,3,BATESROOFING1@GMAIL.COM,False,(712) 366-7099,False,,False,False,,N,False,0,0,0,0,0,0,False,BATES ROOFING LLC,False,,False,,0,0,0,0,0,0,0,0,0,,COUNCIL BLUFFS,US,IA,14017 OVERLAND TRAIL,51503,06-JUL-22,22000,2014.0,False,,False,False,0,0,0,0,0,0,3,IA,False,False,,,False,False,N,COUNCIL BLUFFS,US,IA,14017 OVERLAND TRAIL,51503,,0,0,,False,0,0,0,0,0,0,0,0,0,3,0,0,(712) 366-4357,,,,4,0,0,0,0,0,False,,False,11176,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
77,13-MAY-02,,,False,,A,False,False,False,,,1027991,False,2,THARPOLE@NCRECYCLER.COM,False,(563) 942-2142,False,,False,False,,N,False,0,0,0,0,0,0,False,NORTH CEDAR RECYCLING LLC,False,,False,,0,0,0,0,0,0,0,0,0,,STANWOOD,US,IA,PO BOX 307,52337,28-JUN-22,16951,2021.0,False,,False,False,0,0,0,0,0,0,2,IA,False,False,,,False,False,N,STANWOOD,US,IA,1147 E HWY 30,52337,,16951,2021,True,False,0,0,0,0,0,0,0,0,0,0,0,0,(563) 942-2072,,,,103,0,0,2,0,0,False,,False,11177,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
78,13-MAY-02,,,False,,A,False,False,False,,,1027992,False,3,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,RND LOGISTICS TRANSPORTATION INC,False,,False,,0,0,0,0,0,0,0,0,0,,CHICAGO,US,IL,PO BOX 597663,60659-7663,10-AUG-22,97934,2021.0,False,,False,False,0,0,0,0,0,0,3,IL,False,False,,,False,False,N,CHICAGO,US,IL,2842 W RACHER AVE,60625,,97934,2021,,False,0,0,0,0,0,0,0,0,0,0,0,0,(773) 954-5467,,,,0,0,0,3,0,0,False,,False,11178,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
79,13-MAY-02,,,False,,A,False,False,False,True,,1027993,False,1,VINNY@ECHOASSOCIATES.COM,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,ECHO ASSOCIATES INC,False,,False,,0,0,0,0,0,0,0,0,0,,CHEPACHET,US,RI,PO BOX 129,02814,09-MAR-21,6500,2021.0,False,,False,False,0,0,0,0,0,0,2,RI,False,False,,,False,False,N,CHEPACHET,US,RI,481 CHESTNUT HILL ROAD,02814,,6500,2021,,False,0,0,0,0,0,0,0,0,0,2,0,0,(401) 568-8074,,,,2,0,0,0,0,0,False,,False,11179,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
80,13-MAY-02,,,False,True,A,False,False,False,,ENERGY INSULATIONS SYSTEMS,1028000,False,29,ERINCRATSLEY@HBS-CORP.COM,False,(585) 334-1145,False,,False,False,,N,False,0,0,0,0,0,0,False,HENRIETTA BUILDING SUPPLIES INC,False,,False,,0,0,0,0,0,0,0,0,0,,WEST HENRIETTA,US,NY,1 RIVERTON WAY,14586,19-SEP-22,219883,2021.0,False,,False,False,0,0,0,0,0,0,19,NY,False,False,,,False,False,N,WEST HENRIETTA,US,NY,1 RIVERTON WAY,14586,,219883,2021,,False,0,0,0,0,0,0,0,0,0,19,0,0,(585) 334-4020,,,,0,0,0,0,0,0,False,,False,11180,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
81,13-MAY-02,,,False,,C,False,False,False,,PAUL ROBERTSON TRUCKING,1028004,False,2,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,PAUL ROBERTSON,False,,False,True,0,0,0,0,0,0,0,0,0,,VERNON,US,AL,501 14TH CIRCLE NE,35592,23-JUN-15,1,2014.0,False,,False,False,0,0,0,0,0,0,1,AL,False,False,,,False,False,N,VERNON,US,AL,501 14TH CIRCLE NE,35592,,0,0,,False,0,0,0,0,0,0,0,0,0,0,0,0,(205) 712-0322,,,,1,0,0,1,0,0,False,,False,11181,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
82,13-MAY-02,,,False,,A,False,False,False,True,,1028005,False,1,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,JOSE TRUCKING INC,False,,False,,0,0,0,0,0,0,0,0,0,,HYATTSVILLE,US,MD,5708 MONROE STREET,20784,06-NOV-20,25000,2019.0,False,,False,False,0,0,0,0,0,0,1,MD,False,False,,,False,False,N,HYATTSVILLE,US,MD,5708 MONROE STREET,20784,,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,(301) 418-8846,,,,0,0,0,0,0,0,False,,False,11182,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
83,13-MAY-02,,,False,True,A,False,False,False,,,1028007,False,1,GREENVILLEDOOR@EMBARQMAIL.COM,False,(937) 547-1023,False,,False,False,,N,False,0,0,0,0,0,0,False,GREENVILLE DOOR SALES INC,False,,False,,0,0,0,0,0,0,0,0,0,,GREENVILLE,US,OH,320 CHESTNUT ST,45331-1305,20-JUL-22,33000,2021.0,False,,False,False,0,0,0,0,0,0,1,OH,False,False,,,False,False,N,GREENVILLE,US,OH,320 CHESTNUT ST,45331-1305,,33000,2021,,False,0,0,0,0,0,0,0,0,0,1,0,0,(937) 547-1082,,,,3,0,0,0,0,0,False,,False,11183,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
84,13-MAY-02,,,False,,A,False,False,False,,R C WASHBURN & SON TRUCKING,1028008,False,2,STANCH3@YAHOO.COM ,False,(518) 793-1438,False,,False,False,,N,False,0,0,0,0,0,0,False,RANDY C WASHBURN,False,,False,True,0,0,0,0,0,0,0,0,0,,QUEENSBURY,US,NY,394 SHERMAN AVE,12804,09-JUL-22,80798,2021.0,False,,False,False,0,0,0,0,0,0,2,NY,False,False,,,False,False,N,QUEENSBURY,US,NY,394 SHERMAN AVE,12804,,80798,2021,,False,0,0,0,0,0,0,0,0,0,2,0,0,(518) 793-8187,,,,2,0,0,0,0,0,False,,False,11184,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
85,13-MAY-02,,,False,,B,False,False,False,,GAS WLA,1028009,False,3,JSISCO@EMPIGASPR.COM,False,(787) 282-0437,False,,False,False,,N,False,0,0,0,1,0,0,False,GAS WLA INC,True,,False,,0,0,0,0,0,0,0,0,0,,SAN JUAN,US,PR,PO BOX 363651,00936-3651,01-NOV-19,125000,2018.0,False,,False,False,0,0,0,0,0,0,3,PR,False,False,,,False,False,N,MOCA,US,PR,CARR 111 KM 2 7 BO PALMAR,00676,,125000,2018,,False,0,0,0,0,0,0,0,0,0,2,0,0,(787) 818-9574,,,,0,0,0,0,0,0,False,,False,11185,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
86,13-MAY-02,,,False,,C,False,True,False,,,1028013,False,1,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,CURTIS A MILLS TRUCKING,False,,False,,0,0,0,0,0,0,0,0,0,,BARBOURVILLE,US,KY,HC 66 BOX 1472,40906,,0,,False,,False,False,0,0,0,0,0,0,1,KY,False,False,,,False,False,N,BARBOURVILLE,US,KY,HC 66 BOX 1472,40906,,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,(606) 542-4882,,,,0,0,0,0,0,0,False,,False,11186,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
87,13-MAY-02,,,False,,A,False,False,False,,VERSA-DRILL,1028014,True,5,MWRIGHT@LAIBECORP.COM,False,(317) 266-8426,False,,False,False,,N,False,0,0,0,0,0,0,False,LAIBE CORPORATION,False,,False,,0,0,0,0,0,0,0,0,0,,INDIANAPOLIS,US,IN,1414 BATES STREET,46201,10-FEB-21,20000,2020.0,False,,False,False,0,0,0,0,0,0,1,IN,False,False,,,False,False,N,INDIANAPOLIS,US,IN,1414 BATES STREET,46201,,20000,2020,,False,0,0,0,0,0,0,0,0,0,1,0,0,(317) 231-2250,,,,0,0,0,0,0,0,False,,False,11187,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
88,13-MAY-02,,,False,,A,False,False,False,,M T TRUCKING,1028017,False,1,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,MARVIN A TURNER,False,,False,,0,0,0,0,0,0,0,0,0,,DAWSON,US,MN,660 ELM ST 254,56232,28-JUL-21,20000,2020.0,False,,False,False,0,0,0,0,0,0,1,MN,False,False,,,False,False,N,DAWSON,US,MN,660 ELM ST 254,56232,,20000,2020,,False,0,0,0,0,0,0,0,0,0,0,0,0,(320) 769-2104,,,,1,0,0,1,0,0,False,,False,11188,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
89,13-MAY-02,,,False,,C,False,False,False,,,1028023,False,1,,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,JAMES CRONBAUGH,False,,False,True,0,0,0,0,0,0,0,0,0,,MARENGO,US,IA,1665 108TH STREET,52301,07-MAY-02,0,,False,,False,False,0,0,0,0,0,0,1,IA,False,False,,,False,False,N,MARENGO,US,IA,1665 108TH STREET,52301,,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,(319) 642-7649,,,,1,0,0,0,0,0,False,,False,11189,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
90,13-MAY-02,,,False,,C,False,False,False,,,1028028,False,1,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,JOHNE G'S TRI AIXING INC,False,,False,,0,0,0,0,0,0,0,0,0,,NORTH SALEM,US,IN,6430 N SR 75,46165,27-SEP-18,1,2018.0,False,,False,False,0,0,0,0,0,0,1,IN,False,False,,,False,False,N,NORTH SALEM,US,IN,6430 N SR 75,46165,,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,(317) 557-3555,,,,0,0,0,0,0,0,False,,False,11190,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
91,13-MAY-02,,,False,True,C,False,False,False,,,1028033,False,3,MAPLEHURST@HEREINTOWN.NET,False,(301) 689-0078,False,,False,False,,N,False,0,0,0,0,0,0,False,MAPLEHURST COUNTRY CLUB INC,False,,False,,0,0,0,0,0,0,0,0,0,,FROSTBURG,US,MD,PO BOX 507,21532,29-JAN-15,3000,2014.0,False,,False,False,0,0,0,0,0,0,1,MD,False,False,,,False,False,N,FROSTBURG,US,MD,140 EAST MAIN STREET,21532,,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,(301) 689-6602,,,,0,0,0,0,0,0,False,,False,11191,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
92,13-MAY-02,,,False,,A,False,False,False,,,1028034,False,3,MKILLEEN@GOODWILL-BERKSHIRES.ORG,False,(413) 499-3756,False,,True,False,,N,False,0,0,0,0,0,0,False,GOODWILL INDUSTRIES OF THE BERKSHIRES INC,False,,False,,0,0,0,0,0,0,0,0,0,,PITTSFIELD,US,MA,158 TYLER ST,01201-4222,14-MAY-21,108000,2020.0,False,,False,False,0,0,0,0,0,0,3,MA,False,False,,,False,False,N,PITTSFIELD,US,MA,158 TYLER ST,01201-4222,,108000,2020,,False,0,0,0,0,0,0,0,0,0,0,3,0,(413) 442-0061,,,,0,0,0,0,0,0,False,,False,11192,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
93,13-MAY-02,True,,False,,A,False,False,False,,,1028035,False,11,CINDYGLOVERTRKG@AOL.COM,False,(814) 240-3923,False,,False,False,,N,False,0,0,0,0,0,0,False,CINDY GLOVER TRUCKING INC,False,,False,,0,0,0,0,0,0,0,0,0,,WATERFORD,US,PA,13925 FRENCH CREEK RD,16441,13-APR-21,556962,2019.0,False,,False,False,0,0,0,0,0,0,16,PA,False,False,,,False,False,N,WATERFORD,US,PA,13925 FRENCH CREEK RD,16441,,556962,2019,,False,0,0,0,0,0,0,0,0,0,16,0,0,(814) 434-2559,,,,0,0,0,0,0,0,False,,False,11193,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
94,13-MAY-02,,,False,,A,False,False,False,,KENNETH HAILS EXCAVATING,1028039,False,2,KHAILS@MVN.NET,False,,False,,False,True,,N,False,0,0,0,0,0,0,False,KENNETH A HAILS,False,,False,,0,0,0,0,0,0,0,0,0,,TEXICO,US,IL,21606 N HAILS LANE,62889-2213,01-OCT-21,10000,2019.0,False,,False,False,0,0,0,0,0,0,2,IL,False,False,,,False,False,N,TEXICO,US,IL,21606 N HAILS LANE,62889-2213,,10000,2019,,False,0,0,0,0,0,0,0,0,0,0,0,0,(618) 755-4651,,,,2,0,0,2,0,0,False,,False,11194,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
95,13-MAY-02,,,False,,B,False,False,False,,,1028041,False,2,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,MIKE L GRUBBS,False,,False,,0,0,0,0,0,0,0,0,0,,BREMEN,US,GA,270 NORTH HURST MILL ROAD,30110,,0,,False,,False,False,0,0,0,0,0,0,1,GA,False,False,,,False,False,N,BREMEN,US,GA,270 NORTH HURST MILL ROAD,30110,,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,(770) 537-5683,,,,1,0,0,0,0,0,False,,False,11195,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
96,13-MAY-02,,,False,,A,False,False,False,,,1028042,False,34,STROYER@CMXPRESS.COM,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,CALIFORNIA MIDWEST XPRESS INC,False,,False,,0,0,0,0,0,0,0,0,0,,BUDA,US,TX,641 COMMERCIAL DRIVE #101,78610,22-APR-22,4860123,2020.0,False,,False,False,0,0,0,0,0,0,34,UT,False,False,,,False,False,N,SALT LAKE CITY,US,UT,1827 S FREMONT DRIVE #B,84104,,4860123,2020,,False,0,0,0,0,0,0,0,0,0,0,0,0,(310) 697-9929,,,,44,2,0,8,26,0,False,,False,11196,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
97,13-MAY-02,,,False,,C,False,False,False,,,1028043,False,4,,False,,False,,True,False,,N,False,0,0,0,0,0,0,False,L & D ELECTRIC SUPPLY CO INC,False,,False,,0,0,0,0,0,0,0,0,0,,SMYRNA,US,GA,1034 CONCORD RD,30082,,50000,2001.0,False,,False,False,0,0,0,0,0,0,1,GA,False,False,,,False,False,N,SMYRNA,US,GA,1034 CONCORD RD,30082,,0,0,,False,0,0,0,0,0,0,0,0,0,1,0,0,(770) 435-4227,,,,0,0,0,0,0,0,False,,False,11197,,0,0,0,0,0,0,,False,,False,False,False,False,False,False
98,13-MAY-02,,,False,,A,False,False,False,,,1028047,False,3,DEBBIE@TOMBIGBEETOOLING.COM,False,(662) 282-7224,False,,False,False,,N,False,0,0,0,0,0,0,False,TOMBIGBEE TOOLING INC,False,,False,,0,0,0,0,0,0,0,0,0,True,MANTACHIE,US,MS,PO BOX 280,38855,21-FEB-22,230000,2022.0,False,,False,False,0,0,0,0,0,0,1,MS,False,False,,,False,False,N,MANTACHIE,US,MS,100 INDUSTRIAL PARK ROAD,38855,,230000,2022,,False,0,0,0,0,0,0,0,0,0,1,0,0,(662) 282-4273,,,,0,0,0,0,0,0,False,,False,11198,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
99,13-MAY-02,,,False,,A,False,False,False,,,1028049,False,4,JAYLEVESQUE@METROCAST.NET,False,,False,,False,False,,N,False,0,0,0,0,0,0,False,FOREST PUMP & FILTER CO INC,False,,False,,0,0,0,0,0,0,0,0,0,,ROCHESTER,US,NH,277 MILTON RD,03868,08-SEP-22,7066,2015.0,False,,False,False,0,0,0,0,0,0,2,NH,False,False,,,False,False,N,ROCHESTER,US,NH,277 MILTON RD,03868,,7066,2015,,False,0,0,0,0,0,0,0,0,0,2,0,0,(603) 332-9037,,,,1,0,0,0,0,0,False,True,False,11199,1.0,0,0,0,0,0,0,,False,,False,False,False,False,False,False
