,ADD_DATE,AGGREGATES,BEVERAGES,BUILDING MATERIALS,CARRIER_OPERATION,CHEMICALS,"COAL, COKE",COMMODITIES DRY BULK,CONSTRUCTION,DBA_NAME,DOT_NUMBER,DRIVE AWAY/TOWAWAY,DRIVER_TOTAL,EMAIL_ADDRESS,FARM SUPPLIES,FAX,FRESH PRODUCE,GENERAL FREIGHT,"GRAIN, FEED, HAY",HM_FLAG,HOUSEHOLD GOODS,Hazmat Cargo Tank Trailers*_OWNED,Hazmat Cargo Tank Trailers*_TERM_LEASED,Hazmat Cargo Tank Trailers*_TRIP_LEASED,Hazmat Cargo Tank Trucks_OWNED,Hazmat Cargo Tank Trucks_TERM_LEASED,Hazmat Cargo Tank Trucks_TRIP_LEASED,INTERMODAL CONTAINERS,LEGAL_NAME,LIQUIDS/GASES,LIVESTOCK,"LOGS, POLES, BEAMS, LUMBER",Limousine 1-8*_OWNED,Limousine 1-8*_TERM_LEASED,Limousine 1-8*_TRIP_LEASED,Limousine 16+_OWNED,Limousine 16+_TERM_LEASED,Limousine 16+_TRIP_LEASED,Limousine 9-15_OWNED,Limousine 9-15_TERM_LEASED,Limousine 9-15_TRIP_LEASED,"MACHINERY, LARGE OBJECTS",MAILING_CITY,MAILING_COUNTRY,MAILING_STATE,MAILING_STREET,MAILING_ZIP,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,MEAT,"METAL; SHEETS, COILS, ROLLS",MOBILE HOMES,MOTOR VEHICLES,Mini-Bus 16+_OWNED,Mini-Bus 16+_TERM_LEASED,Mini-Bus 16+_TRIP_LEASED,Motor Coach_OWNED,Motor Coach_TERM_LEASED,Motor Coach_TRIP_LEASED,NBR_POWER_UNIT,OIC_STATE,OIL FIELD EQUIPMENT,OTHER,PAPER PRODUCTS,PASSENGERS,PC_FLAG,PHY_CITY,PHY_COUNTRY,PHY_STATE,PHY_STREET,PHY_ZIP,PRECAST CONCRETE,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,REFRIGERATED FOOD,"SAND, MULCH",SOD,School Bus 1-8*_OWNED,School Bus 1-8*_TERM_LEASED,School Bus 1-8*_TRIP_LEASED,School Bus 16+_OWNED,School Bus 16+_TERM_LEASED,School Bus 16+_TRIP_LEASED,School Bus 9-15_OWNED,School Bus 9-15_TERM_LEASED,School Bus 9-15_TRIP_LEASED,Straight Trucks_OWNED,Straight Trucks_TERM_LEASED,Straight Trucks_TRIP_LEASED,TELEPHONE,Trailers*_OWNED,Trailers*_TERM_LEASED,Trailers*_TRIP_LEASED,Truck Tractors_OWNED,Truck Tractors_TERM_LEASED,Truck Tractors_TRIP_LEASED,U.S. MAIL,UTILITY,Unnamed: 0,VMT_SOURCE_ID,Van 1-8*_OWNED,Van 1-8*_TERM_LEASED,Van 1-8*_TRIP_LEASED,Van 9-15_OWNED,Van 9-15_TERM_LEASED,Van 9-15_TRIP_LEASED,WATER TANK REPAIR ,WATER WELL,XBUILDING MATERIALS,XCONSTRUCTION,"XGARBAGE, REFUSE, TRASH","XLOGS, POLES, BEAMS, LUMBER","XMACHINERY, LARGE OBJECTS","XMETAL; SHEETS, COILS, ROLLS"
72,22-FEB-02,,False,,A,False,False,False,,,1006202,False,60,JLEONARD@LEONARDBUS.COM,False,(607) 467-4550,False,True,False,N,False,0,0,0,0,0,0,False,LEONARD BUS SALES,False,False,,0,0,0,0,0,0,0,0,0,,DEPOSIT,US,NY,4 LEONARD WAY,13754,07-MAR-22,205380.0,2021.0,False,,False,False,0,0,0,0,0,0,54,NY,False,False,False,False,N,DEPOSIT,US,NY,4 LEONARD WAY,13754,,205380,2021,False,,,0,0,0,0,0,0,0,0,0,54,0,0,(607) 467-3100,0,0,0,0,0,0,False,False,2672,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
73,22-FEB-02,,False,,A,False,False,False,,,1006203,False,20,CHRISK@PIZZO.INFO,False,(815) 498-4407,False,False,False,N,False,0,0,0,0,0,0,False,PIZZO AND ASSOCIATES LTD,False,False,True,0,0,0,0,0,0,0,0,0,,LELAND,US,IL,10729 PINE ROAD,60531,14-MAR-22,299000.0,2021.0,False,,False,False,0,0,0,0,0,0,12,IL,False,False,False,False,N,LELAND,US,IL,10729 PINE ROAD,60531,,299000,2021,False,,,0,0,0,0,0,0,0,0,0,12,0,0,(815) 495-2300,12,0,0,0,0,0,False,False,2673,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
74,22-FEB-02,True,False,,C,False,False,False,,,1006204,False,1,,False,,False,False,False,N,False,0,0,0,0,0,0,False,RUI CONCEICAO,False,False,,0,0,0,0,0,0,0,0,0,,NAPLES,US,FL,4833 BERKELEY DRIVE,34112,22-JAN-02,0.0,,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,NAPLES,US,FL,4833 BERKELEY DRIVE,34112,,0,0,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(941) 530-3333,1,0,0,1,0,0,False,False,2674,,0,0,0,0,0,0,,False,False,False,False,False,False,False
75,22-FEB-02,,False,,C,False,False,False,,DEAN GROTH FARMS LLC,1006205,False,3,,False,,False,False,False,N,False,0,0,0,0,0,0,False,DEAN GROTH,False,False,,0,0,0,0,0,0,0,0,0,True,WEST BEND,US,WI,5356 MAPLE ROAD,53095-9730,20-JUL-05,10000.0,2004.0,False,,False,False,0,0,0,0,0,0,3,WI,False,False,False,False,N,WEST BEND,US,WI,5356 MAPLE ROAD,53095-9730,,0,0,False,,,0,0,0,0,0,0,0,0,0,3,0,0,(262) 334-3261,1,0,0,0,0,0,False,False,2675,,0,0,0,0,0,0,,False,False,False,False,False,False,False
76,22-FEB-02,,False,,C,False,False,False,,MANN EXPRESS,1006208,False,1,PROREGSVCS@GMAIL.COM,False,,False,True,False,N,False,0,0,0,0,0,0,False,TAJINDER SINGH,False,False,,0,0,0,0,0,0,0,0,0,,ELK GROVE,US,CA,9709 SAND HOLLOW WAY,95757,13-MAY-22,45662.0,2021.0,False,,False,False,0,0,0,0,0,0,1,CA,False,False,False,False,N,ELK GROVE,US,CA,9709 SAND HOLLOW WAY,95757,,45662,2021,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(916) 533-4409,1,0,0,1,0,0,False,False,2676,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
77,22-FEB-02,,False,,C,False,True,False,,,1006209,False,1,,False,(352) 529-2045,False,False,False,N,False,0,0,0,0,0,0,False,WILLIAM G JOHNSON,False,False,,0,0,0,0,0,0,0,0,0,,MORRISTON,US,FL,2850 SE 160 AVE,32668,20-FEB-02,0.0,,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,MORRISTON,US,FL,2850 SE 160 AVE,32668,,0,0,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(352) 528-2056,1,0,0,1,0,0,False,False,2677,,0,0,0,0,0,0,,False,False,False,False,False,False,False
78,22-FEB-02,,False,,C,False,False,False,,,1006210,False,3,,False,,False,False,True,N,False,0,0,0,0,0,0,False,HENSELIN FARMS,False,False,,0,0,0,0,0,0,0,0,0,,TIGERTON,US,WI,W13926 HENSELIN ROAD,54486,27-DEC-01,0.0,,False,,False,False,0,0,0,0,0,0,7,WI,False,False,False,False,N,TIGERTON,US,WI,W13926 HENSELIN ROAD,54486,,0,0,False,,,0,0,0,0,0,0,0,0,0,7,0,0,(715) 754-2176,3,0,0,0,0,0,False,False,2678,,0,0,0,0,0,0,,False,False,False,False,False,False,False
79,22-FEB-02,,False,,C,False,False,False,,BERGSBAKEN DAIRY ACRES,1006213,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,RANDALL BERGSBAKEN,False,False,,0,0,0,0,0,0,0,0,0,,PULASKI,US,WI,W13631 CTH S,54612-8416,15-DEC-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,PULASKI,US,WI,W13631 CTH S,54612-8416,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 758-8125,0,0,0,0,0,0,False,False,2679,,0,0,0,0,0,0,,False,False,False,False,False,False,False
80,22-FEB-02,,False,,C,False,False,False,,,1006214,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,P A RENDALL FARMS INC,False,False,,0,0,0,0,0,0,0,0,0,,ALMOND,US,WI,7885 2ND AVENUE,54909,15-NOV-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ALMOND,US,WI,7885 2ND AVENUE,54909,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 366-7441,0,0,0,0,0,0,False,False,2680,,0,0,0,0,0,0,,False,False,False,False,False,False,False
81,22-FEB-02,,False,,C,False,False,False,True,,1006218,False,1,,False,(386) 760-7827,False,False,False,N,False,0,0,0,0,0,0,False,ALL-STAR TRANSPORT INC,False,False,,0,0,0,0,0,0,0,0,0,,PORT ORANGE,US,FL,1604 PROMENADE CIRCLE,32129,19-FEB-02,0.0,,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,PORT ORANGE,US,FL,1604 PROMENADE CIRCLE,32129,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(386) 566-2416,0,0,0,0,0,0,False,False,2681,,0,0,0,0,0,0,,False,False,False,False,False,False,False
82,22-FEB-02,,False,,C,False,False,False,,,1006219,False,12,,False,(715) 341-9313,False,False,True,N,False,0,0,0,0,0,0,False,GREGORY C KIZEWSKI & SONS INC,False,False,,0,0,0,0,0,0,0,0,0,,STEVENS POINT,US,WI,3992 EISENHOWER ROAD,54481,26-DEC-01,2000.0,2001.0,False,,False,False,0,0,0,0,0,0,12,WI,False,False,False,False,N,STEVENS POINT,US,WI,3992 EISENHOWER ROAD,54481,,0,0,False,,,0,0,0,0,0,0,0,0,0,12,0,0,(715) 344-8626,0,0,0,0,0,0,False,False,2682,,0,0,0,0,0,0,,False,False,False,False,False,False,False
83,22-FEB-02,,False,,C,False,False,False,,,1006220,False,1,,False,,False,True,False,N,False,0,0,0,0,0,0,False,CARLOS TRENHS,False,False,,0,0,0,0,0,0,0,0,0,,HIALEAH,US,FL,610 E 14TH STREET,33010,03-MAY-21,10000.0,2020.0,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,HIALEAH,US,FL,610 E 14TH STREET,33010,,10000,2020,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(305) 223-2066,0,0,0,0,0,0,False,False,2683,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
84,22-FEB-02,,False,,C,False,False,False,,,1006221,False,2,,False,,False,False,True,N,False,0,0,0,0,0,0,False,JAMES E SCHNEIDER,False,False,,0,0,0,0,0,0,0,0,0,,KIEL,US,WI,N1150 HWY 57,53042,12-DEC-01,0.0,,False,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,KIEL,US,WI,N1150 HWY 57,53042,,0,0,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(920) 894-3975,0,0,0,0,0,0,False,False,2684,,0,0,0,0,0,0,,False,False,False,False,False,False,False
85,22-FEB-02,,False,,C,False,False,False,,,1006223,False,1,QRCCONTRACTORS@VERIZON.NET,False,(813) 948-2531,False,False,False,N,False,0,0,0,0,0,0,False,QRC INC,False,False,,0,0,0,0,0,0,0,0,0,True,LUTZ,US,FL,2326 SOFIA DRIVE,33558,24-FEB-22,3000.0,2021.0,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,LUTZ,US,FL,2326 SOFIA DRIVE,33558,,3000,2021,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(813) 948-2312,0,0,0,0,0,0,False,False,2685,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
86,22-FEB-02,,False,,C,False,False,False,,JAMBO CREEK DAIRY FARM,1006225,False,2,,False,,False,False,False,N,False,0,0,0,0,0,0,False,DAVID E & JAMES DOSE,False,False,True,0,0,0,0,0,0,0,0,0,,MISHICOT,US,WI,2924 TWIN BRIDGE ROAD,54228,02-JAN-02,5000.0,2001.0,False,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,MISHICOT,US,WI,2924 TWIN BRIDGE ROAD,54228,,0,0,False,,,0,0,0,0,0,0,0,0,0,2,0,0,(920) 755-2560,1,0,0,0,0,0,False,False,2686,,0,0,0,0,0,0,,False,False,False,False,False,False,False
87,22-FEB-02,,False,,C,False,False,False,,,1006226,False,2,,False,,False,False,False,N,False,0,0,0,0,0,0,False,KEVIN L WULFF,False,False,,0,0,0,0,0,0,0,0,0,True,MAYVILLE,US,WI,N8134 CTH AY,53050,03-JAN-02,150.0,2001.0,False,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,MAYVILLE,US,WI,N8134 CTH AY,53050,,0,0,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(920) 387-2670,3,0,0,2,0,0,False,False,2687,,0,0,0,0,0,0,,False,False,False,False,False,False,False
88,22-FEB-02,,False,,C,False,False,False,,,1006229,False,12,,False,(813) 645-1210,False,False,False,N,False,0,0,0,0,0,0,False,MONTANZ CONTRACTING CORP,False,False,,0,0,0,0,0,0,0,0,0,True,RUSKIN,US,FL,POST OFFICE BOX 1265,33570-1265,15-FEB-02,200000.0,2001.0,False,,False,False,0,0,0,0,0,0,13,FL,False,False,False,False,N,RUSKIN,US,FL,404 SE 15TH STREET,33570-0404,,0,0,False,,,0,0,0,0,0,0,0,0,0,10,0,0,(813) 645-3737,3,0,0,3,0,0,False,False,2688,,0,0,0,0,0,0,,False,False,False,False,False,False,False
89,22-FEB-02,,False,,C,False,False,False,True,,1006231,False,1,GRAD1G66OC@AOL.COM,False,(386) 767-5097,False,False,False,N,False,0,0,0,0,0,0,False,J & C GRADALL RENTAL INC,False,False,,0,0,0,0,0,0,0,0,0,,PORT ORANGE,US,FL,4014 N WATERBRIDGE CIR,32129-9605,12-FEB-02,0.0,,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,PORT ORANGE,US,FL,4014 N WATERBRIDGE CIR,32129-9605,,0,0,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(386) 527-1411,0,0,0,1,0,0,False,False,2689,,0,0,0,0,0,0,,False,False,False,False,False,False,False
90,22-FEB-02,,False,,C,False,False,False,,,1006232,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,KERMIT COULTER,False,False,,0,0,0,0,0,0,0,0,0,,ALLENTON,US,WI,6648 CTH H,53002,04-JAN-02,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,ALLENTON,US,WI,6648 CTH H,53002,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,2690,,0,0,0,0,0,0,,False,False,False,False,False,False,False
91,22-FEB-02,,False,True,C,False,False,False,,,1006233,False,1,LUISCAMILO1961@GMAIL.COM,False,,False,False,False,N,False,0,0,0,0,0,0,False,LUIS C CESPEDES,False,False,,0,0,0,0,0,0,0,0,0,,WEST PALM BEACH,US,FL,1735 WOOD BRIDGE LAKES CIR,33406,25-MAR-21,65000.0,2019.0,False,,False,False,0,0,0,0,0,0,1,FL,False,False,False,False,N,WEST PALM BEACH,US,FL,1735 WOOD BRIDGE LAKES CIR,33406,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(561) 722-1668,0,0,0,0,0,0,False,False,2691,,0,0,0,0,0,0,,False,False,False,False,False,False,False
92,22-FEB-02,,False,,C,False,False,False,,,1006234,False,2,,False,,False,False,True,N,False,0,0,0,0,0,0,False,R & D THOMPSON FARMS,False,False,,0,0,0,0,0,0,0,0,0,,WHITEHALL,US,WI,N33603 SCHANSBERG ROAD,54773,22-SEP-03,0.0,,False,,False,False,0,0,0,0,0,0,2,WI,False,False,False,False,N,WHITEHALL,US,WI,N33603 SCHANSBERG ROAD,54773,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 538-4604,1,0,0,1,0,0,False,False,2692,,0,0,0,0,0,0,,False,False,False,False,False,False,False
93,22-FEB-02,,False,,C,False,False,False,,,1006237,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,GARY T LIERMAN,False,False,,0,0,0,0,0,0,0,0,0,,MENOMONIE,US,WI,E2799 730TH AVENUE,54751,31-DEC-01,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,MENOMONIE,US,WI,E2799 730TH AVENUE,54751,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(715) 665-2518,0,0,0,0,0,0,False,False,2693,,0,0,0,0,0,0,,False,False,False,False,False,False,False
94,22-FEB-02,,False,,A,False,False,False,,DOUG OLSON TRUCKING,1006238,False,1,DOUGOLSONTRUCKING@GMAIL.COM,False,(785) 742-2566,False,True,False,N,False,0,0,0,0,0,0,False,DOUGLAS E OLSON,False,False,,0,0,0,0,0,0,0,0,0,,HIAWATHA,US,KS,203 IOWA ST,66434,27-JUL-22,59698.0,2021.0,False,,False,False,0,0,0,0,0,0,1,KS,False,False,False,False,N,HIAWATHA,US,KS,203 IOWA,66434,,59698,2021,False,,,0,0,0,0,0,0,0,0,0,0,0,0,(816) 383-4372,1,0,0,1,0,0,False,False,2694,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
95,22-FEB-02,,False,,C,False,False,False,,,1006240,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,MYRON E PAULSON,False,False,,0,0,0,0,0,0,0,0,0,,BELOIT,US,WI,8841 W LAIRD ROAD,53511,17-JAN-02,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,BELOIT,US,WI,8841 W LAIRD ROAD,53511,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(608) 879-2840,0,0,0,0,0,0,False,False,2695,,0,0,0,0,0,0,,False,False,False,False,False,False,False
96,22-FEB-02,,False,,A,False,False,False,True,,1006241,False,3,AMYBANZET@SBCGLOBAL.NET,False,(316) 776-0284,False,False,False,N,False,0,0,0,0,0,0,False,BANZET CONCRETE INC,False,False,,0,0,0,0,0,0,0,0,0,,ROSE HILL,US,KS,19664 SW BUTLER RD,67133,08-MAR-22,80000.0,2021.0,False,,False,False,0,0,0,0,0,0,4,KS,False,False,False,False,N,ROSE HILL,US,KS,19664 SW BUTLER RD,67133,,80000,2021,False,,,0,0,0,0,0,0,0,0,0,4,0,0,(316) 776-9961,2,0,0,0,0,0,False,False,2696,1.0,0,0,0,0,0,0,,False,False,False,False,False,False,False
97,22-FEB-02,,False,,C,False,False,False,,B & S SOD INC,1006243,False,1,,False,(561) 464-9992,False,False,False,N,False,0,0,0,0,0,0,False,DAVID BRIAN THOMAS,False,False,,0,0,0,0,0,0,0,0,0,,OKEECHOBEE,US,FL,7405 NE 7TH STREET,34974,15-FEB-02,0.0,,False,,False,False,0,0,0,0,0,0,2,FL,False,False,False,False,N,OKEECHOBEE,US,FL,7405 NE 7TH STREET,34974,,0,0,False,,True,0,0,0,0,0,0,0,0,0,1,0,0,(864) 467-5520,1,0,0,1,0,0,False,False,2697,,0,0,0,0,0,0,,False,False,False,False,False,False,False
98,22-FEB-02,,False,,C,False,False,False,,,1006244,False,1,,False,,False,False,True,N,False,0,0,0,0,0,0,False,SUE LINN GALLAND,False,False,,0,0,0,0,0,0,0,0,0,,TIGERTON,US,WI,N6071 CTH J,54486,26-JAN-02,0.0,,False,,False,False,0,0,0,0,0,0,1,WI,False,False,False,False,N,TIGERTON,US,WI,N6071 CTH J,54486,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,False,False,2698,,0,0,0,0,0,0,,False,False,False,False,False,False,False
99,22-FEB-02,,True,,C,False,False,False,,,1006246,False,1,,False,,False,False,False,N,False,0,0,0,0,0,0,False,LAKEVIEW DISTRIBUTING,False,False,,0,0,0,0,0,0,0,0,0,,LAKEVIEW,US,OR,1114 CENTER STREET,97630,23-AUG-16,10000.0,2013.0,False,,False,False,0,0,0,0,0,0,2,OR,False,False,False,False,N,LAKEVIEW,US,OR,1114 CENTER STREET,97630,,0,0,False,,,0,0,0,0,0,0,0,0,0,1,0,0,(541) 947-4849,0,0,0,1,0,0,False,False,2699,,0,0,0,0,0,0,,False,False,False,False,False,False,False
